	0	1	2	3	4	5	6	7	8	9
0	[0.9899371673120613, 0.9899371673120613, 1.386258269715938, 0.2516666650772095, 0.0]	[0.9896383112790688, 0.9896383112790688, 1.3862763525943758, 0.25833332538604736, 0.0]	[0.988351746066975, 0.988351746066975, 1.3862971949811156, 0.2591666579246521, 0.0]	[0.9883353500031538, 0.9883353500031538, 1.3863998220934672, 0.2224999964237213, 0.0]	[0.9878904156146037, 0.9878904156146037, 1.386210061836482, 0.2641666531562805, 0.0]	[0.9879486119857355, 0.9879486119857355, 1.3863286602423277, 0.24500000476837158, 0.0]	[0.9890406368084991, 0.9890406368084991, 1.3862759402653966, 0.23916666209697723, 0.0]	[0.9882530067525283, 0.9882530067525283, 1.3861932083196855, 0.2758333384990692, 0.0]	[0.9883107286959883, 0.9883107286959883, 1.3864728596577611, 0.23250000178813934, 0.0]	[0.9894410679069403, 0.9894410679069403, 1.3862956982014873, 0.26249998807907104, 0.0]
100	[0.26665088457804026, 0.26665088457804026, 0.314883600595146, 0.8983333110809326, 0.0]	[0.26811662935547603, 0.26811662935547603, 0.2165912576852178, 0.9391666650772095, 0.0]	[0.27290002446644335, 0.27290002446644335, 0.3735330766045355, 0.9241666793823242, 0.0]	[0.26911430397023894, 0.26911430397023894, 0.2479453485913672, 0.9266666769981384, 0.0]	[0.2680909925185504, 0.2680909925185504, 0.25822192625624996, 0.9191666841506958, 0.0]	[0.2699712846792344, 0.2699712846792344, 0.35161609665914084, 0.8808333277702332, 0.0]	[0.28140774673271407, 0.28140774673271407, 0.4215346796120987, 0.8324999809265137, 0.0]	[0.27179189005395893, 0.27179189005395893, 0.3440383779192263, 0.8883333206176758, 0.0]	[0.26838367789091033, 0.26838367789091033, 0.2684238948428081, 0.9175000190734863, 0.0]	[0.273327738271116, 0.273327738271116, 0.39834837123006445, 0.8575000166893005, 0.0]
200	[0.26483633241806737, 0.26483633241806737, 0.20802755564586622, 0.9391666650772095, 0.0]	[0.2655337704322355, 0.2655337704322355, 0.19030970478316322, 0.9449999928474426, 0.0]	[0.266901160894612, 0.266901160894612, 0.24345587070850702, 0.9275000095367432, 0.0]	[0.2657809922215077, 0.2657809922215077, 0.1982894209133427, 0.9391666650772095, 0.0]	[0.2651576673579064, 0.2651576673579064, 0.19053122896718733, 0.9483333230018616, 0.0]	[0.265287275813974, 0.265287275813974, 0.20841836716871298, 0.9424999952316284, 0.0]	[0.27243258822693545, 0.27243258822693545, 0.342229264717045, 0.8666666746139526, 0.0]	[0.2659003663414293, 0.2659003663414293, 0.1927421750576819, 0.9508333206176758, 0.0]	[0.26519776656919414, 0.26519776656919414, 0.20494944449391322, 0.9375, 0.0]	[0.2690940067392651, 0.2690940067392651, 0.2868134275375551, 0.9083333611488342, 0.0]
300	[0.2645929813134244, 0.2645929813134244, 0.17607021678095894, 0.9491666555404663, 0.0]	[0.2647688224680566, 0.2647688224680566, 0.16867077801093364, 0.9491666555404663, 0.0]	[0.2658372581452564, 0.2658372581452564, 0.18821146586492102, 0.9449999928474426, 0.0]	[0.26486823078222016, 0.26486823078222016, 0.17369742725258347, 0.9483333230018616, 0.0]	[0.26468904401311594, 0.26468904401311594, 0.16836953907446547, 0.9516666531562805, 0.0]	[0.26485151413112895, 0.26485151413112895, 0.17696905768635243, 0.9491666555404663, 0.0]	[0.26896258805460593, 0.26896258805460593, 0.2566106462638679, 0.9258333444595337, 0.0]	[0.26498013238706447, 0.26498013238706447, 0.1622909288985987, 0.95333331823349, 0.0]	[0.26467154052747105, 0.26467154052747105, 0.17227662780506564, 0.949999988079071, 0.0]	[0.26696577926078197, 0.26696577926078197, 0.20584831412264804, 0.9466666579246521, 0.0]
400	[0.2644472139571277, 0.2644472139571277, 0.16062585577951638, 0.9508333206176758, 0.0]	[0.2645735251760392, 0.2645735251760392, 0.15708536346495985, 0.9524999856948853, 0.0]	[0.2651824777658876, 0.2651824777658876, 0.16372533797671343, 0.9491666555404663, 0.0]	[0.26463403846875905, 0.26463403846875905, 0.15937850663178885, 0.95333331823349, 0.0]	[0.26457198459879655, 0.26457198459879655, 0.15677095712746666, 0.9524999856948853, 0.0]	[0.26469800792714093, 0.26469800792714093, 0.1615223568575534, 0.9508333206176758, 0.0]	[0.26639787496790635, 0.26639787496790635, 0.1886640731681877, 0.9491666555404663, 0.0]	[0.26466981876020174, 0.26466981876020174, 0.1534425310913266, 0.9524999856948853, 0.0]	[0.26449466408134725, 0.26449466408134725, 0.1580719121880051, 0.95333331823349, 0.0]	[0.26573674468688696, 0.26573674468688696, 0.16471411612838666, 0.9516666531562805, 0.0]
500	[0.2643740595986542, 0.2643740595986542, 0.1511922435041849, 0.95333331823349, 0.0]	[0.2644671562427493, 0.2644671562427493, 0.14999282305511805, 0.9541666507720947, 0.0]	[0.26496630554181144, 0.26496630554181144, 0.1529136467944938, 0.9516666531562805, 0.0]	[0.26451664648392287, 0.26451664648392287, 0.15102755215728597, 0.9541666507720947, 0.0]	[0.26446446585600736, 0.26446446585600736, 0.14920303825551134, 0.9549999833106995, 0.0]	[0.2645608151553379, 0.2645608151553379, 0.15257670988471803, 0.95333331823349, 0.0]	[0.26543225010488286, 0.26543225010488286, 0.15717733153225485, 0.9541666507720947, 0.0]	[0.2645382185683469, 0.2645382185683469, 0.1480796320299703, 0.9508333206176758, 0.0]	[0.2644282513441622, 0.2644282513441622, 0.1504829767467987, 0.9549999833106995, 0.0]	[0.26533189660234074, 0.26533189660234074, 0.15053491775999694, 0.9541666507720947, 0.0]
600	[0.264333990042192, 0.264333990042192, 0.1455870343331776, 0.9516666531562805, 0.0]	[0.26441616159955955, 0.26441616159955955, 0.14465490139801643, 0.9541666507720947, 0.0]	[0.2648270518644443, 0.2648270518644443, 0.14613497729099822, 0.9516666531562805, 0.0]	[0.2643914408265483, 0.2643914408265483, 0.14611749547677425, 0.95333331823349, 0.0]	[0.2643300176794547, 0.2643300176794547, 0.14432474100450984, 0.9541666507720947, 0.0]	[0.2644659965105782, 0.2644659965105782, 0.14465335957988754, 0.95333331823349, 0.0]	[0.2650473967576793, 0.2650473967576793, 0.14649594333363092, 0.9541666507720947, 0.0]	[0.26444047383570174, 0.26444047383570174, 0.1422592811028517, 0.9524999856948853, 0.0]	[0.2643900776722577, 0.2643900776722577, 0.14518589769885498, 0.9549999833106995, 0.0]	[0.26501654398841734, 0.26501654398841734, 0.14587601283442686, 0.9541666507720947, 0.0]
700	[0.26430735923409043, 0.26430735923409043, 0.14156502725704068, 0.9516666531562805, 0.0]	[0.26433524087065924, 0.26433524087065924, 0.14106445903438622, 0.95333331823349, 0.0]	[0.2647490466669429, 0.2647490466669429, 0.1414857645108535, 0.9516666531562805, 0.0]	[0.26434158458465234, 0.26434158458465234, 0.14267855842402194, 0.95333331823349, 0.0]	[0.2642841056446656, 0.2642841056446656, 0.1401069337381153, 0.95333331823349, 0.0]	[0.26439112818998367, 0.26439112818998367, 0.1392175064643145, 0.95333331823349, 0.0]	[0.26488841368084143, 0.26488841368084143, 0.14203568776822204, 0.9524999856948853, 0.0]	[0.26439293312142886, 0.26439293312142886, 0.1384188480440239, 0.9524999856948853, 0.0]	[0.2643571374332882, 0.2643571374332882, 0.1407427702832668, 0.95333331823349, 0.0]	[0.26482991408861256, 0.26482991408861256, 0.14312548728763838, 0.949999988079071, 0.0]
800	[0.26428338005893914, 0.26428338005893914, 0.1386022438042869, 0.9516666531562805, 0.0]	[0.26428606654283965, 0.26428606654283965, 0.1384883460206257, 0.95333331823349, 0.0]	[0.26467313897487343, 0.26467313897487343, 0.1381888243917091, 0.95333331823349, 0.0]	[0.2643180542615391, 0.2643180542615391, 0.13982067159935246, 0.9524999856948853, 0.0]	[0.26426010096267144, 0.26426010096267144, 0.13687109171475753, 0.9524999856948853, 0.0]	[0.2643469337483105, 0.2643469337483105, 0.13547416348224567, 0.95333331823349, 0.0]	[0.26472587547463694, 0.26472587547463694, 0.13807858906800224, 0.9516666531562805, 0.0]	[0.2643571013171293, 0.2643571013171293, 0.13571180698284754, 0.9541666507720947, 0.0]	[0.2643379988072456, 0.2643379988072456, 0.1377168172554025, 0.95333331823349, 0.0]	[0.26471493157797815, 0.26471493157797815, 0.14011168963428364, 0.9516666531562805, 0.0]
900	[0.26425677391997276, 0.26425677391997276, 0.13631818256360026, 0.9524999856948853, 0.0]	[0.26426894284109326, 0.26426894284109326, 0.13597354382949836, 0.9541666507720947, 0.0]	[0.26461030696592863, 0.26461030696592863, 0.13483126391647834, 0.95333331823349, 0.0]	[0.2643001647415492, 0.2643001647415492, 0.13745679196541302, 0.95333331823349, 0.0]	[0.26424022006225084, 0.26424022006225084, 0.13428804090239532, 0.9541666507720947, 0.0]	[0.2643230820269852, 0.2643230820269852, 0.13300370708289602, 0.9541666507720947, 0.0]	[0.26462011375568734, 0.26462011375568734, 0.1360136715125187, 0.9524999856948853, 0.0]	[0.2643175877193178, 0.2643175877193178, 0.13365069174398633, 0.95333331823349, 0.0]	[0.2643218537946472, 0.2643218537946472, 0.1354310335195476, 0.95333331823349, 0.0]	[0.2646057295424527, 0.2646057295424527, 0.13544082714754394, 0.95333331823349, 0.0]
