Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold2	999.9999999999966	0.915	541.486	54.149%	105.911	41.567%	0.29392	0.9
ATP2B4_real_train_fold2.1	999.9999999999959	0.952	413.556	41.356%	79.249	31.104%	0.21118	0.944
MLH1_real_train_fold2	999.9999999999955	0.98	256.898	25.69%	37.161	20.209%	0.08732	0.971
MSH2_real_train_fold2	999.9999999999962	0.964	333.18	33.318%	51.526	26.524%	0.10941	0.951
MSH6_real_train_fold2	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
MSH6_real_train_fold2.1	999.9999999999965	0.979	260.619	26.062%	37.413	20.544%	0.08463	0.97
OGG1_real_train_fold2	999.9999999999972	0.788	726.402	72.64%	256.27	65.082%	0.40335	0.778
PMS1_real_train_fold2	999.9999999999993	0.942	457.135	45.714%	77.528	34.23%	0.24815	0.929
PMS2_real_train_fold2	999.9999999999969	0.958	297.528	29.753%	49.372	28.67%	0.0905	0.935
RNF168_real_train_fold2	999.9999999999941	0.906	467.742	46.774%	62.27	42.423%	0.24702	0.807
UNG_real_train_fold2	999.9999999999955	0.929	432.018	43.202%	71.308	37.353%	0.17187	0.899
ATP2B4_multinomial_train_fold2	999.9999999999973	0.914	602.475	60.248%	101.702	41.595%	0.35612	0.897
ATP2B4_multinomial_train_fold2.1	999.9999999999973	0.931	522.246	52.225%	92.105	37.033%	0.32928	0.917
ATP2B4_multinomial_train_fold2.2	999.9999999999977	0.933	552.385	55.239%	92.512	36.379%	0.3587	0.919
ATP2B4_multinomial_train_fold2.3	999.999999999997	0.928	549.999	55.0%	90.6	38.032%	0.32725	0.912
ATP2B4_multinomial_train_fold2.4	999.9999999999965	0.958	469.185	46.919%	72.267	28.976%	0.29879	0.95
ATP2B4_multinomial_train_fold2.5	999.9999999999972	0.938	504.475	50.448%	90.117	35.109%	0.30888	0.926
ATP2B4_multinomial_train_fold2.6	999.9999999999969	0.933	559.588	55.959%	110.887	38.708%	0.34392	0.925
ATP2B4_multinomial_train_fold2.7	999.9999999999973	0.934	504.685	50.469%	85.711	35.772%	0.32748	0.919
ATP2B4_multinomial_train_fold2.8	999.9999999999965	0.932	493.908	49.391%	91.463	36.77%	0.29862	0.918
ATP2B4_multinomial_train_fold2.9	999.9999999999967	0.927	500.744	50.074%	103.567	38.398%	0.3217	0.916
ATP2B4_multinomial_train_fold2.10	999.9999999999972	0.931	542.994	54.299%	101.288	37.541%	0.32546	0.92
ATP2B4_multinomial_train_fold2.11	999.9999999999972	0.913	649.425	64.943%	107.878	41.95%	0.38985	0.898
ATP2B4_multinomial_train_fold2.12	999.9999999999967	0.894	635.216	63.522%	117.197	45.637%	0.37164	0.875
ATP2B4_multinomial_train_fold2.13	999.9999999999966	0.934	497.236	49.724%	96.22	36.546%	0.27776	0.922
ATP2B4_multinomial_train_fold2.14	999.9999999999977	0.889	685.477	68.548%	123.84	47.042%	0.46053	0.871
