Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.954	0.289	28.9%	0.039	31.265%	0.07472	0.875
OGG1_0_real_train1	0.9999999999999968	0.992	0.299	29.9%	0.06	14.853%	0.15518	0.992
RNF168_0_real_train1	0.9999999999999989	0.955	0.343	34.3%	0.043	29.608%	0.13922	0.909
UNG_0_real_train1	0.9999999999999982	0.927	0.457	45.7%	0.075	37.388%	0.22617	0.9
ATP2B4_0_real_train1	0.9999999999999971	0.979	0.39	39.0%	0.052	21.525%	0.19938	0.975
ATP2B4_1_real_train1	0.9999999999999967	0.989	0.319	31.9%	0.045	16.104%	0.15353	0.987
MLH1_0_real_train1	0.9999999999999964	0.978	0.252	25.2%	0.04	21.049%	0.05969	0.968
MSH2_0_real_train1	0.999999999999996	0.986	0.209	20.9%	0.032	16.987%	0.04677	0.981
MSH6_0_real_train1	0.9999999999999951	0.992	0.157	15.7%	0.023	12.525%	0.03174	0.988
MSH6_1_real_train1	0.9999999999999969	0.992	0.167	16.7%	0.023	12.373%	0.04306	0.989
PMS1_0_real_train1	0.9999999999999964	0.916	0.442	44.2%	0.092	40.003%	0.26827	0.894
PMS2_0_real_train1	0.9999999999999952	0.852	0.528	52.8%	0.084	52.139%	0.22278	0.736
EXO1_0_dirichlet_train1	0.9999999999999967	0.801	0.729	72.9%	0.1	60.915%	0.46178	0.662
RNF168_0_dirichlet_train1	0.9999999999999989	0.752	0.752	75.2%	0.105	66.865%	0.57344	0.526
RNF168_0_dirichlet_train1.1	0.9999999999999991	0.783	0.803	80.3%	0.113	62.289%	0.60072	0.659
EXO1_0_dirichlet_train1.1	0.9999999999999967	0.784	0.721	72.1%	0.104	62.207%	0.47434	0.624
RNF168_0_dirichlet_train1.2	0.999999999999999	0.785	0.836	83.6%	0.115	62.07%	0.62565	0.671
RNF168_0_dirichlet_train1.3	0.999999999999999	0.693	0.85	85.0%	0.122	72.933%	0.68539	0.449
RNF168_0_dirichlet_train1.4	0.999999999999999	0.836	0.668	66.8%	0.092	55.16%	0.47353	0.723
RNF168_0_dirichlet_train1.5	0.9999999999999989	0.773	0.73	73.0%	0.105	63.359%	0.56827	0.596
RNF168_0_dirichlet_train1.6	0.999999999999999	0.784	0.794	79.4%	0.115	62.169%	0.59952	0.668
RNF168_0_dirichlet_train1.7	0.9999999999999991	0.829	0.708	70.8%	0.099	56.126%	0.4725	0.732
RNF168_0_dirichlet_train1.8	0.9999999999999989	0.735	0.802	80.2%	0.126	68.034%	0.73279	0.584
EXO1_0_dirichlet_train1.2	0.9999999999999964	0.736	0.77	77.0%	0.11	68.98%	0.49696	0.507
EXO1_0_dirichlet_train1.3	0.9999999999999969	0.79	0.686	68.6%	0.098	61.055%	0.41475	0.608
RNF168_0_dirichlet_train1.9	0.9999999999999989	0.794	0.783	78.3%	0.114	60.764%	0.60074	0.689
EXO1_0_dirichlet_train1.4	0.9999999999999969	0.76	0.726	72.6%	0.1	66.501%	0.49594	0.51
EXO1_0_dirichlet_train1.5	0.9999999999999969	0.704	0.769	76.9%	0.116	71.442%	0.49938	0.435
EXO1_0_dirichlet_train1.6	0.9999999999999969	0.792	0.684	68.4%	0.1	61.367%	0.39424	0.621
EXO1_0_dirichlet_train1.7	0.9999999999999969	0.701	0.786	78.6%	0.108	72.857%	0.49846	0.343
EXO1_0_dirichlet_train1.8	0.9999999999999969	0.77	0.703	70.3%	0.1	64.033%	0.48558	0.545
RNF168_0_dirichlet_train1.10	0.9999999999999991	0.701	0.822	82.2%	0.122	71.789%	0.68874	0.471
EXO1_0_dirichlet_train1.9	0.9999999999999969	0.692	0.825	82.5%	0.118	75.05%	0.61217	0.426
RNF168_0_dirichlet_train1.11	0.999999999999999	0.685	0.805	80.5%	0.128	72.822%	0.65106	0.457
RNF168_0_dirichlet_train1.12	0.999999999999999	0.822	0.663	66.3%	0.108	57.278%	0.44872	0.741
EXO1_0_dirichlet_train1.10	0.9999999999999969	0.746	0.752	75.2%	0.104	67.26%	0.47591	0.49
EXO1_0_dirichlet_train1.11	0.9999999999999969	0.764	0.688	68.8%	0.103	65.259%	0.42936	0.554
RNF168_0_dirichlet_train1.13	0.9999999999999989	0.779	0.783	78.3%	0.112	62.974%	0.63446	0.651
RNF168_0_dirichlet_train1.14	0.999999999999999	0.796	0.784	78.4%	0.115	61.178%	0.54116	0.7
RNF168_0_dirichlet_train1.15	0.999999999999999	0.779	0.786	78.6%	0.118	62.969%	0.58478	0.665
RNF168_0_dirichlet_train1.16	0.9999999999999991	0.702	0.764	76.4%	0.135	71.598%	0.67042	0.539
EXO1_0_dirichlet_train1.12	0.9999999999999961	0.782	0.7	70.0%	0.1	62.672%	0.44861	0.597
RNF168_0_dirichlet_train1.17	0.999999999999999	0.758	0.781	78.1%	0.111	65.44%	0.58173	0.58
EXO1_0_dirichlet_train1.13	0.9999999999999968	0.725	0.754	75.4%	0.115	68.754%	0.50059	0.5
RNF168_0_dirichlet_train1.18	0.999999999999999	0.661	0.818	81.8%	0.138	76.196%	0.82592	0.443
EXO1_0_dirichlet_train1.14	0.9999999999999971	0.749	0.796	79.6%	0.111	68.111%	0.54847	0.559
RNF168_0_dirichlet_train1.19	0.9999999999999989	0.809	0.715	71.5%	0.103	58.938%	0.50655	0.69
RNF168_0_dirichlet_train1.20	0.999999999999999	0.862	0.663	66.3%	0.09	51.001%	0.47847	0.785
EXO1_0_dirichlet_train1.15	0.9999999999999964	0.727	0.699	69.9%	0.105	70.858%	0.47455	0.434
RNF168_0_dirichlet_train1.21	0.9999999999999991	0.729	0.864	86.4%	0.129	68.626%	0.68069	0.582
RNF168_0_dirichlet_train1.22	0.999999999999999	0.692	0.777	77.7%	0.127	73.128%	0.59084	0.469
EXO1_0_dirichlet_train1.16	0.9999999999999967	0.79	0.647	64.7%	0.09	62.48%	0.3646	0.533
EXO1_0_dirichlet_train1.17	0.9999999999999967	0.725	0.741	74.1%	0.11	69.585%	0.43561	0.464
RNF168_0_dirichlet_train1.23	0.9999999999999989	0.738	0.724	72.4%	0.119	67.791%	0.55325	0.561
EXO1_0_dirichlet_train1.18	0.9999999999999964	0.825	0.63	63.0%	0.088	57.04%	0.39448	0.662
RNF168_0_dirichlet_train1.24	0.999999999999999	0.767	0.758	75.8%	0.113	64.43%	0.60565	0.614
RNF168_0_dirichlet_train1.25	0.999999999999999	0.778	0.817	81.7%	0.122	63.058%	0.60619	0.673
RNF168_0_dirichlet_train1.26	0.9999999999999989	0.71	0.84	84.0%	0.124	70.859%	0.68139	0.502
