Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	6.67E-04	1.01E-03	3.30E-04	8.17E-04	3.75E-04
ATP2B4_real_train_fold1.1	2.39E-58	1.32E-03	2.44E-04	0.00E+00	1.21E-03
EXO1_real_train_fold1	1.24E-04	0.00E+00	1.33E-11	6.35E-08	4.84E-05
MLH1_real_train_fold1	1.76E-03	0.00E+00	7.84E-04	9.51E-04	0.00E+00
MSH2_real_train_fold1	0.00E+00	0.00E+00	9.06E-04	4.72E-04	2.94E-05
MSH6_real_train_fold1	0.00E+00	0.00E+00	4.42E-04	0.00E+00	8.96E-05
MSH6_real_train_fold1.1	0.00E+00	0.00E+00	7.02E-04	1.59E-76	8.70E-05
MSH6_real_train_fold1.2	0.00E+00	1.32E-03	7.79E-04	1.09E-03	4.52E-04
OGG1_real_train_fold1	1.84E-115	1.37E-77	6.19E-04	7.22E-04	2.95E-04
PMS1_real_train_fold1	0.00E+00	7.37E-04	3.81E-02	6.45E-04	4.25E-04
PMS2_real_train_fold1	7.18E-04	0.00E+00	1.27E-04	0.00E+00	3.88E-04
RNF168_real_train_fold1	3.33E-04	2.14E-04	0.00E+00	4.06E-04	8.97E-05
UNG_real_train_fold1	8.37E-104	0.00E+00	4.77E-04	9.74E-04	6.69E-04
ATP2B4_multinomial_train_fold1	1.66E-03	2.58E-03	1.16E-03	3.71E-03	0.00E+00
ATP2B4_multinomial_train_fold1.1	1.15E-05	8.23E-04	1.91E-04	3.36E-122	5.18E-04
ATP2B4_multinomial_train_fold1.2	4.63E-03	2.27E-03	6.82E-04	1.59E-03	0.00E+00
ATP2B4_multinomial_train_fold1.3	9.43E-04	1.11E-03	8.20E-04	1.57E-05	1.19E-03
ATP2B4_multinomial_train_fold1.4	1.10E-93	1.38E-03	2.51E-04	4.65E-137	1.03E-62
ATP2B4_multinomial_train_fold1.5	1.18E-03	1.64E-03	5.10E-04	2.29E-03	4.40E-04
ATP2B4_multinomial_train_fold1.6	0.00E+00	1.79E-03	0.00E+00	0.00E+00	1.50E-03
ATP2B4_multinomial_train_fold1.7	3.34E-03	3.69E-03	1.21E-03	0.00E+00	2.73E-03
