	0	1	2	3	4	5	6	7	8	9
0	[0.9908092575926695, 0.9908092575926695, 1.386318717492547, 0.25083333253860474, 0.0]	[0.989992145517649, 0.989992145517649, 1.3862906417028755, 0.25999999046325684, 0.0]	[0.9905938367337486, 0.9905938367337486, 1.3863756720057876, 0.21666666865348816, 0.0]	[0.9892878527131421, 0.9892878527131421, 1.386345588941061, 0.21916666626930237, 0.0]	[0.9898090572604388, 0.9898090572604388, 1.386323902751803, 0.22833333909511566, 0.0]	[0.9893378283171902, 0.9893378283171902, 1.3863117087414718, 0.2574999928474426, 0.0]	[0.9897710752808759, 0.9897710752808759, 1.3861559954742195, 0.2691666781902313, 0.0]	[0.9893549383104339, 0.9893549383104339, 1.3862469696925364, 0.2591666579246521, 0.0]	[0.9920594567312935, 0.9920594567312935, 1.3864159011228359, 0.2591666579246521, 0.0]	[0.9907007355421102, 0.9907007355421102, 1.3864209597798298, 0.23749999701976776, 0.0]
100	[0.4311439246531369, 0.4311439246531369, 0.381637538930017, 0.8683333396911621, 0.0]	[0.4367992432366814, 0.4367992432366814, 0.5448986113361827, 0.7774999737739563, 0.0]	[0.4358005261385528, 0.4358005261385528, 0.5434595452293629, 0.7850000262260437, 0.0]	[0.43732984585829027, 0.43732984585829027, 0.5595006762474373, 0.8025000095367432, 0.0]	[0.43643875330611254, 0.43643875330611254, 0.5325362738471608, 0.7799999713897705, 0.0]	[0.4342339371811142, 0.4342339371811142, 0.44550038770961653, 0.8399999737739563, 0.0]	[0.4402602836261403, 0.4402602836261403, 0.5679403847992867, 0.8458333611488342, 0.0]	[0.43711024253089725, 0.43711024253089725, 0.5421584411706707, 0.7749999761581421, 0.0]	[0.4449222762963203, 0.4449222762963203, 0.6287968078439734, 0.8008333444595337, 0.0]	[0.4377477564026899, 0.4377477564026899, 0.5928444225808972, 0.7941666841506958, 0.0]
200	[0.4309156266365996, 0.4309156266365996, 0.3491920684393043, 0.8791666626930237, 0.0]	[0.4350489632942393, 0.4350489632942393, 0.5409636152785414, 0.7758333086967468, 0.0]	[0.43447356440510393, 0.43447356440510393, 0.5257545016593879, 0.800000011920929, 0.0]	[0.4345819265665341, 0.4345819265665341, 0.5247327800045523, 0.8033333420753479, 0.0]	[0.43464762908515914, 0.43464762908515914, 0.5300487600850284, 0.7908333539962769, 0.0]	[0.4317935805697456, 0.4317935805697456, 0.36984882193197277, 0.8650000095367432, 0.0]	[0.4342077757898487, 0.4342077757898487, 0.40269164164428534, 0.8691666722297668, 0.0]	[0.4347456775677644, 0.4347456775677644, 0.5492543810678121, 0.7649999856948853, 0.0]	[0.4384283635901174, 0.4384283635901174, 0.5151494152575837, 0.7908333539962769, 0.0]	[0.43687167200193033, 0.43687167200193033, 0.5447741011080531, 0.7883333563804626, 0.0]
300	[0.4308610879434084, 0.4308610879434084, 0.33546461803173017, 0.8791666626930237, 0.0]	[0.43440566398262576, 0.43440566398262576, 0.527826916706085, 0.7925000190734863, 0.0]	[0.43420256478642905, 0.43420256478642905, 0.5178787618165644, 0.7975000143051147, 0.0]	[0.4341208972618881, 0.4341208972618881, 0.5171321349108411, 0.8008333444595337, 0.0]	[0.43423166383118644, 0.43423166383118644, 0.5195704905016624, 0.800000011920929, 0.0]	[0.4313278310379682, 0.4313278310379682, 0.3439340019752459, 0.8791666626930237, 0.0]	[0.43166634767651985, 0.43166634767651985, 0.3517570793787876, 0.871666669845581, 0.0]	[0.4341940605519591, 0.4341940605519591, 0.5257081763799129, 0.79666668176651, 0.0]	[0.43634210450858846, 0.43634210450858846, 0.5093111053425193, 0.7991666793823242, 0.0]	[0.43640910133518207, 0.43640910133518207, 0.5275294180768875, 0.7866666913032532, 0.0]
400	[0.4308304998039273, 0.4308304998039273, 0.3282670817976226, 0.878333330154419, 0.0]	[0.43417778676978386, 0.43417778676978386, 0.5191405196531051, 0.800000011920929, 0.0]	[0.4340951980686097, 0.4340951980686097, 0.5130585183699219, 0.8016666769981384, 0.0]	[0.43400157959272834, 0.43400157959272834, 0.5131191539200124, 0.800000011920929, 0.0]	[0.43408789824058974, 0.43408789824058974, 0.514210499712662, 0.8050000071525574, 0.0]	[0.43117289798448094, 0.43117289798448094, 0.3326838448993621, 0.8816666603088379, 0.0]	[0.43116232103818025, 0.43116232103818025, 0.33514736160586417, 0.8791666626930237, 0.0]	[0.4340600177286914, 0.4340600177286914, 0.5158362886613139, 0.800000011920929, 0.0]	[0.4355079321166173, 0.4355079321166173, 0.5037831132641081, 0.7991666793823242, 0.0]	[0.4354299911127326, 0.4354299911127326, 0.5613344006746396, 0.7749999761581421, 0.0]
500	[0.43081259798156885, 0.43081259798156885, 0.32396980933714387, 0.8824999928474426, 0.0]	[0.4340988994918728, 0.4340988994918728, 0.514415796824722, 0.8008333444595337, 0.0]	[0.4340394158354521, 0.4340394158354521, 0.5106471175392445, 0.8050000071525574, 0.0]	[0.4339615413279745, 0.4339615413279745, 0.5108313945042369, 0.8066666722297668, 0.0]	[0.43402891024980095, 0.43402891024980095, 0.5111881061085134, 0.8083333373069763, 0.0]	[0.4310827334602921, 0.4310827334602921, 0.3269055164892035, 0.8808333277702332, 0.0]	[0.43105361748532817, 0.43105361748532817, 0.32730164494306707, 0.8799999952316284, 0.0]	[0.4339926801184668, 0.4339926801184668, 0.5114832995006747, 0.8066666722297668, 0.0]	[0.43511069211425907, 0.43511069211425907, 0.5010561681731582, 0.800000011920929, 0.0]	[0.43480175503017404, 0.43480175503017404, 0.5521887726574757, 0.7691666483879089, 0.0]
600	[0.4308020384969007, 0.4308020384969007, 0.3212364135659141, 0.8824999928474426, 0.0]	[0.43403371531487944, 0.43403371531487944, 0.5116133224646715, 0.8033333420753479, 0.0]	[0.43400698389971903, 0.43400698389971903, 0.5091538838387999, 0.8041666746139526, 0.0]	[0.43394575230813764, 0.43394575230813764, 0.509509317551856, 0.8050000071525574, 0.0]	[0.434002832547723, 0.434002832547723, 0.5099168683130787, 0.8075000047683716, 0.0]	[0.43101040961001796, 0.43101040961001796, 0.3234734237177121, 0.8824999928474426, 0.0]	[0.4309983794112239, 0.4309983794112239, 0.32294071830222926, 0.8799999952316284, 0.0]	[0.43397051610301984, 0.43397051610301984, 0.5096102787145074, 0.8050000071525574, 0.0]	[0.4349003221693283, 0.4349003221693283, 0.5024058330651087, 0.7950000166893005, 0.0]	[0.43440367495099175, 0.43440367495099175, 0.5358630246516495, 0.7950000166893005, 0.0]
700	[0.43079443720188726, 0.43079443720188726, 0.31932270133371765, 0.8833333253860474, 0.0]	[0.434006984998424, 0.434006984998424, 0.5100697789213747, 0.8050000071525574, 0.0]	[0.43398352627932396, 0.43398352627932396, 0.5085276113248087, 0.8066666722297668, 0.0]	[0.43393494148260936, 0.43393494148260936, 0.5087947509957425, 0.8050000071525574, 0.0]	[0.4339918257517379, 0.4339918257517379, 0.5090447165171657, 0.8058333396911621, 0.0]	[0.4309741874869507, 0.4309741874869507, 0.32077761760034945, 0.8824999928474426, 0.0]	[0.43095660573580447, 0.43095660573580447, 0.31995060031849326, 0.8799999952316284, 0.0]	[0.4339572136230054, 0.4339572136230054, 0.5085197907262644, 0.8050000071525574, 0.0]	[0.43478149524796705, 0.43478149524796705, 0.5027307154020794, 0.7950000166893005, 0.0]	[0.43426115215024874, 0.43426115215024874, 0.5266528487548903, 0.7983333468437195, 0.0]
800	[0.43078860618159653, 0.43078860618159653, 0.317857359704209, 0.8833333253860474, 0.0]	[0.43398224000054614, 0.43398224000054614, 0.508697401557139, 0.8050000071525574, 0.0]	[0.43396884551806875, 0.43396884551806875, 0.5078401249745387, 0.8050000071525574, 0.0]	[0.4339275037001401, 0.4339275037001401, 0.5083334668257364, 0.8041666746139526, 0.0]	[0.43398184861883377, 0.43398184861883377, 0.5084714123122422, 0.8050000071525574, 0.0]	[0.4309455176226796, 0.4309455176226796, 0.31916590621201396, 0.8816666603088379, 0.0]	[0.43091792492541, 0.43091792492541, 0.31813030384230206, 0.8808333277702332, 0.0]	[0.4339503681720455, 0.4339503681720455, 0.5079267511087248, 0.8050000071525574, 0.0]	[0.43468321996670767, 0.43468321996670767, 0.5037182867788743, 0.7925000190734863, 0.0]	[0.43418253750154034, 0.43418253750154034, 0.5216188896460543, 0.7983333468437195, 0.0]
900	[0.43078317405272454, 0.43078317405272454, 0.3168644319704427, 0.8841666579246521, 0.0]	[0.4339590930738847, 0.4339590930738847, 0.5077168228348488, 0.8033333420753479, 0.0]	[0.43395697304179154, 0.43395697304179154, 0.5074139752921534, 0.8025000095367432, 0.0]	[0.43392409327152254, 0.43392409327152254, 0.5079996443169636, 0.8041666746139526, 0.0]	[0.433971179604485, 0.433971179604485, 0.5081044929742385, 0.8041666746139526, 0.0]	[0.4309160586940726, 0.4309160586940726, 0.3177058710662242, 0.8824999928474426, 0.0]	[0.43089692255081224, 0.43089692255081224, 0.3169342347791045, 0.8816666603088379, 0.0]	[0.4339457322071228, 0.4339457322071228, 0.5077746494462058, 0.8041666746139526, 0.0]	[0.43461854127364336, 0.43461854127364336, 0.5047353430769587, 0.7916666865348816, 0.0]	[0.43412398567060273, 0.43412398567060273, 0.5184990763009798, 0.7975000143051147, 0.0]
