Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_boot	0.9999999999999963	0.996	0.238	23.8%	0.04	9.385%	0.11929	0.995
OGG1_boot.1	0.9999999999999964	0.997	0.25	25.0%	0.041	9.783%	0.17449	0.997
OGG1_boot.2	0.9999999999999964	0.997	0.212	21.2%	0.033	7.896%	0.19011	0.997
OGG1_boot.3	0.999999999999997	0.996	0.249	24.9%	0.045	10.935%	0.12697	0.995
OGG1_boot.4	0.9999999999999968	0.996	0.217	21.7%	0.035	9.124%	0.11699	0.996
OGG1_boot.5	0.9999999999999962	0.997	0.224	22.4%	0.036	8.542%	0.11552	0.997
OGG1_boot.6	0.9999999999999967	0.997	0.222	22.2%	0.033	8.3%	0.11922	0.996
OGG1_boot.7	0.9999999999999969	0.996	0.245	24.5%	0.038	9.367%	0.16116	0.995
OGG1_boot.8	0.9999999999999968	0.992	0.267	26.7%	0.052	12.793%	0.19326	0.991
OGG1_boot.9	0.9999999999999969	0.995	0.255	25.5%	0.039	10.295%	0.16514	0.994
OGG1_boot.10	0.9999999999999967	0.997	0.228	22.8%	0.04	9.321%	0.12285	0.997
OGG1_boot.11	0.9999999999999967	0.997	0.192	19.2%	0.029	7.377%	0.11312	0.997
OGG1_boot.12	0.9999999999999967	0.998	0.194	19.4%	0.028	6.883%	0.12111	0.997
OGG1_boot.13	0.9999999999999964	0.996	0.246	24.6%	0.039	9.572%	0.16321	0.995
OGG1_boot.14	0.999999999999997	0.996	0.239	23.9%	0.035	9.122%	0.14654	0.996
OGG1_boot.15	0.9999999999999973	0.997	0.201	20.1%	0.029	7.738%	0.12964	0.997
OGG1_boot.16	0.9999999999999962	0.997	0.24	24.0%	0.04	9.321%	0.12234	0.997
OGG1_boot.17	0.9999999999999969	0.995	0.282	28.2%	0.048	11.888%	0.17983	0.994
OGG1_boot.18	0.999999999999997	0.996	0.258	25.8%	0.043	10.758%	0.17335	0.996
OGG1_boot.19	0.999999999999997	0.997	0.216	21.6%	0.032	8.319%	0.11643	0.997
OGG1_boot.20	0.9999999999999966	0.996	0.237	23.7%	0.036	9.131%	0.13289	0.996
OGG1_boot.21	0.9999999999999964	0.996	0.206	20.6%	0.035	8.346%	0.16927	0.996
OGG1_boot.22	0.999999999999997	0.996	0.241	24.1%	0.037	9.88%	0.13758	0.996
OGG1_boot.23	0.9999999999999962	0.997	0.195	19.5%	0.033	8.148%	0.12357	0.997
OGG1_boot.24	0.9999999999999966	0.994	0.281	28.1%	0.043	11.516%	0.16058	0.994
OGG1_boot.25	0.9999999999999969	0.996	0.231	23.1%	0.037	9.487%	0.13286	0.995
OGG1_boot.26	0.9999999999999964	0.995	0.253	25.3%	0.044	11.205%	0.13659	0.994
OGG1_boot.27	0.9999999999999968	0.997	0.238	23.8%	0.044	10.318%	0.13384	0.997
OGG1_boot.28	0.9999999999999967	0.996	0.253	25.3%	0.039	9.859%	0.15326	0.995
OGG1_boot.29	0.9999999999999967	0.997	0.204	20.4%	0.032	7.904%	0.13095	0.997
OGG1_boot.30	0.9999999999999964	0.997	0.227	22.7%	0.041	9.492%	0.12154	0.997
OGG1_boot.31	0.9999999999999968	0.995	0.268	26.8%	0.043	10.304%	0.1401	0.995
OGG1_boot.32	0.9999999999999967	0.995	0.234	23.4%	0.04	10.154%	0.11921	0.995
OGG1_boot.33	0.9999999999999968	0.995	0.253	25.3%	0.044	10.752%	0.11992	0.995
OGG1_boot.34	0.9999999999999969	0.996	0.235	23.5%	0.039	9.916%	0.14607	0.995
OGG1_boot.35	0.9999999999999968	0.997	0.23	23.0%	0.033	8.407%	0.14339	0.996
OGG1_boot.36	0.9999999999999969	0.997	0.197	19.7%	0.031	7.664%	0.11197	0.997
OGG1_boot.37	0.9999999999999967	0.997	0.219	21.9%	0.035	8.632%	0.15536	0.997
OGG1_boot.38	0.9999999999999961	0.995	0.243	24.3%	0.041	9.834%	0.19627	0.995
OGG1_boot.39	0.999999999999997	0.995	0.26	26.0%	0.049	12.042%	0.18074	0.995
OGG1_boot.40	0.9999999999999966	0.997	0.22	22.0%	0.033	8.169%	0.13435	0.997
OGG1_boot.41	0.9999999999999964	0.997	0.219	21.9%	0.032	7.811%	0.14004	0.997
OGG1_boot.42	0.9999999999999969	0.995	0.25	25.0%	0.04	10.183%	0.15402	0.994
OGG1_boot.43	0.9999999999999968	0.995	0.248	24.8%	0.044	10.791%	0.14393	0.994
OGG1_boot.44	0.9999999999999964	0.997	0.217	21.7%	0.036	8.66%	0.15762	0.997
OGG1_boot.45	0.9999999999999969	0.996	0.22	22.0%	0.035	8.673%	0.21604	0.996
OGG1_boot.46	0.9999999999999967	0.995	0.224	22.4%	0.038	9.97%	0.14499	0.995
OGG1_boot.47	0.9999999999999977	0.997	0.199	19.9%	0.031	7.852%	0.09812	0.997
OGG1_boot.48	0.9999999999999978	0.998	0.184	18.4%	0.026	6.677%	0.08689	0.998
OGG1_boot.49	0.999999999999998	0.998	0.194	19.4%	0.027	7.132%	0.10424	0.997
OGG1_boot.50	0.9999999999999978	0.998	0.195	19.5%	0.027	6.604%	0.10783	0.998
OGG1_boot.51	0.9999999999999977	0.998	0.178	17.8%	0.027	6.492%	0.09445	0.998
OGG1_boot.52	0.9999999999999978	0.998	0.191	19.1%	0.029	6.975%	0.11016	0.997
OGG1_boot.53	0.999999999999998	0.997	0.208	20.8%	0.03	7.807%	0.10783	0.997
OGG1_boot.54	0.9999999999999978	0.998	0.192	19.2%	0.028	7.021%	0.1142	0.997
OGG1_boot.55	0.9999999999999981	0.996	0.237	23.7%	0.033	8.573%	0.12246	0.996
OGG1_boot.56	0.999999999999998	0.995	0.26	26.0%	0.042	10.514%	0.1169	0.995
OGG1_boot.57	0.9999999999999976	0.998	0.169	16.9%	0.025	6.188%	0.07894	0.998
OGG1_boot.58	0.9999999999999981	0.995	0.213	21.3%	0.041	10.078%	0.11336	0.995
OGG1_boot.59	0.9999999999999978	0.996	0.224	22.4%	0.034	8.585%	0.11234	0.996
OGG1_boot.60	0.9999999999999982	0.997	0.209	20.9%	0.03	7.918%	0.11469	0.997
OGG1_boot.61	0.9999999999999978	0.998	0.187	18.7%	0.025	6.38%	0.10882	0.998
OGG1_boot.62	0.9999999999999981	0.998	0.174	17.4%	0.024	6.353%	0.09428	0.998
OGG1_boot.63	0.9999999999999973	0.997	0.198	19.8%	0.029	7.318%	0.11731	0.997
OGG1_boot.64	0.999999999999998	0.997	0.201	20.1%	0.03	7.484%	0.10437	0.997
OGG1_boot.65	0.9999999999999984	0.997	0.209	20.9%	0.032	8.392%	0.11442	0.997
OGG1_boot.66	0.999999999999998	0.997	0.206	20.6%	0.031	7.736%	0.1143	0.997
OGG1_boot.67	0.9999999999999977	0.997	0.205	20.5%	0.031	7.639%	0.10316	0.997
OGG1_boot.68	0.9999999999999982	0.997	0.195	19.5%	0.032	8.277%	0.08743	0.997
OGG1_boot.69	0.9999999999999976	0.997	0.187	18.7%	0.031	7.796%	0.09409	0.997
OGG1_boot.70	0.9999999999999976	0.998	0.19	19.0%	0.026	6.563%	0.09776	0.998
OGG1_boot.71	0.9999999999999977	0.998	0.15	15.0%	0.022	5.55%	0.07365	0.998
OGG1_boot.72	0.9999999999999978	0.996	0.211	21.1%	0.034	8.785%	0.107	0.996
OGG1_boot.73	0.9999999999999976	0.998	0.185	18.5%	0.027	6.772%	0.09977	0.998
OGG1_boot.74	0.9999999999999981	0.995	0.225	22.5%	0.038	9.812%	0.12356	0.995
OGG1_boot.75	0.9999999999999974	0.997	0.2	20.0%	0.029	7.286%	0.10344	0.997
OGG1_boot.76	0.9999999999999971	0.998	0.181	18.1%	0.028	6.694%	0.08773	0.998
OGG1_boot.77	0.9999999999999977	0.998	0.177	17.7%	0.024	6.206%	0.09898	0.998
OGG1_boot.78	0.9999999999999976	0.998	0.194	19.4%	0.028	6.842%	0.11845	0.998
OGG1_boot.79	0.999999999999998	0.996	0.19	19.0%	0.037	9.34%	0.09387	0.996
OGG1_boot.80	0.9999999999999979	0.998	0.174	17.4%	0.025	6.306%	0.09103	0.998
OGG1_boot.81	0.9999999999999977	0.998	0.157	15.7%	0.025	6.09%	0.08772	0.998
OGG1_boot.82	0.9999999999999982	0.998	0.209	20.9%	0.03	7.462%	0.10524	0.997
OGG1_boot.83	0.9999999999999973	0.997	0.2	20.0%	0.03	7.575%	0.10629	0.997
OGG1_boot.84	0.9999999999999974	0.998	0.178	17.8%	0.026	6.443%	0.09576	0.998
OGG1_boot.85	0.9999999999999972	0.998	0.182	18.2%	0.026	6.339%	0.10976	0.998
OGG1_boot.86	0.9999999999999977	0.997	0.181	18.1%	0.028	7.227%	0.09024	0.997
OGG1_boot.87	0.9999999999999974	0.997	0.2	20.0%	0.03	7.69%	0.09863	0.997
OGG1_boot.88	0.999999999999998	0.998	0.201	20.1%	0.028	7.108%	0.10413	0.997
OGG1_boot.89	0.999999999999998	0.998	0.189	18.9%	0.028	7.041%	0.09735	0.998
OGG1_boot.90	0.9999999999999981	0.993	0.304	30.4%	0.055	13.977%	0.32879	0.993
OGG1_boot.91	0.9999999999999977	0.996	0.233	23.3%	0.036	9.027%	0.13283	0.996
OGG1_boot.92	0.999999999999998	0.995	0.236	23.6%	0.039	9.982%	0.1512	0.995
OGG1_boot.93	0.9999999999999978	0.997	0.217	21.7%	0.038	9.84%	0.10633	0.997
