	0	1	2	3	4	5	6	7	8	9
0	[0.9897843737004566, 0.9897843737004566, 1.3862971846186205, 0.24500000476837158, 0.0]	[0.9897075393302044, 0.9897075393302044, 1.3863381420361747, 0.25583332777023315, 0.0]	[0.9911885678782006, 0.9911885678782006, 1.3862241053374238, 0.2524999976158142, 0.0]	[0.9908939751781717, 0.9908939751781717, 1.3862954015333069, 0.28083333373069763, 0.0]	[0.9897795193838663, 0.9897795193838663, 1.3863438365942862, 0.2541666626930237, 0.0]	[0.9904140748205078, 0.9904140748205078, 1.3863566231142663, 0.2566666603088379, 0.0]	[0.9906062728959097, 0.9906062728959097, 1.3862307195834966, 0.2574999928474426, 0.0]	[0.9909666099321448, 0.9909666099321448, 1.3862940940784632, 0.2516666650772095, 0.0]	[0.990646713715145, 0.990646713715145, 1.386344089095715, 0.23000000417232513, 0.0]	[0.9908970225607189, 0.9908970225607189, 1.3863285185568919, 0.24416667222976685, 0.0]
100	[0.44740550838156307, 0.44740550838156307, 0.6025909421133697, 0.8041666746139526, 0.0]	[0.44892574518311384, 0.44892574518311384, 0.593636764528636, 0.75, 0.0]	[0.44806034657041566, 0.44806034657041566, 0.5389542130413024, 0.7866666913032532, 0.0]	[0.44349282200635554, 0.44349282200635554, 0.47553868738214344, 0.8391666412353516, 0.0]	[0.44242252847847, 0.44242252847847, 0.4318906050431158, 0.8483333587646484, 0.0]	[0.45195798794813724, 0.45195798794813724, 0.6163018905044608, 0.7491666674613953, 0.0]	[0.4505286163579263, 0.4505286163579263, 0.6377961363397138, 0.7741666436195374, 0.0]	[0.44775365265030004, 0.44775365265030004, 0.6075561077158532, 0.7950000166893005, 0.0]	[0.44193998729999107, 0.44193998729999107, 0.46220262698633047, 0.8333333134651184, 0.0]	[0.44700484820499303, 0.44700484820499303, 0.5515603101680164, 0.7716666460037231, 0.0]
200	[0.4406952897657797, 0.4406952897657797, 0.43497085711364986, 0.8441666960716248, 0.0]	[0.4480986653126789, 0.4480986653126789, 0.570326070270356, 0.7566666603088379, 0.0]	[0.44450082117943307, 0.44450082117943307, 0.5208083376116025, 0.7766666412353516, 0.0]	[0.44050955626579696, 0.44050955626579696, 0.42513477687086576, 0.8391666412353516, 0.0]	[0.44045079724321223, 0.44045079724321223, 0.4280160496443196, 0.8416666388511658, 0.0]	[0.44795893040767515, 0.44795893040767515, 0.5381243559451984, 0.7866666913032532, 0.0]	[0.448954255662336, 0.448954255662336, 0.6165925874821826, 0.7791666388511658, 0.0]	[0.44155908703711155, 0.44155908703711155, 0.43689812321068927, 0.8358333110809326, 0.0]	[0.4404794631057798, 0.4404794631057798, 0.4376670949755145, 0.8341666460037231, 0.0]	[0.4456614898532414, 0.4456614898532414, 0.5292777730099866, 0.7900000214576721, 0.0]
300	[0.4401425935125223, 0.4401425935125223, 0.4257109747357101, 0.8374999761581421, 0.0]	[0.4478764027916622, 0.4478764027916622, 0.5553601814314667, 0.7591666579246521, 0.0]	[0.4417885441674873, 0.4417885441674873, 0.4534981776575709, 0.8233333230018616, 0.0]	[0.44021466690829153, 0.44021466690829153, 0.42046117589879894, 0.840833306312561, 0.0]	[0.44015623219731914, 0.44015623219731914, 0.4217034123835682, 0.8366666436195374, 0.0]	[0.4429903601194169, 0.4429903601194169, 0.49037596811952083, 0.7975000143051147, 0.0]	[0.44835885404395076, 0.44835885404395076, 0.6058411157432554, 0.7825000286102295, 0.0]	[0.4404168888593541, 0.4404168888593541, 0.4230144299877633, 0.8433333039283752, 0.0]	[0.44007303927995195, 0.44007303927995195, 0.4236232382275289, 0.840833306312561, 0.0]	[0.44208497146673553, 0.44208497146673553, 0.4843798845296127, 0.8025000095367432, 0.0]
400	[0.43999509946832693, 0.43999509946832693, 0.41947724552546034, 0.8383333086967468, 0.0]	[0.4477492076666283, 0.4477492076666283, 0.5422933826324513, 0.7649999856948853, 0.0]	[0.44095768847491035, 0.44095768847491035, 0.43466869683483994, 0.8341666460037231, 0.0]	[0.4400457639165689, 0.4400457639165689, 0.4174354374485995, 0.8416666388511658, 0.0]	[0.4400495452942488, 0.4400495452942488, 0.41849841010317257, 0.8366666436195374, 0.0]	[0.44085053265876145, 0.44085053265876145, 0.43533357362497954, 0.8374999761581421, 0.0]	[0.4480048927032066, 0.4480048927032066, 0.5870912294052398, 0.7850000262260437, 0.0]	[0.44022428195870666, 0.44022428195870666, 0.4172796180323584, 0.8383333086967468, 0.0]	[0.43995396598385056, 0.43995396598385056, 0.41826946612347965, 0.8416666388511658, 0.0]	[0.4407485282119899, 0.4407485282119899, 0.4404461994113305, 0.8274999856948853, 0.0]
500	[0.43995320736283133, 0.43995320736283133, 0.4171436914908457, 0.8383333086967468, 0.0]	[0.4476175112230741, 0.4476175112230741, 0.5263473981842878, 0.7741666436195374, 0.0]	[0.44060943359118526, 0.44060943359118526, 0.42725511165795355, 0.8391666412353516, 0.0]	[0.4399337554848415, 0.4399337554848415, 0.41638548592578817, 0.8383333086967468, 0.0]	[0.43998711293724135, 0.43998711293724135, 0.4162850301492577, 0.8349999785423279, 0.0]	[0.4404497348150417, 0.4404497348150417, 0.4283701526091037, 0.8391666412353516, 0.0]	[0.44781533035851867, 0.44781533035851867, 0.5708256906099699, 0.7866666913032532, 0.0]	[0.4400814140491575, 0.4400814140491575, 0.41463350289382217, 0.8399999737739563, 0.0]	[0.43989586916248663, 0.43989586916248663, 0.4158656091540872, 0.8383333086967468, 0.0]	[0.4404541098543774, 0.4404541098543774, 0.4311063857195844, 0.8341666460037231, 0.0]
600	[0.4399043668938081, 0.4399043668938081, 0.4161991854394899, 0.8366666436195374, 0.0]	[0.44734905232388866, 0.44734905232388866, 0.5127891003469385, 0.7833333611488342, 0.0]	[0.4404020107260474, 0.4404020107260474, 0.4232576865297032, 0.8349999785423279, 0.0]	[0.4398897384272268, 0.4398897384272268, 0.41590102022424114, 0.8383333086967468, 0.0]	[0.43993724883467955, 0.43993724883467955, 0.41458667836544705, 0.8349999785423279, 0.0]	[0.44032008085232854, 0.44032008085232854, 0.42464766325565007, 0.8358333110809326, 0.0]	[0.44772225178161185, 0.44772225178161185, 0.5627227226625838, 0.7875000238418579, 0.0]	[0.4400202103106984, 0.4400202103106984, 0.41387791970864357, 0.8399999737739563, 0.0]	[0.43986948185636005, 0.43986948185636005, 0.4149758335611034, 0.8374999761581421, 0.0]	[0.4402398501819005, 0.4402398501819005, 0.4250459856354186, 0.8358333110809326, 0.0]
700	[0.4398859538494977, 0.4398859538494977, 0.4152866845624031, 0.8374999761581421, 0.0]	[0.44672966795771896, 0.44672966795771896, 0.5378442726128384, 0.7591666579246521, 0.0]	[0.4403116416682285, 0.4403116416682285, 0.42157489590498587, 0.8333333134651184, 0.0]	[0.43986672303414664, 0.43986672303414664, 0.41500480412486845, 0.8383333086967468, 0.0]	[0.4399142260603305, 0.4399142260603305, 0.4136400270448909, 0.8366666436195374, 0.0]	[0.4401924486241993, 0.4401924486241993, 0.4235729429481572, 0.8358333110809326, 0.0]	[0.4476550230706684, 0.4476550230706684, 0.5575289581737377, 0.7891666889190674, 0.0]	[0.43996760146670744, 0.43996760146670744, 0.41319345501207877, 0.8391666412353516, 0.0]	[0.43985406346581163, 0.43985406346581163, 0.41416244297548266, 0.8374999761581421, 0.0]	[0.4401421550925831, 0.4401421550925831, 0.42215964664850575, 0.8383333086967468, 0.0]
800	[0.4398664928910711, 0.4398664928910711, 0.41449847591379835, 0.8366666436195374, 0.0]	[0.4461400371447505, 0.4461400371447505, 0.5284709071504, 0.7708333134651184, 0.0]	[0.44022961488489826, 0.44022961488489826, 0.41997912952103555, 0.8341666460037231, 0.0]	[0.4398491323015437, 0.4398491323015437, 0.4141766797682548, 0.8383333086967468, 0.0]	[0.4398889437383048, 0.4398889437383048, 0.41321458717033427, 0.8374999761581421, 0.0]	[0.4400710781835012, 0.4400710781835012, 0.42182472753810574, 0.8358333110809326, 0.0]	[0.4475691344596262, 0.4475691344596262, 0.5541660808337253, 0.7908333539962769, 0.0]	[0.4399438518135668, 0.4399438518135668, 0.4129545505522223, 0.8383333086967468, 0.0]	[0.4398416429665835, 0.4398416429665835, 0.4135793031257009, 0.8374999761581421, 0.0]	[0.4400960944637025, 0.4400960944637025, 0.42103221392401624, 0.8366666436195374, 0.0]
900	[0.439849220875427, 0.439849220875427, 0.4137943010420515, 0.8366666436195374, 0.0]	[0.445447632264506, 0.445447632264506, 0.5245885821161373, 0.7633333206176758, 0.0]	[0.4401827761444116, 0.4401827761444116, 0.41919662325184626, 0.8333333134651184, 0.0]	[0.4398389925369789, 0.4398389925369789, 0.4138785232820889, 0.8366666436195374, 0.0]	[0.43987325014865697, 0.43987325014865697, 0.4130285605129347, 0.8374999761581421, 0.0]	[0.4400109245724512, 0.4400109245724512, 0.4193832416832136, 0.8366666436195374, 0.0]	[0.4473861862794312, 0.4473861862794312, 0.5475166904680561, 0.7916666865348816, 0.0]	[0.43992455511466816, 0.43992455511466816, 0.41287197820953075, 0.8366666436195374, 0.0]	[0.43983549795027016, 0.43983549795027016, 0.41327705790238684, 0.8366666436195374, 0.0]	[0.44007249208987237, 0.44007249208987237, 0.42042309189167015, 0.8358333110809326, 0.0]
