Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	5.73E-03	0.00E+00	1.23E-123	6.20E-03	0.00E+00
OGG1_0_real_train1	0.00E+00	3.19E-03	1.96E-73	1.47E-02	1.08E-02
RNF168_0_real_train1	2.06E-03	0.00E+00	3.78E-03	3.95E-03	3.01E-03
UNG_0_real_train1	4.86E-02	3.89E-02	5.06E-03	9.32E-02	2.19E-02
ATP2B4_0_real_train1	2.22E-03	3.96E-03	6.96E-03	2.03E-03	7.49E-25
ATP2B4_1_real_train1	3.79E-142	3.11E-03	1.30E-03	8.94E-03	4.60E-03
MLH1_0_real_train1	0.00E+00	2.16E-03	0.00E+00	4.00E-07	1.67E-03
MSH2_0_real_train1	0.00E+00	1.08E-03	4.35E-130	4.52E-04	5.78E-75
MSH6_0_real_train1	0.00E+00	3.19E-03	4.38E-55	2.26E-03	1.32E-03
MSH6_1_real_train1	0.00E+00	2.10E-03	9.16E-04	0.00E+00	1.63E-03
PMS1_0_real_train1	0.00E+00	5.42E-02	3.50E-02	6.76E-02	1.01E-02
PMS2_0_real_train1	2.15E-02	2.45E-03	0.00E+00	1.01E-02	9.07E-04
EXO1_0_multinomial_train1	4.53E-03	0.00E+00	9.16E-56	4.38E-03	6.24E-04
RNF168_0_multinomial_train1	1.14E-03	0.00E+00	1.60E-03	2.66E-03	8.18E-04
RNF168_0_multinomial_train1.1	3.42E-03	0.00E+00	2.49E-03	7.22E-03	2.90E-03
EXO1_0_multinomial_train1.1	3.78E-03	3.79E-03	1.90E-85	2.24E-03	1.08E-03
RNF168_0_multinomial_train1.2	4.85E-03	0.00E+00	3.50E-03	7.99E-03	2.35E-03
RNF168_0_multinomial_train1.3	5.27E-03	0.00E+00	7.60E-03	1.11E-02	2.93E-03
RNF168_0_multinomial_train1.4	1.25E-03	0.00E+00	5.44E-03	1.22E-03	4.27E-03
RNF168_0_multinomial_train1.5	6.70E-03	0.00E+00	6.53E-04	7.56E-03	0.00E+00
RNF168_0_multinomial_train1.6	1.18E-02	0.00E+00	5.32E-39	1.19E-02	4.26E-04
RNF168_0_multinomial_train1.7	5.96E-03	0.00E+00	1.31E-148	7.49E-03	1.20E-70
RNF168_0_multinomial_train1.8	1.46E-03	0.00E+00	8.72E-03	1.55E-10	6.44E-03
EXO1_0_multinomial_train1.2	7.50E-03	0.00E+00	0.00E+00	7.95E-03	0.00E+00
EXO1_0_multinomial_train1.3	9.41E-04	9.15E-157	4.44E-158	9.29E-147	1.50E-03
RNF168_0_multinomial_train1.9	1.90E-03	0.00E+00	1.95E-03	2.61E-03	5.55E-04
EXO1_0_multinomial_train1.4	6.31E-03	0.00E+00	0.00E+00	6.42E-03	0.00E+00
EXO1_0_multinomial_train1.5	5.67E-03	9.11E-106	1.43E-129	6.30E-03	1.75E-122
EXO1_0_multinomial_train1.6	7.09E-03	0.00E+00	0.00E+00	7.43E-03	0.00E+00
EXO1_0_multinomial_train1.7	5.62E-03	3.71E-132	0.00E+00	5.96E-03	0.00E+00
EXO1_0_multinomial_train1.8	8.17E-03	0.00E+00	0.00E+00	8.96E-03	0.00E+00
RNF168_0_multinomial_train1.10	6.75E-03	0.00E+00	8.76E-03	7.30E-03	5.88E-03
EXO1_0_multinomial_train1.9	2.33E-04	1.68E-03	0.00E+00	0.00E+00	0.00E+00
RNF168_0_multinomial_train1.11	7.71E-03	0.00E+00	6.67E-04	9.30E-03	0.00E+00
RNF168_0_multinomial_train1.12	1.34E-03	2.01E-04	4.17E-03	3.16E-03	2.81E-03
EXO1_0_multinomial_train1.10	4.51E-03	2.83E-07	0.00E+00	4.42E-03	0.00E+00
EXO1_0_multinomial_train1.11	7.74E-03	6.43E-58	1.71E-94	8.52E-03	0.00E+00
RNF168_0_multinomial_train1.13	2.21E-03	7.42E-03	2.29E-03	0.00E+00	2.18E-03
RNF168_0_multinomial_train1.14	1.04E-03	0.00E+00	2.01E-03	2.85E-03	1.66E-03
RNF168_0_multinomial_train1.15	8.49E-03	2.94E-104	5.97E-34	9.83E-03	2.17E-04
RNF168_0_multinomial_train1.16	7.35E-04	0.00E+00	2.12E-03	2.48E-03	4.90E-03
EXO1_0_multinomial_train1.12	3.66E-03	0.00E+00	1.16E-91	1.79E-03	2.09E-03
RNF168_0_multinomial_train1.17	3.46E-03	0.00E+00	5.97E-03	1.00E-03	1.09E-03
EXO1_0_multinomial_train1.13	5.40E-03	0.00E+00	1.19E-03	5.09E-03	1.47E-03
RNF168_0_multinomial_train1.18	4.05E-03	0.00E+00	3.36E-03	1.23E-02	5.04E-03
EXO1_0_multinomial_train1.14	6.15E-03	0.00E+00	1.06E-132	6.65E-03	1.51E-102
RNF168_0_multinomial_train1.19	4.27E-04	0.00E+00	1.44E-58	9.38E-128	1.58E-03
RNF168_0_multinomial_train1.20	7.34E-03	0.00E+00	0.00E+00	7.40E-03	0.00E+00
EXO1_0_multinomial_train1.15	7.25E-03	0.00E+00	4.92E-86	7.85E-03	0.00E+00
RNF168_0_multinomial_train1.21	7.87E-03	0.00E+00	1.02E-12	3.90E-03	2.82E-03
RNF168_0_multinomial_train1.22	8.01E-04	0.00E+00	4.12E-03	4.53E-03	4.10E-03
EXO1_0_multinomial_train1.16	8.46E-03	0.00E+00	0.00E+00	8.65E-03	0.00E+00
EXO1_0_multinomial_train1.17	4.16E-03	3.78E-44	0.00E+00	4.48E-03	0.00E+00
RNF168_0_multinomial_train1.23	3.39E-03	0.00E+00	0.00E+00	2.91E-03	1.36E-03
EXO1_0_multinomial_train1.18	8.95E-03	0.00E+00	4.11E-87	9.52E-03	0.00E+00
RNF168_0_multinomial_train1.24	1.66E-03	0.00E+00	4.06E-03	2.79E-03	0.00E+00
RNF168_0_multinomial_train1.25	1.28E-03	0.00E+00	8.12E-03	6.60E-03	4.81E-143
RNF168_0_multinomial_train1.26	5.59E-03	0.00E+00	7.17E-04	7.31E-03	1.13E-93
