Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_boot	0.9999999999999963	0.986	0.312	31.2%	0.073	17.128%	0.19862	0.985
OGG1_boot.1	0.9999999999999964	0.99	0.339	33.9%	0.071	16.942%	0.17474	0.99
OGG1_boot.2	0.9999999999999964	0.993	0.305	30.5%	0.057	13.638%	0.17876	0.993
OGG1_boot.3	0.999999999999997	0.993	0.31	31.0%	0.057	13.851%	0.18368	0.993
OGG1_boot.4	0.9999999999999968	0.992	0.268	26.8%	0.054	14.078%	0.13835	0.991
OGG1_boot.5	0.9999999999999962	0.991	0.296	29.6%	0.061	14.475%	0.1736	0.991
OGG1_boot.6	0.9999999999999967	0.993	0.284	28.4%	0.051	12.827%	0.1567	0.992
OGG1_boot.7	0.9999999999999969	0.992	0.321	32.1%	0.055	13.558%	0.22017	0.992
OGG1_boot.8	0.9999999999999968	0.986	0.366	36.6%	0.074	18.205%	0.24142	0.985
OGG1_boot.9	0.9999999999999969	0.993	0.315	31.5%	0.05	13.199%	0.2054	0.992
OGG1_boot.10	0.9999999999999967	0.994	0.287	28.7%	0.059	13.748%	0.14516	0.994
OGG1_boot.11	0.9999999999999967	0.996	0.237	23.7%	0.04	10.176%	0.13089	0.996
OGG1_boot.12	0.9999999999999967	0.995	0.278	27.8%	0.047	11.553%	0.1681	0.994
OGG1_boot.13	0.9999999999999964	0.992	0.329	32.9%	0.059	14.481%	0.18802	0.991
OGG1_boot.14	0.999999999999997	0.995	0.269	26.9%	0.044	11.467%	0.17123	0.994
OGG1_boot.15	0.9999999999999973	0.994	0.285	28.5%	0.044	11.74%	0.16156	0.994
OGG1_boot.16	0.9999999999999962	0.99	0.319	31.9%	0.07	16.312%	0.17238	0.989
OGG1_boot.17	0.9999999999999969	0.99	0.381	38.1%	0.069	17.088%	0.19507	0.99
OGG1_boot.18	0.999999999999997	0.993	0.323	32.3%	0.062	15.512%	0.1832	0.993
OGG1_boot.19	0.999999999999997	0.995	0.276	27.6%	0.047	12.219%	0.14635	0.995
OGG1_boot.20	0.9999999999999966	0.994	0.292	29.2%	0.049	12.429%	0.17116	0.994
OGG1_boot.21	0.9999999999999964	0.992	0.313	31.3%	0.056	13.353%	0.19365	0.992
OGG1_boot.22	0.999999999999997	0.993	0.297	29.7%	0.051	13.619%	0.17551	0.993
OGG1_boot.23	0.9999999999999962	0.993	0.298	29.8%	0.054	13.333%	0.19249	0.992
OGG1_boot.24	0.9999999999999966	0.99	0.343	34.3%	0.056	14.997%	0.19626	0.989
OGG1_boot.25	0.9999999999999969	0.991	0.333	33.3%	0.056	14.359%	0.20697	0.991
OGG1_boot.26	0.9999999999999964	0.987	0.319	31.9%	0.065	16.553%	0.17547	0.986
OGG1_boot.27	0.9999999999999968	0.994	0.293	29.3%	0.062	14.539%	0.16354	0.994
OGG1_boot.28	0.9999999999999967	0.987	0.318	31.8%	0.063	15.926%	0.18607	0.987
OGG1_boot.29	0.9999999999999967	0.994	0.298	29.8%	0.051	12.597%	0.18916	0.993
OGG1_boot.30	0.9999999999999964	0.992	0.311	31.1%	0.066	15.279%	0.17056	0.992
OGG1_boot.31	0.9999999999999968	0.993	0.325	32.5%	0.056	13.419%	0.19007	0.993
OGG1_boot.32	0.9999999999999967	0.995	0.281	28.1%	0.046	11.677%	0.139	0.994
OGG1_boot.33	0.9999999999999968	0.994	0.312	31.2%	0.055	13.44%	0.15878	0.994
