	0	1	2	3	4	5	6	7	8	9
0	[1.127424482665284, 0.9887941778474414, 1.386303048178425, 0.25999999046325684, 0.0]	[1.1279586161459907, 0.9893396513593651, 1.386189647866255, 0.27416667342185974, 0.0]	[1.1275493068740137, 0.9889257369098976, 1.38623569964116, 0.24916666746139526, 0.0]	[1.1278003454309662, 0.989180783901959, 1.3861956152900716, 0.30250000953674316, 0.0]	[1.1269025449760846, 0.9882866315458592, 1.3861591343022535, 0.23666666448116302, 0.0]	[1.1274448790655263, 0.9888201606366126, 1.3862471842891355, 0.25833332538604736, 0.0]	[1.1273304712126364, 0.988717435005173, 1.3861303620746337, 0.2824999988079071, 0.0]	[1.1278504290443252, 0.9892357642521674, 1.3861466479215778, 0.26750001311302185, 0.0]	[1.1277124370246634, 0.9890840535624227, 1.3862838346224065, 0.2516666650772095, 0.0]	[1.127721415531104, 0.989101010894666, 1.386204046364381, 0.2800000011920929, 0.0]
100	[0.32195207476113447, 0.3210052574511987, 0.009468173099357952, 1.0, 0.0]	[0.3042157447172145, 0.3034498470806583, 0.007658976365561889, 1.0, 0.0]	[0.29488099250634864, 0.2938540930484315, 0.010268994579170958, 1.0, 0.0]	[0.3217479109734288, 0.321048958750232, 0.006989522231967982, 1.0, 0.0]	[0.3013526849053904, 0.30067874978764314, 0.006739351177472795, 1.0, 0.0]	[0.3064321464928378, 0.3055156498511401, 0.009164966416976688, 1.0, 0.0]	[0.33940184331669326, 0.3367225868304582, 0.026792564862350505, 1.0, 0.0]	[0.30246756895060706, 0.3017971585059883, 0.006704104446187659, 1.0, 0.0]	[0.30892407901288005, 0.3079224450354051, 0.010016339774749354, 1.0, 0.0]	[0.30296750005897166, 0.30219327058009543, 0.007742294788762404, 1.0, 0.0]
200	[0.3040767901325843, 0.30342868452870064, 0.006481056038836523, 1.0, 0.0]	[0.2922499023409396, 0.29179223498282264, 0.004576673581169871, 1.0, 0.0]	[0.28507630350661606, 0.28448542024650186, 0.005908832601142007, 1.0, 0.0]	[0.29908073736163815, 0.2986212241672291, 0.004595131944090641, 1.0, 0.0]	[0.291462990801397, 0.2910655486863921, 0.003974421150048713, 1.0, 0.0]	[0.29421976884831935, 0.29364309683452655, 0.0057667201379282525, 1.0, 0.0]	[0.2961622378567064, 0.29517817831914933, 0.00984059537557086, 1.0, 0.0]	[0.2915645947871921, 0.2911712106941115, 0.0039338409308060165, 1.0, 0.0]	[0.29680625153912477, 0.29615788472932053, 0.006483668098042211, 1.0, 0.0]	[0.2912356739610938, 0.29084131677210323, 0.0039435718899055285, 1.0, 0.0]
300	[0.29632114864475667, 0.29578256488445676, 0.005385837602999318, 1.0, 0.0]	[0.28746919681602184, 0.28711859965841, 0.0035059715761180253, 1.0, 0.0]	[0.2816828092435769, 0.2812409085174918, 0.0044190072608511, 1.0, 0.0]	[0.29185469764196476, 0.2915046137148494, 0.0035008392711531836, 1.0, 0.0]	[0.2877508267866687, 0.28745329820474286, 0.002975285819258376, 1.0, 0.0]	[0.288400714004014, 0.2879444492395701, 0.004562647644439469, 1.0, 0.0]	[0.28872252375063884, 0.2881882374182575, 0.00534286332381332, 1.0, 0.0]	[0.2871474676908854, 0.2868471914556178, 0.0030027623526756126, 1.0, 0.0]	[0.28991782608744504, 0.28939427792987893, 0.005235481575661366, 1.0, 0.0]	[0.28709034010170426, 0.286803673683087, 0.0028666641861725697, 1.0, 0.0]
400	[0.2909003283998366, 0.29043622438608085, 0.004641040137557647, 1.0, 0.0]	[0.2849439960177383, 0.28465168691078885, 0.0029230910694945647, 1.0, 0.0]	[0.2798441480334929, 0.2794731018930815, 0.003710461404113646, 1.0, 0.0]	[0.28777527566166977, 0.2874846060224793, 0.0029066963919046275, 1.0, 0.0]	[0.2855762509434928, 0.2853300542523892, 0.002461966911035757, 1.0, 0.0]	[0.28446294642752235, 0.2840652026370063, 0.0039774379051602735, 1.0, 0.0]	[0.28473589796026016, 0.28434580027753525, 0.0039009768272489594, 1.0, 0.0]	[0.28454139976818515, 0.284287581368201, 0.0025381839998417934, 1.0, 0.0]	[0.28540138572186585, 0.28494711359174785, 0.004542721301179904, 1.0, 0.0]	[0.28477912328261634, 0.2845421022073647, 0.0023702107525163194, 1.0, 0.0]
500	[0.28684076918246404, 0.2864249647691024, 0.004158044133616424, 1.0, 0.0]	[0.2832115692467417, 0.2829546862716113, 0.002568829751303528, 1.0, 0.0]	[0.27862262622707523, 0.2782915144539197, 0.0033111177315553434, 1.0, 0.0]	[0.28510540945096396, 0.28485141472704234, 0.0025399472392162916, 1.0, 0.0]	[0.2841756107170366, 0.28396069991251693, 0.0021491080451970478, 1.0, 0.0]	[0.2818570994323338, 0.2814987664062099, 0.003583330261238653, 1.0, 0.0]	[0.2819141231239868, 0.2815895908648043, 0.003245322591824736, 1.0, 0.0]	[0.28275097935939636, 0.2825251687746323, 0.0022581058476405197, 1.0, 0.0]	[0.2821867494884296, 0.28177766903457035, 0.0040908045385926175, 1.0, 0.0]	[0.2832638411745399, 0.28305588856298614, 0.0020795261155377802, 1.0, 0.0]
600	[0.2833202818144357, 0.28292847383186576, 0.00391807982569948, 1.0, 0.0]	[0.281905882313556, 0.281672718942077, 0.002331633714789853, 1.0, 0.0]	[0.27774278122767954, 0.27743602258286015, 0.0030675864481935623, 1.0, 0.0]	[0.2832376876097071, 0.28300873872805304, 0.0022894888165405913, 1.0, 0.0]	[0.28319456174319885, 0.2830003655783084, 0.0019419616489046746, 1.0, 0.0]	[0.27997009010850266, 0.2796386673834744, 0.0033142272502821165, 1.0, 0.0]	[0.28021336769757693, 0.2799356400465406, 0.002777276510363665, 1.0, 0.0]	[0.28141667055638564, 0.2812098427143583, 0.0020682784202734907, 1.0, 0.0]	[0.2798899265984885, 0.2795147444251133, 0.003751821733752024, 1.0, 0.0]	[0.2821437453141616, 0.28195501203947926, 0.0018873327468234957, 1.0, 0.0]
700	[0.2806883970135669, 0.28031847052425357, 0.003699264893133418, 1.0, 0.0]	[0.2807379674728241, 0.28051737957726636, 0.0022058789555775464, 1.0, 0.0]	[0.27679037843999305, 0.27649546787956875, 0.0029491056042430163, 1.0, 0.0]	[0.2819317860227695, 0.2817217290359757, 0.002100569867938399, 1.0, 0.0]	[0.2823436189862452, 0.28216397172459134, 0.001796472616538846, 1.0, 0.0]	[0.2785186015040472, 0.27820494613340113, 0.0031365537064608645, 1.0, 0.0]	[0.2788268389872716, 0.27857882080374535, 0.002480181835262684, 1.0, 0.0]	[0.28040727537071586, 0.2802136834029727, 0.0019359196774313262, 1.0, 0.0]	[0.2781751774474745, 0.2778263375769499, 0.0034883987052456277, 1.0, 0.0]	[0.28118198626270546, 0.2810050432532813, 0.0017694300942414523, 1.0, 0.0]
800	[0.27887811420056285, 0.27853143078966863, 0.003466834108942159, 1.0, 0.0]	[0.27966719892454817, 0.2794541978543928, 0.0021300107015539177, 1.0, 0.0]	[0.2758360098520926, 0.27554730079285716, 0.002887090592354491, 1.0, 0.0]	[0.280870368830096, 0.2806747835013221, 0.001955853287738793, 1.0, 0.0]	[0.28164119937635546, 0.28147075381237024, 0.0017044556398523219, 1.0, 0.0]	[0.2773642223996954, 0.2770647851070952, 0.0029943729260015718, 1.0, 0.0]	[0.27786151988246216, 0.27763741990121377, 0.00224099981248376, 1.0, 0.0]	[0.2795774870561451, 0.2793934826537552, 0.0018400440238992921, 1.0, 0.0]	[0.27680495666789673, 0.2764750335394858, 0.0032992312841089444, 1.0, 0.0]	[0.2803035882273672, 0.28013166002155043, 0.0017192820581676419, 1.0, 0.0]
900	[0.2773701070692995, 0.27704132524518266, 0.0032878182411683813, 1.0, 0.0]	[0.27882636369570396, 0.27862091436409814, 0.002054493316058318, 1.0, 0.0]	[0.2750234440519139, 0.2747400798992151, 0.0028336415269881164, 1.0, 0.0]	[0.279943087946439, 0.279758233314964, 0.00184854631475008, 1.0, 0.0]	[0.28091311410795056, 0.28074775451433426, 0.0016535959361630003, 1.0, 0.0]	[0.2761336728269198, 0.2758398349920397, 0.00293837834880113, 1.0, 0.0]	[0.2770717834856251, 0.2768599897588169, 0.0021179372680817984, 1.0, 0.0]	[0.2789002197695121, 0.27872374852217774, 0.0017647124733437976, 1.0, 0.0]	[0.2755522480751631, 0.2752343442279528, 0.0031790384721030996, 1.0, 0.0]	[0.2794850021737547, 0.2793168452396029, 0.0016815693415183283, 1.0, 0.0]
