Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.984	0.378	37.8%	0.055	19.683%	0.16848	0.982
ATP2B4_real_train_fold1.1	0.999999999999998	0.986	0.273	27.3%	0.039	17.34%	0.1301	0.983
MLH1_real_train_fold1	0.9999999999999964	0.973	0.272	27.2%	0.046	24.206%	0.06344	0.965
MSH2_real_train_fold1	0.999999999999996	0.979	0.234	23.4%	0.043	22.826%	0.05537	0.974
MSH6_real_train_fold1	0.9999999999999951	0.986	0.197	19.7%	0.033	17.971%	0.03734	0.982
MSH6_real_train_fold1.1	0.9999999999999957	0.985	0.181	18.1%	0.034	18.561%	0.03843	0.98
OGG1_real_train_fold1	0.9999999999999968	0.998	0.219	21.9%	0.038	9.407%	0.10279	0.998
PMS1_real_train_fold1	0.9999999999999992	0.921	0.535	53.5%	0.089	39.296%	0.31123	0.901
PMS2_real_train_fold1	0.9999999999999968	0.806	0.636	63.6%	0.102	59.23%	0.28992	0.679
RNF168_real_train_fold1	0.9999999999999939	0.959	0.344	34.4%	0.044	29.976%	0.13618	0.938
UNG_real_train_fold1	0.9999999999999968	0.977	0.284	28.4%	0.044	21.651%	0.1275	0.969
ATP2B4_dirichlet_train_fold1	0.9999999999999977	0.959	0.582	58.2%	0.086	29.523%	0.39665	0.954
ATP2B4_dirichlet_train_fold1.1	0.9999999999999982	0.888	0.721	72.1%	0.114	45.919%	0.59296	0.864
ATP2B4_dirichlet_train_fold1.2	0.9999999999999978	0.852	0.738	73.8%	0.112	52.594%	0.53078	0.802
ATP2B4_dirichlet_train_fold1.3	0.9999999999999977	0.932	0.58	58.0%	0.097	36.246%	0.47275	0.92
ATP2B4_dirichlet_train_fold1.4	0.9999999999999982	0.908	0.694	69.4%	0.098	42.813%	0.45924	0.887
ATP2B4_dirichlet_train_fold1.5	0.9999999999999981	0.928	0.618	61.8%	0.091	37.647%	0.42038	0.911
ATP2B4_dirichlet_train_fold1.6	0.9999999999999984	0.83	0.794	79.4%	0.118	57.546%	0.58642	0.772
ATP2B4_dirichlet_train_fold1.7	0.9999999999999981	0.898	0.653	65.3%	0.092	43.947%	0.43802	0.863
ATP2B4_dirichlet_train_fold1.8	0.9999999999999981	0.856	0.705	70.5%	0.112	52.086%	0.49726	0.812
ATP2B4_dirichlet_train_fold1.9	0.9999999999999988	0.948	0.576	57.6%	0.083	32.25%	0.40435	0.939
ATP2B4_dirichlet_train_fold1.10	0.999999999999998	0.941	0.578	57.8%	0.092	33.94%	0.44054	0.93
ATP2B4_dirichlet_train_fold1.11	0.999999999999998	0.941	0.71	71.0%	0.156	40.667%	0.41673	0.941
ATP2B4_dirichlet_train_fold1.12	0.9999999999999982	0.916	0.694	69.4%	0.123	42.051%	0.48229	0.906
ATP2B4_dirichlet_train_fold1.13	0.9999999999999982	0.896	0.594	59.4%	0.103	44.37%	0.4211	0.869
ATP2B4_dirichlet_train_fold1.14	0.9999999999999978	0.915	0.623	62.3%	0.104	40.56%	0.45462	0.899
ATP2B4_dirichlet_train_fold1.15	0.9999999999999983	0.881	0.743	74.3%	0.133	47.467%	0.57904	0.861
ATP2B4_dirichlet_train_fold1.16	0.999999999999998	0.948	0.618	61.8%	0.096	33.502%	0.44819	0.941
ATP2B4_dirichlet_train_fold1.17	0.9999999999999979	0.915	0.655	65.5%	0.119	40.758%	0.51299	0.903
