Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999997	0.957	0.493	49.3%	0.078	29.03%	0.29138	0.95
ATP2B4_real_train_fold1.1	0.9999999999999964	0.978	0.349	34.9%	0.054	21.194%	0.17197	0.974
MLH1_real_train_fold1	0.9999999999999964	0.984	0.204	20.4%	0.034	17.892%	0.04298	0.978
MSH2_real_train_fold1	0.9999999999999963	0.987	0.195	19.5%	0.033	16.987%	0.04251	0.982
MSH6_real_train_fold1	0.9999999999999969	0.993	0.161	16.1%	0.023	12.373%	0.04056	0.99
MSH6_real_train_fold1.1	0.9999999999999959	0.988	0.176	17.6%	0.029	15.91%	0.03828	0.982
OGG1_real_train_fold1	0.9999999999999973	0.997	0.197	19.7%	0.034	8.635%	0.0934	0.996
PMS1_real_train_fold1	0.9999999999999977	0.914	0.524	52.4%	0.082	40.394%	0.30383	0.883
PMS2_real_train_fold1	0.9999999999999957	0.877	0.549	54.9%	0.084	49.504%	0.2271	0.816
RNF168_real_train_fold1	0.999999999999995	0.97	0.234	23.4%	0.033	24.322%	0.05937	0.929
UNG_real_train_fold1	0.9999999999999968	0.977	0.312	31.2%	0.044	21.651%	0.1426	0.97
ATP2B4_dirichlet_train_fold1	0.9999999999999998	0.892	0.829	82.9%	0.158	45.163%	0.72111	0.882
ATP2B4_dirichlet_train_fold1.1	0.9999999999999973	0.955	0.509	50.9%	0.077	30.115%	0.37921	0.946
ATP2B4_dirichlet_train_fold1.2	0.9999999999999971	0.846	0.764	76.4%	0.119	53.48%	0.52084	0.801
ATP2B4_dirichlet_train_fold1.3	0.9999999999999996	0.888	0.79	79.0%	0.132	46.088%	0.74257	0.87
ATP2B4_dirichlet_train_fold1.4	0.999999999999998	0.892	0.698	69.8%	0.116	46.215%	0.49948	0.871
ATP2B4_dirichlet_train_fold1.5	0.9999999999999979	0.852	0.769	76.9%	0.126	53.444%	0.64192	0.817
ATP2B4_dirichlet_train_fold1.6	0.9999999999999971	0.937	0.552	55.2%	0.093	34.882%	0.42284	0.926
ATP2B4_dirichlet_train_fold1.7	0.9999999999999978	0.935	0.619	61.9%	0.095	36.48%	0.44174	0.924
ATP2B4_dirichlet_train_fold1.8	0.9999999999999976	0.865	0.723	72.3%	0.133	50.135%	0.49607	0.839
ATP2B4_dirichlet_train_fold1.9	0.9999999999999982	0.919	0.629	62.9%	0.101	39.993%	0.47358	0.902
ATP2B4_dirichlet_train_fold1.10	0.9999999999999976	0.872	0.659	65.9%	0.136	48.897%	0.49913	0.85
ATP2B4_dirichlet_train_fold1.11	0.9999999999999997	0.938	0.592	59.2%	0.099	34.543%	0.54706	0.929
ATP2B4_dirichlet_train_fold1.12	0.9999999999999996	0.893	0.776	77.6%	0.138	45.336%	0.68011	0.878
ATP2B4_dirichlet_train_fold1.13	0.9999999999999976	0.943	0.656	65.6%	0.106	34.452%	0.49542	0.937
ATP2B4_dirichlet_train_fold1.14	0.9999999999999997	0.93	0.637	63.7%	0.104	36.745%	0.48938	0.919
ATP2B4_dirichlet_train_fold1.15	0.9999999999999996	0.859	0.814	81.4%	0.132	52.957%	0.79219	0.83
ATP2B4_dirichlet_train_fold1.16	0.9999999999999997	0.859	0.734	73.4%	0.121	51.225%	0.56476	0.823
ATP2B4_dirichlet_train_fold1.17	0.9999999999999997	0.908	0.748	74.8%	0.141	42.587%	0.52143	0.898
ATP2B4_dirichlet_train_fold1.18	0.9999999999999996	0.829	0.807	80.7%	0.149	56.254%	0.65639	0.796
ATP2B4_dirichlet_train_fold1.19	0.9999999999999977	0.934	0.585	58.5%	0.101	36.038%	0.3726	0.924
ATP2B4_dirichlet_train_fold1.20	0.9999999999999997	0.917	0.685	68.5%	0.127	40.16%	0.67922	0.907
ATP2B4_dirichlet_train_fold1.21	0.9999999999999977	0.956	0.497	49.7%	0.09	29.919%	0.36891	0.951
ATP2B4_dirichlet_train_fold1.22	0.9999999999999977	0.886	0.681	68.1%	0.13	46.595%	0.51236	0.868
