	0	1	2	3	4	5	6	7	8	9
0	[174.6968641887951, 8.34009896124304, 1663.5676522755207, 0.2516666650772095, 0.0]	[174.68800514970846, 8.342014066829512, 1663.4599108287894, 0.25833332538604736, 0.0]	[174.7057820275759, 8.34805192703626, 1663.5773010053963, 0.24583333730697632, 0.0]	[174.69546012913054, 8.349668834908002, 1663.457912942225, 0.24916666746139526, 0.0]	[174.6987899191173, 8.340844850928192, 1663.579450681891, 0.25583332777023315, 0.0]	[174.70807742424122, 8.34188502617006, 1663.6619239807117, 0.2358333319425583, 0.0]	[174.67060450996547, 8.345767231527695, 1663.2483727843776, 0.29499998688697815, 0.0]	[174.69185337269423, 8.339791579144126, 1663.520617935501, 0.2775000035762787, 0.0]	[174.69299571439166, 8.339829838305246, 1663.531658760864, 0.24250000715255737, 0.0]	[174.70000110196628, 8.343543948644944, 1663.5645715332134, 0.25999999046325684, 0.0]
100	[5.253984479316528, 4.026565518135368, 12.274189611811593, 1.0, 0.0]	[5.199890303730832, 3.9754392687720714, 12.244510349587612, 1.0, 0.0]	[5.2688971343772995, 4.054067998473488, 12.148291359038119, 1.0, 0.0]	[5.230192879476171, 4.042270300392073, 11.879225790840978, 1.0, 0.0]	[4.927831762179021, 4.088820309800533, 8.390114523784877, 1.0, 0.0]	[4.967163767240523, 4.142291395151926, 8.248723720885971, 1.0, 0.0]	[7.124305105448166, 4.477406575671748, 26.46898529776418, 1.0, 0.0]	[4.9669686561300885, 4.103706009571598, 8.632626465584906, 1.0, 0.0]	[5.957093507028183, 5.2045519299108465, 7.525415771173373, 1.0, 0.0]	[4.897482939864306, 4.0850000636370485, 8.124828762272568, 1.0, 0.0]
200	[4.756700737555577, 3.97500424279418, 7.816964947613966, 1.0, 0.0]	[4.725796436243666, 3.9399498582550834, 7.858465779885823, 1.0, 0.0]	[4.815509659231842, 3.994419304931132, 8.210903543007097, 1.0, 0.0]	[4.792149936734674, 3.977721436615357, 8.144285001193174, 1.0, 0.0]	[4.535467890956453, 4.013022655578029, 5.224452353784246, 1.0, 0.0]	[4.5972066815470995, 4.063785138640273, 5.334215429068264, 1.0, 0.0]	[6.075432898614279, 4.342644626823284, 17.327882717909947, 1.0, 0.0]	[4.5947565337666125, 4.0233581674525585, 5.713983663140539, 1.0, 0.0]	[5.285754806752495, 4.804793621133552, 4.809611856189427, 1.0, 0.0]	[4.5367253263154845, 4.011333089104174, 5.253922372113106, 1.0, 0.0]
300	[4.584961999882043, 3.9478421918117914, 6.371198080702512, 1.0, 0.0]	[4.554928816911542, 3.922476667050797, 6.324521498607453, 1.0, 0.0]	[4.636570611793499, 3.965522269831543, 6.71048341961956, 1.0, 0.0]	[4.617162896593097, 3.9504099725199584, 6.667529240731389, 1.0, 0.0]	[4.399118058889671, 3.9835884038067557, 4.155296550829145, 1.0, 0.0]	[4.454909369016649, 4.018198070446267, 4.3671129857038125, 1.0, 0.0]	[5.685485021085843, 4.284952242673904, 14.005327784119391, 1.0, 0.0]	[4.452021490440492, 3.987726566936659, 4.64294923503833, 1.0, 0.0]	[5.016749974617693, 4.631640473664141, 3.85109500953552, 1.0, 0.0]	[4.401599787522895, 3.9823839344293734, 4.192158530935211, 1.0, 0.0]
400	[4.499515104975118, 3.9290732923785012, 5.704418125966169, 1.0, 0.0]	[4.464643797957364, 3.9108245338076757, 5.538192641496882, 1.0, 0.0]	[4.53682373084523, 3.945808228617843, 5.9101550222738695, 1.0, 0.0]	[4.528250591526979, 3.931401390993689, 5.968492005332904, 1.0, 0.0]	[4.325452326335451, 3.966586077517775, 3.5886624881767677, 1.0, 0.0]	[4.381520688754042, 3.993790284995036, 3.8773040375900596, 1.0, 0.0]	[5.367130679953198, 4.245459157039177, 11.216715229140213, 1.0, 0.0]	[4.374868569594801, 3.9677813224591696, 4.070872471356314, 1.0, 0.0]	[4.850568679615482, 4.5114643590089845, 3.39104320606498, 1.0, 0.0]	[4.32778409255566, 3.9659064667635047, 3.6187762579215574, 1.0, 0.0]
500	[4.440986791109919, 3.9164576696096134, 5.245291215003053, 1.0, 0.0]	[4.409155937258638, 3.9019765622934544, 5.071793749651839, 1.0, 0.0]	[4.479269907561059, 3.930659784331144, 5.486101232299145, 1.0, 0.0]	[4.465495428121812, 3.91799390972095, 5.47501518400862, 1.0, 0.0]	[4.279247977173877, 3.954713644600193, 3.245343325736836, 1.0, 0.0]	[4.329449842570597, 3.978195112697013, 3.512547298735841, 1.0, 0.0]	[5.246531450405196, 4.2190635150696645, 10.27467935335531, 1.0, 0.0]	[4.32273154322254, 3.9541599081395162, 3.685716350830238, 1.0, 0.0]	[4.782405323590037, 4.470801800239012, 3.116035233510253, 1.0, 0.0]	[4.280913478188375, 3.954503690053263, 3.2640978813511223, 1.0, 0.0]
600	[4.400915128501207, 3.905801520058763, 4.951136084424443, 1.0, 0.0]	[4.371683990209312, 3.8945380008964006, 4.771459893129114, 1.0, 0.0]	[4.431834251219744, 3.918924145433952, 5.129101057857923, 1.0, 0.0]	[4.419684753369962, 3.907530929608122, 5.121538237618405, 1.0, 0.0]	[4.247482558905176, 3.9454692174142907, 3.0201334149088526, 1.0, 0.0]	[4.292839702399302, 3.9649544874918923, 3.2788521490740994, 1.0, 0.0]	[5.116075357329228, 4.206129111566317, 9.099462457629109, 1.0, 0.0]	[4.290160766627313, 3.944547359303197, 3.4561340732411585, 1.0, 0.0]	[4.689211163266321, 4.395080398512446, 2.941307647538746, 1.0, 0.0]	[4.2481631503098205, 3.946362987790286, 3.0180016251953465, 1.0, 0.0]
700	[4.37007314035228, 3.897411895176974, 4.726612451753057, 1.0, 0.0]	[4.344228371961437, 3.888641711781352, 4.55586660180085, 1.0, 0.0]	[4.395755864670179, 3.90961393364716, 4.861419310230198, 1.0, 0.0]	[4.385173793654254, 3.8991552861155303, 4.860185075387243, 1.0, 0.0]	[4.224784207476861, 3.9382806863276074, 2.865035211492539, 1.0, 0.0]	[4.268728411977146, 3.956590610437982, 3.12137801539164, 1.0, 0.0]	[5.130588418898642, 4.173030052235299, 9.575583666633428, 1.0, 0.0]	[4.261512852323779, 3.9364877424089024, 3.2502510991487696, 1.0, 0.0]	[4.6386493566744775, 4.355648516140162, 2.8300084053431562, 1.0, 0.0]	[4.225667354961314, 3.9386936196411755, 2.869737353201384, 1.0, 0.0]
800	[4.3485016356833315, 3.8903648433804556, 4.581367923028757, 1.0, 0.0]	[4.322406181186781, 3.883600409520623, 4.38805771666158, 1.0, 0.0]	[4.366733734580454, 3.9014102083228934, 4.653235262575604, 1.0, 0.0]	[4.3573808656602475, 3.89215454741844, 4.652263182418075, 1.0, 0.0]	[4.208034985176412, 3.9326317361145735, 2.754032490618383, 1.0, 0.0]	[4.244756319560803, 3.9461756970357, 2.985806225251031, 1.0, 0.0]	[5.059588690832017, 4.151215266029023, 9.083734248029934, 1.0, 0.0]	[4.240388525727118, 3.9302900315906433, 3.100984941364744, 1.0, 0.0]	[4.616783136557477, 4.342688255683306, 2.740948808741706, 1.0, 0.0]	[4.208062496217708, 3.9321051482876634, 2.759573479300442, 1.0, 0.0]
900	[4.330415274037862, 3.8844082319483104, 4.46007042089552, 1.0, 0.0]	[4.306173465034862, 3.8791122807216896, 4.2706118431317295, 1.0, 0.0]	[4.3485643168161, 3.894065040873014, 4.544992759430859, 1.0, 0.0]	[4.335745325344578, 3.886411063372789, 4.493342619717888, 1.0, 0.0]	[4.195153985960612, 3.9284060705052934, 2.6674791545531837, 1.0, 0.0]	[4.232741989349426, 3.944321226562612, 2.884207627868139, 1.0, 0.0]	[5.006461472375581, 4.142926958901457, 8.63534513474124, 1.0, 0.0]	[4.223190223783728, 3.9245752686140665, 2.986149551696619, 1.0, 0.0]	[4.576687158384487, 4.307026921631057, 2.696602367534295, 1.0, 0.0]	[4.194423798824325, 3.9274880040963995, 2.6693579472792557, 1.0, 0.0]
