	0	1	2	3	4	5	6	7	8	9
0	[0.9891056980458645, 0.9891056980458645, 1.386280880341941, 0.2658333480358124, 0.0]	[0.9888204112718634, 0.9888204112718634, 1.3862537662253138, 0.2666666805744171, 0.0]	[0.9888128164302702, 0.9888128164302702, 1.386388440560099, 0.24583333730697632, 0.0]	[0.9890045492480208, 0.9890045492480208, 1.3861780468481577, 0.28583332896232605, 0.0]	[0.988240194315989, 0.988240194315989, 1.3863524499488489, 0.2383333295583725, 0.0]	[0.9894173836637877, 0.9894173836637877, 1.386406530008285, 0.24583333730697632, 0.0]	[0.9891918491140084, 0.9891918491140084, 1.3862815000311217, 0.25083333253860474, 0.0]	[0.988370436282217, 0.988370436282217, 1.3863644542279234, 0.24916666746139526, 0.0]	[0.9889135328964083, 0.9889135328964083, 1.3863467100291607, 0.2475000023841858, 0.0]	[0.9896508089289191, 0.9896508089289191, 1.3862622630817016, 0.27000001072883606, 0.0]
100	[0.27391299229887817, 0.27391299229887817, 0.3024298064826769, 0.9008333086967468, 0.0]	[0.27743019881017345, 0.27743019881017345, 0.34756262335339927, 0.8849999904632568, 0.0]	[0.28776812211875474, 0.28776812211875474, 0.3988081145627154, 0.8650000095367432, 0.0]	[0.2742043235601455, 0.2742043235601455, 0.31832941183268265, 0.8983333110809326, 0.0]	[0.28428124271258287, 0.28428124271258287, 0.4436660870903531, 0.7799999713897705, 0.0]	[0.28766317785057316, 0.28766317785057316, 0.43453475274623693, 0.8533333539962769, 0.0]	[0.2825024859453087, 0.2825024859453087, 0.32392260968234277, 0.8824999928474426, 0.0]	[0.2771184608731647, 0.2771184608731647, 0.2599468656562943, 0.9175000190734863, 0.0]	[0.2748760862417267, 0.2748760862417267, 0.3170461082305011, 0.8916666507720947, 0.0]	[0.2972748895946742, 0.2972748895946742, 0.4951270867739087, 0.8941666483879089, 0.0]
200	[0.2732516569389007, 0.2732516569389007, 0.27266158581339406, 0.909166693687439, 0.0]	[0.27436837215608567, 0.27436837215608567, 0.2791676010182704, 0.9049999713897705, 0.0]	[0.2846858658584687, 0.2846858658584687, 0.3097082749049929, 0.8849999904632568, 0.0]	[0.2732127005462038, 0.2732127005462038, 0.27616895953498183, 0.9075000286102295, 0.0]	[0.27513575541690893, 0.27513575541690893, 0.30142361821857233, 0.8966666460037231, 0.0]	[0.28271581194652007, 0.28271581194652007, 0.4236321421379696, 0.8541666865348816, 0.0]	[0.27397015348409043, 0.27397015348409043, 0.25361946416587827, 0.9066666960716248, 0.0]	[0.27374061507976793, 0.27374061507976793, 0.26111792465043715, 0.9100000262260437, 0.0]	[0.27330566781632387, 0.27330566781632387, 0.27481177549194397, 0.909166693687439, 0.0]	[0.2749173984518039, 0.2749173984518039, 0.27890014967602333, 0.909166693687439, 0.0]
300	[0.27305658065876165, 0.27305658065876165, 0.26099669698548533, 0.9141666889190674, 0.0]	[0.27389180068136393, 0.27389180068136393, 0.2642834722952829, 0.9075000286102295, 0.0]	[0.2759308800496041, 0.2759308800496041, 0.22463461134929655, 0.9150000214576721, 0.0]	[0.2730047940485495, 0.2730047940485495, 0.26220962261594527, 0.9108333587646484, 0.0]	[0.2738149491462942, 0.2738149491462942, 0.2707313090762936, 0.9058333039283752, 0.0]	[0.2754506200955325, 0.2754506200955325, 0.33531056153298266, 0.8758333325386047, 0.0]	[0.2732865000703146, 0.2732865000703146, 0.25750376881861553, 0.9100000262260437, 0.0]	[0.2733261084886109, 0.2733261084886109, 0.2565514231090548, 0.9133333563804626, 0.0]	[0.2730501765453295, 0.2730501765453295, 0.25936333921827465, 0.9158333539962769, 0.0]	[0.27369067006446285, 0.27369067006446285, 0.2641101992508488, 0.9125000238418579, 0.0]
400	[0.2729742473855442, 0.2729742473855442, 0.25408498006587144, 0.9150000214576721, 0.0]	[0.27364707160819624, 0.27364707160819624, 0.25675218350075607, 0.9108333587646484, 0.0]	[0.27380808535176654, 0.27380808535176654, 0.2455250312060599, 0.9116666913032532, 0.0]	[0.272946422648904, 0.272946422648904, 0.25479585843379343, 0.9133333563804626, 0.0]	[0.2733808529283625, 0.2733808529283625, 0.2604765901457016, 0.9116666913032532, 0.0]	[0.27374954704348303, 0.27374954704348303, 0.27800248972484765, 0.8958333134651184, 0.0]	[0.273089959720469, 0.273089959720469, 0.2520321236301528, 0.9150000214576721, 0.0]	[0.273156587425124, 0.273156587425124, 0.2517223372706293, 0.9150000214576721, 0.0]	[0.27296926695035933, 0.27296926695035933, 0.25154341733341323, 0.9191666841506958, 0.0]	[0.2732216248369541, 0.2732216248369541, 0.2537472743000111, 0.9175000190734863, 0.0]
500	[0.27293397923219814, 0.27293397923219814, 0.24952484102461184, 0.9166666865348816, 0.0]	[0.27351540405512814, 0.27351540405512814, 0.25166518203374805, 0.9133333563804626, 0.0]	[0.27321915596387464, 0.27321915596387464, 0.2517357814190198, 0.9083333611488342, 0.0]	[0.27292043624100326, 0.27292043624100326, 0.25034917876973567, 0.9150000214576721, 0.0]	[0.2732404580981687, 0.2732404580981687, 0.255031971105041, 0.9141666889190674, 0.0]	[0.27341099246337797, 0.27341099246337797, 0.26264435605169334, 0.9058333039283752, 0.0]	[0.2729666659562088, 0.2729666659562088, 0.24844019923472976, 0.9141666889190674, 0.0]	[0.27302107001562526, 0.27302107001562526, 0.2484996828336374, 0.9158333539962769, 0.0]	[0.27292654029204827, 0.27292654029204827, 0.24699661158914846, 0.9191666841506958, 0.0]	[0.27307443918052043, 0.27307443918052043, 0.24777983316498733, 0.9183333516120911, 0.0]
600	[0.27291036206844754, 0.27291036206844754, 0.24633340724413585, 0.9158333539962769, 0.0]	[0.27343725432243876, 0.27343725432243876, 0.24824514754180446, 0.9141666889190674, 0.0]	[0.27304594377556457, 0.27304594377556457, 0.24919907009245781, 0.9075000286102295, 0.0]	[0.2729022306366935, 0.2729022306366935, 0.24734821140475682, 0.9158333539962769, 0.0]	[0.27310410843223193, 0.27310410843223193, 0.2500583299931086, 0.9175000190734863, 0.0]	[0.27331944434072153, 0.27331944434072153, 0.2573501418428803, 0.9125000238418579, 0.0]	[0.27292408530959267, 0.27292408530959267, 0.24511183226584146, 0.9183333516120911, 0.0]	[0.2729460487668733, 0.2729460487668733, 0.24554165074817122, 0.9166666865348816, 0.0]	[0.27289735060220516, 0.27289735060220516, 0.24408049470672172, 0.9208333492279053, 0.0]	[0.27298778304858023, 0.27298778304858023, 0.24405864395612553, 0.9191666841506958, 0.0]
700	[0.27289062663896024, 0.27289062663896024, 0.24382307627309568, 0.9183333516120911, 0.0]	[0.27336832474181355, 0.27336832474181355, 0.24560362424787116, 0.9158333539962769, 0.0]	[0.2729664373692805, 0.2729664373692805, 0.24601594470083626, 0.9133333563804626, 0.0]	[0.27288518518852034, 0.27288518518852034, 0.2450688199270193, 0.9175000190734863, 0.0]	[0.2730408047577815, 0.2730408047577815, 0.24638139396614264, 0.9166666865348816, 0.0]	[0.27321824698602254, 0.27321824698602254, 0.25323017447404755, 0.9125000238418579, 0.0]	[0.2729032864595398, 0.2729032864595398, 0.24269317327881756, 0.9183333516120911, 0.0]	[0.27291404032820454, 0.27291404032820454, 0.2429020974475857, 0.9175000190734863, 0.0]	[0.2728759502772091, 0.2728759502772091, 0.24215762058432483, 0.92166668176651, 0.0]	[0.27294330452385335, 0.27294330452385335, 0.24136944303876134, 0.9200000166893005, 0.0]
800	[0.27287287832406293, 0.27287287832406293, 0.2418765465971084, 0.9191666841506958, 0.0]	[0.2733161395650873, 0.2733161395650873, 0.24372923069944064, 0.9158333539962769, 0.0]	[0.2729156786017618, 0.2729156786017618, 0.24419635693589348, 0.9166666865348816, 0.0]	[0.2728558718459761, 0.2728558718459761, 0.24323805079507205, 0.9191666841506958, 0.0]	[0.2730024116526834, 0.2730024116526834, 0.24432694628466586, 0.9191666841506958, 0.0]	[0.2731709128430642, 0.2731709128430642, 0.25005202653450553, 0.9133333563804626, 0.0]	[0.2728902044074339, 0.2728902044074339, 0.24092779779530588, 0.9183333516120911, 0.0]	[0.2729000318217212, 0.2729000318217212, 0.24102733865899906, 0.9183333516120911, 0.0]	[0.27286200677671374, 0.27286200677671374, 0.24053322423413656, 0.9233333468437195, 0.0]	[0.2729095834803927, 0.2729095834803927, 0.2395350549011299, 0.92166668176651, 0.0]
900	[0.27286212443846153, 0.27286212443846153, 0.2404406365532238, 0.9191666841506958, 0.0]	[0.273230656848814, 0.273230656848814, 0.24137064888555826, 0.9158333539962769, 0.0]	[0.27288972983155096, 0.27288972983155096, 0.2427097194255985, 0.9175000190734863, 0.0]	[0.27284279454591676, 0.27284279454591676, 0.24146981728205694, 0.9191666841506958, 0.0]	[0.2729737583903643, 0.2729737583903643, 0.24294089045486658, 0.9191666841506958, 0.0]	[0.2731347178578316, 0.2731347178578316, 0.2477661860665142, 0.9141666889190674, 0.0]	[0.272880451392587, 0.272880451392587, 0.2395649884155029, 0.9200000166893005, 0.0]	[0.27288579203189534, 0.27288579203189534, 0.23978373553592874, 0.9191666841506958, 0.0]	[0.27285251665950266, 0.27285251665950266, 0.23928284763841864, 0.9233333468437195, 0.0]	[0.27288514411721937, 0.27288514411721937, 0.23831873824652072, 0.9225000143051147, 0.0]
