Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	8.89E-04	8.71E-04	2.10E-04	3.78E-05	3.37E-04
OGG1_0_real_train1	9.29E-04	1.14E-03	1.73E-04	8.86E-05	2.90E-05
RNF168_0_real_train1	1.63E-03	1.63E-03	2.50E-04	1.73E-05	2.76E-04
UNG_0_real_train1	3.32E-03	2.85E-03	6.69E-05	0.00E+00	8.78E-04
ATP2B4_0_real_train1	5.43E-03	5.32E-03	1.20E-04	3.14E-05	2.97E-04
ATP2B4_1_real_train1	6.86E-03	6.94E-03	6.57E-05	5.93E-05	9.97E-61
MLH1_0_real_train1	2.83E-04	9.56E-137	0.00E+00	6.48E-05	1.24E-04
MSH2_0_real_train1	3.79E-04	3.91E-04	0.00E+00	1.80E-05	2.22E-04
MSH6_0_real_train1	5.78E-05	1.04E-04	5.19E-05	1.07E-05	1.07E-04
MSH6_1_real_train1	3.58E-04	2.54E-04	1.23E-04	4.37E-05	9.74E-05
PMS1_0_real_train1	6.23E-03	6.07E-03	0.00E+00	1.62E-05	2.56E-04
PMS2_0_real_train1	1.48E-04	2.17E-04	2.30E-04	9.19E-05	0.00E+00
EXO1_0_multinomial_train1	3.62E-04	4.54E-04	2.24E-04	5.05E-05	3.40E-04
RNF168_0_multinomial_train1	2.34E-03	2.33E-03	2.14E-04	3.24E-05	2.58E-04
RNF168_0_multinomial_train1.1	2.51E-03	2.59E-03	2.60E-04	0.00E+00	1.90E-04
EXO1_0_multinomial_train1.1	5.11E-04	5.55E-04	2.17E-04	4.49E-05	2.79E-04
RNF168_0_multinomial_train1.2	2.66E-03	2.79E-03	2.64E-04	2.50E-05	1.06E-04
RNF168_0_multinomial_train1.3	1.71E-03	1.65E-03	2.08E-04	3.14E-05	3.45E-04
RNF168_0_multinomial_train1.4	2.20E-03	2.24E-03	2.37E-04	2.34E-05	2.38E-04
RNF168_0_multinomial_train1.5	2.93E-03	2.93E-03	2.70E-04	0.00E+00	2.55E-04
