	0	1	2	3	4	5	6	7	8	9
0	[8.340275302096314, 8.340275302096314, 1663.4520167242906, 0.2658333480358124, 0.0]	[8.34455545232279, 8.34455545232279, 1663.6474064928411, 0.23666666448116302, 0.0]	[8.34065600020518, 8.34065600020518, 1663.5402670014919, 0.2566666603088379, 0.0]	[8.344432416589344, 8.344432416589344, 1663.6540439579032, 0.24500000476837158, 0.0]	[8.345509480458059, 8.345509480458059, 1663.5042668701353, 0.24833333492279053, 0.0]	[8.338916791191542, 8.338916791191542, 1663.7530167968414, 0.20666666328907013, 0.0]	[8.348376741775484, 8.348376741775484, 1663.454255091793, 0.26249998807907104, 0.0]	[8.33616742555706, 8.33616742555706, 1663.4740110853093, 0.2616666555404663, 0.0]	[8.337423559245723, 8.337423559245723, 1663.4907204245692, 0.2683333456516266, 0.0]	[8.346485111298975, 8.346485111298975, 1663.5753803649252, 0.24416667222976685, 0.0]
100	[3.7012949745990578, 3.7012949745990578, 533.1504881409314, 0.8424999713897705, 0.0]	[3.743753258178554, 3.743753258178554, 691.621143129723, 0.8291666507720947, 0.0]	[3.705004862781825, 3.705004862781825, 483.9756719124893, 0.8666666746139526, 0.0]	[3.7297357645905747, 3.7297357645905747, 628.3853897221334, 0.7816666960716248, 0.0]	[3.7199402135989805, 3.7199402135989805, 541.416472573437, 0.8333333134651184, 0.0]	[3.762230705549044, 3.762230705549044, 603.3381417984187, 0.7875000238418579, 0.0]	[3.695352738912455, 3.695352738912455, 454.23365348498277, 0.8708333373069763, 0.0]	[3.7414286424522043, 3.7414286424522043, 601.7097205825048, 0.8041666746139526, 0.0]	[3.757450150539061, 3.757450150539061, 623.5753976363765, 0.7691666483879089, 0.0]	[3.7654176310307452, 3.7654176310307452, 773.5082724534204, 0.79666668176651, 0.0]
200	[3.6847578906998244, 3.6847578906998244, 468.19592179271007, 0.8491666913032532, 0.0]	[3.6905727228531635, 3.6905727228531635, 484.84925880035985, 0.8416666388511658, 0.0]	[3.6890144388683512, 3.6890144388683512, 423.01577607092486, 0.8758333325386047, 0.0]	[3.721597850083322, 3.721597850083322, 607.0754654415323, 0.7933333516120911, 0.0]	[3.688448759482412, 3.688448759482412, 443.97641860196404, 0.8583333492279053, 0.0]	[3.7288458630147194, 3.7288458630147194, 500.6344590640613, 0.8441666960716248, 0.0]	[3.686120447423211, 3.686120447423211, 429.21984509180174, 0.8691666722297668, 0.0]	[3.703635926361431, 3.703635926361431, 525.3989075997526, 0.82833331823349, 0.0]	[3.7315477113304003, 3.7315477113304003, 599.5011737072326, 0.7774999737739563, 0.0]	[3.745424820077688, 3.745424820077688, 697.1010427639071, 0.7741666436195374, 0.0]
300	[3.682548898066242, 3.682548898066242, 441.0812993685235, 0.8583333492279053, 0.0]	[3.684534012177997, 3.684534012177997, 450.9772633466058, 0.8558333516120911, 0.0]	[3.6858169105748066, 3.6858169105748066, 404.7446938630293, 0.8799999952316284, 0.0]	[3.719469894710641, 3.719469894710641, 595.3822853381644, 0.8083333373069763, 0.0]	[3.683835817688357, 3.683835817688357, 430.7886806481654, 0.8616666793823242, 0.0]	[3.7053550871806857, 3.7053550871806857, 434.3122722311663, 0.8791666626930237, 0.0]	[3.6832620735232604, 3.6832620735232604, 426.99801480812107, 0.8633333444595337, 0.0]	[3.6896768703358602, 3.6896768703358602, 466.71807506082075, 0.8525000214576721, 0.0]	[3.7247491549648832, 3.7247491549648832, 584.7455057945531, 0.8025000095367432, 0.0]	[3.740838033520764, 3.740838033520764, 677.5123593031415, 0.762499988079071, 0.0]
400	[3.6816120923234656, 3.6816120923234656, 430.6662739599309, 0.8608333468437195, 0.0]	[3.682811766422391, 3.682811766422391, 437.9360742110614, 0.862500011920929, 0.0]	[3.684269275539356, 3.684269275539356, 398.177954689963, 0.8791666626930237, 0.0]	[3.718494641472595, 3.718494641472595, 587.9279266831071, 0.8125, 0.0]	[3.6827110962960092, 3.6827110962960092, 426.13054290283577, 0.8616666793823242, 0.0]	[3.695937423162578, 3.695937423162578, 407.6540152494574, 0.8833333253860474, 0.0]	[3.6823771487966774, 3.6823771487966774, 425.40829296115896, 0.8608333468437195, 0.0]	[3.68565880334034, 3.68565880334034, 445.4777146582495, 0.8600000143051147, 0.0]	[3.72193822516178, 3.72193822516178, 579.2474483673278, 0.8100000023841858, 0.0]	[3.7373211047114934, 3.7373211047114934, 660.5480408323524, 0.7583333253860474, 0.0]
500	[3.6810751284040184, 3.6810751284040184, 425.60996233851563, 0.862500011920929, 0.0]	[3.681751136631852, 3.681751136631852, 432.2950401938391, 0.8641666769981384, 0.0]	[3.682679050650241, 3.682679050650241, 397.6775825029439, 0.8766666650772095, 0.0]	[3.717944262089169, 3.717944262089169, 583.0512561340788, 0.8149999976158142, 0.0]	[3.682096116797093, 3.682096116797093, 424.111731078422, 0.8633333444595337, 0.0]	[3.692480140038681, 3.692480140038681, 395.62051891926626, 0.8816666603088379, 0.0]	[3.681832623135597, 3.681832623135597, 423.8933798975676, 0.8633333444595337, 0.0]	[3.6840483119292347, 3.6840483119292347, 434.5554311543158, 0.8583333492279053, 0.0]	[3.719860465192549, 3.719860465192549, 573.5534484408674, 0.8191666603088379, 0.0]	[3.731229512597515, 3.731229512597515, 623.5647303767092, 0.7699999809265137, 0.0]
600	[3.6807738023924115, 3.6807738023924115, 422.21542105169004, 0.8658333420753479, 0.0]	[3.681401554817593, 3.681401554817593, 427.9413864068703, 0.8641666769981384, 0.0]	[3.6813802615888305, 3.6813802615888305, 404.56342460221, 0.8691666722297668, 0.0]	[3.7174833795699525, 3.7174833795699525, 579.1585024253802, 0.8174999952316284, 0.0]	[3.68168872031214, 3.68168872031214, 422.9010943060136, 0.8658333420753479, 0.0]	[3.690246855900701, 3.690246855900701, 388.52177247245174, 0.8799999952316284, 0.0]	[3.6815536985233677, 3.6815536985233677, 422.3412355967472, 0.8675000071525574, 0.0]	[3.683016554176532, 3.683016554176532, 429.0782088570145, 0.8600000143051147, 0.0]	[3.7188312418016625, 3.7188312418016625, 568.3768261134319, 0.8224999904632568, 0.0]	[3.7248364148025743, 3.7248364148025743, 622.1820856300945, 0.76583331823349, 0.0]
700	[3.680569726593988, 3.680569726593988, 420.17866171980205, 0.8675000071525574, 0.0]	[3.6811071602953636, 3.6811071602953636, 424.9362511628699, 0.8675000071525574, 0.0]	[3.680926525813019, 3.680926525813019, 409.1557671439214, 0.8650000095367432, 0.0]	[3.7170524545786785, 3.7170524545786785, 575.8946827801783, 0.8183333277702332, 0.0]	[3.6814259001313716, 3.6814259001313716, 421.5259389499813, 0.8666666746139526, 0.0]	[3.688151700394018, 3.688151700394018, 384.62655766260286, 0.8833333253860474, 0.0]	[3.6813744907817254, 3.6813744907817254, 421.02940499219994, 0.8683333396911621, 0.0]	[3.682523626955203, 3.682523626955203, 425.8902674642096, 0.8650000095367432, 0.0]	[3.7181200342487983, 3.7181200342487983, 564.3968894878319, 0.8233333230018616, 0.0]	[3.720144103826366, 3.720144103826366, 609.2760952512976, 0.7816666960716248, 0.0]
800	[3.6804649363914654, 3.6804649363914654, 418.72703419083837, 0.8683333396911621, 0.0]	[3.6809503943913744, 3.6809503943913744, 422.93051083934006, 0.8675000071525574, 0.0]	[3.680646535795302, 3.680646535795302, 411.3828209293568, 0.8683333396911621, 0.0]	[3.716712125847529, 3.716712125847529, 573.181685909657, 0.8208333253860474, 0.0]	[3.681135920894537, 3.681135920894537, 420.12975120306834, 0.8666666746139526, 0.0]	[3.686307077010106, 3.686307077010106, 384.81982324396, 0.8833333253860474, 0.0]	[3.6811062799738843, 3.6811062799738843, 419.9747071069022, 0.8691666722297668, 0.0]	[3.6822044168281027, 3.6822044168281027, 424.10365278511404, 0.8658333420753479, 0.0]	[3.7172578165067516, 3.7172578165067516, 561.6624232649358, 0.8266666531562805, 0.0]	[3.718820300160589, 3.718820300160589, 589.3590282275356, 0.8041666746139526, 0.0]
900	[3.6803412421860586, 3.6803412421860586, 417.73725290158063, 0.8691666722297668, 0.0]	[3.680770234135191, 3.680770234135191, 421.3674774579928, 0.8683333396911621, 0.0]	[3.680459700119558, 3.680459700119558, 411.7701470079568, 0.8691666722297668, 0.0]	[3.716383821022836, 3.716383821022836, 570.5481718572034, 0.8216666579246521, 0.0]	[3.680987489211355, 3.680987489211355, 419.2944457544222, 0.8683333396911621, 0.0]	[3.6843803073897856, 3.6843803073897856, 388.5128325929585, 0.8808333277702332, 0.0]	[3.6809451440717575, 3.6809451440717575, 419.28830647275885, 0.8691666722297668, 0.0]	[3.681953973424378, 3.681953973424378, 422.7989667122429, 0.8675000071525574, 0.0]	[3.7168263230701886, 3.7168263230701886, 559.6887751239785, 0.82833331823349, 0.0]	[3.7180828482860506, 3.7180828482860506, 580.4838705730073, 0.8100000023841858, 0.0]
