Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_boot	0.9999999999999963	0.994	0.246	24.6%	0.046	10.793%	0.11726	0.994
OGG1_boot.1	0.9999999999999964	0.996	0.252	25.2%	0.045	10.738%	0.14511	0.996
OGG1_boot.2	0.9999999999999964	0.996	0.247	24.7%	0.044	10.528%	0.12935	0.995
OGG1_boot.3	0.999999999999997	0.995	0.263	26.3%	0.047	11.421%	0.13673	0.995
OGG1_boot.4	0.9999999999999968	0.997	0.22	22.0%	0.035	9.124%	0.1106	0.997
OGG1_boot.5	0.9999999999999962	0.997	0.236	23.6%	0.042	9.966%	0.11533	0.997
OGG1_boot.6	0.9999999999999967	0.996	0.232	23.2%	0.037	9.306%	0.12406	0.996
OGG1_boot.7	0.9999999999999969	0.996	0.249	24.9%	0.039	9.614%	0.15538	0.995
OGG1_boot.8	0.9999999999999968	0.989	0.307	30.7%	0.064	15.745%	0.18245	0.988
OGG1_boot.9	0.9999999999999969	0.994	0.272	27.2%	0.041	10.823%	0.16315	0.994
OGG1_boot.10	0.9999999999999967	0.996	0.251	25.1%	0.046	10.719%	0.12878	0.995
OGG1_boot.11	0.9999999999999967	0.997	0.218	21.8%	0.033	8.395%	0.11653	0.997
OGG1_boot.12	0.9999999999999967	0.997	0.197	19.7%	0.03	7.374%	0.12453	0.997
OGG1_boot.13	0.9999999999999964	0.996	0.25	25.0%	0.041	10.063%	0.15244	0.995
OGG1_boot.14	0.999999999999997	0.996	0.239	23.9%	0.036	9.382%	0.15636	0.995
OGG1_boot.15	0.9999999999999973	0.996	0.233	23.3%	0.034	9.072%	0.12826	0.996
OGG1_boot.16	0.9999999999999962	0.995	0.265	26.5%	0.05	11.652%	0.12849	0.995
OGG1_boot.17	0.9999999999999969	0.992	0.315	31.5%	0.059	14.612%	0.15016	0.992
OGG1_boot.18	0.999999999999997	0.995	0.285	28.5%	0.053	13.26%	0.14313	0.994
OGG1_boot.19	0.999999999999997	0.996	0.223	22.3%	0.036	9.359%	0.10559	0.996
OGG1_boot.20	0.9999999999999966	0.995	0.248	24.8%	0.04	10.146%	0.1296	0.995
OGG1_boot.21	0.9999999999999964	0.996	0.223	22.3%	0.04	9.538%	0.13733	0.995
OGG1_boot.22	0.999999999999997	0.995	0.241	24.1%	0.039	10.414%	0.14337	0.995
OGG1_boot.23	0.9999999999999962	0.996	0.208	20.8%	0.037	9.136%	0.12208	0.996
OGG1_boot.24	0.9999999999999966	0.994	0.283	28.3%	0.043	11.516%	0.16366	0.993
OGG1_boot.25	0.9999999999999969	0.995	0.245	24.5%	0.041	10.513%	0.14234	0.995
OGG1_boot.26	0.9999999999999964	0.994	0.272	27.2%	0.045	11.46%	0.14426	0.994
OGG1_boot.27	0.9999999999999968	0.996	0.254	25.4%	0.05	11.725%	0.13579	0.996
OGG1_boot.28	0.9999999999999967	0.996	0.249	24.9%	0.038	9.606%	0.15576	0.995
OGG1_boot.29	0.9999999999999967	0.997	0.211	21.1%	0.033	8.151%	0.12877	0.997
OGG1_boot.30	0.9999999999999964	0.997	0.24	24.0%	0.049	11.344%	0.11771	0.997
OGG1_boot.31	0.9999999999999968	0.995	0.273	27.3%	0.046	11.023%	0.1304	0.994
OGG1_boot.32	0.9999999999999967	0.995	0.241	24.1%	0.041	10.407%	0.12079	0.995
OGG1_boot.33	0.9999999999999968	0.994	0.26	26.0%	0.047	11.485%	0.12685	0.994
OGG1_boot.34	0.9999999999999969	0.995	0.225	22.5%	0.04	10.171%	0.14418	0.995
OGG1_boot.35	0.9999999999999968	0.995	0.242	24.2%	0.039	9.935%	0.13643	0.995
OGG1_boot.36	0.9999999999999969	0.997	0.202	20.2%	0.031	7.664%	0.11184	0.997
OGG1_boot.37	0.9999999999999967	0.996	0.239	23.9%	0.041	10.112%	0.16	0.996
OGG1_boot.38	0.9999999999999961	0.995	0.248	24.8%	0.042	10.074%	0.13505	0.995
OGG1_boot.39	0.999999999999997	0.993	0.292	29.2%	0.061	14.991%	0.13332	0.993
OGG1_boot.40	0.9999999999999966	0.997	0.217	21.7%	0.033	8.169%	0.13228	0.997
OGG1_boot.41	0.9999999999999964	0.997	0.234	23.4%	0.037	9.031%	0.13497	0.997
OGG1_boot.42	0.9999999999999969	0.995	0.252	25.2%	0.041	10.437%	0.16258	0.994
OGG1_boot.43	0.9999999999999968	0.993	0.254	25.4%	0.049	12.017%	0.12744	0.993
OGG1_boot.44	0.9999999999999964	0.996	0.244	24.4%	0.045	10.825%	0.12995	0.996
OGG1_boot.45	0.9999999999999969	0.996	0.247	24.7%	0.039	9.665%	0.16003	0.995
OGG1_boot.46	0.9999999999999967	0.995	0.22	22.0%	0.037	9.707%	0.1418	0.995
OGG1_boot.47	0.9999999999999977	0.996	0.221	22.1%	0.034	8.612%	0.10993	0.996
OGG1_boot.48	0.9999999999999978	0.998	0.188	18.8%	0.028	7.19%	0.08884	0.998
OGG1_boot.49	0.999999999999998	0.998	0.196	19.6%	0.027	7.132%	0.1028	0.997
OGG1_boot.50	0.9999999999999978	0.998	0.197	19.7%	0.028	6.849%	0.10786	0.998
OGG1_boot.51	0.9999999999999977	0.997	0.205	20.5%	0.035	8.416%	0.10028	0.997
OGG1_boot.52	0.9999999999999978	0.998	0.191	19.1%	0.029	6.975%	0.10574	0.997
OGG1_boot.53	0.999999999999998	0.996	0.224	22.4%	0.034	8.848%	0.10694	0.996
OGG1_boot.54	0.9999999999999978	0.996	0.219	21.9%	0.035	8.776%	0.11844	0.996
OGG1_boot.55	0.9999999999999981	0.996	0.237	23.7%	0.034	8.833%	0.12335	0.996
OGG1_boot.56	0.999999999999998	0.995	0.261	26.1%	0.042	10.514%	0.11829	0.995
OGG1_boot.57	0.9999999999999976	0.998	0.19	19.0%	0.029	7.179%	0.08833	0.998
OGG1_boot.58	0.9999999999999981	0.993	0.219	21.9%	0.047	11.553%	0.10681	0.993
OGG1_boot.59	0.9999999999999978	0.995	0.245	24.5%	0.041	10.353%	0.12047	0.995
OGG1_boot.60	0.9999999999999982	0.997	0.212	21.2%	0.03	7.918%	0.11127	0.997
OGG1_boot.61	0.9999999999999978	0.998	0.196	19.6%	0.026	6.635%	0.11452	0.998
OGG1_boot.62	0.9999999999999981	0.998	0.179	17.9%	0.025	6.618%	0.09867	0.998
OGG1_boot.63	0.9999999999999973	0.997	0.211	21.1%	0.032	8.075%	0.12441	0.997
OGG1_boot.64	0.999999999999998	0.997	0.206	20.6%	0.033	8.232%	0.10341	0.997
OGG1_boot.65	0.9999999999999984	0.997	0.211	21.1%	0.032	8.392%	0.11439	0.997
OGG1_boot.66	0.999999999999998	0.997	0.203	20.3%	0.031	7.736%	0.11673	0.997
OGG1_boot.67	0.9999999999999977	0.997	0.221	22.1%	0.034	8.378%	0.11001	0.997
OGG1_boot.68	0.9999999999999982	0.997	0.201	20.1%	0.032	8.277%	0.0838	0.997
OGG1_boot.69	0.9999999999999976	0.997	0.191	19.1%	0.032	8.047%	0.09661	0.997
OGG1_boot.70	0.9999999999999976	0.998	0.193	19.3%	0.026	6.563%	0.09804	0.998
OGG1_boot.71	0.9999999999999977	0.998	0.176	17.6%	0.026	6.559%	0.08125	0.998
OGG1_boot.72	0.9999999999999978	0.996	0.225	22.5%	0.035	9.043%	0.11077	0.996
OGG1_boot.73	0.9999999999999976	0.998	0.192	19.2%	0.028	7.023%	0.10251	0.998
OGG1_boot.74	0.9999999999999981	0.995	0.224	22.4%	0.037	9.553%	0.11623	0.995
OGG1_boot.75	0.9999999999999974	0.997	0.208	20.8%	0.029	7.286%	0.11174	0.997
OGG1_boot.76	0.9999999999999971	0.997	0.205	20.5%	0.033	7.889%	0.11843	0.997
OGG1_boot.77	0.9999999999999977	0.998	0.186	18.6%	0.025	6.464%	0.10376	0.998
OGG1_boot.78	0.9999999999999976	0.998	0.193	19.3%	0.029	7.086%	0.12451	0.997
OGG1_boot.79	0.999999999999998	0.997	0.196	19.6%	0.034	8.582%	0.09617	0.996
OGG1_boot.80	0.9999999999999979	0.997	0.205	20.5%	0.032	8.072%	0.09712	0.997
OGG1_boot.81	0.9999999999999977	0.997	0.19	19.0%	0.032	7.796%	0.10873	0.997
OGG1_boot.82	0.9999999999999982	0.997	0.212	21.2%	0.033	8.208%	0.1134	0.997
OGG1_boot.83	0.9999999999999973	0.997	0.207	20.7%	0.031	7.828%	0.10163	0.997
OGG1_boot.84	0.9999999999999974	0.998	0.201	20.1%	0.03	7.435%	0.09495	0.997
OGG1_boot.85	0.9999999999999972	0.998	0.203	20.3%	0.031	7.557%	0.10937	0.998
OGG1_boot.86	0.9999999999999977	0.997	0.206	20.6%	0.032	8.26%	0.10179	0.996
OGG1_boot.87	0.9999999999999974	0.997	0.195	19.5%	0.031	7.947%	0.0953	0.997
OGG1_boot.88	0.999999999999998	0.997	0.215	21.5%	0.032	8.124%	0.10155	0.997
OGG1_boot.89	0.999999999999998	0.998	0.178	17.8%	0.027	6.789%	0.08819	0.998
OGG1_boot.90	0.9999999999999981	0.993	0.299	29.9%	0.054	13.723%	1.08577	0.993
OGG1_boot.91	0.9999999999999977	0.995	0.249	24.9%	0.039	9.78%	0.14544	0.995
OGG1_boot.92	0.999999999999998	0.995	0.235	23.5%	0.041	10.494%	0.14993	0.994
OGG1_boot.93	0.9999999999999978	0.996	0.22	22.0%	0.037	9.581%	0.11234	0.996
OGG1_boot.94	0.9999999999999977	0.994	0.283	28.3%	0.049	12.895%	0.65908	0.994
OGG1_boot.95	0.9999999999999982	0.995	0.25	25.0%	0.04	10.513%	0.17021	0.994
OGG1_boot.96	0.9999999999999982	0.992	0.324	32.4%	0.059	15.397%	0.18499	0.992
OGG1_boot.97	0.9999999999999977	0.991	0.262	26.2%	0.051	13.235%	0.14109	0.991
OGG1_boot.98	0.9999999999999974	0.995	0.263	26.3%	0.05	12.369%	0.13938	0.995
OGG1_boot.99	0.9999999999999982	0.995	0.259	25.9%	0.042	11.239%	0.13763	0.995
OGG1_boot.100	0.9999999999999977	0.997	0.191	19.1%	0.028	7.188%	0.12085	0.997
OGG1_boot.101	0.9999999999999976	0.993	0.289	28.9%	0.047	11.875%	0.17368	0.993
OGG1_boot.102	0.999999999999998	0.992	0.277	27.7%	0.048	12.741%	0.16227	0.991
OGG1_boot.103	0.9999999999999974	0.99	0.268	26.8%	0.052	14.087%	0.14619	0.989
OGG1_boot.104	0.9999999999999976	0.997	0.212	21.2%	0.035	8.497%	0.13826	0.996
OGG1_boot.105	0.9999999999999981	0.994	0.239	23.9%	0.04	11.183%	0.15955	0.993
OGG1_boot.106	0.9999999999999979	0.995	0.25	25.0%	0.041	11.027%	0.1457	0.995
OGG1_boot.107	0.9999999999999977	0.996	0.23	23.0%	0.037	9.473%	0.20945	0.996
OGG1_boot.108	0.9999999999999981	0.992	0.272	27.2%	0.048	12.421%	0.16484	0.992
OGG1_boot.109	0.9999999999999976	0.996	0.238	23.8%	0.035	8.912%	0.15595	0.996
OGG1_boot.110	0.9999999999999977	0.991	0.279	27.9%	0.052	13.574%	0.15539	0.991
OGG1_boot.111	0.9999999999999977	0.994	0.255	25.5%	0.043	11.775%	0.16479	0.993
OGG1_boot.112	0.999999999999998	0.995	0.234	23.4%	0.036	9.765%	0.12535	0.995
OGG1_boot.113	0.999999999999998	0.995	0.245	24.5%	0.045	11.37%	0.13718	0.994
OGG1_boot.114	0.9999999999999973	0.997	0.229	22.9%	0.037	9.287%	0.11814	0.997
OGG1_boot.115	0.9999999999999973	0.997	0.223	22.3%	0.032	8.245%	0.15269	0.997
OGG1_boot.116	0.9999999999999986	0.993	0.253	25.3%	0.043	12.14%	0.15721	0.992
OGG1_boot.117	0.9999999999999979	0.993	0.268	26.8%	0.051	12.794%	0.14126	0.993
OGG1_boot.118	0.9999999999999976	0.997	0.198	19.8%	0.03	7.748%	0.11445	0.997
OGG1_boot.119	0.9999999999999979	0.995	0.242	24.2%	0.039	10.012%	0.13641	0.995
OGG1_boot.120	0.9999999999999974	0.993	0.219	21.9%	0.044	11.53%	0.13095	0.993
OGG1_boot.121	0.9999999999999977	0.993	0.305	30.5%	0.059	14.755%	0.15669	0.993
OGG1_boot.122	0.9999999999999978	0.997	0.195	19.5%	0.03	7.747%	0.1218	0.997
OGG1_boot.123	0.9999999999999978	0.994	0.262	26.2%	0.047	11.495%	0.13374	0.993
OGG1_boot.124	0.9999999999999976	0.994	0.316	31.6%	0.061	15.133%	0.1695	0.994
OGG1_boot.125	0.9999999999999978	0.991	0.272	27.2%	0.049	13.489%	0.16712	0.99
OGG1_boot.126	0.9999999999999974	0.993	0.278	27.8%	0.049	12.399%	0.16342	0.993
OGG1_boot.127	0.9999999999999978	0.995	0.246	24.6%	0.038	10.047%	0.16572	0.995
OGG1_boot.128	0.9999999999999979	0.99	0.293	29.3%	0.057	14.88%	0.16185	0.989
OGG1_boot.129	0.9999999999999979	0.989	0.289	28.9%	0.061	16.298%	0.17319	0.988
OGG1_boot.130	0.9999999999999976	0.99	0.301	30.1%	0.055	14.237%	0.17457	0.99
OGG1_boot.131	0.9999999999999981	0.991	0.284	28.4%	0.052	14.133%	2.42904	0.99
OGG1_boot.132	0.9999999999999981	0.991	0.258	25.8%	0.052	13.827%	1.78429	0.991
OGG1_boot.133	0.9999999999999976	0.995	0.273	27.3%	0.043	11.026%	0.17349	0.995
OGG1_boot.134	0.9999999999999978	0.994	0.261	26.1%	0.047	11.951%	0.13012	0.994
OGG1_boot.135	0.9999999999999976	0.993	0.266	26.6%	0.046	11.832%	0.15535	0.993
OGG1_boot.136	0.9999999999999976	0.997	0.218	21.8%	0.034	8.544%	0.12958	0.997
OGG1_boot.137	0.9999999999999974	0.997	0.246	24.6%	0.046	10.745%	0.13536	0.997
OGG1_boot.138	0.9999999999999978	0.995	0.253	25.3%	0.04	10.068%	0.15356	0.995
OGG1_real	0.9999999999999968	0.998	0.162	16.2%	0.026	6.436%	0.07962	0.998
OGG1_real.1	0.9999999999999978	0.999	0.144	14.4%	0.02	5.058%	0.06276	0.999
OGG1_real.2	0.9999999999999979	0.997	0.176	17.6%	0.028	7.322%	0.09006	0.997
UNG_boot	0.999999999999998	0.92	0.509	50.9%	0.082	39.487%	0.29037	0.894
UNG_boot.1	0.9999999999999984	0.91	0.583	58.3%	0.094	42.842%	0.33024	0.887
UNG_boot.2	0.999999999999998	0.926	0.478	47.8%	0.085	37.985%	0.27655	0.906
UNG_boot.3	0.999999999999998	0.923	0.502	50.2%	0.079	38.894%	0.27096	0.895
UNG_boot.4	0.999999999999998	0.931	0.487	48.7%	0.076	36.723%	0.31332	0.908
UNG_boot.5	0.999999999999998	0.951	0.443	44.3%	0.062	30.82%	0.27109	0.934
UNG_boot.6	0.9999999999999983	0.925	0.523	52.3%	0.084	38.668%	0.3511	0.904
UNG_boot.7	0.9999999999999984	0.912	0.515	51.5%	0.087	41.135%	0.27935	0.883
UNG_boot.8	0.9999999999999979	0.916	0.54	54.0%	0.081	40.248%	0.35433	0.885
UNG_boot.9	0.9999999999999982	0.95	0.441	44.1%	0.07	31.689%	0.24892	0.937
UNG_boot.10	0.9999999999999982	0.952	0.456	45.6%	0.067	30.789%	0.28997	0.938
UNG_boot.11	0.9999999999999982	0.925	0.498	49.8%	0.084	38.259%	0.28377	0.904
UNG_boot.12	0.9999999999999979	0.938	0.477	47.7%	0.074	34.989%	0.28458	0.918
UNG_boot.13	0.999999999999998	0.917	0.518	51.8%	0.082	40.339%	0.31021	0.888
UNG_boot.14	0.9999999999999981	0.931	0.469	46.9%	0.077	36.314%	0.35423	0.91
UNG_boot.15	0.9999999999999981	0.919	0.498	49.8%	0.078	39.253%	0.27704	0.889
UNG_boot.16	0.999999999999998	0.943	0.446	44.6%	0.069	33.201%	0.28102	0.924
UNG_boot.17	0.9999999999999981	0.894	0.557	55.7%	0.091	44.678%	0.38655	0.856
UNG_boot.18	0.9999999999999978	0.89	0.575	57.5%	0.092	45.732%	0.36263	0.849
UNG_boot.19	0.9999999999999982	0.91	0.53	53.0%	0.086	41.603%	0.30632	0.879
UNG_boot.20	0.999999999999998	0.919	0.543	54.3%	0.086	39.839%	0.34125	0.895
UNG_boot.21	0.9999999999999981	0.935	0.485	48.5%	0.078	35.894%	0.2659	0.917
UNG_boot.22	0.9999999999999982	0.901	0.572	57.2%	0.094	43.933%	0.34057	0.872
UNG_boot.23	0.999999999999998	0.951	0.462	46.2%	0.068	31.39%	0.30481	0.937
UNG_boot.24	0.9999999999999978	0.905	0.533	53.3%	0.092	42.799%	0.32004	0.876
UNG_boot.25	0.9999999999999979	0.943	0.418	41.8%	0.071	33.484%	0.2312	0.925
UNG_boot.26	0.999999999999998	0.95	0.425	42.5%	0.066	31.461%	0.24273	0.935
UNG_boot.27	0.9999999999999978	0.907	0.533	53.3%	0.082	42.445%	0.32622	0.868
UNG_boot.28	0.999999999999998	0.889	0.548	54.8%	0.102	45.898%	0.31863	0.857
