Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.999999999999998	0.984	0.306	30.6%	0.041	18.229%	0.14329	0.98
ATP2B4_real_train_fold1.1	0.9999999999999958	0.983	0.292	29.2%	0.047	18.447%	0.12602	0.979
EXO1_real_train_fold1	0.9999999999999954	0.958	0.28	28.0%	0.037	29.676%	0.06568	0.884
MLH1_real_train_fold1	0.9999999999999958	0.987	0.198	19.8%	0.029	16.343%	0.05209	0.981
MSH2_real_train_fold1	0.9999999999999957	0.992	0.156	15.6%	0.023	12.616%	0.03263	0.988
MSH6_real_train_fold1	0.9999999999999969	0.99	0.169	16.9%	0.027	14.525%	0.04367	0.987
MSH6_real_train_fold1.1	0.9999999999999951	0.992	0.151	15.1%	0.023	12.525%	0.02968	0.99
MSH6_real_train_fold1.2	0.9999999999999966	0.992	0.153	15.3%	0.024	13.179%	0.03369	0.989
OGG1_real_train_fold1	0.9999999999999968	0.997	0.234	23.4%	0.042	10.397%	0.36935	0.997
PMS1_real_train_fold1	0.9999999999999963	0.948	0.422	42.2%	0.068	31.834%	0.22209	0.932
PMS2_real_train_fold1	0.9999999999999952	0.872	0.518	51.8%	0.08	49.656%	0.21783	0.787
RNF168_real_train_fold1	0.9999999999999996	0.961	0.278	27.8%	0.038	28.03%	0.06727	0.911
UNG_real_train_fold1	0.9999999999999968	0.915	0.518	51.8%	0.082	40.349%	0.24875	0.884
ATP2B4_dirichlet_train_fold1	0.9999999999999979	0.875	0.68	68.0%	0.11	49.0%	0.53781	0.841
ATP2B4_dirichlet_train_fold1.1	0.9999999999999979	0.864	0.811	81.1%	0.127	50.852%	0.72931	0.835
ATP2B4_dirichlet_train_fold1.2	0.9999999999999976	0.92	0.646	64.6%	0.101	39.409%	0.53005	0.904
ATP2B4_dirichlet_train_fold1.3	0.9999999999999978	0.927	0.582	58.2%	0.1	37.521%	0.47666	0.914
ATP2B4_dirichlet_train_fold1.4	0.9999999999999978	0.938	0.59	59.0%	0.091	34.863%	0.41756	0.926
ATP2B4_dirichlet_train_fold1.5	0.9999999999999978	0.917	0.648	64.8%	0.098	40.118%	0.53327	0.899
ATP2B4_dirichlet_train_fold1.6	0.9999999999999976	0.941	0.528	52.8%	0.083	33.862%	0.41324	0.928
ATP2B4_dirichlet_train_fold1.7	0.9999999999999981	0.965	0.54	54.0%	0.081	26.652%	0.42787	0.96
ATP2B4_dirichlet_train_fold1.8	0.9999999999999976	0.905	0.625	62.5%	0.113	42.628%	0.55503	0.888
ATP2B4_dirichlet_train_fold1.9	0.999999999999998	0.905	0.748	74.8%	0.114	42.853%	0.60067	0.888
ATP2B4_dirichlet_train_fold1.10	0.9999999999999981	0.93	0.661	66.1%	0.121	38.202%	9.95464	0.923
ATP2B4_dirichlet_train_fold1.11	0.9999999999999983	0.923	0.65	65.0%	0.104	38.543%	0.44094	0.91
ATP2B4_dirichlet_train_fold1.12	0.9999999999999982	0.928	0.576	57.6%	0.087	37.044%	0.45132	0.911
ATP2B4_dirichlet_train_fold1.13	0.9999999999999978	0.849	0.669	66.9%	0.124	52.938%	0.55696	0.809
ATP2B4_dirichlet_train_fold1.14	0.9999999999999981	0.892	0.717	71.7%	0.11	46.756%	0.56318	0.868
ATP2B4_dirichlet_train_fold1.15	0.9999999999999984	0.92	0.577	57.7%	0.094	39.439%	0.45987	0.901
ATP2B4_dirichlet_train_fold1.16	0.9999999999999982	0.851	0.711	71.1%	0.124	52.647%	0.58642	0.812
ATP2B4_dirichlet_train_fold1.17	0.9999999999999987	0.896	0.667	66.7%	0.117	44.665%	0.48957	0.876
ATP2B4_dirichlet_train_fold1.18	0.9999999999999987	0.904	0.678	67.8%	0.115	43.053%	0.54474	0.887
ATP2B4_dirichlet_train_fold1.19	0.9999999999999978	0.911	0.683	68.3%	0.098	41.307%	0.52151	0.89
ATP2B4_dirichlet_train_fold1.20	0.9999999999999984	0.894	0.619	61.9%	0.097	44.849%	0.47299	0.862
ATP2B4_dirichlet_train_fold1.21	0.9999999999999973	0.933	0.638	63.8%	0.097	36.727%	0.48228	0.922
ATP2B4_dirichlet_train_fold1.22	0.9999999999999977	0.949	0.602	60.2%	0.092	31.888%	0.41757	0.942
ATP2B4_dirichlet_train_fold1.23	0.9999999999999982	0.872	0.676	67.6%	0.113	49.173%	0.54632	0.838
ATP2B4_dirichlet_train_fold1.24	0.9999999999999982	0.934	0.64	64.0%	0.092	36.147%	0.52686	0.921
ATP2B4_dirichlet_train_fold1.25	0.999999999999998	0.929	0.609	60.9%	0.095	36.876%	0.48087	0.916
ATP2B4_dirichlet_train_fold1.26	0.9999999999999973	0.831	0.782	78.2%	0.143	55.528%	0.62728	0.796
ATP2B4_dirichlet_train_fold1.27	0.9999999999999976	0.945	0.535	53.5%	0.087	32.664%	0.38252	0.935
ATP2B4_dirichlet_train_fold1.28	0.9999999999999977	0.934	0.563	56.3%	0.091	35.444%	0.43091	0.922
ATP2B4_dirichlet_train_fold1.29	0.9999999999999984	0.918	0.631	63.1%	0.096	39.673%	0.45963	0.899
ATP2B4_dirichlet_train_fold1.30	0.9999999999999977	0.966	0.472	47.2%	0.071	26.056%	0.35898	0.96
ATP2B4_dirichlet_train_fold1.31	0.9999999999999981	0.856	0.731	73.1%	0.119	51.831%	0.5485	0.817
ATP2B4_dirichlet_train_fold1.32	0.9999999999999977	0.928	0.638	63.8%	0.09	37.364%	0.48937	0.912
ATP2B4_dirichlet_train_fold1.33	0.9999999999999984	0.921	0.683	68.3%	0.099	39.003%	0.50218	0.905
ATP2B4_dirichlet_train_fold1.34	0.999999999999998	0.955	0.567	56.7%	0.093	30.094%	0.41318	0.95
ATP2B4_dirichlet_train_fold1.35	0.9999999999999979	0.927	0.598	59.8%	0.09	37.664%	0.48673	0.91
ATP2B4_dirichlet_train_fold1.36	0.9999999999999982	0.925	0.608	60.8%	0.09	38.179%	0.45822	0.907
ATP2B4_dirichlet_train_fold1.37	0.9999999999999977	0.946	0.568	56.8%	0.089	33.111%	0.44134	0.937
ATP2B4_dirichlet_train_fold1.38	0.9999999999999976	0.938	0.599	59.9%	0.089	34.923%	0.44515	0.925
