Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold3	999.9999999999977	0.932	444.502	44.45%	83.103	36.949%	0.20269	0.916
ATP2B4_real_train_fold3.1	999.999999999997	0.925	565.157	56.516%	96.028	39.75%	0.29729	0.911
EXO1_real_train_fold3	999.999999999996	0.934	347.785	34.779%	45.109	36.162%	0.11006	0.795
MLH1_real_train_fold3	999.9999999999959	0.967	309.016	30.902%	45.02	25.371%	0.11191	0.951
MSH2_real_train_fold3	999.9999999999962	0.964	333.18	33.318%	51.526	26.524%	0.10941	0.951
MSH6_real_train_fold3	999.9999999999951	0.975	252.379	25.238%	41.405	22.548%	0.07658	0.964
MSH6_real_train_fold3.1	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
OGG1_real_train_fold3	999.9999999999972	0.788	726.402	72.64%	256.27	65.082%	0.40335	0.778
PMS1_real_train_fold3	999.9999999999977	0.92	474.107	47.411%	80.318	39.565%	0.26017	0.893
PMS2_real_train_fold3	999.9999999999969	0.958	297.528	29.753%	49.372	28.67%	0.0905	0.935
RNF168_real_train_fold3	999.9999999999941	0.906	467.742	46.774%	62.27	42.423%	0.24702	0.807
UNG_real_train_fold3	999.999999999998	0.919	522.539	52.254%	79.896	39.829%	0.26798	0.891
ATP2B4_dirichlet_train_fold3	999.9999999999977	0.796	807.955	80.796%	135.976	60.571%	0.5355	0.733
ATP2B4_dirichlet_train_fold3.1	999.9999999999983	0.86	833.217	83.322%	133.149	52.332%	0.61753	0.834
ATP2B4_dirichlet_train_fold3.2	999.9999999999982	0.835	838.274	83.827%	131.399	55.595%	0.63745	0.796
ATP2B4_dirichlet_train_fold3.3	999.9999999999981	0.83	813.298	81.33%	133.177	55.751%	0.64297	0.787
ATP2B4_dirichlet_train_fold3.4	999.9999999999975	0.837	774.929	77.493%	147.211	54.898%	0.60992	0.806
ATP2B4_dirichlet_train_fold3.5	999.9999999999978	0.86	668.559	66.856%	105.674	51.043%	0.5367	0.81
ATP2B4_dirichlet_train_fold3.6	999.9999999999977	0.913	665.771	66.577%	106.151	42.016%	0.49027	0.898
ATP2B4_dirichlet_train_fold3.7	999.9999999999981	0.923	661.422	66.142%	110.029	39.751%	0.51932	0.911
ATP2B4_dirichlet_train_fold3.8	999.9999999999982	0.906	757.024	75.702%	122.402	44.517%	0.59649	0.893
ATP2B4_dirichlet_train_fold3.9	999.9999999999977	0.824	859.379	85.938%	160.465	57.782%	0.76721	0.796
ATP2B4_dirichlet_train_fold3.10	999.9999999999973	0.86	757.535	75.754%	121.899	51.76%	0.54562	0.827
ATP2B4_dirichlet_train_fold3.11	999.9999999999985	0.848	726.953	72.695%	135.167	53.893%	0.49835	0.817
ATP2B4_dirichlet_train_fold3.12	999.999999999998	0.812	809.519	80.952%	152.405	58.548%	0.62454	0.773
ATP2B4_dirichlet_train_fold3.13	999.9999999999982	0.808	799.199	79.92%	155.257	59.226%	0.54758	0.77
ATP2B4_dirichlet_train_fold3.14	999.9999999999984	0.816	785.891	78.589%	155.334	58.012%	0.54313	0.781
ATP2B4_dirichlet_train_fold3.15	999.9999999999982	0.834	818.377	81.838%	125.088	55.738%	0.61966	0.788
ATP2B4_dirichlet_train_fold3.16	999.9999999999982	0.724	930.821	93.082%	171.418	68.994%	0.65636	0.654
ATP2B4_dirichlet_train_fold3.17	999.9999999999983	0.812	833.375	83.338%	135.672	58.722%	0.57922	0.761
ATP2B4_dirichlet_train_fold3.18	999.999999999998	0.791	813.919	81.392%	139.774	61.211%	0.64695	0.729
ATP2B4_dirichlet_train_fold3.19	999.999999999998	0.912	680.42	68.042%	113.15	41.675%	0.50983	0.897
ATP2B4_dirichlet_train_fold3.20	999.9999999999981	0.898	649.085	64.909%	101.501	43.971%	0.43023	0.872
ATP2B4_dirichlet_train_fold3.21	999.9999999999977	0.885	726.992	72.699%	109.91	47.039%	0.52127	0.857
ATP2B4_dirichlet_train_fold3.22	999.9999999999982	0.824	807.181	80.718%	127.284	56.926%	0.61815	0.773
ATP2B4_dirichlet_train_fold3.23	999.9999999999985	0.853	819.629	81.963%	164.884	54.282%	0.54157	0.837
ATP2B4_dirichlet_train_fold3.24	999.9999999999984	0.869	663.294	66.329%	98.271	49.641%	0.4979	0.817
ATP2B4_dirichlet_train_fold3.25	999.9999999999983	0.849	820.403	82.04%	145.881	53.783%	0.58015	0.825
ATP2B4_dirichlet_train_fold3.26	999.9999999999982	0.897	730.966	73.097%	99.743	44.448%	0.55522	0.869
ATP2B4_dirichlet_train_fold3.27	999.9999999999975	0.866	812.256	81.226%	109.951	50.089%	0.65392	0.826
ATP2B4_dirichlet_train_fold3.28	999.9999999999977	0.882	744.895	74.49%	120.827	48.419%	0.58142	0.859
ATP2B4_dirichlet_train_fold3.29	999.9999999999984	0.904	646.074	64.607%	93.541	43.472%	0.44158	0.876
ATP2B4_dirichlet_train_fold3.30	999.9999999999978	0.864	745.659	74.566%	110.016	50.596%	0.63783	0.822
ATP2B4_dirichlet_train_fold3.31	999.9999999999984	0.851	723.186	72.319%	111.096	52.595%	0.52138	0.801
ATP2B4_dirichlet_train_fold3.32	999.9999999999981	0.805	855.409	85.541%	157.572	59.516%	0.75825	0.767
ATP2B4_dirichlet_train_fold3.33	999.9999999999982	0.911	630.192	63.019%	90.307	41.377%	0.50521	0.884
ATP2B4_dirichlet_train_fold3.34	999.9999999999978	0.848	844.966	84.497%	133.793	54.298%	0.62209	0.817
ATP2B4_dirichlet_train_fold3.35	999.999999999998	0.867	777.798	77.78%	125.1	51.624%	0.50924	0.842
ATP2B4_dirichlet_train_fold3.36	999.9999999999983	0.892	697.577	69.758%	122.458	46.196%	0.44693	0.874
ATP2B4_dirichlet_train_fold3.37	999.9999999999978	0.84	811.342	81.134%	140.347	54.931%	0.55205	0.808
ATP2B4_dirichlet_train_fold3.38	999.9999999999981	0.795	934.766	93.477%	168.292	61.399%	0.67907	0.759
ATP2B4_dirichlet_train_fold3.39	999.9999999999983	0.925	598.781	59.878%	94.507	38.887%	0.3802	0.91
ATP2B4_dirichlet_train_fold3.40	999.9999999999982	0.832	827.226	82.723%	149.967	56.282%	0.59411	0.803
ATP2B4_dirichlet_train_fold3.41	999.9999999999976	0.8	824.75	82.475%	150.637	60.155%	0.68121	0.755
ATP2B4_dirichlet_train_fold3.42	999.9999999999981	0.887	716.768	71.677%	107.884	46.709%	0.50875	0.858
ATP2B4_dirichlet_train_fold3.43	999.9999999999982	0.773	942.358	94.236%	195.956	63.989%	0.76172	0.741
ATP2B4_dirichlet_train_fold3.44	999.999999999998	0.763	907.656	90.766%	177.829	64.816%	0.76874	0.718
ATP2B4_dirichlet_train_fold3.45	999.9999999999976	0.841	830.972	83.097%	146.111	54.571%	0.67868	0.811
ATP2B4_dirichlet_train_fold3.46	999.9999999999978	0.884	784.479	78.448%	140.586	48.022%	0.63622	0.868
ATP2B4_dirichlet_train_fold3.47	999.999999999998	0.877	756.574	75.657%	118.359	48.692%	0.60257	0.85
ATP2B4_dirichlet_train_fold3.48	999.9999999999986	0.811	799.358	79.936%	131.656	58.776%	0.54967	0.756
ATP2B4_dirichlet_train_fold3.49	999.9999999999978	0.858	734.563	73.456%	131.049	51.974%	0.48072	0.829
ATP2B4_dirichlet_train_fold3.50	999.9999999999981	0.796	864.104	86.41%	140.175	60.653%	0.63665	0.738
ATP2B4_dirichlet_train_fold3.51	999.9999999999978	0.798	890.246	89.025%	173.399	60.955%	0.66575	0.765
ATP2B4_dirichlet_train_fold3.52	999.9999999999981	0.85	821.548	82.155%	165.507	54.213%	0.53724	0.832
ATP2B4_dirichlet_train_fold3.53	999.9999999999978	0.84	772.876	77.288%	126.841	54.358%	0.61238	0.798
ATP2B4_dirichlet_train_fold3.54	999.9999999999978	0.851	773.518	77.352%	124.606	52.892%	0.59835	0.813
ATP2B4_dirichlet_train_fold3.55	999.999999999998	0.821	750.071	75.007%	119.788	57.138%	0.55525	0.756
