	0	1	2	3	4	5	6	7	8	9
0	[0.991194423403496, 0.991194423403496, 1.3862535198438006, 0.2541666626930237, 0.0]	[0.9900149776440673, 0.9900149776440673, 1.3862317063226814, 0.27250000834465027, 0.0]	[0.9907761325887582, 0.9907761325887582, 1.3862264081276217, 0.2691666781902313, 0.0]	[0.9905255027243423, 0.9905255027243423, 1.3862582671194426, 0.2383333295583725, 0.0]	[0.989854003196154, 0.989854003196154, 1.3862815699059114, 0.24916666746139526, 0.0]	[0.9908502476990779, 0.9908502476990779, 1.3861912190334, 0.2574999928474426, 0.0]	[0.9907443586652221, 0.9907443586652221, 1.386327366449169, 0.24666666984558105, 0.0]	[0.9917539224675473, 0.9917539224675473, 1.3861758738390113, 0.25333333015441895, 0.0]	[0.9905870708042607, 0.9905870708042607, 1.386241382664501, 0.26750001311302185, 0.0]	[0.9910425997001513, 0.9910425997001513, 1.3863200255750554, 0.25083333253860474, 0.0]
100	[0.442423460340643, 0.442423460340643, 0.5121507060031363, 0.8016666769981384, 0.0]	[0.4531993221126745, 0.4531993221126745, 0.7666030618077915, 0.7108333110809326, 0.0]	[0.4434415788625496, 0.4434415788625496, 0.5351212057742079, 0.8041666746139526, 0.0]	[0.4473070091696978, 0.4473070091696978, 0.660087534889157, 0.778333306312561, 0.0]	[0.439580100530271, 0.439580100530271, 0.47127188692140937, 0.8149999976158142, 0.0]	[0.448531666040752, 0.448531666040752, 0.6696888869374593, 0.7516666650772095, 0.0]	[0.44693439788854084, 0.44693439788854084, 0.650941509414496, 0.7825000286102295, 0.0]	[0.4463799799928628, 0.4463799799928628, 0.6535492179622926, 0.7699999809265137, 0.0]	[0.45648958858464206, 0.45648958858464206, 0.772581286072715, 0.7058333158493042, 0.0]	[0.4461219892991097, 0.4461219892991097, 0.5282887909381939, 0.8316666483879089, 0.0]
200	[0.43841632886312676, 0.43841632886312676, 0.4154816825081671, 0.8366666436195374, 0.0]	[0.44147513867732535, 0.44147513867732535, 0.5072688521826318, 0.7941666841506958, 0.0]	[0.4390984705845074, 0.4390984705845074, 0.44553852555966594, 0.824999988079071, 0.0]	[0.4460399973624567, 0.4460399973624567, 0.6406058974020781, 0.7666666507720947, 0.0]	[0.4383621414720198, 0.4383621414720198, 0.4290772997134195, 0.8258333206176758, 0.0]	[0.44635838628307717, 0.44635838628307717, 0.6513341634998467, 0.7641666531562805, 0.0]	[0.4409865094802176, 0.4409865094802176, 0.4638802428555429, 0.8258333206176758, 0.0]	[0.44560476546757266, 0.44560476546757266, 0.6406849541997427, 0.7633333206176758, 0.0]	[0.44632763040367324, 0.44632763040367324, 0.6137658627761879, 0.7983333468437195, 0.0]	[0.43951619014013327, 0.43951619014013327, 0.41008763428666595, 0.8399999737739563, 0.0]
300	[0.43807179889703246, 0.43807179889703246, 0.4023304929991366, 0.8333333134651184, 0.0]	[0.43884706308644555, 0.43884706308644555, 0.4358806731209046, 0.8208333253860474, 0.0]	[0.4382619757910721, 0.4382619757910721, 0.42300954373816224, 0.8224999904632568, 0.0]	[0.4456964710405389, 0.4456964710405389, 0.6329614435173178, 0.7708333134651184, 0.0]	[0.43811782110248115, 0.43811782110248115, 0.41324203609488164, 0.8333333134651184, 0.0]	[0.4457375124287522, 0.4457375124287522, 0.6336731731247495, 0.7724999785423279, 0.0]	[0.43834691519989943, 0.43834691519989943, 0.40932680464622884, 0.8441666960716248, 0.0]	[0.4453532623202814, 0.4453532623202814, 0.6393101617100706, 0.7633333206176758, 0.0]	[0.44283533495433675, 0.44283533495433675, 0.4837689094025301, 0.8216666579246521, 0.0]	[0.43865277177157824, 0.43865277177157824, 0.38575803907850853, 0.8525000214576721, 0.0]
400	[0.43793867840380674, 0.43793867840380674, 0.39543059211627735, 0.840833306312561, 0.0]	[0.4384856506592004, 0.4384856506592004, 0.41375436003368926, 0.8324999809265137, 0.0]	[0.4380958107379627, 0.4380958107379627, 0.4125446790560311, 0.8274999856948853, 0.0]	[0.44554300179357637, 0.44554300179357637, 0.6272509156353032, 0.7708333134651184, 0.0]	[0.4380197047335781, 0.4380197047335781, 0.40465157885063213, 0.8358333110809326, 0.0]	[0.4454533700383182, 0.4454533700383182, 0.6247351043084662, 0.7708333134651184, 0.0]	[0.43810451719282106, 0.43810451719282106, 0.3964398107896857, 0.8475000262260437, 0.0]	[0.4451947890371328, 0.4451947890371328, 0.6331083127885533, 0.7674999833106995, 0.0]	[0.4385768787993291, 0.4385768787993291, 0.42034785297697774, 0.8358333110809326, 0.0]	[0.4381946731262771, 0.4381946731262771, 0.38932787750726733, 0.8491666913032532, 0.0]
500	[0.4378787503641269, 0.4378787503641269, 0.3913287838688193, 0.8441666960716248, 0.0]	[0.4382673621729913, 0.4382673621729913, 0.40466655483575276, 0.8366666436195374, 0.0]	[0.4380038337901431, 0.4380038337901431, 0.4057628583714006, 0.8316666483879089, 0.0]	[0.44543674871964, 0.44543674871964, 0.6239935700238468, 0.7749999761581421, 0.0]	[0.4379667607003906, 0.4379667607003906, 0.399808088384893, 0.8383333086967468, 0.0]	[0.445328660088186, 0.445328660088186, 0.6203497198350353, 0.7749999761581421, 0.0]	[0.43799931765340494, 0.43799931765340494, 0.3899477077386559, 0.8475000262260437, 0.0]	[0.4451032814061232, 0.4451032814061232, 0.6244087611078234, 0.7741666436195374, 0.0]	[0.43817863673177637, 0.43817863673177637, 0.4054886762408394, 0.8441666960716248, 0.0]	[0.4380012708002064, 0.4380012708002064, 0.3866753513425116, 0.8483333587646484, 0.0]
600	[0.43784156124976237, 0.43784156124976237, 0.38882405569128636, 0.8441666960716248, 0.0]	[0.4381472977167544, 0.4381472977167544, 0.39930917030528906, 0.8349999785423279, 0.0]	[0.4379342127786754, 0.4379342127786754, 0.40076426431573065, 0.8341666460037231, 0.0]	[0.44535610883110677, 0.44535610883110677, 0.6234443312387234, 0.7791666388511658, 0.0]	[0.43793629605373974, 0.43793629605373974, 0.39625567466891537, 0.8416666388511658, 0.0]	[0.44524515467427045, 0.44524515467427045, 0.6165270923659265, 0.7774999737739563, 0.0]	[0.4379383032688508, 0.4379383032688508, 0.38741232798357883, 0.8475000262260437, 0.0]	[0.44506422671592233, 0.44506422671592233, 0.6183816437040375, 0.7808333039283752, 0.0]	[0.43805785850511114, 0.43805785850511114, 0.3978215438127043, 0.8416666388511658, 0.0]	[0.4379301822210046, 0.4379301822210046, 0.3853789243377882, 0.8475000262260437, 0.0]
700	[0.43782676763116035, 0.43782676763116035, 0.3873941372663714, 0.8458333611488342, 0.0]	[0.4380858431241818, 0.4380858431241818, 0.3965267480641337, 0.8374999761581421, 0.0]	[0.43789431872455925, 0.43789431872455925, 0.3964360909655362, 0.8383333086967468, 0.0]	[0.445279757893224, 0.445279757893224, 0.6227387878713535, 0.7766666412353516, 0.0]	[0.43792087172233457, 0.43792087172233457, 0.3941102588831344, 0.8424999713897705, 0.0]	[0.44519998183606535, 0.44519998183606535, 0.6148535752182912, 0.7808333039283752, 0.0]	[0.4379112557106138, 0.4379112557106138, 0.3856871981796632, 0.8450000286102295, 0.0]	[0.4450458981809168, 0.4450458981809168, 0.6152262637285087, 0.7816666960716248, 0.0]	[0.43799680749863606, 0.43799680749863606, 0.39207489476076546, 0.8450000286102295, 0.0]	[0.4378853758725184, 0.4378853758725184, 0.38440889299554326, 0.8450000286102295, 0.0]
800	[0.43781121588372995, 0.43781121588372995, 0.3864125034575801, 0.846666693687439, 0.0]	[0.4380437113533927, 0.4380437113533927, 0.3948128082475574, 0.8391666412353516, 0.0]	[0.437875780129089, 0.437875780129089, 0.3940883200159317, 0.8416666388511658, 0.0]	[0.4452201821075133, 0.4452201821075133, 0.6209903032468247, 0.7766666412353516, 0.0]	[0.4378968337289228, 0.4378968337289228, 0.39265830865009227, 0.8433333039283752, 0.0]	[0.44513440388702114, 0.44513440388702114, 0.6125280679292573, 0.7808333039283752, 0.0]	[0.4378575257937956, 0.4378575257937956, 0.3848964607386591, 0.8441666960716248, 0.0]	[0.44503608890613644, 0.44503608890613644, 0.6134590042287136, 0.784166693687439, 0.0]	[0.43795244149511775, 0.43795244149511775, 0.3897632251721824, 0.8416666388511658, 0.0]	[0.4378472636794247, 0.4378472636794247, 0.3835241654831411, 0.8458333611488342, 0.0]
900	[0.43779590394948, 0.43779590394948, 0.3855598633216957, 0.8458333611488342, 0.0]	[0.43800514149206815, 0.43800514149206815, 0.3932472657097059, 0.8391666412353516, 0.0]	[0.4378604817725027, 0.4378604817725027, 0.392365841823697, 0.8433333039283752, 0.0]	[0.4451609402243699, 0.4451609402243699, 0.6183213306468376, 0.784166693687439, 0.0]	[0.43788223108536245, 0.43788223108536245, 0.39129197800766347, 0.8450000286102295, 0.0]	[0.4451054951753499, 0.4451054951753499, 0.6108304846681161, 0.7808333039283752, 0.0]	[0.437827217068392, 0.437827217068392, 0.38465173643390105, 0.8433333039283752, 0.0]	[0.445030607628991, 0.445030607628991, 0.6125139876923381, 0.7833333611488342, 0.0]	[0.4378836133860292, 0.4378836133860292, 0.3871832428568171, 0.8441666960716248, 0.0]	[0.4378179387582387, 0.4378179387582387, 0.3833712828300156, 0.8458333611488342, 0.0]
