Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	999.9999999999966	0.92	544.013	54.401%	114.01	40.801%	0.34731	0.91
ATP2B4_real_train_fold1.1	999.9999999999997	0.865	658.113	65.811%	137.205	51.065%	0.43382	0.842
MLH1_real_train_fold1	999.9999999999958	0.974	265.354	26.535%	40.381	22.858%	0.07968	0.961
MSH2_real_train_fold1	999.9999999999955	0.967	293.861	29.386%	46.684	25.608%	0.09226	0.951
MSH6_real_train_fold1	999.9999999999951	0.975	252.379	25.238%	41.405	22.548%	0.07658	0.964
MSH6_real_train_fold1.1	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
OGG1_real_train_fold1	999.9999999999969	0.773	791.636	79.164%	270.168	66.878%	0.4884	0.763
PMS1_real_train_fold1	999.9999999999993	0.942	457.135	45.714%	77.528	34.23%	0.24815	0.929
PMS2_real_train_fold1	999.9999999999958	0.947	360.114	36.011%	54.492	32.114%	0.1406	0.916
RNF168_real_train_fold1	999.9999999999951	0.945	336.142	33.614%	44.335	32.676%	0.09881	0.869
UNG_real_train_fold1	999.9999999999978	0.911	509.85	50.985%	82.925	41.528%	0.27789	0.879
ATP2B4_dirichlet_train_fold1	999.9999999999976	0.83	807.803	80.78%	165.864	56.94%	0.61208	0.807
ATP2B4_dirichlet_train_fold1.1	999.9999999999997	0.747	906.831	90.683%	181.541	66.482%	0.79804	0.698
ATP2B4_dirichlet_train_fold1.2	999.9999999999997	0.788	985.253	98.525%	140.042	61.709%	0.9067	0.725
ATP2B4_dirichlet_train_fold1.3	999.999999999998	0.896	761.106	76.111%	124.835	45.269%	0.62757	0.88
ATP2B4_dirichlet_train_fold1.4	999.9999999999995	0.802	841.449	84.145%	164.824	59.774%	0.62594	0.766
ATP2B4_dirichlet_train_fold1.5	999.9999999999997	0.826	817.674	81.767%	139.618	56.583%	0.72297	0.786
ATP2B4_dirichlet_train_fold1.6	999.9999999999997	0.828	888.631	88.863%	159.842	56.595%	0.74569	0.801
ATP2B4_dirichlet_train_fold1.7	999.9999999999997	0.847	800.591	80.059%	140.89	53.495%	0.68956	0.818
ATP2B4_dirichlet_train_fold1.8	999.9999999999997	0.744	981.639	98.164%	192.449	67.01%	0.87953	0.699
ATP2B4_dirichlet_train_fold1.9	999.9999999999997	0.902	727.551	72.755%	105.065	43.947%	0.51893	0.881
ATP2B4_dirichlet_train_fold1.10	999.9999999999995	0.887	704.51	70.451%	104.978	46.309%	0.55068	0.856
ATP2B4_dirichlet_train_fold1.11	999.9999999999982	0.906	743.505	74.351%	137.626	45.282%	0.54403	0.897
ATP2B4_dirichlet_train_fold1.12	999.999999999998	0.89	764.082	76.408%	112.7	46.104%	0.64172	0.865
ATP2B4_dirichlet_train_fold1.13	999.9999999999995	0.866	882.238	88.224%	164.734	52.151%	0.76014	0.852
ATP2B4_dirichlet_train_fold1.14	999.9999999999977	0.791	883.524	88.352%	177.256	61.319%	0.91162	0.758
ATP2B4_dirichlet_train_fold1.15	999.9999999999978	0.784	947.153	94.715%	178.627	62.833%	0.73651	0.749
ATP2B4_dirichlet_train_fold1.16	999.9999999999977	0.876	730.917	73.092%	144.605	49.896%	0.57073	0.859
ATP2B4_dirichlet_train_fold1.17	999.999999999998	0.873	789.081	78.908%	140.375	49.306%	0.79564	0.854
ATP2B4_dirichlet_train_fold1.18	999.9999999999977	0.828	807.647	80.765%	144.298	56.361%	0.7835	0.792
ATP2B4_dirichlet_train_fold1.19	999.9999999999995	0.887	736.549	73.655%	124.231	47.093%	0.53485	0.867
ATP2B4_dirichlet_train_fold1.20	999.9999999999976	0.811	787.019	78.702%	171.499	58.658%	0.65147	0.781
ATP2B4_dirichlet_train_fold1.21	999.9999999999995	0.818	735.729	73.573%	131.182	57.49%	0.5048	0.766
ATP2B4_dirichlet_train_fold1.22	999.9999999999997	0.735	982.409	98.241%	235.917	68.486%	0.83113	0.706
ATP2B4_dirichlet_train_fold1.23	999.9999999999981	0.87	692.079	69.208%	125.59	49.409%	0.5807	0.843
ATP2B4_dirichlet_train_fold1.24	999.9999999999978	0.91	677.254	67.725%	104.444	41.911%	0.61278	0.892
ATP2B4_dirichlet_train_fold1.25	999.9999999999998	0.8	841.863	84.186%	162.254	60.626%	0.64339	0.763
ATP2B4_dirichlet_train_fold1.26	999.9999999999995	0.805	868.816	86.882%	182.765	59.715%	0.67262	0.778
ATP2B4_dirichlet_train_fold1.27	999.9999999999998	0.806	850.599	85.06%	182.496	60.064%	0.72087	0.78
ATP2B4_dirichlet_train_fold1.28	999.9999999999998	0.738	991.567	99.157%	205.037	67.69%	0.77118	0.698
ATP2B4_dirichlet_train_fold1.29	999.9999999999981	0.867	834.073	83.407%	153.529	51.259%	0.59917	0.85
ATP2B4_dirichlet_train_fold1.30	999.9999999999998	0.719	983.084	98.308%	220.879	70.365%	0.72305	0.682
ATP2B4_dirichlet_train_fold1.31	999.9999999999976	0.881	656.363	65.636%	129.908	47.905%	0.51096	0.862
ATP2B4_dirichlet_train_fold1.32	999.9999999999995	0.856	777.409	77.741%	130.319	52.047%	0.66809	0.825
ATP2B4_dirichlet_train_fold1.33	999.9999999999981	0.892	788.346	78.835%	125.757	45.722%	0.62691	0.875
ATP2B4_dirichlet_train_fold1.34	999.9999999999997	0.949	596.963	59.696%	94.663	32.939%	0.45201	0.942
ATP2B4_dirichlet_train_fold1.35	999.9999999999997	0.795	937.488	93.749%	182.826	60.923%	0.81002	0.766
ATP2B4_dirichlet_train_fold1.36	999.9999999999982	0.9	746.565	74.657%	146.476	48.608%	0.54488	0.895
ATP2B4_dirichlet_train_fold1.37	999.9999999999997	0.762	954.888	95.489%	158.69	64.734%	1.01508	0.702
