Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	0.00E+00	2.75E-04	6.64E-04	0.00E+00	1.19E-03
ATP2B4_real_train_fold1.1	7.80E-04	4.06E-04	7.26E-04	6.06E-04	7.10E-04
EXO1_real_train_fold1	4.33E-04	2.20E-04	1.66E-41	4.71E-04	4.82E-05
MLH1_real_train_fold1	0.00E+00	9.94E-04	0.00E+00	3.94E-04	0.00E+00
MSH6_real_train_fold1	0.00E+00	1.36E-03	0.00E+00	2.59E-03	3.78E-04
MSH6_real_train_fold1.1	0.00E+00	1.05E-03	8.71E-04	6.95E-04	4.79E-04
MSH6_real_train_fold1.2	0.00E+00	1.05E-03	0.00E+00	5.46E-04	2.03E-04
OGG1_real_train_fold1	3.58E-50	0.00E+00	5.17E-03	2.28E-03	2.34E-03
PMS1_real_train_fold1	0.00E+00	4.71E-02	2.08E-03	1.17E-03	5.42E-04
PMS2_real_train_fold1	3.94E-04	1.07E-03	0.00E+00	0.00E+00	2.69E-04
RNF168_real_train_fold1	4.18E-04	0.00E+00	3.57E-04	5.07E-04	1.79E-04
UNG_real_train_fold1	3.36E-61	1.64E-03	4.41E-04	1.99E-03	2.61E-03
ATP2B4_dirichlet_train_fold1	0.00E+00	3.68E-04	5.80E-04	4.64E-04	7.58E-04
ATP2B4_dirichlet_train_fold1.1	4.43E-04	4.00E-131	5.17E-04	4.90E-04	9.06E-04
ATP2B4_dirichlet_train_fold1.2	0.00E+00	3.54E-04	7.94E-04	6.37E-04	4.71E-04
ATP2B4_dirichlet_train_fold1.3	0.00E+00	0.00E+00	5.71E-04	7.62E-04	1.26E-03
ATP2B4_dirichlet_train_fold1.4	0.00E+00	2.36E-04	6.97E-04	0.00E+00	1.31E-03
ATP2B4_dirichlet_train_fold1.5	2.98E-112	3.61E-37	6.42E-04	0.00E+00	1.33E-03
ATP2B4_dirichlet_train_fold1.6	0.00E+00	2.33E-04	5.24E-04	2.57E-54	1.01E-03
ATP2B4_dirichlet_train_fold1.7	0.00E+00	2.45E-04	1.84E-03	1.08E-03	1.28E-03
ATP2B4_dirichlet_train_fold1.8	2.20E-03	0.00E+00	9.97E-04	0.00E+00	1.04E-03
ATP2B4_dirichlet_train_fold1.9	6.05E-101	0.00E+00	6.98E-04	2.23E-04	3.44E-04
ATP2B4_dirichlet_train_fold1.10	5.54E-135	5.14E-04	5.64E-04	6.39E-04	9.14E-04
ATP2B4_dirichlet_train_fold1.11	5.45E-03	3.03E-03	4.04E-03	4.33E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.12	1.05E-03	3.39E-04	6.70E-04	0.00E+00	7.79E-04
ATP2B4_dirichlet_train_fold1.13	0.00E+00	0.00E+00	6.14E-04	0.00E+00	1.21E-03
ATP2B4_dirichlet_train_fold1.14	3.02E-03	1.22E-03	1.18E-03	2.28E-03	7.95E-04
ATP2B4_dirichlet_train_fold1.15	3.90E-03	1.40E-03	1.01E-03	0.00E+00	1.09E-03
ATP2B4_dirichlet_train_fold1.16	7.61E-04	5.68E-04	8.93E-04	7.51E-04	4.85E-04
