Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	4.36E-03	4.02E-05	4.34E-03	1.30E-04	7.90E-05
ATP2B4_real_train_fold1.1	3.69E-03	8.59E-05	3.71E-03	2.40E-04	4.90E-05
EXO1_real_train_fold1	6.88E-04	2.90E-04	1.07E-03	3.82E-04	6.66E-05
MLH1_real_train_fold1	1.99E-04	3.43E-05	3.75E-04	2.51E-04	3.39E-05
MSH2_real_train_fold1	4.61E-04	0.00E+00	4.87E-04	2.42E-04	8.17E-05
MSH6_real_train_fold1	1.10E-04	4.47E-05	1.30E-04	1.29E-04	4.84E-05
MSH6_real_train_fold1.1	5.37E-04	7.18E-05	4.94E-04	1.34E-04	6.13E-05
OGG1_real_train_fold1	1.01E-03	4.30E-20	1.15E-03	1.89E-04	1.73E-04
PMS1_real_train_fold1	4.60E-03	0.00E+00	4.51E-03	2.29E-04	1.51E-04
PMS2_real_train_fold1	3.79E-04	3.20E-04	2.47E-94	0.00E+00	9.68E-05
RNF168_real_train_fold1	1.11E-03	2.85E-04	1.49E-03	5.02E-04	0.00E+00
UNG_real_train_fold1	2.70E-03	8.07E-104	3.22E-03	1.18E-03	9.90E-05
ATP2B4_multinomial_train_fold1	4.04E-03	4.05E-05	4.02E-03	1.23E-04	5.55E-05
ATP2B4_multinomial_train_fold1.1	3.72E-03	1.21E-04	3.76E-03	2.28E-04	0.00E+00
ATP2B4_multinomial_train_fold1.2	4.63E-03	1.25E-04	4.62E-03	1.92E-04	1.62E-04
ATP2B4_multinomial_train_fold1.3	6.01E-03	2.77E-05	5.92E-03	2.21E-04	1.41E-04
ATP2B4_multinomial_train_fold1.4	3.16E-03	1.60E-04	3.24E-03	2.00E-04	2.89E-05
ATP2B4_multinomial_train_fold1.5	4.18E-03	1.08E-04	4.18E-03	2.67E-04	1.30E-04
ATP2B4_multinomial_train_fold1.6	4.56E-03	1.19E-04	4.57E-03	1.22E-04	5.07E-162
ATP2B4_multinomial_train_fold1.7	1.59E-03	1.59E-04	1.74E-03	2.26E-04	7.13E-05
ATP2B4_multinomial_train_fold1.8	3.36E-03	1.17E-04	3.41E-03	3.06E-04	4.25E-05
ATP2B4_multinomial_train_fold1.9	3.54E-03	4.64E-05	3.56E-03	2.38E-04	8.67E-05
ATP2B4_multinomial_train_fold1.10	4.19E-03	8.62E-05	4.19E-03	1.94E-04	3.04E-112
ATP2B4_multinomial_train_fold1.11	4.00E-03	4.86E-05	3.99E-03	1.56E-04	5.99E-05
ATP2B4_multinomial_train_fold1.12	3.26E-03	1.08E-04	3.31E-03	1.82E-04	3.16E-05
ATP2B4_multinomial_train_fold1.13	2.69E-03	1.08E-04	2.76E-03	1.78E-04	7.74E-05
ATP2B4_multinomial_train_fold1.14	2.91E-03	1.27E-04	2.97E-03	1.15E-04	3.14E-05
ATP2B4_multinomial_train_fold1.15	4.00E-03	6.95E-05	4.03E-03	1.94E-04	1.05E-04
ATP2B4_multinomial_train_fold1.16	4.80E-03	3.85E-05	4.76E-03	7.36E-05	1.24E-04
ATP2B4_multinomial_train_fold1.17	5.45E-03	4.80E-05	5.41E-03	1.97E-04	1.24E-04
ATP2B4_multinomial_train_fold1.18	3.34E-03	3.68E-05	3.34E-03	1.55E-04	9.89E-05
ATP2B4_multinomial_train_fold1.19	3.48E-03	1.08E-04	3.50E-03	2.36E-04	9.32E-05
ATP2B4_multinomial_train_fold1.20	4.28E-03	4.58E-05	4.27E-03	3.07E-05	5.92E-05
ATP2B4_multinomial_train_fold1.21	2.61E-03	1.45E-04	2.73E-03	3.73E-04	0.00E+00
ATP2B4_multinomial_train_fold1.22	2.89E-03	8.37E-05	2.93E-03	2.10E-04	5.10E-05
ATP2B4_multinomial_train_fold1.23	4.78E-03	3.35E-05	4.75E-03	2.07E-04	7.61E-05
ATP2B4_multinomial_train_fold1.24	4.21E-03	3.37E-05	4.18E-03	1.38E-04	6.60E-05
ATP2B4_multinomial_train_fold1.25	3.46E-03	9.58E-05	3.48E-03	3.46E-04	8.19E-05
ATP2B4_multinomial_train_fold1.26	4.06E-03	6.58E-05	4.04E-03	3.01E-04	8.00E-05
ATP2B4_multinomial_train_fold1.27	3.89E-03	2.92E-05	3.87E-03	1.70E-04	9.57E-05
ATP2B4_multinomial_train_fold1.28	4.35E-03	8.19E-05	4.37E-03	4.24E-13	6.39E-05
ATP2B4_multinomial_train_fold1.29	4.46E-03	2.52E-05	4.42E-03	2.04E-04	6.47E-05
ATP2B4_multinomial_train_fold1.30	3.92E-03	1.03E-04	3.92E-03	1.73E-04	9.43E-05
ATP2B4_multinomial_train_fold1.31	4.68E-03	0.00E+00	4.64E-03	8.69E-05	7.80E-05
ATP2B4_multinomial_train_fold1.32	5.80E-03	4.75E-05	5.72E-03	3.60E-04	0.00E+00
ATP2B4_multinomial_train_fold1.33	5.39E-03	1.43E-62	5.31E-03	1.46E-04	1.28E-04
ATP2B4_multinomial_train_fold1.34	3.27E-03	1.14E-04	3.31E-03	2.15E-04	4.09E-05
ATP2B4_multinomial_train_fold1.35	2.81E-03	7.95E-05	2.89E-03	2.87E-04	8.16E-05
ATP2B4_multinomial_train_fold1.36	3.88E-03	1.17E-04	3.90E-03	1.13E-04	5.59E-05
ATP2B4_multinomial_train_fold1.37	3.20E-03	9.22E-05	3.22E-03	1.37E-04	6.17E-05
ATP2B4_multinomial_train_fold1.38	4.65E-03	0.00E+00	4.60E-03	1.84E-04	9.21E-05
ATP2B4_multinomial_train_fold1.39	3.73E-03	6.87E-05	3.77E-03	3.09E-112	6.38E-05
