	0	1	2	3	4	5	6	7	8	9
0	[174.6874989953717, 8.343575467486186, 1663.4392352788552, 0.24833333492279053, 0.0]	[174.6862255509848, 8.33976877299192, 1663.4645677799285, 0.2758333384990692, 0.0]	[174.688194889382, 8.34712018219595, 1663.4107470718607, 0.24500000476837158, 0.0]	[174.67936955247603, 8.337783276029308, 1663.415862764467, 0.2633333206176758, 0.0]	[174.69096806590153, 8.34438533069966, 1663.4658273520186, 0.27916666865348816, 0.0]	[174.69711383202375, 8.341244506985676, 1663.5586932503807, 0.2641666531562805, 0.0]	[174.6644217737291, 8.33523058555072, 1663.2919118817836, 0.3125, 0.0]	[174.69037256586978, 8.336585108487041, 1663.5378745738274, 0.2516666650772095, 0.0]	[174.69955130104995, 8.345532673902706, 1663.5401862714723, 0.28333333134651184, 0.0]	[174.68308386699732, 8.340107102685318, 1663.42976764312, 0.2849999964237213, 0.0]
100	[4.915115050329887, 4.102182308713664, 8.129327416162225, 1.0, 0.0]	[4.920272812917265, 4.124516292719936, 7.957565201973287, 1.0, 0.0]	[5.05107040157612, 4.058565611043491, 9.92504790532629, 1.0, 0.0]	[4.945814334713686, 4.102650390771888, 8.431639439417975, 1.0, 0.0]	[5.230780958654764, 4.045699281773823, 11.850816768809413, 1.0, 0.0]	[4.961654373739596, 4.132721837844034, 8.289325358955619, 1.0, 0.0]	[5.1330074415684495, 3.989023899771064, 11.439835417973855, 1.0, 0.0]	[4.942352101964493, 4.099435169756658, 8.429169322078348, 1.0, 0.0]	[5.131549807578271, 4.070391076152085, 10.611587314261849, 1.0, 0.0]	[5.073955582154939, 4.085962275274726, 9.879933068802135, 1.0, 0.0]
200	[4.567196908286771, 4.028236556445243, 5.389603518415276, 1.0, 0.0]	[4.576741055008554, 4.037013232317669, 5.397278226908856, 1.0, 0.0]	[4.583462619859877, 3.99679458357298, 5.866680362868967, 1.0, 0.0]	[4.5269603864145775, 4.027285152646149, 4.996752337684287, 1.0, 0.0]	[4.784231613546794, 3.9883748553490204, 7.958567581977732, 1.0, 0.0]	[4.585074879391188, 4.052425805241012, 5.326490741501758, 1.0, 0.0]	[4.6861582868536065, 3.946691105522261, 7.394671813313453, 1.0, 0.0]	[4.576751407006494, 4.017193387562765, 5.595580194437294, 1.0, 0.0]	[4.753954104168802, 3.986810903235559, 7.671432009332427, 1.0, 0.0]	[4.560998935544291, 4.009192013783045, 5.51806921761246, 1.0, 0.0]
300	[4.429180839300437, 3.9967834975502288, 4.323973417502078, 1.0, 0.0]	[4.439086663862571, 4.002426204522899, 4.366604593396717, 1.0, 0.0]	[4.426519398083788, 3.9692575774026513, 4.572618206811367, 1.0, 0.0]	[4.383945102711558, 3.996593177416939, 3.8735192529461866, 1.0, 0.0]	[4.610715004212282, 3.9590390711011594, 6.516759331111229, 1.0, 0.0]	[4.451230104534102, 4.017123950996699, 4.341061535374028, 1.0, 0.0]	[4.526079275850225, 3.9274888000634625, 5.985904757867618, 1.0, 0.0]	[4.434271297579964, 3.992530311304313, 4.417409862756512, 1.0, 0.0]	[4.604502100695804, 3.956000113080316, 6.485019876154876, 1.0, 0.0]	[4.396655608557889, 3.9796838660911495, 4.169717424667402, 1.0, 0.0]
400	[4.35303510810885, 3.9768296998828134, 3.7620540822603683, 1.0, 0.0]	[4.3629654369140205, 3.9813098490809358, 3.8165558783308446, 1.0, 0.0]	[4.348556152499756, 3.95334597417383, 3.952101783259262, 1.0, 0.0]	[4.30909335594718, 3.9774977070671635, 3.315956488800161, 1.0, 0.0]	[4.525182938403836, 3.9380884027733973, 5.870945356304381, 1.0, 0.0]	[4.378839384847046, 3.994865986318401, 3.839733985286445, 1.0, 0.0]	[4.440222470362231, 3.9151046573315025, 5.251178130307287, 1.0, 0.0]	[4.357571132832283, 3.9749516854730675, 3.8261944735921576, 1.0, 0.0]	[4.514941124506526, 3.937749121976474, 5.77192002530052, 1.0, 0.0]	[4.317181141228261, 3.9615294386588475, 3.556517025694135, 1.0, 0.0]
500	[4.3036062972170965, 3.962810011574057, 3.407962856430399, 1.0, 0.0]	[4.313360645240124, 3.9666433936228436, 3.4671725161728033, 1.0, 0.0]	[4.301663746463128, 3.94264169757648, 3.5902204888664837, 1.0, 0.0]	[4.26563525409075, 3.9637506904283084, 3.018845636624415, 1.0, 0.0]	[4.4644079009247974, 3.9232935346373567, 5.411143662874409, 1.0, 0.0]	[4.3299884312417465, 3.978445355438983, 3.5154307580276396, 1.0, 0.0]	[4.391981969100028, 3.904815399309627, 4.871665697904014, 1.0, 0.0]	[4.304924592746806, 3.961343639406768, 3.4358095334003793, 1.0, 0.0]	[4.4633645368245, 3.9235287507104144, 5.398357861140851, 1.0, 0.0]	[4.270088315441708, 3.9491298270020163, 3.209584884396918, 1.0, 0.0]
600	[4.267203595477531, 3.952643730617184, 3.145598648603462, 1.0, 0.0]	[4.278371129682979, 3.9554016956960485, 3.2296943398693077, 1.0, 0.0]	[4.269477298752587, 3.933468535411711, 3.36008763340876, 1.0, 0.0]	[4.235115115252412, 3.95369319170396, 2.814219235484514, 1.0, 0.0]	[4.420119760301321, 3.9123197760496295, 5.077999842516914, 1.0, 0.0]	[4.298696307027089, 3.9660478599026177, 3.326484471244708, 1.0, 0.0]	[4.356126470418521, 3.897142966193823, 4.589835042246979, 1.0, 0.0]	[4.269679272889909, 3.9529120790595975, 3.1676719383031138, 1.0, 0.0]	[4.419469494870894, 3.912662956216432, 5.068065386544616, 1.0, 0.0]	[4.239171234319076, 3.9408388335338267, 2.9833240078524916, 1.0, 0.0]
700	[4.242055114007144, 3.9448320035800304, 2.972231104271139, 1.0, 0.0]	[4.250706614575733, 3.946378690495166, 3.0432792408056644, 1.0, 0.0]	[4.244897796777918, 3.9255372672238553, 3.193605295540628, 1.0, 0.0]	[4.212231073614871, 3.9458221064856285, 2.664089671292425, 1.0, 0.0]	[4.387653337105368, 3.9034214902440216, 4.842318468613461, 1.0, 0.0]	[4.271743100051555, 3.9559271602081765, 3.158159398433793, 1.0, 0.0]	[4.3287620440471155, 3.891226290353124, 4.375357536939914, 1.0, 0.0]	[4.2454140790223, 3.9456592321613013, 2.997548468609983, 1.0, 0.0]	[4.387543380382794, 3.90348868478099, 4.840546956018036, 1.0, 0.0]	[4.217434653308789, 3.932703855345729, 2.847307979630605, 1.0, 0.0]
800	[4.222536222808468, 3.9387884029738656, 2.8374781983460293, 1.0, 0.0]	[4.2288597293075725, 3.9394583691587006, 2.8940136014887163, 1.0, 0.0]	[4.227351223009134, 3.920634690928148, 3.0671653208098637, 1.0, 0.0]	[4.195502574608047, 3.939268075543846, 2.5623449906420053, 1.0, 0.0]	[4.363172892070912, 3.8955219783061583, 4.676509137647539, 1.0, 0.0]	[4.249699345902357, 3.947184651657746, 3.025146942446111, 1.0, 0.0]	[4.309078510680226, 3.885586946603917, 4.234915640763087, 1.0, 0.0]	[4.22504139811673, 3.938270833573366, 2.8677056454336425, 1.0, 0.0]	[4.3612436000776125, 3.896379242133443, 4.648643579441695, 1.0, 0.0]	[4.201127685175854, 3.926163177928259, 2.7496450724759516, 1.0, 0.0]
900	[4.206734744743578, 3.933404361636018, 2.733303831075599, 1.0, 0.0]	[4.211649860950327, 3.934141879186741, 2.7750798176358558, 1.0, 0.0]	[4.2119077041006, 3.913826103747872, 2.9808160035272806, 1.0, 0.0]	[4.1823424508150895, 3.933488336330756, 2.488541144843339, 1.0, 0.0]	[4.340987498875471, 3.8893696172479766, 4.516178816274946, 1.0, 0.0]	[4.230117335949828, 3.9392068097303476, 2.9091052621948066, 1.0, 0.0]	[4.293371859219215, 3.881461976308569, 4.11909882910646, 1.0, 0.0]	[4.208145723434595, 3.93260601478151, 2.7553970865308504, 1.0, 0.0]	[4.346431360317489, 3.889920177392684, 4.565111829248042, 1.0, 0.0]	[4.187811720865415, 3.920599180289189, 2.672125405762263, 1.0, 0.0]
1000	[4.193143399776309, 3.9282632680701504, 2.6488013170615874, 1.0, 0.0]	[4.1962043950566175, 3.9290106848749478, 2.671937101816697, 1.0, 0.0]	[4.2005769587657555, 3.9098143828698015, 2.907625758959543, 1.0, 0.0]	[4.1733715837196685, 3.92884716085273, 2.4452442286693836, 1.0, 0.0]	[4.324236212438481, 3.8834642647469884, 4.4077194769149255, 1.0, 0.0]	[4.21593579287392, 3.936986876011003, 2.7894891686291734, 1.0, 0.0]	[4.280632159989558, 3.877249872917909, 4.03382287071649, 1.0, 0.0]	[4.195841000766841, 3.9295276869296014, 2.663133138372398, 1.0, 0.0]	[4.32577372375305, 3.8846135061203104, 4.411602176327397, 1.0, 0.0]	[4.17663984062763, 3.9171233235321026, 2.595165170955274, 1.0, 0.0]
2000	[4.131582942732538, 3.9044355873975936, 2.2714735533494492, 1.0, 0.0]	[4.127882373915542, 3.8998515239164666, 2.2803084999907544, 1.0, 0.0]	[4.145951722540977, 3.885063066493552, 2.6088865604742493, 1.0, 0.0]	[4.123593913431359, 3.900082160867888, 2.2351175256347062, 1.0, 0.0]	[4.23294840042214, 3.855489603568243, 3.774587968538972, 1.0, 0.0]	[4.138522916864996, 3.9071140522547645, 2.3140886461023227, 1.0, 0.0]	[4.225544511890616, 3.852925952452105, 3.7261855943851163, 1.0, 0.0]	[4.129379454926381, 3.901947701471221, 2.274317534551599, 1.0, 0.0]	[4.232370010474512, 3.855226682347886, 3.771433281266265, 1.0, 0.0]	[4.125008226118191, 3.892800961672662, 2.322072644455292, 1.0, 0.0]
3000	[4.10802655808915, 3.890699829247405, 2.1732672884174464, 1.0, 0.0]	[4.107642425697292, 3.891590403674721, 2.1605202202257114, 1.0, 0.0]	[4.12003000290771, 3.8721817164813515, 2.478482864263591, 1.0, 0.0]	[4.108054637267064, 3.8923446478007118, 2.1570998946635234, 1.0, 0.0]	[4.202410293425749, 3.8452515430722185, 3.5715875035353033, 1.0, 0.0]	[4.1163299955909105, 3.8967837636973264, 2.1954623189358404, 1.0, 0.0]	[4.208859356926004, 3.84266858293632, 3.66190773989684, 1.0, 0.0]	[4.107257161781611, 3.8907781852271377, 2.164789765544732, 1.0, 0.0]	[4.208042155386826, 3.8442418688674445, 3.6380028651938163, 1.0, 0.0]	[4.106904713343095, 3.8849811131172585, 2.2192360022583646, 1.0, 0.0]
4000	[4.103041718464191, 3.8886234943741687, 2.144182240900231, 1.0, 0.0]	[4.099718401562124, 3.886857918502338, 2.1286048305978573, 1.0, 0.0]	[4.115847025089696, 3.875147296173341, 2.406997289163554, 1.0, 0.0]	[4.101239880381621, 3.887349644508655, 2.1389023587296605, 1.0, 0.0]	[4.1952860016144315, 3.8389612626798866, 3.563247389345448, 1.0, 0.0]	[4.115337427612341, 3.900671442171729, 2.1466598544061197, 1.0, 0.0]	[4.199501862897566, 3.8382166954908645, 3.61285167406702, 1.0, 0.0]	[4.102443816537583, 3.889539891703769, 2.1290392483381426, 1.0, 0.0]	[4.191508381418873, 3.83866489969285, 3.52843481726023, 1.0, 0.0]	[4.096927403992162, 3.879183925888263, 2.1774347810389947, 1.0, 0.0]
5000	[4.0948998789278965, 3.8818519513623673, 2.1304792756552944, 1.0, 0.0]	[4.095839875922368, 3.8854266310870544, 2.104132448353134, 1.0, 0.0]	[4.113014630935522, 3.8745142091267133, 2.385004218088093, 1.0, 0.0]	[4.095336018502289, 3.8835976577499696, 2.117383607523193, 1.0, 0.0]	[4.180438678982638, 3.8369165035134785, 3.4352217546915975, 1.0, 0.0]	[4.103499141811737, 3.8892928426076914, 2.1420629920404513, 1.0, 0.0]	[4.19090299917702, 3.83573890240427, 3.5516409677274936, 1.0, 0.0]	[4.097441659379543, 3.88534506842504, 2.1209659095450295, 1.0, 0.0]	[4.191254660879606, 3.836355884439973, 3.548987764396332, 1.0, 0.0]	[4.096685119893406, 3.880031660261428, 2.1665345963197784, 1.0, 0.0]
