Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	6.39E-03	1.71E-03	2.40E-159	8.17E-03	0.00E+00
OGG1_0_real_train1	2.63E-162	2.95E-03	7.49E-59	1.45E-02	1.10E-02
RNF168_0_real_train1	6.45E-03	1.98E-10	7.23E-03	7.77E-03	3.63E-03
UNG_0_real_train1	4.89E-02	3.90E-02	8.26E-04	9.30E-02	2.10E-02
ATP2B4_0_real_train1	6.47E-03	4.38E-03	5.82E-03	4.61E-03	1.48E-31
ATP2B4_1_real_train1	6.65E-03	6.15E-03	4.99E-03	4.88E-03	4.63E-03
MLH1_0_real_train1	0.00E+00	2.31E-03	0.00E+00	1.11E-17	1.60E-03
MSH2_0_real_train1	0.00E+00	1.64E-03	9.00E-94	1.87E-03	1.31E-03
MSH6_0_real_train1	0.00E+00	2.86E-03	2.80E-50	1.18E-03	1.75E-03
MSH6_1_real_train1	0.00E+00	1.99E-03	6.63E-07	0.00E+00	2.12E-03
PMS1_0_real_train1	0.00E+00	5.59E-02	3.64E-02	7.37E-02	1.23E-02
PMS2_0_real_train1	2.14E-02	3.79E-03	5.88E-20	8.98E-03	9.14E-04
EXO1_0_multinomial_train1	5.67E-03	1.57E-04	1.12E-60	5.75E-03	8.30E-04
RNF168_0_multinomial_train1	3.90E-03	6.23E-65	3.40E-03	2.85E-03	8.38E-04
RNF168_0_multinomial_train1.1	4.13E-03	0.00E+00	5.07E-03	1.38E-03	3.07E-03
EXO1_0_multinomial_train1.1	3.87E-03	4.26E-03	1.55E-105	2.18E-03	1.35E-03
RNF168_0_multinomial_train1.2	5.24E-03	4.22E-09	4.16E-03	3.81E-03	2.55E-03
RNF168_0_multinomial_train1.3	5.90E-03	1.07E-10	8.40E-03	1.10E-02	3.01E-03
RNF168_0_multinomial_train1.4	4.11E-03	9.18E-04	7.61E-03	4.03E-03	4.31E-03
RNF168_0_multinomial_train1.5	8.04E-03	2.88E-66	5.81E-04	8.95E-03	0.00E+00
RNF168_0_multinomial_train1.6	1.23E-02	2.77E-67	9.67E-04	1.32E-02	7.56E-04
RNF168_0_multinomial_train1.7	8.85E-03	2.00E-03	3.96E-72	1.17E-02	3.21E-05
RNF168_0_multinomial_train1.8	2.62E-03	2.14E-53	9.70E-03	1.88E-35	6.82E-03
EXO1_0_multinomial_train1.2	8.55E-03	1.67E-03	0.00E+00	1.05E-02	0.00E+00
EXO1_0_multinomial_train1.3	1.36E-03	6.67E-04	0.00E+00	0.00E+00	1.97E-03
RNF168_0_multinomial_train1.9	7.54E-03	8.60E-118	6.27E-03	2.95E-03	5.89E-04
EXO1_0_multinomial_train1.4	7.47E-03	1.35E-04	0.00E+00	8.46E-03	0.00E+00
EXO1_0_multinomial_train1.5	6.12E-03	2.58E-03	3.45E-138	8.30E-03	9.83E-86
EXO1_0_multinomial_train1.6	8.57E-03	1.21E-04	0.00E+00	9.81E-03	0.00E+00
EXO1_0_multinomial_train1.7	6.01E-03	2.28E-03	0.00E+00	7.84E-03	0.00E+00
EXO1_0_multinomial_train1.8	9.71E-03	2.88E-03	0.00E+00	1.31E-02	0.00E+00
RNF168_0_multinomial_train1.10	7.46E-03	6.34E-45	9.07E-03	9.64E-03	6.07E-03
EXO1_0_multinomial_train1.9	1.69E-03	2.32E-03	0.00E+00	0.00E+00	0.00E+00
RNF168_0_multinomial_train1.11	8.30E-03	1.67E-05	1.78E-03	1.12E-02	0.00E+00
RNF168_0_multinomial_train1.12	3.55E-03	2.68E-03	7.13E-03	3.57E-03	3.47E-03
EXO1_0_multinomial_train1.10	5.02E-03	3.06E-03	0.00E+00	6.73E-03	0.00E+00
EXO1_0_multinomial_train1.11	8.20E-03	3.88E-03	5.11E-141	1.13E-02	0.00E+00
