	0	1	2	3	4	5	6	7	8	9
0	[174.52673030940346, 8.168088134476001, 1663.5864217492745, 0.25083333253860474, 0.0]	[174.513707327212, 8.172395225561562, 1663.4131210165042, 0.26499998569488525, 0.0]	[174.5298722426756, 8.174821011786348, 1663.5505123088924, 0.2616666555404663, 0.0]	[174.51148735733173, 8.164844004957535, 1663.466433523742, 0.2966666519641876, 0.0]	[174.5261584380134, 8.17043403460781, 1663.5572440340557, 0.2658333480358124, 0.0]	[174.52459659610113, 8.170745198508879, 1663.5385139759223, 0.2574999928474426, 0.0]	[174.53033449964488, 8.171298751732829, 1663.5903574791205, 0.2566666603088379, 0.0]	[174.51305689988027, 8.1711756559805, 1663.4188124389975, 0.2800000011920929, 0.0]	[174.53690343283083, 8.176211704766683, 1663.6069172806415, 0.23666666448116302, 0.0]	[174.52872275095663, 8.165178900518617, 1663.63543850438, 0.23499999940395355, 0.0]
100	[3.842133038957141, 2.663722245958127, 11.784107929990142, 1.0, 0.0]	[3.4709399253525173, 2.5823559082768655, 8.885840170756516, 1.0, 0.0]	[3.8312583204124926, 2.7486420895499153, 10.826162308625772, 1.0, 0.0]	[3.445112475040538, 2.6269000238904057, 8.182124511501321, 1.0, 0.0]	[3.4127081702649216, 2.584972709691429, 8.277354605734928, 1.0, 0.0]	[3.9918905947670282, 2.621136569064599, 13.707540257024291, 1.0, 0.0]	[3.6158523102332714, 2.491412700793887, 11.244396094393844, 1.0, 0.0]	[3.8132894092047565, 2.6438841398940136, 11.694052693107427, 1.0, 0.0]	[3.591274621166064, 2.5753909822743624, 10.158836388917019, 1.0, 0.0]	[3.4382619468113216, 2.5886209486222396, 8.496409981890817, 1.0, 0.0]
200	[3.33255264124704, 2.574867957885067, 7.576846833619731, 1.0, 0.0]	[3.0291319907295122, 2.5049515368987865, 5.241804538307258, 1.0, 0.0]	[3.229592562809357, 2.6106999614949027, 6.188926013144545, 1.0, 0.0]	[3.039058266030703, 2.531613770278842, 5.074444957518606, 1.0, 0.0]	[2.965746301421346, 2.5145137000011535, 4.512326014201922, 1.0, 0.0]	[3.2962986639243574, 2.5020427727982812, 7.942558911260764, 1.0, 0.0]	[3.150846735011115, 2.444052629286669, 7.067941057244461, 1.0, 0.0]	[3.2737625804508177, 2.523050222384764, 7.507123580660538, 1.0, 0.0]	[2.996685549121957, 2.5017523037099894, 4.949332454119679, 1.0, 0.0]	[3.030963208286578, 2.5014506814688495, 5.295125268177287, 1.0, 0.0]
300	[3.1374395055936715, 2.524152355816188, 6.132871497774833, 1.0, 0.0]	[2.870177005774087, 2.4754996264530615, 3.946773793210252, 1.0, 0.0]	[3.001288930958168, 2.545698823826048, 4.555901071321198, 1.0, 0.0]	[2.8770234861230244, 2.494248261370728, 3.8277522475229655, 1.0, 0.0]	[2.826814882386601, 2.487905152181518, 3.3890973020508257, 1.0, 0.0]	[3.0574373831869073, 2.4584494738254388, 5.989879093614686, 1.0, 0.0]	[2.9794442481370886, 2.4244689006459432, 5.549753474911453, 1.0, 0.0]	[3.070778112163014, 2.4772800975628733, 5.934980146001408, 1.0, 0.0]	[2.82357146206573, 2.4714067426841, 3.521647193816298, 1.0, 0.0]	[2.871214775590941, 2.4753737585218185, 3.958410170691225, 1.0, 0.0]
400	[3.0145072612127812, 2.4895905449373945, 5.249167162753868, 1.0, 0.0]	[2.784964448470603, 2.458238729956411, 3.2672571851419177, 1.0, 0.0]	[2.879961002485728, 2.5073204129166475, 3.726405895690802, 1.0, 0.0]	[2.789761650198941, 2.473309790209246, 3.1645185998969465, 1.0, 0.0]	[2.7556531024276114, 2.4731079313110422, 2.825451711165692, 1.0, 0.0]	[2.9379728896866344, 2.434837953560747, 5.031349361258872, 1.0, 0.0]	[2.889691796316662, 2.4123168109707644, 4.773749853458973, 1.0, 0.0]	[2.9615212599106044, 2.449349409426834, 5.1217185048377045, 1.0, 0.0]	[2.745926255528896, 2.4538942938779127, 2.9203196165098335, 1.0, 0.0]	[2.786022803001483, 2.461876255955313, 3.2414654704616996, 1.0, 0.0]
500	[2.9382858278899144, 2.4621982597738667, 4.760875681160474, 1.0, 0.0]	[2.731653748277077, 2.445663657658056, 2.8599009061902074, 1.0, 0.0]	[2.8012708781769686, 2.4818802191402356, 3.1939065903673303, 1.0, 0.0]	[2.733542402560658, 2.4595787821313784, 2.7396362042927986, 1.0, 0.0]	[2.7090505957211697, 2.461382094855402, 2.4766850086576775, 1.0, 0.0]	[2.8562678928622263, 2.4197335867199694, 4.3653430614225694, 1.0, 0.0]	[2.8365414418892323, 2.4024166086047978, 4.341248332844344, 1.0, 0.0]	[2.892668039508882, 2.430021236221914, 4.626468032869681, 1.0, 0.0]	[2.698534817034351, 2.4415810174358255, 2.569537995985254, 1.0, 0.0]	[2.733747898033481, 2.453088424063087, 2.8065947397039412, 1.0, 0.0]
600	[2.8905883706466806, 2.4388653933208198, 4.517229773258609, 1.0, 0.0]	[2.6950153397815124, 2.436192532718305, 2.5882280706320735, 1.0, 0.0]	[2.7465021803909964, 2.4635033264638095, 2.82998853927187, 1.0, 0.0]	[2.6960236993507034, 2.4493007864260345, 2.4672291292466904, 1.0, 0.0]	[2.678602237401039, 2.4520525691839934, 2.265496682170454, 1.0, 0.0]	[2.808262826065122, 2.4100050059691873, 3.982578200959347, 1.0, 0.0]	[2.7969585509768606, 2.3946463020352153, 4.023122489416451, 1.0, 0.0]	[2.843651749415637, 2.415631258678763, 4.280204907368738, 1.0, 0.0]	[2.668334138037499, 2.4322157881765643, 2.361183498609347, 1.0, 0.0]	[2.6986913770063814, 2.447585964107618, 2.5110541289876354, 1.0, 0.0]
700	[2.8484219821502514, 2.422622333806736, 4.257996483435152, 1.0, 0.0]	[2.668535941345479, 2.4283640354900915, 2.4017190585538737, 1.0, 0.0]	[2.7071983870867835, 2.4503272937686433, 2.5687109331814035, 1.0, 0.0]	[2.671500781128402, 2.4401417427534544, 2.313590383749476, 1.0, 0.0]	[2.6569889358565892, 2.4438159158914505, 2.131730199651389, 1.0, 0.0]	[2.775325474991636, 2.402082766526766, 3.732427084648698, 1.0, 0.0]	[2.7678512657990977, 2.388189234381392, 3.796620314177053, 1.0, 0.0]	[2.8091981448812726, 2.4026225358925144, 4.065756089887581, 1.0, 0.0]	[2.6493237738346336, 2.4241056278825535, 2.2521814595208003, 1.0, 0.0]	[2.673664294955594, 2.4435963513641736, 2.3006794359142066, 1.0, 0.0]
800	[2.814453866523239, 2.40928438536632, 4.0516948115691855, 1.0, 0.0]	[2.6486994904786174, 2.4216564098336315, 2.2704308064498613, 1.0, 0.0]	[2.6779476646537144, 2.4400768276142055, 2.3787083703950893, 1.0, 0.0]	[2.653147376217743, 2.43228657897705, 2.2086079724069325, 1.0, 0.0]	[2.642489093055527, 2.436361776508086, 2.0612731654744088, 1.0, 0.0]	[2.7500663663379656, 2.3934343540036354, 3.566320123343303, 1.0, 0.0]	[2.7458404428898313, 2.382861438911574, 3.6297900397825758, 1.0, 0.0]	[2.78124365920934, 2.3930768419945503, 3.8816681721478945, 1.0, 0.0]	[2.63201460671289, 2.4178400475128177, 2.141745592000723, 1.0, 0.0]	[2.656165297925903, 2.437710277768555, 2.1845502015734812, 1.0, 0.0]
900	[2.788344257323984, 2.397762497911791, 3.9058175941219258, 1.0, 0.0]	[2.6329153191162207, 2.4162756575919686, 2.1663966152425225, 1.0, 0.0]	[2.6579958748561223, 2.4311422400481457, 2.2685363480797647, 1.0, 0.0]	[2.6372857190783865, 2.4257891727989787, 2.11496546279408, 1.0, 0.0]	[2.630062843242767, 2.429939832963979, 2.001230102787876, 1.0, 0.0]	[2.732687524909297, 2.386696260583388, 3.459912643259086, 1.0, 0.0]	[2.7272915574443006, 2.378735475533941, 3.4855608191035983, 1.0, 0.0]	[2.7584655768512816, 2.385825368424525, 3.7264020842675647, 1.0, 0.0]	[2.618518152341727, 2.4130500181515186, 2.054681341902083, 1.0, 0.0]	[2.6422266210707592, 2.4323791260178544, 2.0984749505290465, 1.0, 0.0]
1000	[2.7649051285931123, 2.389501091674321, 3.754040369187913, 1.0, 0.0]	[2.620228807514039, 2.4115571493223404, 2.086716581916987, 1.0, 0.0]	[2.641198617986981, 2.4239851640075756, 2.172134539794051, 1.0, 0.0]	[2.6242104921676512, 2.4205062954769025, 2.0370419669074886, 1.0, 0.0]	[2.6195236219951354, 2.4242562507133334, 1.9526737128180192, 1.0, 0.0]	[2.7177484698992433, 2.381835538652703, 3.3591293124654054, 1.0, 0.0]	[2.7123141573578615, 2.3750038189043865, 3.373103384534751, 1.0, 0.0]	[2.7398255552964064, 2.380170761651327, 3.5965479364507926, 1.0, 0.0]	[2.6082020626934006, 2.4084682493869254, 1.997338133064752, 1.0, 0.0]	[2.6303048062229855, 2.426942669797474, 2.033621364255117, 1.0, 0.0]
2000	[2.654498369720117, 2.3534405261033147, 3.010578436168024, 1.0, 0.0]	[2.5655327151201055, 2.3891001212628913, 1.7643259385721413, 1.0, 0.0]	[2.5651028022363453, 2.3886060890954988, 1.764967131408468, 1.0, 0.0]	[2.56711575134459, 2.393438279887801, 1.7367747145678867, 1.0, 0.0]	[2.5663531502312478, 2.394816868930983, 1.7153628130026513, 1.0, 0.0]	[2.6499463559281984, 2.3560383346034777, 2.939080213247207, 1.0, 0.0]	[2.644491140846234, 2.3531261612464367, 2.9136497959979755, 1.0, 0.0]	[2.6512599998579574, 2.3524951781828016, 2.9876482167515577, 1.0, 0.0]	[2.5621035079911247, 2.3862883277244573, 1.7581518026666747, 1.0, 0.0]	[2.5703346023135603, 2.3960451618249214, 1.7428944048863895, 1.0, 0.0]
3000	[2.6250177085735937, 2.3420568130264012, 2.829608955471924, 1.0, 0.0]	[2.549838088914026, 2.37942471922418, 1.7041336968984635, 1.0, 0.0]	[2.547803680758292, 2.3779229571912315, 1.6988072356706043, 1.0, 0.0]	[2.5505843322954287, 2.382386884607532, 1.6819744768789686, 1.0, 0.0]	[2.5503371852462062, 2.3830218175805067, 1.6731536766569945, 1.0, 0.0]	[2.6281146989880386, 2.3455340112354675, 2.82580687752571, 1.0, 0.0]	[2.621953529214194, 2.3440526029219426, 2.779009262922512, 1.0, 0.0]	[2.6266541575373714, 2.342780941778983, 2.8387321575838813, 1.0, 0.0]	[2.549293258381667, 2.3784200283637444, 1.7087323001792256, 1.0, 0.0]	[2.5514821821197136, 2.3841098159446554, 1.6737236617505808, 1.0, 0.0]
4000	[2.614379565026018, 2.3372119230817403, 2.7716764194427768, 1.0, 0.0]	[2.542893053739727, 2.3743357872260713, 1.68557266513656, 1.0, 0.0]	[2.5422685360311177, 2.3737758744684503, 1.6849266156266733, 1.0, 0.0]	[2.5438835467522884, 2.3772258779592366, 1.6665766879305173, 1.0, 0.0]	[2.5430897686568326, 2.3774288122049314, 1.656609564519011, 1.0, 0.0]	[2.6168997188015917, 2.3402233292055437, 2.766763895960481, 1.0, 0.0]	[2.612420217243615, 2.339191729315165, 2.732284879284495, 1.0, 0.0]	[2.616280750917231, 2.3380953542864, 2.781853966308308, 1.0, 0.0]	[2.543598278050502, 2.3743843489161574, 1.6921392913434485, 1.0, 0.0]	[2.5441075950153693, 2.378032819549188, 1.660747754661809, 1.0, 0.0]
5000	[2.6095786924915694, 2.3347521545720404, 2.7482653791952885, 1.0, 0.0]	[2.540096757364992, 2.372247993380612, 1.678487639843799, 1.0, 0.0]	[2.5397424548837066, 2.371342487695358, 1.6839996718834844, 1.0, 0.0]	[2.540330277537495, 2.3736107757128195, 1.667195018246754, 1.0, 0.0]	[2.5397290808796456, 2.3744641922184564, 1.6526488866118898, 1.0, 0.0]	[2.611733707086091, 2.3370969150228382, 2.7463679206325278, 1.0, 0.0]	[2.607653358419236, 2.336204131433858, 2.7144922698537797, 1.0, 0.0]	[2.6104144229987396, 2.33501522973264, 2.7539919326609974, 1.0, 0.0]	[2.540827693416365, 2.3714649415005757, 1.6936275191578907, 1.0, 0.0]	[2.5408399880506156, 2.3745529449557625, 1.6628704309485305, 1.0, 0.0]
6000	[2.6067801067336247, 2.3331485128266336, 2.7363159390699128, 1.0, 0.0]	[2.5387318912959924, 2.3709223823907086, 1.6780950890528392, 1.0, 0.0]	[2.5382536600771295, 2.370088840769872, 1.6816481930725753, 1.0, 0.0]	[2.5383112694482453, 2.371689425716278, 1.6662184373196725, 1.0, 0.0]	[2.538465756100378, 2.372892568487218, 1.6557318761315987, 1.0, 0.0]	[2.6087299613485517, 2.3351721361991804, 2.7355782514937115, 1.0, 0.0]	[2.604808040742591, 2.3343040814572116, 2.7050395928537943, 1.0, 0.0]	[2.6072680567213324, 2.33333670585278, 2.739313508685524, 1.0, 0.0]	[2.5389724086402516, 2.3701860512439947, 1.68786357396257, 1.0, 0.0]	[2.5380508813604736, 2.3720729201833715, 1.6597796117710195, 1.0, 0.0]
7000	[2.6044808954214673, 2.3318237338361376, 2.7265716158532984, 1.0, 0.0]	[2.5378067744525716, 2.3698511965352957, 1.6795557791727571, 1.0, 0.0]	[2.5375548343527767, 2.369418089778102, 1.6813674457467496, 1.0, 0.0]	[2.5370770506456957, 2.370518597355558, 1.665584532901377, 1.0, 0.0]	[2.5374410471377367, 2.3717843905346663, 1.656566566030706, 1.0, 0.0]	[2.6067811410136663, 2.333747792417579, 2.730333485960873, 1.0, 0.0]	[2.6029554333877134, 2.3330377265985844, 2.69917706789129, 1.0, 0.0]	[2.6050141588165405, 2.3323998417863465, 2.7261431703019396, 1.0, 0.0]	[2.5379349749861784, 2.369291562219594, 1.6864341276658432, 1.0, 0.0]	[2.537073276961685, 2.3706369484530354, 1.6643632850864978, 1.0, 0.0]
