	0	1	2	3	4	5	6	7	8	9
0	[174.51151066922276, 8.174983460297101, 1663.3652720892565, 0.2824999988079071, 0.0]	[174.51151267644093, 8.167346067578725, 1663.4416660886218, 0.2849999964237213, 0.0]	[174.51317956272837, 8.170727064837942, 1663.4245249789042, 0.2708333432674408, 0.0]	[174.52243584520062, 8.170027195632088, 1663.5240864956852, 0.2408333271741867, 0.0]	[174.5162848091761, 8.17195156944273, 1663.4433323973335, 0.2691666781902313, 0.0]	[174.51122462644804, 8.168373182444517, 1663.428514440035, 0.24916666746139526, 0.0]	[174.51155002328827, 8.16829999084023, 1663.43250032448, 0.2566666603088379, 0.0]	[174.52958087658243, 8.172455584180435, 1663.57125292402, 0.2641666531562805, 0.0]	[174.50958229028237, 8.166140996791896, 1663.4344129349045, 0.2616666555404663, 0.0]	[174.50740120031688, 8.164616544902804, 1663.4278465541406, 0.25333333015441895, 0.0]
100	[3.349906183948361, 2.3125285646885163, 10.373776192598445, 1.0, 0.0]	[3.5770133186946587, 2.452523518069803, 11.244898006248558, 1.0, 0.0]	[3.4520077868393493, 2.3043566575859105, 11.476511292534385, 1.0, 0.0]	[3.3499749349931736, 2.460704376519334, 8.892705584738394, 1.0, 0.0]	[3.6419534359432397, 2.3560050239241113, 12.859484120191285, 1.0, 0.0]	[3.742590034757802, 2.3332476845686254, 14.093423501891762, 1.0, 0.0]	[3.4082121497254327, 2.3163833283920607, 10.918288213333721, 1.0, 0.0]	[3.3989019712962207, 2.4831448755816345, 9.157570957145861, 1.0, 0.0]	[3.306296161500716, 2.423714991189266, 8.8258117031145, 1.0, 0.0]	[3.2695435792095706, 2.3137075330808283, 9.558360461287421, 1.0, 0.0]
200	[2.841389073687891, 2.219794672937951, 6.2159440074994, 1.0, 0.0]	[2.9933847714268924, 2.2818478506841986, 7.115369207426939, 1.0, 0.0]	[2.8750460183344932, 2.222815995599931, 6.522300227345623, 1.0, 0.0]	[2.9127100798789085, 2.3234434089378975, 5.89266670941011, 1.0, 0.0]	[3.054317406224005, 2.2582124059321367, 7.961050002918683, 1.0, 0.0]	[3.104715157976692, 2.242701212149104, 8.620139458275881, 1.0, 0.0]	[2.8746721219172264, 2.18992998772926, 6.847421341879666, 1.0, 0.0]	[2.866640860790378, 2.3425289223291195, 5.241119384612585, 1.0, 0.0]	[2.8567471226460324, 2.2893982259425214, 5.6734889670351105, 1.0, 0.0]	[2.8195549609227832, 2.221109817768699, 5.984451431540842, 1.0, 0.0]
300	[2.6616060441707714, 2.18491933590577, 4.766867082650012, 1.0, 0.0]	[2.757435300772337, 2.2200939228440366, 5.373413779283004, 1.0, 0.0]	[2.686991956123924, 2.1887029126932473, 4.982890434306768, 1.0, 0.0]	[2.737236647138554, 2.2599891266997236, 4.772475204388304, 1.0, 0.0]	[2.837867853185468, 2.213935788033676, 6.239320651517925, 1.0, 0.0]	[2.8477937828662356, 2.190557382247452, 6.572364006187836, 1.0, 0.0]	[2.6204740900486967, 2.171884935070515, 4.4858915497818135, 1.0, 0.0]	[2.6713260393538873, 2.271306367774243, 4.0001967157964415, 1.0, 0.0]	[2.67792059094069, 2.225717393955173, 4.522031969855171, 1.0, 0.0]	[2.626056261737975, 2.1350993955443784, 4.909568661935964, 1.0, 0.0]
400	[2.5661445614173592, 2.165156456905748, 4.00988104511611, 1.0, 0.0]	[2.6328624431821908, 2.188612102868015, 4.442503403141755, 1.0, 0.0]	[2.594750618027962, 2.1675847410528895, 4.271658769750724, 1.0, 0.0]	[2.6222245135832987, 2.208167752208495, 4.140567613748035, 1.0, 0.0]	[2.704843403438119, 2.1828354177164515, 5.220079857216675, 1.0, 0.0]	[2.6866810256960685, 2.1487687940483893, 5.379122316476792, 1.0, 0.0]	[2.509719251841526, 2.1330420104298393, 3.766772414116865, 1.0, 0.0]	[2.5693367132878726, 2.222430202056284, 3.469065112315887, 1.0, 0.0]	[2.587820669370225, 2.19011444751347, 3.977062218567546, 1.0, 0.0]	[2.5013707486230414, 2.13651093815585, 3.648598104671914, 1.0, 0.0]
500	[2.4943547927781986, 2.131674456339667, 3.6268033643853173, 1.0, 0.0]	[2.5495744607740516, 2.165502587433891, 3.8407187334016064, 1.0, 0.0]	[2.5389256854242026, 2.1526548455761256, 3.8627083984807697, 1.0, 0.0]	[2.509708081359295, 2.1910818878163822, 3.18626193542913, 1.0, 0.0]	[2.612382472129383, 2.163080511066439, 4.493019610629442, 1.0, 0.0]	[2.58626274934063, 2.1223313909576977, 4.639313583829323, 1.0, 0.0]	[2.4407961783576617, 2.10653277314403, 3.342634052136316, 1.0, 0.0]	[2.509372842796523, 2.1925108264867874, 3.1686201630973576, 1.0, 0.0]	[2.5310385976720395, 2.167926231975339, 3.6311236569670045, 1.0, 0.0]	[2.4375271921878454, 2.108799881877253, 3.2872731031059272, 1.0, 0.0]
600	[2.4373502016458084, 2.0987379493116607, 3.386122523341477, 1.0, 0.0]	[2.4921824481408903, 2.1501735186813193, 3.4200892945957104, 1.0, 0.0]	[2.5004842168043533, 2.1416865959250964, 3.5879762087925697, 1.0, 0.0]	[2.4534041137865867, 2.1552894931841875, 2.981146206023994, 1.0, 0.0]	[2.5438400981537153, 2.151344189855847, 3.9249590829786833, 1.0, 0.0]	[2.514745209655162, 2.1112416267639458, 4.035035828912165, 1.0, 0.0]	[2.39897913085385, 2.087453764211872, 3.1152536664197807, 1.0, 0.0]	[2.473904283066278, 2.169970648387779, 3.0393363467849905, 1.0, 0.0]	[2.489081275774227, 2.154176669370642, 3.349046064035851, 1.0, 0.0]	[2.3967707934553744, 2.0870084112662757, 3.0976238218909855, 1.0, 0.0]
700	[2.3812800470890987, 2.0928597043014547, 2.8842034278764412, 1.0, 0.0]	[2.449558261676999, 2.1387218591148778, 3.10836402562121, 1.0, 0.0]	[2.474331104197116, 2.1331149217624725, 3.4121618243464353, 1.0, 0.0]	[2.4140085258163135, 2.130889348224841, 2.8311917759147227, 1.0, 0.0]	[2.4925881301834076, 2.142951441857874, 3.496366883255336, 1.0, 0.0]	[2.4544859551732023, 2.0795175697716077, 3.7496838540159447, 1.0, 0.0]	[2.3701238250649905, 2.0733644951544576, 2.9675932991053275, 1.0, 0.0]	[2.449559321395708, 2.15154157520508, 2.9801774619062806, 1.0, 0.0]	[2.45765138229071, 2.1434049048626047, 3.142464774281053, 1.0, 0.0]	[2.3683833915512897, 2.0712868185440363, 2.9709657300725336, 1.0, 0.0]
800	[2.3573276550273095, 2.0786308670862814, 2.786967879410279, 1.0, 0.0]	[2.420522218861842, 2.129983233906197, 2.9053898495564505, 1.0, 0.0]	[2.4528324797935865, 2.1259786870409645, 3.2685379275262196, 1.0, 0.0]	[2.3840080965400072, 2.111689083840145, 2.7231901269986194, 1.0, 0.0]	[2.452487713194082, 2.1365562117328425, 3.159315014612398, 1.0, 0.0]	[2.4190372360751833, 2.07084573937753, 3.481914966976532, 1.0, 0.0]	[2.3490517367476156, 2.0626568713656814, 2.8639486538193397, 1.0, 0.0]	[2.4323543241130605, 2.136229629689727, 2.9612469442333333, 1.0, 0.0]	[2.433280700696487, 2.1354281191143385, 2.9785258158214853, 1.0, 0.0]	[2.347084201049183, 2.0596445990722647, 2.87439601976918, 1.0, 0.0]
900	[2.3403918628808547, 2.0681990190618618, 2.7219284381899302, 1.0, 0.0]	[2.3982195800230097, 2.1218039397444235, 2.7641564027858614, 1.0, 0.0]	[2.4356320658253976, 2.120270547260859, 3.153615185645386, 1.0, 0.0]	[2.3620824691651876, 2.097066254606045, 2.650162145591428, 1.0, 0.0]	[2.4225450237450668, 2.1317240256629053, 2.908209980821616, 1.0, 0.0]	[2.3870708932420577, 2.06339091511542, 3.2367997812663756, 1.0, 0.0]	[2.3319336497280374, 2.054820240886419, 2.7711340884161815, 1.0, 0.0]	[2.417048888809085, 2.124361587660801, 2.92687301148284, 1.0, 0.0]	[2.414064092054245, 2.1287694692522137, 2.8529462280203104, 1.0, 0.0]	[2.3304967818918745, 2.050760690990267, 2.7973609090160734, 1.0, 0.0]
