Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_real_train_fold1	9.04E-04	1.00E-03	2.83E-04	5.40E-05	5.48E-04
OGG1_real_train_fold1	1.02E-03	1.25E-03	2.05E-04	9.68E-05	4.08E-05
RNF168_real_train_fold1	1.72E-03	1.77E-03	3.41E-04	3.90E-05	4.59E-04
UNG_real_train_fold1	3.62E-03	3.20E-03	1.42E-04	0.00E+00	1.47E-03
ATP2B4_real_train_fold1	6.03E-03	5.88E-03	1.57E-04	4.00E-05	5.08E-04
ATP2B4_real_train_fold1.1	7.70E-03	7.80E-03	1.05E-04	8.78E-05	1.22E-55
MLH1_real_train_fold1	3.13E-04	0.00E+00	0.00E+00	7.21E-05	1.41E-04
MSH2_real_train_fold1	4.61E-04	4.69E-04	0.00E+00	1.76E-05	3.34E-04
MSH6_real_train_fold1	6.70E-05	1.65E-04	6.38E-05	1.30E-05	1.80E-04
MSH6_real_train_fold1.1	3.79E-04	2.17E-04	1.69E-04	5.41E-05	1.39E-04
PMS1_real_train_fold1	6.97E-03	6.74E-03	0.00E+00	3.30E-05	4.36E-04
PMS2_real_train_fold1	2.04E-04	2.82E-04	3.27E-04	1.34E-04	0.00E+00
EXO1_multinomial_train_fold1	3.47E-04	7.06E-04	3.04E-04	7.52E-05	5.49E-04
RNF168_multinomial_train_fold1	2.53E-03	2.53E-03	2.95E-04	4.60E-05	4.13E-04
RNF168_multinomial_train_fold1.1	2.72E-03	2.83E-03	3.55E-04	0.00E+00	3.21E-04
EXO1_multinomial_train_fold1.1	4.94E-04	6.83E-04	2.96E-04	5.95E-05	4.51E-04
RNF168_multinomial_train_fold1.2	2.90E-03	3.08E-03	3.66E-04	3.00E-05	1.77E-04
RNF168_multinomial_train_fold1.3	1.82E-03	1.80E-03	2.82E-04	5.56E-05	5.61E-04
RNF168_multinomial_train_fold1.4	2.38E-03	2.44E-03	3.28E-04	3.56E-05	3.88E-04
RNF168_multinomial_train_fold1.5	3.19E-03	3.19E-03	3.46E-04	0.00E+00	4.45E-04
RNF168_multinomial_train_fold1.6	1.41E-03	1.49E-03	3.21E-04	0.00E+00	7.19E-04
RNF168_multinomial_train_fold1.7	1.14E-03	1.23E-03	3.30E-04	6.19E-05	5.29E-04
RNF168_multinomial_train_fold1.8	1.15E-03	1.29E-03	3.79E-04	3.60E-05	3.66E-04
EXO1_multinomial_train_fold1.2	1.76E-03	1.73E-03	2.83E-04	4.99E-05	5.79E-04
EXO1_multinomial_train_fold1.3	2.56E-04	5.84E-04	3.22E-04	6.08E-05	4.53E-04
RNF168_multinomial_train_fold1.9	1.69E-03	1.73E-03	3.41E-04	0.00E+00	4.54E-04
EXO1_multinomial_train_fold1.4	9.70E-04	1.06E-03	2.77E-04	5.29E-05	5.86E-04
EXO1_multinomial_train_fold1.5	7.58E-04	8.96E-04	2.81E-04	5.96E-05	5.42E-04
EXO1_multinomial_train_fold1.6	8.62E-04	1.01E-03	2.89E-04	8.00E-64	6.42E-04
EXO1_multinomial_train_fold1.7	3.54E-04	7.46E-04	2.80E-04	5.46E-05	5.98E-04
EXO1_multinomial_train_fold1.8	1.30E-03	1.31E-03	2.42E-04	5.42E-05	6.12E-04
RNF168_multinomial_train_fold1.10	5.63E-04	8.35E-04	2.89E-04	0.00E+00	6.10E-04
EXO1_multinomial_train_fold1.9	5.56E-04	7.37E-04	3.40E-04	4.25E-05	4.48E-04
RNF168_multinomial_train_fold1.11	2.10E-03	2.08E-03	3.10E-04	3.88E-05	5.36E-04
RNF168_multinomial_train_fold1.12	2.03E-03	2.13E-03	3.57E-04	4.91E-05	3.35E-04
EXO1_multinomial_train_fold1.10	7.94E-04	9.34E-04	2.87E-04	4.30E-05	5.84E-04
EXO1_multinomial_train_fold1.11	6.50E-04	8.71E-04	2.77E-04	5.41E-05	6.09E-04
RNF168_multinomial_train_fold1.13	5.88E-04	7.41E-04	3.18E-04	9.48E-05	2.79E-04
RNF168_multinomial_train_fold1.14	2.16E-03	2.20E-03	3.19E-04	4.29E-05	4.45E-04
RNF168_multinomial_train_fold1.15	6.69E-04	9.09E-04	3.42E-04	8.95E-05	5.47E-04
RNF168_multinomial_train_fold1.16	1.94E-03	1.99E-03	3.36E-04	4.00E-05	4.27E-04
EXO1_multinomial_train_fold1.12	8.11E-04	9.45E-04	3.15E-04	3.94E-05	5.08E-04
RNF168_multinomial_train_fold1.17	2.56E-03	2.54E-03	3.32E-04	5.51E-05	5.32E-04
EXO1_multinomial_train_fold1.13	7.68E-04	8.95E-04	2.71E-04	6.62E-05	5.54E-04
RNF168_multinomial_train_fold1.18	2.43E-03	2.48E-03	3.09E-04	0.00E+00	3.68E-04
EXO1_multinomial_train_fold1.14	5.24E-04	7.96E-04	2.76E-04	6.09E-05	6.00E-04
RNF168_multinomial_train_fold1.19	7.11E-04	8.64E-04	3.67E-04	6.70E-05	3.77E-04
RNF168_multinomial_train_fold1.20	1.41E-03	1.44E-03	3.05E-04	1.37E-83	5.99E-04
EXO1_multinomial_train_fold1.15	9.06E-04	1.02E-03	2.81E-04	5.74E-05	5.88E-04
RNF168_multinomial_train_fold1.21	1.10E-03	1.22E-03	3.55E-04	5.78E-05	5.33E-04
