	0	1	2	3	4	5	6	7	8	9
0	[8.174673547770482, 8.174673547770482, 1663.531264141432, 0.2683333456516266, 0.0]	[8.173823567515141, 8.173823567515141, 1663.7173020492519, 0.21833333373069763, 0.0]	[8.170342278623421, 8.170342278623421, 1663.4678941362588, 0.2616666555404663, 0.0]	[8.176240442260937, 8.176240442260937, 1663.6007438847914, 0.2433333396911621, 0.0]	[8.169579821841712, 8.169579821841712, 1663.4148479844794, 0.2383333295583725, 0.0]	[8.180022932188649, 8.180022932188649, 1663.742455692544, 0.23499999940395355, 0.0]	[8.17692220859991, 8.17692220859991, 1663.492309546362, 0.24416667222976685, 0.0]	[8.163954514329623, 8.163954514329623, 1663.5044875966018, 0.2633333206176758, 0.0]	[8.17418112634522, 8.17418112634522, 1663.5848554389981, 0.25333333015441895, 0.0]	[8.17999333471703, 8.17999333471703, 1663.5788258074633, 0.2608333230018616, 0.0]
100	[2.234763660936788, 2.234763660936788, 402.4871879664547, 0.8924999833106995, 0.0]	[2.3676942279860604, 2.3676942279860604, 564.9681022355253, 0.8174999952316284, 0.0]	[2.240700887940647, 2.240700887940647, 328.07769368254947, 0.9075000286102295, 0.0]	[2.206019369687821, 2.206019369687821, 268.553473328288, 0.9208333492279053, 0.0]	[2.2774765053068977, 2.2774765053068977, 419.0157075633632, 0.8999999761581421, 0.0]	[2.2113746926381723, 2.2113746926381723, 286.63222989073074, 0.925000011920929, 0.0]	[2.224909052757881, 2.224909052757881, 365.6901763997609, 0.8991666436195374, 0.0]	[2.2047850275215515, 2.2047850275215515, 277.24209453510105, 0.9200000166893005, 0.0]	[2.2004804209631166, 2.2004804209631166, 304.95215816384626, 0.9125000238418579, 0.0]	[2.20216678424432, 2.20216678424432, 281.5252438338098, 0.9241666793823242, 0.0]
200	[2.2029442208788943, 2.2029442208788943, 269.36553889046667, 0.9275000095367432, 0.0]	[2.210539848961408, 2.210539848961408, 239.40098190264968, 0.9316666722297668, 0.0]	[2.2066359080844613, 2.2066359080844613, 255.0378174487435, 0.9291666746139526, 0.0]	[2.196384865229982, 2.196384865229982, 225.30302842634507, 0.9325000047683716, 0.0]	[2.222053393702177, 2.222053393702177, 221.56777505063997, 0.9458333253860474, 0.0]	[2.1971447239682664, 2.1971447239682664, 226.84505205408385, 0.9375, 0.0]	[2.201974112688917, 2.201974112688917, 265.55696099763117, 0.9275000095367432, 0.0]	[2.197556379714373, 2.197556379714373, 226.43998313435682, 0.9333333373069763, 0.0]	[2.19505757606778, 2.19505757606778, 237.05498294645258, 0.9308333396911621, 0.0]	[2.19483416144042, 2.19483416144042, 235.4924389107579, 0.9325000047683716, 0.0]
300	[2.1982072214701938, 2.1982072214701938, 230.3796627347076, 0.9333333373069763, 0.0]	[2.199717390720044, 2.199717390720044, 220.39224601536353, 0.9325000047683716, 0.0]	[2.198269679419917, 2.198269679419917, 222.32968558142397, 0.9383333325386047, 0.0]	[2.194297640472898, 2.194297640472898, 207.03326425154202, 0.9383333325386047, 0.0]	[2.2025837049132604, 2.2025837049132604, 193.2246109227013, 0.9424999952316284, 0.0]	[2.195185857226591, 2.195185857226591, 210.71944564193552, 0.9375, 0.0]	[2.1967144559437144, 2.1967144559437144, 233.45195427492035, 0.9316666722297668, 0.0]	[2.195651555389427, 2.195651555389427, 207.0096449383301, 0.9375, 0.0]	[2.193695433824263, 2.193695433824263, 212.63044940551697, 0.9366666674613953, 0.0]	[2.193829050390561, 2.193829050390561, 213.92333623832792, 0.9375, 0.0]
400	[2.1964474134172307, 2.1964474134172307, 210.02246445238168, 0.9366666674613953, 0.0]	[2.1975559433059004, 2.1975559433059004, 213.6174749416974, 0.9308333396911621, 0.0]	[2.19572406224633, 2.19572406224633, 206.25686257679286, 0.940833330154419, 0.0]	[2.1934812108288035, 2.1934812108288035, 196.95554520446882, 0.9399999976158142, 0.0]	[2.197763519066932, 2.197763519066932, 200.0085081884638, 0.9383333325386047, 0.0]	[2.1941484638516733, 2.1941484638516733, 199.09050343611483, 0.9399999976158142, 0.0]	[2.193991628222905, 2.193991628222905, 209.84750331511572, 0.9366666674613953, 0.0]	[2.1947518462714313, 2.1947518462714313, 195.60453889835094, 0.940833330154419, 0.0]	[2.193025102433823, 2.193025102433823, 200.2669208264851, 0.9391666650772095, 0.0]	[2.1927793799573276, 2.1927793799573276, 201.01526839500923, 0.940833330154419, 0.0]
500	[2.1953297791052657, 2.1953297791052657, 196.17266273270192, 0.9391666650772095, 0.0]	[2.1961772945610463, 2.1961772945610463, 204.0116579170827, 0.9375, 0.0]	[2.1939485367431275, 2.1939485367431275, 195.85160258612103, 0.9466666579246521, 0.0]	[2.193002110549021, 2.193002110549021, 190.75809519014797, 0.9433333277702332, 0.0]	[2.196023979088109, 2.196023979088109, 197.99801037237233, 0.9383333325386047, 0.0]	[2.1935222762698645, 2.1935222762698645, 190.8505274447959, 0.9424999952316284, 0.0]	[2.192868569921576, 2.192868569921576, 197.37689445418158, 0.9416666626930237, 0.0]	[2.1942061071557126, 2.1942061071557126, 188.11078971889236, 0.9458333253860474, 0.0]	[2.1926447105747866, 2.1926447105747866, 192.0948947014963, 0.940833330154419, 0.0]	[2.192272321802415, 2.192272321802415, 192.14489355013671, 0.9449999928474426, 0.0]
600	[2.194740625427709, 2.194740625427709, 188.38157305452324, 0.9441666603088379, 0.0]	[2.1951194935915166, 2.1951194935915166, 193.47031794708354, 0.9424999952316284, 0.0]	[2.193124628135487, 2.193124628135487, 188.79808849864872, 0.9491666555404663, 0.0]	[2.192627410638051, 2.192627410638051, 186.2199049799182, 0.9449999928474426, 0.0]	[2.1950109224600434, 2.1950109224600434, 190.43508285671453, 0.9433333277702332, 0.0]	[2.1931060488104803, 2.1931060488104803, 184.4701176885971, 0.9449999928474426, 0.0]	[2.192486717667049, 2.192486717667049, 189.79455224417856, 0.9433333277702332, 0.0]	[2.193796772972173, 2.193796772972173, 182.6515107218073, 0.9474999904632568, 0.0]	[2.1923576482264924, 2.1923576482264924, 185.75831878015697, 0.9449999928474426, 0.0]	[2.192060957230084, 2.192060957230084, 185.8027340223246, 0.9483333230018616, 0.0]
700	[2.194130578267556, 2.194130578267556, 182.68664522961768, 0.9474999904632568, 0.0]	[2.1943402712029654, 2.1943402712029654, 186.86578824212484, 0.9441666603088379, 0.0]	[2.1928139587034874, 2.1928139587034874, 184.10514923814475, 0.9466666579246521, 0.0]	[2.1924250962000817, 2.1924250962000817, 182.2238229516111, 0.9449999928474426, 0.0]	[2.1943005598260887, 2.1943005598260887, 185.5689482600418, 0.9483333230018616, 0.0]	[2.192809653886055, 2.192809653886055, 179.67814740900627, 0.9483333230018616, 0.0]	[2.192295446223087, 2.192295446223087, 184.2120267014235, 0.9449999928474426, 0.0]	[2.193424892507523, 2.193424892507523, 178.5439472841746, 0.9466666579246521, 0.0]	[2.1921198484235083, 2.1921198484235083, 180.65104030682784, 0.9466666579246521, 0.0]	[2.191886937319599, 2.191886937319599, 181.2537721099767, 0.9491666555404663, 0.0]
800	[2.193713848496096, 2.193713848496096, 177.85368921279917, 0.949999988079071, 0.0]	[2.19378231082997, 2.19378231082997, 182.647225345996, 0.9474999904632568, 0.0]	[2.1925678250041867, 2.1925678250041867, 180.25907726671983, 0.9449999928474426, 0.0]	[2.1922619719394487, 2.1922619719394487, 178.83606878870535, 0.9474999904632568, 0.0]	[2.193695080311447, 2.193695080311447, 181.3000723820216, 0.9483333230018616, 0.0]	[2.192592067754885, 2.192592067754885, 175.90236595070763, 0.9483333230018616, 0.0]	[2.1921498019513677, 2.1921498019513677, 180.15373864886624, 0.9458333253860474, 0.0]	[2.1931024740831413, 2.1931024740831413, 175.44376093498713, 0.9483333230018616, 0.0]	[2.1919322464409707, 2.1919322464409707, 176.5992101281134, 0.9491666555404663, 0.0]	[2.1917931606058207, 2.1917931606058207, 177.6555676725103, 0.9491666555404663, 0.0]
900	[2.1933886245882936, 2.1933886245882936, 174.2400136017258, 0.9491666555404663, 0.0]	[2.193398893741675, 2.193398893741675, 178.76464921410889, 0.949999988079071, 0.0]	[2.1923974457600863, 2.1923974457600863, 177.1929895243409, 0.9458333253860474, 0.0]	[2.19206923725639, 2.19206923725639, 175.87188404370704, 0.9483333230018616, 0.0]	[2.193306491365752, 2.193306491365752, 177.89998705274866, 0.9474999904632568, 0.0]	[2.192405014677559, 2.192405014677559, 172.77933609529202, 0.9483333230018616, 0.0]	[2.1920273758557616, 2.1920273758557616, 176.87990685779863, 0.9466666579246521, 0.0]	[2.1928013551741476, 2.1928013551741476, 172.8167063311708, 0.9483333230018616, 0.0]	[2.1918181665097123, 2.1918181665097123, 173.33400933483895, 0.9483333230018616, 0.0]	[2.1916852259167023, 2.1916852259167023, 174.59028256287772, 0.9483333230018616, 0.0]
