	0	1	2	3	4	5	6	7	8	9	10
0	-2.1157013191368095	-2.441874179275126	1.9755634128714101	2.470378541328712	-0.7390447423593046	2.9166426875497837	11.810093836527583	-0.666869359515862	0.12224610276736693	7.502497259967613	1.3250802240093835
1	-1.7607379893337345	-1.5158356649823743	1.3554331635102517	-0.9972116336697585	-4.697823183388994	-0.9137750821754849	-2.139443317175743	-0.379177015380724	11.030128038932896	-2.3508001182212723	-3.0795151562854195
2	-1.7351115000046	9.588523464094866	4.7254011228849	-2.9171963464246944	2.3672738285920136	-0.739364771926635	-1.1007348094591063	-3.7120853440650525	-0.8876648299168702	4.968391808402687	-13.427625972994374
3	7.039902075152836	5.363176961470046	-26.59636170666641	-1.4540886186975652	-1.5834583234323805	-2.9601757949413714	-4.235135510174323	0.8996783859764946	-7.7501185292519965	-9.184000662304829	15.62518542377335
4	9.265297777237212	-2.366564948633166	8.039031578279872	0.5619093604200633	-4.566402911195862	-2.230395808900998	0.23849296127898792	-3.6496590688667068	1.7982167146103476	-0.3985828786882058	-8.235209284043886
5	-1.3252910724143272	-1.8769339622372505	-1.724476398518832	13.444819811146829	-1.2876667883985775	-6.371875129575507	0.05004040974987324	-3.7804286190490712	-1.9316744983302339	-1.2617300741030055	-3.177999473985001
6	-2.3805909136725534	-0.8869970174159943	-0.78320427494075	-4.2031851844351085	-0.7692689592152023	-1.4347278030369401	1.0249528373467445	15.138862044697495	-1.3844211884957518	0.13935784400674917	4.664244902061993
7	-2.7783396123689434	-1.8776329503177427	14.536155045871816	-0.8392051144689826	-0.9248248175436943	-0.9360910953798603	-1.0957906106057078	-0.5645047758986641	-1.440104848145755	-0.6776374488677651	-0.7815455579309111
8	-1.8389508293859937	-2.1391819190559307	-0.8287785498664344	-1.5800376386114323	13.356549011407765	-1.180217099382819	-1.6460280868269133	-0.8782152265603174	1.2443068542693876	1.95153065801693	2.308541023141057
9	-2.1356805015312363	-1.6543710437646064	-0.3624867582690772	-4.313472889708037	-0.8668255231040689	14.063742228826078	-2.6523396925871108	-2.140984074778997	-0.6207295379461586	-0.48973251789764116	4.980208599884239
