	0	1	2	3	4	5	6	7	8	9
0	[1.127238765724394, 0.9886116197942766, 1.3862714593011747, 0.26249998807907104, 0.0]	[1.1274176873380481, 0.9887961614858092, 1.3862152585223904, 0.2708333432674408, 0.0]	[1.1270149594925103, 0.9884008525643326, 1.3861410692817766, 0.2633333206176758, 0.0]	[1.1280032513940879, 0.9893870368890563, 1.386162145050316, 0.2824999988079071, 0.0]	[1.1264209342208087, 0.9878172549869372, 1.3860367923387158, 0.31166666746139526, 0.0]	[1.1274564581354989, 0.9888359285780761, 1.3862052955742274, 0.28166666626930237, 0.0]	[1.1284234823053776, 0.9898028598093835, 1.386206224959941, 0.24833333492279053, 0.0]	[1.1273533695963454, 0.9887309333235071, 1.3862243627283832, 0.2750000059604645, 0.0]	[1.127637418346853, 0.9890146440804715, 1.3862277426638139, 0.2475000023841858, 0.0]	[1.1269022003720466, 0.9882723319708631, 1.3862986840118345, 0.26499998569488525, 0.0]
100	[0.3111633875269109, 0.3104038925525805, 0.007594949743304413, 1.0, 0.0]	[0.31548643163766654, 0.3148128461053564, 0.006735855323101182, 1.0, 0.0]	[0.3129395019699722, 0.31201613036539955, 0.00923371604572652, 1.0, 0.0]	[0.31377782931624965, 0.3130406040390087, 0.00737225277240946, 1.0, 0.0]	[0.318528283358023, 0.31786015487749214, 0.006681284805308761, 1.0, 0.0]	[0.3075948405698637, 0.30665637605096957, 0.009384645188941209, 1.0, 0.0]	[0.31604970759122253, 0.3152039883749267, 0.008457192162958099, 1.0, 0.0]	[0.32293401523449655, 0.3222576780595112, 0.006763371749853042, 1.0, 0.0]	[0.3155426311978074, 0.3148642598079849, 0.006783713898225399, 1.0, 0.0]	[0.29875041352471726, 0.29775175112512225, 0.00998662399595029, 1.0, 0.0]
200	[0.3023617469900104, 0.3019362849613137, 0.004254620286967102, 1.0, 0.0]	[0.3051901123402161, 0.3047785302171143, 0.004115821231017587, 1.0, 0.0]	[0.30259287075083313, 0.3019982211291596, 0.005946496216735711, 1.0, 0.0]	[0.3050608733447887, 0.30468160207148964, 0.0037927127329908934, 1.0, 0.0]	[0.30711049235311644, 0.3067043822786299, 0.004061100744865211, 1.0, 0.0]	[0.2991262888509313, 0.29853220181351964, 0.00594087037411647, 1.0, 0.0]	[0.30634245067682625, 0.3058423570205106, 0.005000936563156522, 1.0, 0.0]	[0.30903373353398506, 0.3086090897617776, 0.004246437722074449, 1.0, 0.0]	[0.3053684073778682, 0.3049521518801715, 0.004162554976967184, 1.0, 0.0]	[0.29431340614698276, 0.293738019414715, 0.005753867322677731, 1.0, 0.0]
300	[0.2996730917270267, 0.2993597205760911, 0.0031337115093562386, 1.0, 0.0]	[0.301159568697903, 0.30084809890374714, 0.0031146979415586774, 1.0, 0.0]	[0.2977722983972893, 0.2972941086765872, 0.0047818972070214, 1.0, 0.0]	[0.30156828983128914, 0.3012856020987324, 0.0028268773255672296, 1.0, 0.0]	[0.3028640911680103, 0.3025584778523096, 0.0030561331570066966, 1.0, 0.0]	[0.29537247493844626, 0.2949028847597108, 0.004695901787354445, 1.0, 0.0]	[0.30131824938533924, 0.3009273223677425, 0.0039092701759673365, 1.0, 0.0]	[0.3037987289933661, 0.303476086523739, 0.003226424696270788, 1.0, 0.0]	[0.3014648399629886, 0.30115297995642837, 0.0031186000656025273, 1.0, 0.0]	[0.29227454197565045, 0.29182840807171595, 0.004461339039344801, 1.0, 0.0]
400	[0.2982358473687908, 0.2979800653216491, 0.002557820471416512, 1.0, 0.0]	[0.298649310259594, 0.2983892457660992, 0.002600644934948093, 1.0, 0.0]	[0.2949402910254668, 0.294528068022357, 0.00412223003109851, 1.0, 0.0]	[0.2993773724307184, 0.299135691585076, 0.0024168084564237698, 1.0, 0.0]	[0.30030923824349953, 0.30005453539142646, 0.0025470285207309816, 1.0, 0.0]	[0.29328425124558516, 0.2928819736601366, 0.004022775854485842, 1.0, 0.0]	[0.29745232494930157, 0.2970887079435689, 0.0036361700573266198, 1.0, 0.0]	[0.30063228842922474, 0.30036148586324507, 0.0027080256597967565, 1.0, 0.0]	[0.29908931521807103, 0.29883106650098457, 0.0025824871708648484, 1.0, 0.0]	[0.29103828020350037, 0.29065727724644, 0.0038100295706031705, 1.0, 0.0]
500	[0.2971499655144601, 0.2969282014927719, 0.0022176402168820773, 1.0, 0.0]	[0.2969258562076354, 0.2966965649685417, 0.0022929123909368964, 1.0, 0.0]	[0.29285797400262087, 0.2924836953428835, 0.0037427865973736403, 1.0, 0.0]	[0.29767713225107634, 0.2974608281299683, 0.0021630412110802575, 1.0, 0.0]	[0.2983847562905284, 0.29815768589619374, 0.002270703943346614, 1.0, 0.0]	[0.29186702269270665, 0.2915068807048192, 0.0036014198788743832, 1.0, 0.0]	[0.294692709483477, 0.29434075228666656, 0.003519571968103905, 1.0, 0.0]	[0.2984949992528265, 0.2982563974456561, 0.0023860180717047118, 1.0, 0.0]	[0.29757598061447776, 0.2973516554847319, 0.002243251297458702, 1.0, 0.0]	[0.29012266145976306, 0.2897794345499554, 0.00343226909807654, 1.0, 0.0]
600	[0.2963153489215155, 0.296115332804955, 0.002000161165605333, 1.0, 0.0]	[0.29565592252801026, 0.2954472748987136, 0.0020864762929665246, 1.0, 0.0]	[0.29134767302741854, 0.2910001138099899, 0.0034755921742864342, 1.0, 0.0]	[0.2964167509043648, 0.29621877346061004, 0.001979774437547772, 1.0, 0.0]	[0.2968555097815445, 0.2966472960792571, 0.002082137022874009, 1.0, 0.0]	[0.2908604757830435, 0.29052941495897044, 0.0033106082407306035, 1.0, 0.0]	[0.29293800987749646, 0.29260205588058324, 0.003359539969132185, 1.0, 0.0]	[0.29697002053911925, 0.2967548991086002, 0.002151214305190453, 1.0, 0.0]	[0.29638429318043935, 0.2961823578230639, 0.0020193535737543723, 1.0, 0.0]	[0.2894647233353838, 0.2891477006344902, 0.003170227008936423, 1.0, 0.0]
700	[0.29545440826047603, 0.2952667594155385, 0.001876488449375451, 1.0, 0.0]	[0.2946608599376954, 0.2944666525288537, 0.0019420740884173204, 1.0, 0.0]	[0.29016849840376113, 0.2898404967600562, 0.003280016437049389, 1.0, 0.0]	[0.2954110595357661, 0.2952261655164769, 0.0018489401928919603, 1.0, 0.0]	[0.2956790276849628, 0.2954851991368485, 0.0019382854811428832, 1.0, 0.0]	[0.2900576251890112, 0.2897465768425104, 0.003110483465008037, 1.0, 0.0]	[0.29165940701258075, 0.2913407497422418, 0.0031865727033894885, 1.0, 0.0]	[0.2957635892895366, 0.29556466576960855, 0.0019892351992806495, 1.0, 0.0]	[0.29545171562099914, 0.295265053568701, 0.0018666205229817938, 1.0, 0.0]	[0.28886892969943717, 0.28856885515749564, 0.003000745419415321, 1.0, 0.0]
800	[0.2946762129428921, 0.2944964966089042, 0.001797163339878866, 1.0, 0.0]	[0.2938856986450294, 0.2937024119866901, 0.0018328665833929295, 1.0, 0.0]	[0.2892471257372839, 0.28893491454733716, 0.003122111899467058, 1.0, 0.0]	[0.2945591731396554, 0.29438323526088706, 0.0017593787876834747, 1.0, 0.0]	[0.2947237463846619, 0.2945400482004914, 0.0018369818417054858, 1.0, 0.0]	[0.2892263175318185, 0.2889264366462747, 0.0029988088554379435, 1.0, 0.0]	[0.2907107780919042, 0.2904049679262979, 0.003058101656062966, 1.0, 0.0]	[0.2947838718370946, 0.2945968191100617, 0.0018705272703287946, 1.0, 0.0]	[0.2945528158134287, 0.29437386328023635, 0.001789525331923486, 1.0, 0.0]	[0.2881713690674394, 0.2878809179486604, 0.002904511187789968, 1.0, 0.0]
900	[0.2940211101342578, 0.2938478074478761, 0.0017330268638173288, 1.0, 0.0]	[0.29318292674077623, 0.29300736708136943, 0.001755596594068012, 1.0, 0.0]	[0.288511667343259, 0.2882121308206418, 0.002995365226172199, 1.0, 0.0]	[0.2938566854436654, 0.29368748323625066, 0.001692022074147134, 1.0, 0.0]	[0.2939304000270004, 0.2937546752957641, 0.0017572473123626635, 1.0, 0.0]	[0.28853082448225104, 0.28824000046114845, 0.002908240211026035, 1.0, 0.0]	[0.2897322085296825, 0.2894342041610127, 0.0029800436866984615, 1.0, 0.0]	[0.29402163501888556, 0.29384388156834546, 0.001777534505400887, 1.0, 0.0]	[0.29377478841151466, 0.29360129759386866, 0.0017349081764603243, 1.0, 0.0]	[0.2875366062586974, 0.2872530558233508, 0.002835504353466, 1.0, 0.0]
