	0	1	2	3	4	5	6	7	8	9
0	[1.1298391018108964, 0.9912134410572634, 1.3862566075363312, 0.2591666579246521, 0.0]	[1.1294328193115315, 0.9908064546286522, 1.3862636468287937, 0.2708333432674408, 0.0]	[1.1291753572557373, 0.990559020476099, 1.3861633677963827, 0.2800000011920929, 0.0]	[1.1281846518113432, 0.9895672855202349, 1.3861736629110828, 0.2841666638851166, 0.0]	[1.1289672925249328, 0.9903525335573766, 1.3861475896755622, 0.2775000035762787, 0.0]	[1.1283056647232619, 0.9896749295439701, 1.3863073517929188, 0.26249998807907104, 0.0]	[1.1280000985985683, 0.989389395055615, 1.3861070354295328, 0.27000001072883606, 0.0]	[1.1291362147341155, 0.9905031648186149, 1.386330499155007, 0.2658333480358124, 0.0]	[1.1290299315415124, 0.9904041413658493, 1.3862579017566323, 0.2524999976158142, 0.0]	[1.1298921613056725, 0.9912688729069573, 1.3862328839871527, 0.2633333206176758, 0.0]
100	[0.4864342825786759, 0.4857135970279899, 0.007206855506859811, 1.0, 0.0]	[0.4835223954375159, 0.4827901796143577, 0.007322158231581793, 1.0, 0.0]	[0.47821066048960287, 0.4774988302522613, 0.007118302373415453, 1.0, 0.0]	[0.4848170416753504, 0.48406053330406457, 0.007565083712858085, 1.0, 0.0]	[0.4815245971619252, 0.48061698434814665, 0.009076128137785583, 1.0, 0.0]	[0.4771267558716862, 0.47616911079231555, 0.009576450793706446, 1.0, 0.0]	[0.48736387144652316, 0.4866889118983675, 0.006749595481556832, 1.0, 0.0]	[0.5326093926874973, 0.5303472762981715, 0.022621163893257825, 1.0, 0.0]	[0.4702434074468643, 0.4692864557535528, 0.009569516933115153, 1.0, 0.0]	[0.4902434669731842, 0.48951515180440985, 0.007283151687743615, 1.0, 0.0]
200	[0.47629553007993986, 0.4758103823708237, 0.004851477091161755, 1.0, 0.0]	[0.4736033524675122, 0.47310582401024304, 0.0049752845726911315, 1.0, 0.0]	[0.4703292706440829, 0.46986567288156045, 0.004635977625224568, 1.0, 0.0]	[0.4752797215644413, 0.4747710016120899, 0.005087199523514014, 1.0, 0.0]	[0.47295035369205524, 0.47232988503469536, 0.006204686573598953, 1.0, 0.0]	[0.4692309641755937, 0.46858551485913397, 0.006454493164596992, 1.0, 0.0]	[0.47888349134629515, 0.4784336023573295, 0.004498889889656273, 1.0, 0.0]	[0.5158807498595359, 0.5143940821426557, 0.01486667716880205, 1.0, 0.0]	[0.46484004734871204, 0.46423514438175517, 0.0060490296695687555, 1.0, 0.0]	[0.48059263676435615, 0.4801197378459059, 0.004728989184502409, 1.0, 0.0]
300	[0.4706321906359535, 0.47023296707677326, 0.003992235591802635, 1.0, 0.0]	[0.4694534485533251, 0.46904709276958734, 0.004063557837377631, 1.0, 0.0]	[0.4672695976545974, 0.466903254247555, 0.0036634340704238553, 1.0, 0.0]	[0.470144606974977, 0.4697185317266067, 0.004260752483702914, 1.0, 0.0]	[0.46868828601426804, 0.4681649123267912, 0.005233736874768355, 1.0, 0.0]	[0.4653591211269472, 0.4648258438307652, 0.005332772961819998, 1.0, 0.0]	[0.47295531728282686, 0.4725640516117969, 0.003912656710299929, 1.0, 0.0]	[0.5080838867506171, 0.5068756450487972, 0.012082417018198535, 1.0, 0.0]	[0.46246411978542773, 0.4619780334456333, 0.004860863397944082, 1.0, 0.0]	[0.47647679209660043, 0.47609389142062836, 0.0038290067597209587, 1.0, 0.0]
400	[0.46770239183924817, 0.46735732039331007, 0.003450714459380884, 1.0, 0.0]	[0.46681519965562157, 0.46646190552850497, 0.0035329412711662313, 1.0, 0.0]	[0.46523893123053994, 0.46492250198674784, 0.003164292437920777, 1.0, 0.0]	[0.4674833423323061, 0.46710977844205737, 0.003735638902487165, 1.0, 0.0]	[0.46573066063276697, 0.46525266163160445, 0.0047799900116252455, 1.0, 0.0]	[0.46296910289926807, 0.46250052196369057, 0.004685809355774855, 1.0, 0.0]	[0.4693171134255418, 0.4689627407319799, 0.0035437269356187, 1.0, 0.0]	[0.5027185383811535, 0.5016503671060009, 0.010681712751526802, 1.0, 0.0]	[0.46100204208031675, 0.46057712274901147, 0.004249193313052581, 1.0, 0.0]	[0.47243937414587645, 0.4721003041897107, 0.0033906995616571306, 1.0, 0.0]
500	[0.4661370785995023, 0.46582792452083127, 0.0030915407867107268, 1.0, 0.0]	[0.4649289254515627, 0.4646096016131219, 0.0031932383844080533, 1.0, 0.0]	[0.46368965485781605, 0.46340397103021636, 0.002856838275996809, 1.0, 0.0]	[0.46527955157777623, 0.4649390496948177, 0.003405018829585424, 1.0, 0.0]	[0.4634701150924269, 0.463025453765712, 0.0044466132671486976, 1.0, 0.0]	[0.46134641235669516, 0.46091928840145696, 0.0042712395523819835, 1.0, 0.0]	[0.46700618266728716, 0.4666833763827469, 0.003228062845402617, 1.0, 0.0]	[0.49939796431643046, 0.4984065851204187, 0.00991379196011753, 1.0, 0.0]	[0.45981309720646485, 0.4594225097366456, 0.00390587469819214, 1.0, 0.0]	[0.4698639840768479, 0.46955567801547676, 0.0030830606137109188, 1.0, 0.0]
600	[0.46435283528694354, 0.4640675694989378, 0.0028526578800577265, 1.0, 0.0]	[0.4631121018398829, 0.4628182543942006, 0.0029384744568228195, 1.0, 0.0]	[0.4625241344975364, 0.46225697159760726, 0.00267162899929132, 1.0, 0.0]	[0.4633965943116722, 0.46308077403338693, 0.0031582027828526175, 1.0, 0.0]	[0.46155312349284144, 0.4611239800078514, 0.004291434849900713, 1.0, 0.0]	[0.4599663421723619, 0.45956778155762656, 0.003985606147353127, 1.0, 0.0]	[0.4657282527079409, 0.46542974307610446, 0.0029850963183640023, 1.0, 0.0]	[0.49633458848740786, 0.49539511902775146, 0.009394694596564222, 1.0, 0.0]	[0.4589902394987041, 0.45862595706486026, 0.0036428243384385097, 1.0, 0.0]	[0.4674244945181026, 0.46713843553232376, 0.002860589857788478, 1.0, 0.0]
700	[0.4634998860298139, 0.4632317442167572, 0.0026814181305668777, 1.0, 0.0]	[0.46191956624758745, 0.4616433161096275, 0.0027625013795996357, 1.0, 0.0]	[0.46167428956312867, 0.4614214390076399, 0.002528505554887844, 1.0, 0.0]	[0.4619497401317558, 0.4616500859927421, 0.0029965413901369997, 1.0, 0.0]	[0.4601627287227757, 0.45975736726364713, 0.004053614591285839, 1.0, 0.0]	[0.4588498874127975, 0.45846768487474804, 0.003822025380494472, 1.0, 0.0]	[0.46371950146122853, 0.46343773168195523, 0.0028176977927330325, 1.0, 0.0]	[0.4942405821168256, 0.49332792846006135, 0.009126536567642148, 1.0, 0.0]	[0.4583681163213573, 0.45802066939009906, 0.0034744693125824534, 1.0, 0.0]	[0.4656246114956034, 0.46535358287148126, 0.0027102862412215277, 1.0, 0.0]
800	[0.462321340995753, 0.46206505650024116, 0.002562844955118744, 1.0, 0.0]	[0.4610027302273456, 0.46074058158165165, 0.0026214864569395198, 1.0, 0.0]	[0.4609744821744081, 0.4607326254445439, 0.0024185672986420078, 1.0, 0.0]	[0.4609468678790887, 0.46066406021184225, 0.0028280766724639917, 1.0, 0.0]	[0.459165126098153, 0.4587769290588105, 0.003881970393424867, 1.0, 0.0]	[0.45792650984811073, 0.45755674434113836, 0.003697655069723881, 1.0, 0.0]	[0.4625959289536274, 0.4623277500354681, 0.002681789181592781, 1.0, 0.0]	[0.492790574971177, 0.4918909390939701, 0.008996358772069103, 1.0, 0.0]	[0.45751888466741003, 0.4571741361028681, 0.003447485645419139, 1.0, 0.0]	[0.46473289794517875, 0.4644736824093264, 0.0025921553585236895, 1.0, 0.0]
900	[0.4607107005344425, 0.46046299635875293, 0.0024770417568958916, 1.0, 0.0]	[0.46039072363515793, 0.46014067363229005, 0.0025005000286788146, 1.0, 0.0]	[0.46028979425525435, 0.46005487923014726, 0.0023491502510709942, 1.0, 0.0]	[0.4607827071395769, 0.4605116348019634, 0.0027107233761351443, 1.0, 0.0]	[0.45821781970095826, 0.4578449578508245, 0.003728618501337262, 1.0, 0.0]	[0.4574457011326336, 0.4570941631115749, 0.0035153802105871105, 1.0, 0.0]	[0.46206638119574056, 0.4618114055964395, 0.0025497559930105383, 1.0, 0.0]	[0.49289065393538506, 0.49199564282070735, 0.008950111146777203, 1.0, 0.0]	[0.45700956167841444, 0.4566823630118767, 0.003271986665377465, 1.0, 0.0]	[0.46299938811957503, 0.46274934634995346, 0.0025004176962159204, 1.0, 0.0]
