Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	4.539394145461647e-134	0.08406031129564592	0.873228996342123	3.564430125680295e-238	0.04271069236223088
ATP2B4_real_train_fold1.1	0.04285397417150253	0.045889824754499445	0.7865180155472677	0.03120155681383398	0.0935366287128963
EXO1_real_train_fold1	0.8368848646921666	0.04581774483947691	1.4249675151947075e-74	0.09143016342643642	0.02586722704191997
MLH1_real_train_fold1	1.2827576629213992e-82	0.9132356394886736	1.61e-321	0.08676436051132635	1.245e-321
MSH6_real_train_fold1	1.6374010942942835e-175	0.9988455915300227	9.942489692381514e-299	4.1472779534970594e-179	0.0011544084699772333
MSH6_real_train_fold1.1	1.1154736219634482e-162	0.989574208472188	1.835676845214241e-10	2.1078639786291044e-117	0.010425791344244413
MSH6_real_train_fold1.2	3.99096e-319	0.9860327968940568	1.6572719227257755e-184	2.320025377766183e-94	0.013967203105943335
OGG1_real_train_fold1	0.055736033830701866	1.9462571896765778e-115	5.469554886343176e-07	0.09397298796000549	0.850290431253804
PMS1_real_train_fold1	3.5565957914282186e-287	0.18818523296478779	0.45918412838019496	0.3526306386550174	6.916166622661944e-25
PMS2_real_train_fold1	0.4480650748140687	0.5519349251859311	1.23e-321	2.96e-322	6.719136801378318e-135
RNF168_real_train_fold1	0.796635322726361	3.27e-321	0.039857035908787246	0.13867220387531515	0.024835437489536743
UNG_real_train_fold1	3.67758716561936e-58	0.020086396539386757	6.657615186689063e-47	0.9159046547497092	0.06400894871090397
ATP2B4_multinomial_train_fold1	0.0266298151918126	0.11626388616229291	0.8570996509901933	1.4164698052164585e-262	6.647655701154172e-06
ATP2B4_multinomial_train_fold1.1	3.814368232559639e-92	1.81e-321	0.7425002999433998	0.032386938010434255	0.22511276204616582
ATP2B4_multinomial_train_fold1.2	0.12765747382537834	0.01953941461744039	0.8262939312144639	0.018342694379988297	0.00816648596272912
ATP2B4_multinomial_train_fold1.3	0.0013850927552773987	0.04779409497167921	0.896925001638682	0.05389581063436138	3.06e-322
ATP2B4_multinomial_train_fold1.4	0.20543173590966754	3.2227727634233766e-52	0.5800682591381272	0.0016642396857195286	0.21283576526648582
ATP2B4_multinomial_train_fold1.5	0.10141919178280821	0.03475629868285455	0.7393881872559852	0.0847956011840523	0.03964072109429973
ATP2B4_multinomial_train_fold1.6	0.0612300321735626	3.113e-321	0.9387699678264374	6.363344192738485e-263	4.675733561239786e-87
ATP2B4_multinomial_train_fold1.7	0.05746333828805229	0.1158308870524882	0.3179557493851986	0.06829188504906926	0.4404581402251917
ATP2B4_multinomial_train_fold1.8	0.03816534902087702	0.03363558047352406	0.5007977482294959	0.19379419562418487	0.23360712665191832
ATP2B4_multinomial_train_fold1.9	4.837357249954219e-174	0.05594939545628632	0.8493068922177293	3.9345455913898814e-60	0.0947437123259844
ATP2B4_multinomial_train_fold1.10	2.4955439300773887e-117	7.581391991312147e-255	0.782455596916291	0.037678350561353234	0.17986605252235574
ATP2B4_multinomial_train_fold1.11	7.301604721720439e-28	0.11575226941995918	0.8133068668923477	4.185731792745726e-117	0.07094086368769327
ATP2B4_multinomial_train_fold1.12	0.10978544356888029	0.12010846456106843	0.6016108099711	0.01142939578722984	0.1570658861117215
ATP2B4_multinomial_train_fold1.13	0.010289242082966754	0.07129369976141622	0.6211200011270828	0.03294913505946762	0.2643479219690666
ATP2B4_multinomial_train_fold1.14	0.028453085055902713	0.10764272446308265	0.5213259977618963	0.039265470202311366	0.30331272251680697
ATP2B4_multinomial_train_fold1.15	0.0013396121787166554	0.006672029566942759	0.9019948817803926	1.0629040268087107e-45	0.089993476473948
ATP2B4_multinomial_train_fold1.16	3.8786560381435e-227	0.11298350974386616	0.8446652213332675	1.0610887961494775e-185	0.04235126892286638
ATP2B4_multinomial_train_fold1.17	3.111074879079395e-73	0.007694809668303547	0.9923051903316964	1.2814662168716685e-86	4.877406874814855e-85
ATP2B4_multinomial_train_fold1.18	1.468427209565819e-180	0.16633183369508112	0.683990037054186	6.889994195934928e-81	0.1496781292507329
ATP2B4_multinomial_train_fold1.19	0.061757450433827736	0.08142935777161742	0.66998367842028	0.056281846962245495	0.13054766641202933
ATP2B4_multinomial_train_fold1.20	4.966486296139574e-70	0.12972729572945282	0.8504842026384554	6.862232271530195e-264	0.01978850163209191
