Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.952	0.303	30.3%	0.04	32.067%	0.07823	0.869
OGG1_0_real_train1	0.9999999999999968	0.996	0.26	26.0%	0.048	11.882%	1.75695	0.996
RNF168_0_real_train1	0.9999999999999989	0.955	0.341	34.1%	0.043	29.608%	0.13888	0.909
UNG_0_real_train1	0.9999999999999982	0.892	0.558	55.8%	0.091	45.364%	0.2922	0.851
ATP2B4_0_real_train1	0.9999999999999971	0.98	0.388	38.8%	0.051	21.111%	0.19595	0.976
ATP2B4_1_real_train1	0.9999999999999967	0.985	0.36	36.0%	0.052	18.609%	0.17774	0.984
MLH1_0_real_train1	0.9999999999999964	0.981	0.231	23.1%	0.037	19.47%	0.05094	0.974
MSH2_0_real_train1	0.999999999999996	0.988	0.192	19.2%	0.029	15.394%	0.04262	0.984
MSH6_0_real_train1	0.9999999999999951	0.993	0.146	14.6%	0.022	11.981%	0.02967	0.99
MSH6_1_real_train1	0.9999999999999969	0.994	0.147	14.7%	0.021	11.297%	0.03795	0.992
PMS1_0_real_train1	0.9999999999999964	0.918	0.438	43.8%	0.091	39.568%	0.26645	0.896
PMS2_0_real_train1	0.9999999999999952	0.838	0.55	55.0%	0.088	54.622%	0.24044	0.709
EXO1_0_dirichlet_train1	0.9999999999999967	0.804	0.728	72.8%	0.1	60.915%	0.46753	0.668
RNF168_0_dirichlet_train1	0.9999999999999989	0.752	0.754	75.4%	0.105	66.865%	0.57371	0.526
RNF168_0_dirichlet_train1.1	0.9999999999999991	0.782	0.806	80.6%	0.113	62.289%	0.6052	0.657
EXO1_0_dirichlet_train1.1	0.9999999999999967	0.784	0.719	71.9%	0.104	62.207%	0.47643	0.623
RNF168_0_dirichlet_train1.2	0.999999999999999	0.784	0.836	83.6%	0.115	62.07%	0.62862	0.67
RNF168_0_dirichlet_train1.3	0.999999999999999	0.69	0.854	85.4%	0.123	73.531%	0.68715	0.447
RNF168_0_dirichlet_train1.4	0.999999999999999	0.841	0.654	65.4%	0.09	53.961%	0.46912	0.732
RNF168_0_dirichlet_train1.5	0.9999999999999989	0.744	0.792	79.2%	0.111	66.979%	0.60268	0.536
RNF168_0_dirichlet_train1.6	0.999999999999999	0.792	0.761	76.1%	0.113	61.087%	0.59238	0.681
RNF168_0_dirichlet_train1.7	0.9999999999999991	0.83	0.711	71.1%	0.099	56.126%	0.47037	0.735
RNF168_0_dirichlet_train1.8	0.9999999999999989	0.751	0.776	77.6%	0.123	66.414%	0.72915	0.612
EXO1_0_dirichlet_train1.2	0.9999999999999964	0.748	0.776	77.6%	0.108	67.725%	0.49464	0.541
EXO1_0_dirichlet_train1.3	0.9999999999999969	0.792	0.688	68.8%	0.098	61.055%	0.42451	0.611
RNF168_0_dirichlet_train1.9	0.9999999999999989	0.795	0.8	80.0%	0.114	60.764%	0.60356	0.692
EXO1_0_dirichlet_train1.4	0.9999999999999969	0.753	0.744	74.4%	0.101	67.166%	0.50565	0.498
EXO1_0_dirichlet_train1.5	0.9999999999999969	0.695	0.805	80.5%	0.118	72.674%	0.51841	0.413
EXO1_0_dirichlet_train1.6	0.9999999999999969	0.778	0.693	69.3%	0.103	63.208%	0.40693	0.594
EXO1_0_dirichlet_train1.7	0.9999999999999969	0.701	0.79	79.0%	0.108	72.857%	0.50043	0.345
EXO1_0_dirichlet_train1.8	0.9999999999999969	0.771	0.697	69.7%	0.1	64.033%	0.48496	0.547
RNF168_0_dirichlet_train1.10	0.9999999999999991	0.701	0.818	81.8%	0.122	71.789%	0.68942	0.47
EXO1_0_dirichlet_train1.9	0.9999999999999969	0.699	0.825	82.5%	0.117	74.414%	0.60354	0.443
RNF168_0_dirichlet_train1.11	0.999999999999999	0.685	0.805	80.5%	0.128	72.822%	0.64959	0.457
RNF168_0_dirichlet_train1.12	0.999999999999999	0.821	0.666	66.6%	0.108	57.278%	0.44983	0.738
EXO1_0_dirichlet_train1.10	0.9999999999999969	0.747	0.755	75.5%	0.104	67.26%	0.4737	0.49
EXO1_0_dirichlet_train1.11	0.9999999999999969	0.764	0.685	68.5%	0.104	65.893%	0.43085	0.56
