	0	1	2	3	4	5	6	7	8	9
0	[8.172859222284483, 8.172859222284483, 1663.595093186555, 0.2549999952316284, 0.0]	[8.184937490779376, 8.184937490779376, 1663.6371804662408, 0.2291666716337204, 0.0]	[8.175775888915705, 8.175775888915705, 1663.5322336909362, 0.2608333230018616, 0.0]	[8.178021653100547, 8.178021653100547, 1663.4755420495312, 0.2658333480358124, 0.0]	[8.177599918081736, 8.177599918081736, 1663.467399219579, 0.25083333253860474, 0.0]	[8.17444826180225, 8.17444826180225, 1663.6332043875386, 0.23666666448116302, 0.0]	[8.164120029447945, 8.164120029447945, 1663.5412316410639, 0.24833333492279053, 0.0]	[8.17952386639882, 8.17952386639882, 1663.272716175009, 0.27416667342185974, 0.0]	[8.179954507204778, 8.179954507204778, 1663.3665946940541, 0.2608333230018616, 0.0]	[8.172452212090661, 8.172452212090661, 1663.6494027453866, 0.2516666650772095, 0.0]
100	[2.359620357212018, 2.359620357212018, 411.4251142442361, 0.9024999737739563, 0.0]	[2.427822096039482, 2.427822096039482, 372.96005769439813, 0.9233333468437195, 0.0]	[2.207281143145058, 2.207281143145058, 273.98619627560754, 0.9225000143051147, 0.0]	[2.427940663196552, 2.427940663196552, 436.2678810254737, 0.9208333492279053, 0.0]	[2.2204255650358253, 2.2204255650358253, 257.80718155003, 0.9325000047683716, 0.0]	[2.2246349310522744, 2.2246349310522744, 400.8162758382424, 0.8958333134651184, 0.0]	[2.2748060043359515, 2.2748060043359515, 349.4533458534848, 0.9183333516120911, 0.0]	[2.2152298742658174, 2.2152298742658174, 281.11471308241653, 0.9325000047683716, 0.0]	[2.2932285474391634, 2.2932285474391634, 495.1632585503253, 0.887499988079071, 0.0]	[2.2217171230698507, 2.2217171230698507, 284.5851423992832, 0.9200000166893005, 0.0]
200	[2.2357463443903813, 2.2357463443903813, 250.6699041786255, 0.9424999952316284, 0.0]	[2.2082552343032367, 2.2082552343032367, 223.30296208194926, 0.9366666674613953, 0.0]	[2.1966168531259593, 2.1966168531259593, 225.54296212799568, 0.9358333349227905, 0.0]	[2.408871466270621, 2.408871466270621, 335.11034093766966, 0.9200000166893005, 0.0]	[2.1962142685536836, 2.1962142685536836, 216.26050966550923, 0.9391666650772095, 0.0]	[2.1985978820392753, 2.1985978820392753, 273.0224076400005, 0.925000011920929, 0.0]	[2.2181932078714413, 2.2181932078714413, 225.0174073964859, 0.9366666674613953, 0.0]	[2.198067482773281, 2.198067482773281, 217.22863712670784, 0.9375, 0.0]	[2.2376822282927877, 2.2376822282927877, 397.2984266106358, 0.8824999928474426, 0.0]	[2.201566708557796, 2.201566708557796, 232.08114775031783, 0.9358333349227905, 0.0]
300	[2.2032090098529515, 2.2032090098529515, 195.65933395147988, 0.9466666579246521, 0.0]	[2.197704389305055, 2.197704389305055, 213.2884331123873, 0.9358333349227905, 0.0]	[2.194619758535234, 2.194619758535234, 207.84636887372284, 0.9375, 0.0]	[2.3802870869157906, 2.3802870869157906, 324.6417274187361, 0.9125000238418579, 0.0]	[2.1939309188837597, 2.1939309188837597, 202.3403105302143, 0.9433333277702332, 0.0]	[2.1951970676954953, 2.1951970676954953, 228.34088284292534, 0.9316666722297668, 0.0]	[2.2047942928330877, 2.2047942928330877, 215.6372710810772, 0.9375, 0.0]	[2.195393392387794, 2.195393392387794, 206.5335493980931, 0.9358333349227905, 0.0]	[2.20623582050731, 2.20623582050731, 287.8587263750386, 0.9258333444595337, 0.0]	[2.196587700107656, 2.196587700107656, 211.29126617678543, 0.9375, 0.0]
400	[2.196663785819658, 2.196663785819658, 194.7409062445894, 0.9433333277702332, 0.0]	[2.194984751518123, 2.194984751518123, 201.73783840159854, 0.940833330154419, 0.0]	[2.193703053327407, 2.193703053327407, 197.25455551157825, 0.9416666626930237, 0.0]	[2.261785437452561, 2.261785437452561, 308.74343114190475, 0.909166693687439, 0.0]	[2.192690994967197, 2.192690994967197, 193.24066544163287, 0.9491666555404663, 0.0]	[2.194092855471318, 2.194092855471318, 209.35540787195143, 0.9333333373069763, 0.0]	[2.2007030231476272, 2.2007030231476272, 209.4803701309247, 0.9358333349227905, 0.0]	[2.19436392959469, 2.19436392959469, 197.8187140028396, 0.9391666650772095, 0.0]	[2.199802910601184, 2.199802910601184, 244.3597532755939, 0.934166669845581, 0.0]	[2.195221991005398, 2.195221991005398, 199.34615038475886, 0.9433333277702332, 0.0]
500	[2.1950037497843087, 2.1950037497843087, 189.43172558209585, 0.9458333253860474, 0.0]	[2.193890778638281, 2.193890778638281, 192.06442290467808, 0.9424999952316284, 0.0]	[2.193141903135838, 2.193141903135838, 190.7584859630473, 0.9433333277702332, 0.0]	[2.215681167040022, 2.215681167040022, 238.3665264696849, 0.9333333373069763, 0.0]	[2.192158154029573, 2.192158154029573, 186.1326188053826, 0.9508333206176758, 0.0]	[2.1935698106551866, 2.1935698106551866, 198.78900468565837, 0.9416666626930237, 0.0]	[2.1984001247360867, 2.1984001247360867, 203.2839535140921, 0.9375, 0.0]	[2.1935919781279485, 2.1935919781279485, 190.44218654931396, 0.9433333277702332, 0.0]	[2.197229655130095, 2.197229655130095, 222.30363238661855, 0.9383333325386047, 0.0]	[2.1942483128629253, 2.1942483128629253, 191.07292687562904, 0.9466666579246521, 0.0]
600	[2.194076042719864, 2.194076042719864, 182.9570252770472, 0.9491666555404663, 0.0]	[2.193303135049761, 2.193303135049761, 184.9555629585556, 0.9466666579246521, 0.0]	[2.192733249143378, 2.192733249143378, 186.3390383445702, 0.9466666579246521, 0.0]	[2.208397975801587, 2.208397975801587, 216.8479057276109, 0.9375, 0.0]	[2.191963494702816, 2.191963494702816, 181.01397846913287, 0.9491666555404663, 0.0]	[2.193025590066382, 2.193025590066382, 192.16365883674564, 0.9441666603088379, 0.0]	[2.195894005391523, 2.195894005391523, 193.7842852239495, 0.9449999928474426, 0.0]	[2.1931358917568278, 2.1931358917568278, 185.37829332918602, 0.9466666579246521, 0.0]	[2.1960423483332456, 2.1960423483332456, 207.40318144568903, 0.940833330154419, 0.0]	[2.193609781208353, 2.193609781208353, 184.3160226646673, 0.9474999904632568, 0.0]
700	[2.193523187903391, 2.193523187903391, 177.6238596960145, 0.9491666555404663, 0.0]	[2.192942833012789, 2.192942833012789, 179.4389500864577, 0.9483333230018616, 0.0]	[2.192446236823931, 2.192446236823931, 182.61978074674823, 0.9441666603088379, 0.0]	[2.2035189654549003, 2.2035189654549003, 203.52762132601538, 0.9416666626930237, 0.0]	[2.1917999610302195, 2.1917999610302195, 176.91413113703987, 0.9474999904632568, 0.0]	[2.1927562675352745, 2.1927562675352745, 187.63762017860614, 0.9458333253860474, 0.0]	[2.1948422793534843, 2.1948422793534843, 188.58570681072817, 0.9483333230018616, 0.0]	[2.1927586674193, 2.1927586674193, 181.67847233943922, 0.9474999904632568, 0.0]	[2.1951329505484796, 2.1951329505484796, 196.5670983250094, 0.9449999928474426, 0.0]	[2.193226418679545, 2.193226418679545, 178.94708179202354, 0.9516666531562805, 0.0]
800	[2.1931721091072482, 2.1931721091072482, 173.544688871167, 0.949999988079071, 0.0]	[2.1925696341617416, 2.1925696341617416, 175.40266524538634, 0.9483333230018616, 0.0]	[2.192236216278592, 2.192236216278592, 179.2672844778338, 0.9449999928474426, 0.0]	[2.2001441540177256, 2.2001441540177256, 198.63469278184664, 0.9441666603088379, 0.0]	[2.1917023056145086, 2.1917023056145086, 174.10725108360708, 0.9483333230018616, 0.0]	[2.192506798093313, 2.192506798093313, 183.8876951774497, 0.9474999904632568, 0.0]	[2.194257062913283, 2.194257062913283, 184.2795878887684, 0.949999988079071, 0.0]	[2.1924803603787715, 2.1924803603787715, 178.28809100624656, 0.9483333230018616, 0.0]	[2.194259163712525, 2.194259163712525, 182.7861623161183, 0.9474999904632568, 0.0]	[2.192947764650252, 2.192947764650252, 174.98087436071933, 0.9508333206176758, 0.0]
900	[2.1929419887301593, 2.1929419887301593, 170.75671482963241, 0.9516666531562805, 0.0]	[2.19232169574826, 2.19232169574826, 172.27839050572067, 0.949999988079071, 0.0]	[2.1920449791187737, 2.1920449791187737, 176.24342801700374, 0.9474999904632568, 0.0]	[2.198349129880915, 2.198349129880915, 191.7139239103666, 0.9449999928474426, 0.0]	[2.191641175229161, 2.191641175229161, 171.74405332448572, 0.9474999904632568, 0.0]	[2.192265712763836, 2.192265712763836, 181.2839022456414, 0.9491666555404663, 0.0]	[2.1937711209420585, 2.1937711209420585, 180.57300235256895, 0.949999988079071, 0.0]	[2.192257728835355, 2.192257728835355, 175.4418747417294, 0.9483333230018616, 0.0]	[2.193917330086011, 2.193917330086011, 177.37630842789108, 0.9491666555404663, 0.0]	[2.19267706093197, 2.19267706093197, 171.7986002140782, 0.9524999856948853, 0.0]
