Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	2.03E-03	3.64E-03	8.41E-03	2.57E-03	9.86E-03
ATP2B4_real_train_fold1.1	2.91E-04	5.54E-03	1.79E-03	4.19E-03	1.22E-02
MLH1_real_train_fold1	4.46E-03	2.23E-03	2.09E-03	1.62E-02	7.86E-03
MSH2_real_train_fold1	1.61E-03	1.30E-03	1.48E-03	1.52E-02	1.04E-02
MSH6_real_train_fold1	2.94E-03	1.66E-03	2.69E-04	1.10E-02	6.66E-03
MSH6_real_train_fold1.1	2.88E-03	2.03E-03	9.05E-04	9.75E-03	6.61E-03
OGG1_real_train_fold1	8.88E-106	1.70E-02	6.13E-04	2.79E-02	8.72E-03
PMS1_real_train_fold1	4.25E-03	8.21E-03	3.16E-03	9.40E-04	1.83E-02
PMS2_real_train_fold1	3.73E-03	2.23E-03	4.18E-03	8.25E-04	3.59E-03
RNF168_real_train_fold1	5.32E-04	2.10E-03	9.79E-04	5.36E-03	7.18E-03
UNG_real_train_fold1	7.94E-04	5.37E-03	1.31E-02	4.65E-02	3.44E-02
ATP2B4_dirichlet_train_fold1	4.02E-03	4.41E-03	2.13E-03	8.68E-03	1.18E-02
ATP2B4_dirichlet_train_fold1.1	3.05E-03	2.87E-03	1.19E-02	7.44E-04	1.03E-02
ATP2B4_dirichlet_train_fold1.2	3.10E-03	6.82E-03	3.22E-03	7.88E-03	6.95E-03
ATP2B4_dirichlet_train_fold1.3	5.86E-03	9.21E-04	1.26E-02	2.37E-03	7.62E-03
ATP2B4_dirichlet_train_fold1.4	3.56E-03	8.19E-03	0.00E+00	9.92E-03	3.75E-03
ATP2B4_dirichlet_train_fold1.5	5.31E-03	1.48E-03	2.58E-03	7.70E-03	7.56E-03
ATP2B4_dirichlet_train_fold1.6	5.34E-03	2.96E-04	2.95E-04	1.88E-02	1.46E-02
ATP2B4_dirichlet_train_fold1.7	1.74E-03	4.32E-03	3.22E-04	2.96E-03	5.44E-03
ATP2B4_dirichlet_train_fold1.8	1.68E-03	2.72E-03	1.98E-03	1.31E-02	2.04E-02
ATP2B4_dirichlet_train_fold1.9	5.69E-03	6.05E-03	1.04E-80	6.14E-03	1.15E-02
ATP2B4_dirichlet_train_fold1.10	2.64E-03	1.29E-02	5.69E-03	6.96E-03	1.34E-03
ATP2B4_dirichlet_train_fold1.11	0.00E+00	2.71E-03	1.39E-02	3.29E-03	5.91E-03
ATP2B4_dirichlet_train_fold1.12	2.70E-32	1.25E-02	1.83E-03	9.30E-03	2.32E-02
ATP2B4_dirichlet_train_fold1.13	1.07E-03	6.07E-03	0.00E+00	5.62E-03	1.39E-02
ATP2B4_dirichlet_train_fold1.14	2.33E-03	2.86E-03	7.09E-03	2.80E-03	7.26E-03
ATP2B4_dirichlet_train_fold1.15	2.02E-03	6.97E-03	1.80E-03	4.30E-03	6.86E-03
ATP2B4_dirichlet_train_fold1.16	2.41E-03	5.15E-04	1.21E-02	6.30E-03	5.30E-03
ATP2B4_dirichlet_train_fold1.17	3.94E-03	3.22E-03	1.66E-03	6.59E-03	7.62E-03
ATP2B4_dirichlet_train_fold1.18	4.36E-04	7.18E-03	7.40E-03	1.74E-02	1.47E-03
ATP2B4_dirichlet_train_fold1.19	3.06E-03	5.47E-03	2.50E-133	7.96E-03	4.38E-03
ATP2B4_dirichlet_train_fold1.20	2.64E-03	1.03E-03	3.48E-03	4.15E-03	9.56E-03
ATP2B4_dirichlet_train_fold1.21	6.73E-04	6.17E-03	0.00E+00	7.81E-03	1.55E-02
ATP2B4_dirichlet_train_fold1.22	3.84E-03	9.71E-03	0.00E+00	5.53E-03	7.25E-03
ATP2B4_dirichlet_train_fold1.23	3.14E-04	2.73E-03	5.58E-03	7.42E-03	1.75E-02
