Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999964	0.976	0.381	38.1%	0.06	23.548%	0.19137	0.973
ATP2B4_real_train_fold1.1	0.999999999999998	0.975	0.402	40.2%	0.058	22.238%	0.27281	0.97
MLH1_real_train_fold1	0.9999999999999958	0.982	0.219	21.9%	0.034	19.16%	0.05149	0.974
MSH2_real_train_fold1	0.9999999999999963	0.981	0.223	22.3%	0.041	21.105%	0.04945	0.976
MSH6_real_train_fold1	0.9999999999999969	0.989	0.175	17.5%	0.028	15.063%	0.04502	0.985
MSH6_real_train_fold1.1	0.9999999999999959	0.988	0.174	17.4%	0.028	15.361%	0.03661	0.983
MSH6_real_train_fold1.2	0.9999999999999956	0.993	0.143	14.3%	0.022	12.109%	0.02638	0.99
OGG1_real_train_fold1	0.9999999999999973	0.993	0.243	24.3%	0.053	13.46%	0.10591	0.993
PMS1_real_train_fold1	0.9999999999999977	0.914	0.525	52.5%	0.082	40.394%	0.31061	0.884
PMS2_real_train_fold1	0.9999999999999952	0.858	0.534	53.4%	0.083	51.518%	0.21247	0.75
RNF168_real_train_fold1	0.9999999999999989	0.97	0.295	29.5%	0.036	24.788%	0.10644	0.946
UNG_real_train_fold1	0.9999999999999982	0.956	0.383	38.3%	0.06	29.91%	0.19659	0.941
ATP2B4_dirichlet_train_fold1	0.9999999999999978	0.951	0.63	63.0%	0.091	32.394%	0.45328	0.945
ATP2B4_dirichlet_train_fold1.1	0.9999999999999988	0.816	0.844	84.4%	0.147	58.283%	0.72719	0.776
ATP2B4_dirichlet_train_fold1.2	0.999999999999999	0.931	0.635	63.5%	0.103	37.385%	0.46861	0.921
ATP2B4_dirichlet_train_fold1.3	0.9999999999999977	0.879	0.642	64.2%	0.116	48.27%	0.49693	0.851
ATP2B4_dirichlet_train_fold1.4	0.999999999999999	0.935	0.625	62.5%	0.1	35.965%	0.54729	0.925
ATP2B4_dirichlet_train_fold1.5	0.9999999999999992	0.855	0.773	77.3%	0.138	52.057%	0.70335	0.827
ATP2B4_dirichlet_train_fold1.6	0.9999999999999989	0.882	0.694	69.4%	0.116	47.19%	0.6116	0.856
ATP2B4_dirichlet_train_fold1.7	0.9999999999999989	0.918	0.679	67.9%	0.122	41.323%	0.55199	0.908
ATP2B4_dirichlet_train_fold1.8	0.9999999999999988	0.905	0.731	73.1%	0.115	42.896%	0.65452	0.888
ATP2B4_dirichlet_train_fold1.9	0.9999999999999989	0.954	0.654	65.4%	0.107	33.644%	0.4557	0.952
ATP2B4_dirichlet_train_fold1.10	0.9999999999999989	0.825	0.826	82.6%	0.154	57.109%	0.77436	0.793
ATP2B4_dirichlet_train_fold1.11	0.9999999999999978	0.957	0.532	53.2%	0.085	29.335%	0.43231	0.951
ATP2B4_dirichlet_train_fold1.12	0.999999999999998	0.852	0.766	76.6%	0.132	52.713%	0.64522	0.82
ATP2B4_dirichlet_train_fold1.13	0.9999999999999989	0.86	0.748	74.8%	0.126	50.826%	0.58552	0.829
ATP2B4_dirichlet_train_fold1.14	0.9999999999999976	0.869	0.664	66.4%	0.108	49.636%	0.53122	0.828
ATP2B4_dirichlet_train_fold1.15	0.9999999999999978	0.931	0.655	65.5%	0.106	37.184%	0.48912	0.921
ATP2B4_dirichlet_train_fold1.16	0.999999999999998	0.875	0.671	67.1%	0.125	48.533%	0.4739	0.849
ATP2B4_dirichlet_train_fold1.17	0.9999999999999974	0.876	0.67	67.0%	0.118	48.344%	0.49676	0.847
ATP2B4_dirichlet_train_fold1.18	0.9999999999999976	0.89	0.712	71.2%	0.117	47.102%	0.50824	0.869
ATP2B4_dirichlet_train_fold1.19	0.9999999999999991	0.927	0.646	64.6%	0.131	38.237%	0.56239	0.92
ATP2B4_dirichlet_train_fold1.20	0.9999999999999979	0.888	0.685	68.5%	0.116	46.821%	0.51725	0.865
ATP2B4_dirichlet_train_fold1.21	0.9999999999999989	0.917	0.786	78.6%	0.127	40.754%	0.66286	0.907
ATP2B4_dirichlet_train_fold1.22	0.9999999999999989	0.808	0.812	81.2%	0.167	58.927%	0.75532	0.776
ATP2B4_dirichlet_train_fold1.23	0.9999999999999979	0.892	0.684	68.4%	0.119	45.159%	0.60173	0.871
ATP2B4_dirichlet_train_fold1.24	0.9999999999999978	0.872	0.721	72.1%	0.139	50.807%	0.49929	0.853
ATP2B4_dirichlet_train_fold1.25	0.9999999999999987	0.912	0.669	66.9%	0.108	41.098%	0.54855	0.896
ATP2B4_dirichlet_train_fold1.26	0.9999999999999989	0.924	0.716	71.6%	0.103	38.751%	0.5627	0.911
ATP2B4_dirichlet_train_fold1.27	0.9999999999999989	0.85	0.828	82.8%	0.139	53.075%	0.84004	0.82
ATP2B4_dirichlet_train_fold1.28	0.9999999999999989	0.804	0.878	87.8%	0.158	59.443%	0.65262	0.765
ATP2B4_dirichlet_train_fold1.29	0.9999999999999977	0.917	0.624	62.4%	0.099	39.996%	0.50239	0.9
ATP2B4_dirichlet_train_fold1.30	0.999999999999999	0.913	0.716	71.6%	0.117	41.901%	0.5497	0.901
ATP2B4_dirichlet_train_fold1.31	0.9999999999999971	0.907	0.551	55.1%	0.098	42.394%	0.47413	0.883
ATP2B4_dirichlet_train_fold1.32	0.9999999999999987	0.879	0.817	81.7%	0.119	47.64%	0.69028	0.853
ATP2B4_dirichlet_train_fold1.33	0.9999999999999971	0.921	0.598	59.8%	0.111	39.198%	0.56	0.909
ATP2B4_dirichlet_train_fold1.34	0.9999999999999989	0.893	0.737	73.7%	0.12	45.206%	0.64235	0.873
ATP2B4_dirichlet_train_fold1.35	0.999999999999999	0.893	0.73	73.0%	0.113	44.835%	0.58525	0.871
ATP2B4_dirichlet_train_fold1.36	0.9999999999999974	0.907	0.683	68.3%	0.109	43.223%	0.513	0.89
ATP2B4_dirichlet_train_fold1.37	0.9999999999999989	0.877	0.754	75.4%	0.131	48.27%	0.58074	0.855
ATP2B4_dirichlet_train_fold1.38	0.9999999999999993	0.943	0.621	62.1%	0.095	33.194%	0.50026	0.934
ATP2B4_dirichlet_train_fold1.39	0.9999999999999973	0.814	0.85	85.0%	0.153	58.811%	0.6409	0.778
ATP2B4_dirichlet_train_fold1.40	0.9999999999999973	0.934	0.649	64.9%	0.094	36.441%	0.44416	0.922
ATP2B4_dirichlet_train_fold1.41	0.9999999999999991	0.947	0.629	62.9%	0.113	32.506%	8.86077	0.942
ATP2B4_dirichlet_train_fold1.42	0.9999999999999973	0.918	0.647	64.7%	0.105	40.545%	0.42968	0.904
ATP2B4_dirichlet_train_fold1.43	0.9999999999999989	0.876	0.741	74.1%	0.121	48.587%	0.6316	0.85
ATP2B4_dirichlet_train_fold1.44	0.9999999999999989	0.932	0.672	67.2%	0.099	36.502%	0.60648	0.921
ATP2B4_dirichlet_train_fold1.45	0.9999999999999984	0.919	0.722	72.2%	0.115	39.954%	0.60436	0.907
ATP2B4_dirichlet_train_fold1.46	0.999999999999999	0.941	0.629	62.9%	0.096	34.38%	0.57037	0.932
ATP2B4_dirichlet_train_fold1.47	0.9999999999999987	0.917	0.693	69.3%	0.103	39.851%	0.6228	0.901
ATP2B4_dirichlet_train_fold1.48	0.9999999999999978	0.878	0.796	79.6%	0.135	49.541%	0.63534	0.86
ATP2B4_dirichlet_train_fold1.49	0.9999999999999988	0.881	0.795	79.5%	0.133	47.179%	0.72269	0.862
ATP2B4_dirichlet_train_fold1.50	0.9999999999999973	0.923	0.592	59.2%	0.102	40.6%	0.38918	0.912
ATP2B4_dirichlet_train_fold1.51	0.9999999999999988	0.954	0.552	55.2%	0.082	30.292%	0.47346	0.946
ATP2B4_dirichlet_train_fold1.52	0.9999999999999989	0.925	0.699	69.9%	0.102	38.197%	0.57601	0.912
ATP2B4_dirichlet_train_fold1.53	0.9999999999999987	0.909	0.655	65.5%	0.112	41.887%	0.51909	0.893
ATP2B4_dirichlet_train_fold1.54	0.9999999999999986	0.911	0.705	70.5%	0.121	41.229%	0.60176	0.899
ATP2B4_dirichlet_train_fold1.55	0.9999999999999977	0.846	0.743	74.3%	0.147	53.838%	3.97647	0.819
ATP2B4_dirichlet_train_fold1.56	0.999999999999999	0.961	0.602	60.2%	0.088	27.606%	0.46735	0.957
ATP2B4_dirichlet_train_fold1.57	0.9999999999999974	0.956	0.538	53.8%	0.082	30.956%	0.36442	0.95
ATP2B4_dirichlet_train_fold1.58	0.9999999999999974	0.958	0.544	54.4%	0.08	28.599%	0.46327	0.952
ATP2B4_dirichlet_train_fold1.59	0.9999999999999991	0.921	0.663	66.3%	0.115	39.841%	0.56102	0.909
ATP2B4_dirichlet_train_fold1.60	0.9999999999999989	0.933	0.687	68.7%	0.103	36.051%	0.57275	0.922
ATP2B4_dirichlet_train_fold1.61	0.999999999999998	0.921	0.644	64.4%	0.107	38.909%	0.47464	0.908
ATP2B4_dirichlet_train_fold1.62	0.9999999999999987	0.956	0.538	53.8%	0.093	30.499%	0.39562	0.95
ATP2B4_dirichlet_train_fold1.63	0.9999999999999976	0.937	0.616	61.6%	0.09	35.341%	0.46502	0.925
ATP2B4_dirichlet_train_fold1.64	0.9999999999999987	0.907	0.68	68.0%	0.101	41.842%	0.58395	0.886
ATP2B4_dirichlet_train_fold1.65	0.9999999999999973	0.95	0.542	54.2%	0.076	31.269%	0.37614	0.939
ATP2B4_dirichlet_train_fold1.66	0.9999999999999971	0.917	0.679	67.9%	0.1	40.713%	0.46553	0.9
ATP2B4_dirichlet_train_fold1.67	0.9999999999999976	0.94	0.552	55.2%	0.092	34.131%	0.40103	0.93
ATP2B4_dirichlet_train_fold1.68	0.9999999999999972	0.909	0.623	62.3%	0.1	41.919%	0.47317	0.887
ATP2B4_dirichlet_train_fold1.69	0.9999999999999976	0.906	0.642	64.2%	0.105	42.563%	0.50036	0.885
ATP2B4_dirichlet_train_fold1.70	0.9999999999999991	0.919	0.631	63.1%	0.109	39.76%	0.88997	0.906
ATP2B4_dirichlet_train_fold1.71	0.9999999999999984	0.95	0.577	57.7%	0.095	31.555%	0.5405	0.943
ATP2B4_dirichlet_train_fold1.72	0.9999999999999978	0.918	0.668	66.8%	0.097	40.001%	0.51309	0.9
ATP2B4_dirichlet_train_fold1.73	0.9999999999999979	0.932	0.577	57.7%	0.104	36.375%	0.55679	0.922
ATP2B4_dirichlet_train_fold1.74	0.9999999999999972	0.941	0.593	59.3%	0.097	34.727%	0.44962	0.933
ATP2B4_dirichlet_train_fold1.75	0.9999999999999987	0.873	0.758	75.8%	0.115	48.754%	0.5761	0.841
ATP2B4_dirichlet_train_fold1.76	0.9999999999999989	0.916	0.68	68.0%	0.103	40.162%	0.58855	0.9
ATP2B4_dirichlet_train_fold1.77	0.9999999999999976	0.919	0.635	63.5%	0.12	40.07%	0.47867	0.909
ATP2B4_dirichlet_train_fold1.78	0.9999999999999984	0.844	0.752	75.2%	0.126	53.689%	0.63995	0.804
ATP2B4_dirichlet_train_fold1.79	0.9999999999999981	0.909	0.74	74.0%	0.126	44.4%	0.55758	0.899
ATP2B4_dirichlet_train_fold1.80	0.9999999999999976	0.901	0.667	66.7%	0.126	45.722%	0.43187	0.889
ATP2B4_dirichlet_train_fold1.81	0.9999999999999988	0.926	0.651	65.1%	0.109	38.085%	0.58136	0.914
ATP2B4_dirichlet_train_fold1.82	0.9999999999999981	0.877	0.678	67.8%	0.119	48.393%	0.55753	0.849
ATP2B4_dirichlet_train_fold1.83	0.9999999999999988	0.878	0.7	70.0%	0.121	48.847%	0.68858	0.853
ATP2B4_dirichlet_train_fold1.84	0.9999999999999989	0.867	0.797	79.7%	0.135	50.291%	0.78737	0.843
ATP2B4_dirichlet_train_fold1.85	0.999999999999999	0.855	0.797	79.7%	0.12	52.258%	0.58953	0.816
ATP2B4_dirichlet_train_fold1.86	0.9999999999999988	0.881	0.755	75.5%	0.114	47.19%	0.6202	0.853
ATP2B4_dirichlet_train_fold1.87	0.9999999999999993	0.902	0.734	73.4%	0.123	43.101%	0.65475	0.887
ATP2B4_dirichlet_train_fold1.88	0.9999999999999989	0.898	0.771	77.1%	0.13	44.009%	0.63167	0.883
ATP2B4_dirichlet_train_fold1.89	0.9999999999999978	0.959	0.559	55.9%	0.086	28.369%	0.43125	0.954
ATP2B4_dirichlet_train_fold1.90	0.9999999999999989	0.902	0.682	68.2%	0.12	44.879%	0.61559	0.885
ATP2B4_dirichlet_train_fold1.91	0.9999999999999988	0.922	0.624	62.4%	0.102	39.408%	0.62321	0.908
ATP2B4_dirichlet_train_fold1.92	0.9999999999999979	0.878	0.683	68.3%	0.123	48.013%	0.51876	0.853
ATP2B4_dirichlet_train_fold1.93	0.9999999999999971	0.951	0.538	53.8%	0.089	31.877%	0.42522	0.944
ATP2B4_dirichlet_train_fold1.94	0.999999999999999	0.85	0.861	86.1%	0.144	52.659%	0.80573	0.823
ATP2B4_dirichlet_train_fold1.95	0.9999999999999979	0.946	0.467	46.7%	0.087	32.881%	0.33884	0.936
ATP2B4_dirichlet_train_fold1.96	0.9999999999999978	0.832	0.745	74.5%	0.15	57.073%	0.53782	0.804
ATP2B4_dirichlet_train_fold1.97	0.9999999999999987	0.89	0.75	75.0%	0.124	46.133%	0.66865	0.87
MSH2_dirichlet_train_fold1	0.9999999999999971	0.946	0.416	41.6%	0.067	33.093%	0.19433	0.929
MSH6_dirichlet_train_fold1	0.9999999999999968	0.915	0.498	49.8%	0.082	40.598%	0.29547	0.885
PMS1_dirichlet_train_fold1	0.9999999999999982	0.732	0.822	82.2%	0.154	68.277%	0.6777	0.645
MLH1_dirichlet_train_fold1	0.9999999999999969	0.852	0.606	60.6%	0.1	52.834%	0.35678	0.785
PMS2_dirichlet_train_fold1	0.9999999999999966	0.7	0.824	82.4%	0.14	71.253%	0.5714	0.549
MSH2_dirichlet_train_fold1.1	0.9999999999999972	0.846	0.612	61.2%	0.112	53.813%	0.43422	0.793
PMS1_dirichlet_train_fold1.1	0.9999999999999987	0.815	0.776	77.6%	0.124	57.756%	0.60243	0.753
MLH1_dirichlet_train_fold1.1	0.9999999999999967	0.895	0.544	54.4%	0.083	44.825%	0.28459	0.846
MSH6_dirichlet_train_fold1.1	0.9999999999999966	0.886	0.595	59.5%	0.087	46.638%	0.3167	0.833
MSH6_dirichlet_train_fold1.2	0.9999999999999971	0.924	0.498	49.8%	0.077	38.184%	0.30275	0.897
MSH6_dirichlet_train_fold1.3	0.9999999999999967	0.866	0.566	56.6%	0.094	51.082%	0.43114	0.804
MSH6_dirichlet_train_fold1.4	0.9999999999999971	0.813	0.71	71.0%	0.111	58.255%	0.53386	0.725
MSH6_dirichlet_train_fold1.5	0.9999999999999962	0.893	0.556	55.6%	0.095	45.508%	0.34117	0.858
MSH6_dirichlet_train_fold1.6	0.9999999999999969	0.873	0.578	57.8%	0.089	48.557%	0.35733	0.809
MSH2_dirichlet_train_fold1.2	0.9999999999999971	0.852	0.61	61.0%	0.112	52.612%	0.37903	0.804
MSH2_dirichlet_train_fold1.3	0.9999999999999968	0.905	0.519	51.9%	0.086	43.049%	0.30331	0.871
MLH1_dirichlet_train_fold1.2	0.9999999999999964	0.849	0.63	63.0%	0.096	52.883%	0.36285	0.77
MSH2_dirichlet_train_fold1.4	0.9999999999999968	0.876	0.551	55.1%	0.093	48.117%	0.34571	0.823
