Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999964	0.974	0.369	36.9%	0.06	23.548%	0.17892	0.97
ATP2B4_real_train_fold1.1	0.9999999999999971	0.978	0.396	39.6%	0.055	22.767%	0.19457	0.974
MLH1_real_train_fold1	0.9999999999999958	0.974	0.249	24.9%	0.041	23.105%	0.0573	0.964
MSH2_real_train_fold1	0.9999999999999957	0.979	0.237	23.7%	0.041	22.49%	0.05191	0.973
MSH6_real_train_fold1	0.9999999999999989	0.982	0.214	21.4%	0.04	21.459%	0.05108	0.979
MSH6_real_train_fold1.1	0.9999999999999966	0.984	0.216	21.6%	0.037	20.318%	0.04603	0.981
MSH6_real_train_fold1.2	0.9999999999999962	0.985	0.213	21.3%	0.034	18.709%	0.04637	0.981
OGG1_real_train_fold1	0.9999999999999978	0.998	0.189	18.9%	0.032	8.092%	0.07206	0.998
PMS1_real_train_fold1	0.9999999999999992	0.923	0.529	52.9%	0.088	38.854%	0.29724	0.903
PMS2_real_train_fold1	0.9999999999999957	0.817	0.603	60.3%	0.098	57.754%	0.2541	0.694
RNF168_real_train_fold1	0.9999999999999989	0.971	0.285	28.5%	0.036	24.788%	0.10254	0.948
UNG_real_train_fold1	0.9999999999999982	0.963	0.336	33.6%	0.055	27.418%	0.1566	0.95
ATP2B4_dirichlet_train_fold1	0.9999999999999978	0.95	0.625	62.5%	0.092	32.75%	0.45068	0.944
ATP2B4_dirichlet_train_fold1.1	0.9999999999999978	0.917	0.595	59.5%	0.101	39.966%	0.44379	0.899
ATP2B4_dirichlet_train_fold1.2	0.9999999999999976	0.908	0.638	63.8%	0.094	41.65%	0.48269	0.883
ATP2B4_dirichlet_train_fold1.3	0.9999999999999972	0.876	0.719	71.9%	0.114	48.484%	0.51932	0.844
ATP2B4_dirichlet_train_fold1.4	0.9999999999999978	0.869	0.777	77.7%	0.119	50.546%	0.60204	0.84
ATP2B4_dirichlet_train_fold1.5	0.999999999999998	0.873	0.68	68.0%	0.121	48.874%	0.52402	0.844
ATP2B4_dirichlet_train_fold1.6	0.9999999999999983	0.915	0.642	64.2%	0.11	41.473%	0.44923	0.902
ATP2B4_dirichlet_train_fold1.7	0.9999999999999983	0.937	0.593	59.3%	0.096	35.533%	0.4858	0.927
ATP2B4_dirichlet_train_fold1.8	0.9999999999999978	0.948	0.587	58.7%	0.101	33.291%	0.38629	0.943
ATP2B4_dirichlet_train_fold1.9	0.9999999999999981	0.935	0.594	59.4%	0.104	35.465%	0.52268	0.925
ATP2B4_dirichlet_train_fold1.10	0.9999999999999978	0.909	0.687	68.7%	0.115	43.459%	0.47297	0.895
ATP2B4_dirichlet_train_fold1.11	0.9999999999999973	0.868	0.768	76.8%	0.142	50.095%	0.55717	0.847
ATP2B4_dirichlet_train_fold1.12	0.9999999999999976	0.866	0.745	74.5%	0.115	50.255%	0.5654	0.831
ATP2B4_dirichlet_train_fold1.13	0.9999999999999978	0.842	0.753	75.3%	0.114	54.091%	0.56582	0.788
ATP2B4_dirichlet_train_fold1.14	0.9999999999999973	0.912	0.662	66.2%	0.106	41.676%	0.48713	0.894
ATP2B4_dirichlet_train_fold1.15	0.999999999999998	0.934	0.603	60.3%	0.101	36.377%	0.49086	0.923
ATP2B4_dirichlet_train_fold1.16	0.9999999999999981	0.888	0.74	74.0%	0.14	47.219%	0.5378	0.874
ATP2B4_dirichlet_train_fold1.17	0.9999999999999973	0.862	0.728	72.8%	0.128	50.712%	0.55513	0.833
ATP2B4_dirichlet_train_fold1.18	0.9999999999999978	0.946	0.523	52.3%	0.085	32.294%	0.39782	0.936
ATP2B4_dirichlet_train_fold1.19	0.999999999999998	0.941	0.555	55.5%	0.088	34.319%	0.41096	0.93
ATP2B4_dirichlet_train_fold1.20	0.999999999999998	0.921	0.641	64.1%	0.101	39.78%	0.43786	0.906
ATP2B4_dirichlet_train_fold1.21	0.9999999999999979	0.859	0.798	79.8%	0.126	51.599%	0.65888	0.827
ATP2B4_dirichlet_train_fold1.22	0.9999999999999977	0.875	0.715	71.5%	0.116	48.764%	0.60399	0.844
ATP2B4_dirichlet_train_fold1.23	0.9999999999999976	0.885	0.691	69.1%	0.134	46.803%	0.48547	0.867
ATP2B4_dirichlet_train_fold1.24	0.9999999999999984	0.866	0.712	71.2%	0.105	50.247%	0.60037	0.821
ATP2B4_dirichlet_train_fold1.25	0.9999999999999977	0.917	0.618	61.8%	0.095	39.949%	0.47738	0.897
ATP2B4_dirichlet_train_fold1.26	0.999999999999998	0.909	0.651	65.1%	0.118	42.896%	0.4163	0.895
ATP2B4_dirichlet_train_fold1.27	0.9999999999999976	0.945	0.609	60.9%	0.107	35.43%	0.38048	0.941
ATP2B4_dirichlet_train_fold1.28	0.9999999999999976	0.856	0.706	70.6%	0.111	51.994%	0.51678	0.811
ATP2B4_dirichlet_train_fold1.29	0.9999999999999976	0.942	0.691	69.1%	0.101	35.077%	0.50969	0.935
ATP2B4_dirichlet_train_fold1.30	0.9999999999999978	0.91	0.71	71.0%	0.103	42.116%	0.5336	0.89
ATP2B4_dirichlet_train_fold1.31	0.9999999999999976	0.901	0.72	72.0%	0.127	45.5%	0.53163	0.888
ATP2B4_dirichlet_train_fold1.32	0.9999999999999982	0.959	0.611	61.1%	0.092	30.089%	0.49498	0.955
ATP2B4_dirichlet_train_fold1.33	0.9999999999999974	0.944	0.542	54.2%	0.083	33.14%	0.39304	0.932
ATP2B4_dirichlet_train_fold1.34	0.9999999999999982	0.944	0.654	65.4%	0.101	33.828%	0.4959	0.937
ATP2B4_dirichlet_train_fold1.35	0.9999999999999978	0.972	0.48	48.0%	0.07	23.841%	0.35222	0.968
ATP2B4_dirichlet_train_fold1.36	0.9999999999999977	0.943	0.575	57.5%	0.098	34.632%	0.38797	0.935
ATP2B4_dirichlet_train_fold1.37	0.999999999999998	0.883	0.731	73.1%	0.13	47.869%	0.5334	0.864
ATP2B4_dirichlet_train_fold1.38	0.9999999999999974	0.926	0.593	59.3%	0.093	37.642%	0.4076	0.91
ATP2B4_dirichlet_train_fold1.39	0.9999999999999979	0.94	0.634	63.4%	0.092	35.174%	0.45032	0.93
ATP2B4_dirichlet_train_fold1.40	0.9999999999999976	0.849	0.787	78.7%	0.159	53.133%	0.58105	0.828
ATP2B4_dirichlet_train_fold1.41	0.9999999999999978	0.877	0.742	74.2%	0.111	49.06%	0.5643	0.848
ATP2B4_dirichlet_train_fold1.42	0.9999999999999972	0.857	0.766	76.6%	0.121	51.471%	0.56571	0.821
ATP2B4_dirichlet_train_fold1.43	0.9999999999999978	0.884	0.678	67.8%	0.118	46.866%	0.64187	0.859
ATP2B4_dirichlet_train_fold1.44	0.9999999999999982	0.898	0.695	69.5%	0.118	44.375%	0.48952	0.88
ATP2B4_dirichlet_train_fold1.45	0.9999999999999981	0.881	0.761	76.1%	0.132	47.848%	0.57675	0.862
ATP2B4_dirichlet_train_fold1.46	0.9999999999999976	0.928	0.657	65.7%	0.1	37.386%	0.54856	0.916
ATP2B4_dirichlet_train_fold1.47	0.999999999999998	0.883	0.782	78.2%	0.123	47.334%	0.58387	0.861
ATP2B4_dirichlet_train_fold1.48	0.9999999999999979	0.861	0.773	77.3%	0.123	51.062%	0.71425	0.828
ATP2B4_dirichlet_train_fold1.49	0.9999999999999981	0.865	0.721	72.1%	0.121	50.512%	0.57201	0.833
ATP2B4_dirichlet_train_fold1.50	0.9999999999999977	0.872	0.725	72.5%	0.131	49.095%	0.56464	0.848
ATP2B4_dirichlet_train_fold1.51	0.9999999999999976	0.886	0.687	68.7%	0.108	46.423%	0.54234	0.857
ATP2B4_dirichlet_train_fold1.52	0.9999999999999979	0.898	0.682	68.2%	0.121	43.976%	0.66271	0.88
ATP2B4_dirichlet_train_fold1.53	0.9999999999999982	0.928	0.593	59.3%	0.102	37.439%	0.47395	0.915
ATP2B4_dirichlet_train_fold1.54	0.9999999999999976	0.863	0.673	67.3%	0.105	51.373%	0.44952	0.817
ATP2B4_dirichlet_train_fold1.55	0.9999999999999972	0.906	0.721	72.1%	0.101	42.648%	0.5804	0.883
ATP2B4_dirichlet_train_fold1.56	0.999999999999998	0.947	0.613	61.3%	0.098	32.599%	0.39644	0.94
ATP2B4_dirichlet_train_fold1.57	0.9999999999999976	0.929	0.631	63.1%	0.108	37.596%	0.47962	0.918
ATP2B4_dirichlet_train_fold1.58	0.9999999999999976	0.88	0.631	63.1%	0.13	48.48%	0.43647	0.86
ATP2B4_dirichlet_train_fold1.59	0.9999999999999976	0.779	0.84	84.0%	0.142	62.563%	0.7023	0.713
ATP2B4_dirichlet_train_fold1.60	0.9999999999999976	0.89	0.756	75.6%	0.109	45.345%	0.59094	0.865
ATP2B4_dirichlet_train_fold1.61	0.9999999999999976	0.882	0.652	65.2%	0.133	47.435%	0.52227	0.863
ATP2B4_dirichlet_train_fold1.62	0.9999999999999981	0.919	0.673	67.3%	0.099	40.407%	0.51097	0.902
ATP2B4_dirichlet_train_fold1.63	0.9999999999999974	0.962	0.535	53.5%	0.079	27.272%	0.41854	0.956
ATP2B4_dirichlet_train_fold1.64	0.9999999999999978	0.864	0.707	70.7%	0.109	50.557%	0.54705	0.821
ATP2B4_dirichlet_train_fold1.65	0.999999999999998	0.876	0.689	68.9%	0.121	48.242%	0.62347	0.85
ATP2B4_dirichlet_train_fold1.66	0.9999999999999978	0.864	0.759	75.9%	0.126	51.124%	0.58262	0.836
ATP2B4_dirichlet_train_fold1.67	0.9999999999999973	0.918	0.617	61.7%	0.107	40.984%	0.41471	0.905
ATP2B4_dirichlet_train_fold1.68	0.9999999999999979	0.936	0.588	58.8%	0.097	35.673%	0.41801	0.925
ATP2B4_dirichlet_train_fold1.69	0.9999999999999972	0.846	0.741	74.1%	0.12	53.72%	0.57588	0.802
ATP2B4_dirichlet_train_fold1.70	0.9999999999999984	0.896	0.702	70.2%	0.155	47.044%	0.49929	0.887
ATP2B4_dirichlet_train_fold1.71	0.999999999999998	0.901	0.689	68.9%	0.119	44.079%	0.55042	0.885
ATP2B4_dirichlet_train_fold1.72	0.9999999999999974	0.937	0.598	59.8%	0.093	36.72%	0.41224	0.926
ATP2B4_dirichlet_train_fold1.73	0.9999999999999979	0.924	0.612	61.2%	0.114	39.36%	0.38884	0.913
ATP2B4_dirichlet_train_fold1.74	0.9999999999999978	0.861	0.691	69.1%	0.141	51.242%	0.55534	0.838
ATP2B4_dirichlet_train_fold1.75	0.999999999999998	0.911	0.707	70.7%	0.116	42.444%	0.52796	0.897
ATP2B4_dirichlet_train_fold1.76	0.9999999999999978	0.917	0.676	67.6%	0.106	40.404%	0.49251	0.902
ATP2B4_dirichlet_train_fold1.77	0.9999999999999976	0.912	0.702	70.2%	0.109	42.387%	0.53772	0.896
ATP2B4_dirichlet_train_fold1.78	0.999999999999998	0.917	0.753	75.3%	0.117	44.798%	0.51495	0.913
ATP2B4_dirichlet_train_fold1.79	0.9999999999999979	0.912	0.675	67.5%	0.115	42.086%	0.55074	0.898
ATP2B4_dirichlet_train_fold1.80	0.9999999999999977	0.918	0.674	67.4%	0.11	40.918%	0.52412	0.904
ATP2B4_dirichlet_train_fold1.81	0.9999999999999982	0.871	0.737	73.7%	0.116	49.095%	0.63171	0.839
ATP2B4_dirichlet_train_fold1.82	0.9999999999999973	0.832	0.766	76.6%	0.135	55.224%	0.55911	0.793
ATP2B4_dirichlet_train_fold1.83	0.9999999999999977	0.935	0.58	58.0%	0.094	36.935%	0.37064	0.923
ATP2B4_dirichlet_train_fold1.84	0.9999999999999978	0.947	0.594	59.4%	0.091	32.346%	0.4394	0.939
ATP2B4_dirichlet_train_fold1.85	0.9999999999999982	0.901	0.697	69.7%	0.108	43.229%	0.55247	0.88
ATP2B4_dirichlet_train_fold1.86	0.9999999999999984	0.903	0.745	74.5%	0.119	42.911%	0.59643	0.887
ATP2B4_dirichlet_train_fold1.87	0.999999999999998	0.896	0.644	64.4%	0.127	46.345%	0.44889	0.882
ATP2B4_dirichlet_train_fold1.88	0.9999999999999971	0.932	0.626	62.6%	0.094	37.259%	0.39031	0.92
ATP2B4_dirichlet_train_fold1.89	0.9999999999999972	0.915	0.644	64.4%	0.099	40.428%	0.48637	0.896
ATP2B4_dirichlet_train_fold1.90	0.9999999999999981	0.907	0.656	65.6%	0.112	43.631%	0.53147	0.891
ATP2B4_dirichlet_train_fold1.91	0.9999999999999973	0.913	0.733	73.3%	0.112	42.424%	0.55855	0.901
ATP2B4_dirichlet_train_fold1.92	0.9999999999999973	0.916	0.618	61.8%	0.088	39.918%	0.40578	0.892
ATP2B4_dirichlet_train_fold1.93	0.9999999999999974	0.946	0.59	59.0%	0.093	33.616%	0.40839	0.938
ATP2B4_dirichlet_train_fold1.94	0.9999999999999982	0.777	0.913	91.3%	0.142	63.142%	0.80071	0.707
ATP2B4_dirichlet_train_fold1.95	0.9999999999999971	0.95	0.559	55.9%	0.081	31.272%	0.39638	0.94
ATP2B4_dirichlet_train_fold1.96	0.9999999999999974	0.857	0.712	71.2%	0.119	51.555%	0.56029	0.819
ATP2B4_dirichlet_train_fold1.97	0.9999999999999978	0.912	0.652	65.2%	0.106	41.697%	0.48807	0.896
MLH1_dirichlet_train_fold1	0.999999999999997	0.868	0.598	59.8%	0.096	49.885%	0.31825	0.814
MSH6_dirichlet_train_fold1	0.9999999999999989	0.824	0.661	66.1%	0.107	56.635%	0.38464	0.739
PMS2_dirichlet_train_fold1	0.9999999999999966	0.744	0.738	73.8%	0.115	66.854%	0.47234	0.558
MLH1_dirichlet_train_fold1.1	0.9999999999999967	0.855	0.629	62.9%	0.095	51.72%	0.36591	0.782
MSH6_dirichlet_train_fold1.1	0.9999999999999967	0.894	0.544	54.4%	0.084	44.972%	0.33982	0.844
PMS2_dirichlet_train_fold1.1	0.9999999999999967	0.721	0.885	88.5%	0.144	69.585%	0.55921	0.61
PMS1_dirichlet_train_fold1	0.9999999999999991	0.865	0.704	70.4%	0.116	50.221%	0.48234	0.829
PMS2_dirichlet_train_fold1.2	0.9999999999999966	0.745	0.835	83.5%	0.125	66.956%	0.5262	0.606
MSH2_dirichlet_train_fold1	0.9999999999999967	0.877	0.558	55.8%	0.094	48.166%	0.32142	0.826
MSH6_dirichlet_train_fold1.2	0.999999999999997	0.825	0.675	67.5%	0.109	56.319%	0.37033	0.748
MLH1_dirichlet_train_fold1.2	0.9999999999999968	0.865	0.615	61.5%	0.09	50.302%	0.37325	0.793
MSH6_dirichlet_train_fold1.3	0.9999999999999964	0.868	0.617	61.7%	0.093	49.742%	0.31432	0.806
MLH1_dirichlet_train_fold1.3	0.9999999999999967	0.878	0.558	55.8%	0.095	47.875%	0.29168	0.83
PMS1_dirichlet_train_fold1.1	0.9999999999999991	0.9	0.641	64.1%	0.101	43.79%	0.51797	0.874
PMS2_dirichlet_train_fold1.3	0.9999999999999964	0.698	0.742	74.2%	0.153	71.54%	0.51409	0.58
MSH2_dirichlet_train_fold1.1	0.9999999999999967	0.87	0.56	56.0%	0.104	50.132%	0.30776	0.827
MLH1_dirichlet_train_fold1.4	0.9999999999999969	0.871	0.623	62.3%	0.097	49.526%	0.34575	0.82
MSH6_dirichlet_train_fold1.4	0.9999999999999973	0.827	0.601	60.1%	0.125	56.889%	0.34267	0.778
PMS2_dirichlet_train_fold1.4	0.999999999999997	0.761	0.755	75.5%	0.112	65.055%	0.45264	0.595
PMS1_dirichlet_train_fold1.2	0.999999999999999	0.775	0.822	82.2%	0.14	63.422%	0.66151	0.701
MSH6_dirichlet_train_fold1.5	0.9999999999999964	0.852	0.622	62.2%	0.092	52.62%	0.31996	0.765
MSH2_dirichlet_train_fold1.2	0.9999999999999969	0.835	0.646	64.6%	0.115	55.411%	0.38917	0.777
MSH6_dirichlet_train_fold1.6	0.9999999999999989	0.899	0.51	51.0%	0.08	43.729%	0.2779	0.85
MSH6_dirichlet_train_fold1.7	0.999999999999997	0.862	0.62	62.0%	0.093	50.632%	0.43605	0.792
PMS2_dirichlet_train_fold1.5	0.9999999999999964	0.734	0.862	86.2%	0.143	68.948%	0.55846	0.653
PMS1_dirichlet_train_fold1.3	0.9999999999999992	0.851	0.747	74.7%	0.127	52.628%	0.54327	0.816
PMS2_dirichlet_train_fold1.6	0.999999999999997	0.759	0.803	80.3%	0.119	65.256%	0.49512	0.618
MLH1_dirichlet_train_fold1.5	0.9999999999999974	0.886	0.572	57.2%	0.093	47.354%	0.30027	0.846
PMS2_dirichlet_train_fold1.7	0.9999999999999967	0.712	0.834	83.4%	0.122	70.589%	0.56098	0.506
PMS2_dirichlet_train_fold1.8	0.9999999999999969	0.68	0.899	89.9%	0.138	73.204%	0.62422	0.489
