	0	1	2	3	4	5	6	7	8	9
0	[8.176765672040872, 8.176765672040872, 1663.5538552898847, 0.23749999701976776, 0.0]	[8.162794822866314, 8.162794822866314, 1663.4363922280777, 0.2666666805744171, 0.0]	[8.180921869016766, 8.180921869016766, 1663.4733588444303, 0.24666666984558105, 0.0]	[8.175912168349114, 8.175912168349114, 1663.520444096794, 0.28333333134651184, 0.0]	[8.163029954602226, 8.163029954602226, 1663.4651465835072, 0.26750001311302185, 0.0]	[8.170449913695414, 8.170449913695414, 1663.549603598573, 0.2633333206176758, 0.0]	[8.179456173545242, 8.179456173545242, 1663.600355045342, 0.2408333271741867, 0.0]	[8.17278375225275, 8.17278375225275, 1663.4405684253124, 0.26249998807907104, 0.0]	[8.176830176095343, 8.176830176095343, 1663.4572100879604, 0.2691666781902313, 0.0]	[8.172397191101215, 8.172397191101215, 1663.5041174369417, 0.27416667342185974, 0.0]
100	[2.220917636154931, 2.220917636154931, 385.8647072696001, 0.8983333110809326, 0.0]	[2.2140167018150616, 2.2140167018150616, 366.6266542673851, 0.903333306312561, 0.0]	[2.20015408308275, 2.20015408308275, 287.8022404270307, 0.9166666865348816, 0.0]	[2.2897413958903488, 2.2897413958903488, 453.1195013974518, 0.8916666507720947, 0.0]	[2.233422858677099, 2.233422858677099, 379.6340243698403, 0.8866666555404663, 0.0]	[2.210782993315449, 2.210782993315449, 324.64166825123266, 0.9108333587646484, 0.0]	[2.226971654149908, 2.226971654149908, 289.8748353097185, 0.9258333444595337, 0.0]	[2.220255298704561, 2.220255298704561, 382.5179024166525, 0.8983333110809326, 0.0]	[2.4760489165851385, 2.4760489165851385, 504.77272823834676, 0.8274999856948853, 0.0]	[2.211421638844261, 2.211421638844261, 338.23430065384406, 0.9083333611488342, 0.0]
200	[2.1976782917385833, 2.1976782917385833, 265.66408457952593, 0.92166668176651, 0.0]	[2.1974038048805413, 2.1974038048805413, 255.8884056219504, 0.9283333420753479, 0.0]	[2.1953116130138093, 2.1953116130138093, 233.9233022434696, 0.9325000047683716, 0.0]	[2.2584990417430886, 2.2584990417430886, 306.7960525909769, 0.92166668176651, 0.0]	[2.201313499320971, 2.201313499320971, 261.90886742400073, 0.9283333420753479, 0.0]	[2.1980953456967995, 2.1980953456967995, 245.17359692282736, 0.9300000071525574, 0.0]	[2.200181766495545, 2.200181766495545, 217.80313741524077, 0.9383333325386047, 0.0]	[2.2008201958238445, 2.2008201958238445, 269.04205606476916, 0.9275000095367432, 0.0]	[2.2896948371023957, 2.2896948371023957, 409.83172481346196, 0.8849999904632568, 0.0]	[2.1981168077397766, 2.1981168077397766, 252.0037301455887, 0.9258333444595337, 0.0]
300	[2.1957113974665083, 2.1957113974665083, 230.40105380611305, 0.9308333396911621, 0.0]	[2.1943531072310454, 2.1943531072310454, 215.17885534886437, 0.9358333349227905, 0.0]	[2.1939178310286027, 2.1939178310286027, 212.35732852867977, 0.9358333349227905, 0.0]	[2.224015275157018, 2.224015275157018, 206.9096993856272, 0.9458333253860474, 0.0]	[2.1961002576100963, 2.1961002576100963, 229.08806041359543, 0.9325000047683716, 0.0]	[2.1961088407748117, 2.1961088407748117, 218.85650135853695, 0.9366666674613953, 0.0]	[2.1966647422902343, 2.1966647422902343, 212.34091734756052, 0.934166669845581, 0.0]	[2.197366304484084, 2.197366304484084, 231.07252638935472, 0.9316666722297668, 0.0]	[2.243741906335626, 2.243741906335626, 249.33575106853917, 0.934166669845581, 0.0]	[2.1961612481379036, 2.1961612481379036, 224.98269146064467, 0.9308333396911621, 0.0]
400	[2.19435137496763, 2.19435137496763, 209.86877460872347, 0.9375, 0.0]	[2.1933983986375387, 2.1933983986375387, 198.52193611773274, 0.940833330154419, 0.0]	[2.1932612693941262, 2.1932612693941262, 199.96167346575385, 0.9399999976158142, 0.0]	[2.2048509826901004, 2.2048509826901004, 188.43240413877663, 0.9466666579246521, 0.0]	[2.1946752031793597, 2.1946752031793597, 208.86243888868688, 0.9375, 0.0]	[2.194827813759415, 2.194827813759415, 202.19794634619547, 0.9399999976158142, 0.0]	[2.1951843109516, 2.1951843109516, 202.4709183953805, 0.9383333325386047, 0.0]	[2.195676138532572, 2.195676138532572, 210.8100115444086, 0.9375, 0.0]	[2.2137183490227317, 2.2137183490227317, 199.59334908214583, 0.9416666626930237, 0.0]	[2.1952505898809913, 2.1952505898809913, 208.44475736198547, 0.9366666674613953, 0.0]
500	[2.1936556937493084, 2.1936556937493084, 196.42268464266726, 0.940833330154419, 0.0]	[2.1928131644874114, 2.1928131644874114, 190.4055553854931, 0.9433333277702332, 0.0]	[2.1928448830830125, 2.1928448830830125, 191.3862271812577, 0.9441666603088379, 0.0]	[2.200317551962453, 2.200317551962453, 191.60454865911518, 0.9449999928474426, 0.0]	[2.19416441530558, 2.19416441530558, 198.47864559980567, 0.9416666626930237, 0.0]	[2.1938970829982876, 2.1938970829982876, 192.18236401362873, 0.9416666626930237, 0.0]	[2.194272447173299, 2.194272447173299, 194.6526492872496, 0.9424999952316284, 0.0]	[2.1947385886562407, 2.1947385886562407, 197.13899479270478, 0.9416666626930237, 0.0]	[2.2020216807688398, 2.2020216807688398, 203.19572221012146, 0.9416666626930237, 0.0]	[2.194218639931242, 2.194218639931242, 195.4044920984404, 0.9399999976158142, 0.0]
600	[2.19316777417786, 2.19316777417786, 188.23712226525168, 0.9441666603088379, 0.0]	[2.1924434550232226, 2.1924434550232226, 185.13958325328412, 0.9458333253860474, 0.0]	[2.1925756570827586, 2.1925756570827586, 185.0516035496991, 0.9474999904632568, 0.0]	[2.198007402153199, 2.198007402153199, 192.02851425361922, 0.9441666603088379, 0.0]	[2.193351275529606, 2.193351275529606, 191.4969619777459, 0.9433333277702332, 0.0]	[2.1933515093216824, 2.1933515093216824, 186.02904644760497, 0.9449999928474426, 0.0]	[2.193641572736089, 2.193641572736089, 187.66453062269667, 0.9474999904632568, 0.0]	[2.194089271431751, 2.194089271431751, 188.93108170898643, 0.9424999952316284, 0.0]	[2.198710872664063, 2.198710872664063, 203.98705605456112, 0.9391666650772095, 0.0]	[2.1936160212600475, 2.1936160212600475, 187.5022142372444, 0.9449999928474426, 0.0]
700	[2.1928753059819086, 2.1928753059819086, 182.67885862245436, 0.9474999904632568, 0.0]	[2.192222985571331, 2.192222985571331, 180.62905419915393, 0.9466666579246521, 0.0]	[2.1923785642795814, 2.1923785642795814, 180.30411688919824, 0.9458333253860474, 0.0]	[2.196107495225671, 2.196107495225671, 187.71765199721705, 0.9449999928474426, 0.0]	[2.192636667628498, 2.192636667628498, 185.57477681445425, 0.9458333253860474, 0.0]	[2.1928764942994055, 2.1928764942994055, 181.5291707489728, 0.9474999904632568, 0.0]	[2.1932160950770823, 2.1932160950770823, 182.03361207498352, 0.9483333230018616, 0.0]	[2.1936164927994573, 2.1936164927994573, 182.75178751926137, 0.9491666555404663, 0.0]	[2.197105344571607, 2.197105344571607, 198.93347744356538, 0.9424999952316284, 0.0]	[2.1932246030491767, 2.1932246030491767, 181.70628566913507, 0.9483333230018616, 0.0]
800	[2.1926221961876693, 2.1926221961876693, 178.39410392064684, 0.9474999904632568, 0.0]	[2.1920240461981018, 2.1920240461981018, 177.10779764843042, 0.9483333230018616, 0.0]	[2.192172135824846, 2.192172135824846, 176.2750180551834, 0.9483333230018616, 0.0]	[2.1953711465565355, 2.1953711465565355, 182.5030397594914, 0.9449999928474426, 0.0]	[2.1923273604882407, 2.1923273604882407, 180.85065642970272, 0.9474999904632568, 0.0]	[2.192593590408573, 2.192593590408573, 178.18194745185397, 0.9483333230018616, 0.0]	[2.1929393630852507, 2.1929393630852507, 177.7337647567269, 0.9474999904632568, 0.0]	[2.1932926244944784, 2.1932926244944784, 178.38023411310616, 0.949999988079071, 0.0]	[2.1964300550864775, 2.1964300550864775, 193.48702307821713, 0.9433333277702332, 0.0]	[2.1929141321077097, 2.1929141321077097, 177.37040251419137, 0.9483333230018616, 0.0]
900	[2.19243037288641, 2.19243037288641, 174.9377340983138, 0.9474999904632568, 0.0]	[2.191848976192693, 2.191848976192693, 174.07995212621893, 0.949999988079071, 0.0]	[2.1920211158345553, 2.1920211158345553, 172.983290966253, 0.9483333230018616, 0.0]	[2.1948209223362505, 2.1948209223362505, 177.95507691225654, 0.9474999904632568, 0.0]	[2.1921443230705027, 2.1921443230705027, 177.41703572277697, 0.949999988079071, 0.0]	[2.1923767740310454, 2.1923767740310454, 175.21925673845317, 0.9491666555404663, 0.0]	[2.192722244104426, 2.192722244104426, 174.43495882596198, 0.9491666555404663, 0.0]	[2.1930230077311603, 2.1930230077311603, 174.93341509865303, 0.949999988079071, 0.0]	[2.195254142705711, 2.195254142705711, 188.49098607336305, 0.9458333253860474, 0.0]	[2.192684681579689, 2.192684681579689, 173.98839149504877, 0.9483333230018616, 0.0]
