	0	1	2	3	4	5	6	7	8	9
0	[8.174550578655511, 8.174550578655511, 1663.4792605912055, 0.2516666650772095, 0.0]	[8.183712550604412, 8.183712550604412, 1663.5975501949852, 0.26249998807907104, 0.0]	[8.179382154942944, 8.179382154942944, 1663.484320451033, 0.2849999964237213, 0.0]	[8.175614047792093, 8.175614047792093, 1663.4452092547544, 0.273333340883255, 0.0]	[8.16959029893276, 8.16959029893276, 1663.4344497056395, 0.2841666638851166, 0.0]	[8.17908616151291, 8.17908616151291, 1663.6137604675503, 0.24250000715255737, 0.0]	[8.170432947920274, 8.170432947920274, 1663.6218014540448, 0.25083333253860474, 0.0]	[8.17525270893283, 8.17525270893283, 1663.4733243876717, 0.2783333361148834, 0.0]	[8.172928982256202, 8.172928982256202, 1663.5286796978737, 0.2758333384990692, 0.0]	[8.183729947626176, 8.183729947626176, 1663.5842398447087, 0.2616666555404663, 0.0]
100	[2.3136665559214924, 2.3136665559214924, 437.1386891722514, 0.871666669845581, 0.0]	[2.2351555442320032, 2.2351555442320032, 393.29054470637635, 0.8999999761581421, 0.0]	[2.2159140065794696, 2.2159140065794696, 316.95141016449253, 0.9133333563804626, 0.0]	[2.269514105835918, 2.269514105835918, 491.36236038589414, 0.8633333444595337, 0.0]	[2.3426259037263986, 2.3426259037263986, 516.8382184659528, 0.8608333468437195, 0.0]	[2.1994204161479396, 2.1994204161479396, 291.0005384207678, 0.9175000190734863, 0.0]	[2.209157507841923, 2.209157507841923, 273.61980525841057, 0.9266666769981384, 0.0]	[2.201589661918057, 2.201589661918057, 275.21885353763173, 0.9233333468437195, 0.0]	[2.2654313787269804, 2.2654313787269804, 315.81699256852136, 0.9283333420753479, 0.0]	[2.205201621235545, 2.205201621235545, 287.7174278712789, 0.9175000190734863, 0.0]
200	[2.2504736506348495, 2.2504736506348495, 266.83797314128856, 0.9316666722297668, 0.0]	[2.2006915649850405, 2.2006915649850405, 255.4770231872591, 0.9241666793823242, 0.0]	[2.1998947161353093, 2.1998947161353093, 237.11323104441914, 0.9316666722297668, 0.0]	[2.2060717879066662, 2.2060717879066662, 314.97724355151786, 0.9200000166893005, 0.0]	[2.256799257115026, 2.256799257115026, 313.3213669675325, 0.9158333539962769, 0.0]	[2.1949077756277067, 2.1949077756277067, 233.41088218766367, 0.9325000047683716, 0.0]	[2.1974689577005315, 2.1974689577005315, 224.90886963042925, 0.9366666674613953, 0.0]	[2.194641211987083, 2.194641211987083, 229.92157529446973, 0.9325000047683716, 0.0]	[2.2066948178770724, 2.2066948178770724, 217.0839812220198, 0.9399999976158142, 0.0]	[2.1955657804539586, 2.1955657804539586, 235.78034297534919, 0.9300000071525574, 0.0]
300	[2.2179566420419747, 2.2179566420419747, 205.74041061329308, 0.9416666626930237, 0.0]	[2.19766460736076, 2.19766460736076, 226.07398824750214, 0.9300000071525574, 0.0]	[2.1976610779231027, 2.1976610779231027, 219.17825595544437, 0.9350000023841858, 0.0]	[2.199181548842291, 2.199181548842291, 254.08877824141717, 0.9308333396911621, 0.0]	[2.2222127554228748, 2.2222127554228748, 203.94121812316268, 0.9441666603088379, 0.0]	[2.1934527146150518, 2.1934527146150518, 209.4893041063994, 0.9375, 0.0]	[2.194172517559109, 2.194172517559109, 206.82161667362408, 0.940833330154419, 0.0]	[2.1934403838395804, 2.1934403838395804, 209.30974318416446, 0.9375, 0.0]	[2.1981867763530367, 2.1981867763530367, 206.84306457769526, 0.940833330154419, 0.0]	[2.1931597617682566, 2.1931597617682566, 210.48577842081102, 0.9375, 0.0]
400	[2.2036876603955537, 2.2036876603955537, 205.5849308403685, 0.9433333277702332, 0.0]	[2.196401615171937, 2.196401615171937, 209.59994358138152, 0.9350000023841858, 0.0]	[2.196398972605064, 2.196398972605064, 204.49365140679856, 0.9375, 0.0]	[2.1967604745441935, 2.1967604745441935, 226.3934668127141, 0.934166669845581, 0.0]	[2.2046707125183373, 2.2046707125183373, 189.31070339312453, 0.9466666579246521, 0.0]	[2.192938485330203, 2.192938485330203, 196.31411954563433, 0.940833330154419, 0.0]	[2.1930431768205905, 2.1930431768205905, 195.34268021870759, 0.9458333253860474, 0.0]	[2.192918914538544, 2.192918914538544, 196.5972017490714, 0.9416666626930237, 0.0]	[2.1963618234507027, 2.1963618234507027, 196.8295665217052, 0.9433333277702332, 0.0]	[2.1925187290970998, 2.1925187290970998, 197.38832560926693, 0.940833330154419, 0.0]
500	[2.199678698437558, 2.199678698437558, 205.17886619876518, 0.9391666650772095, 0.0]	[2.1950820450716226, 2.1950820450716226, 197.5824539752986, 0.9383333325386047, 0.0]	[2.1955922086654667, 2.1955922086654667, 194.0313657497704, 0.9424999952316284, 0.0]	[2.1958216012829466, 2.1958216012829466, 212.06702674474644, 0.9358333349227905, 0.0]	[2.199649288990853, 2.199649288990853, 192.79939425753923, 0.9424999952316284, 0.0]	[2.192604234140607, 2.192604234140607, 187.82214894522912, 0.9416666626930237, 0.0]	[2.1925954155914917, 2.1925954155914917, 187.38938624254948, 0.9491666555404663, 0.0]	[2.1926295728481606, 2.1926295728481606, 188.63499148530315, 0.9449999928474426, 0.0]	[2.194855019673715, 2.194855019673715, 188.20870148591598, 0.9491666555404663, 0.0]	[2.1922276668529705, 2.1922276668529705, 189.48815919680422, 0.9458333253860474, 0.0]
600	[2.1976188245439054, 2.1976188245439054, 201.07886688140806, 0.9399999976158142, 0.0]	[2.1943768024340966, 2.1943768024340966, 189.57158797651084, 0.9416666626930237, 0.0]	[2.1949416627785667, 2.1949416627785667, 186.72673005071468, 0.9466666579246521, 0.0]	[2.1945839407863184, 2.1945839407863184, 200.85901475111973, 0.9399999976158142, 0.0]	[2.197180955161129, 2.197180955161129, 192.23093530962717, 0.9441666603088379, 0.0]	[2.1923227641328715, 2.1923227641328715, 181.78858084619083, 0.9466666579246521, 0.0]	[2.1923415389592558, 2.1923415389592558, 181.90917485506378, 0.9458333253860474, 0.0]	[2.1924196935577625, 2.1924196935577625, 182.9315165893951, 0.9458333253860474, 0.0]	[2.194036588401856, 2.194036588401856, 181.4270432271545, 0.949999988079071, 0.0]	[2.192053884556944, 2.192053884556944, 183.8440565868593, 0.9474999904632568, 0.0]
700	[2.1959699647895015, 2.1959699647895015, 195.47186860691795, 0.9416666626930237, 0.0]	[2.193735278480057, 2.193735278480057, 183.61960136989921, 0.9466666579246521, 0.0]	[2.194227656085753, 2.194227656085753, 181.5498261637972, 0.9491666555404663, 0.0]	[2.193742800585235, 2.193742800585235, 188.9934624031771, 0.9449999928474426, 0.0]	[2.196232255297992, 2.196232255297992, 186.7279043456038, 0.9441666603088379, 0.0]	[2.1921125559934023, 2.1921125559934023, 177.21446127619956, 0.9474999904632568, 0.0]	[2.192103152618196, 2.192103152618196, 177.6873629573385, 0.9466666579246521, 0.0]	[2.1922100034566236, 2.1922100034566236, 178.3813248717933, 0.9474999904632568, 0.0]	[2.193527720253076, 2.193527720253076, 177.5414341820084, 0.9524999856948853, 0.0]	[2.1918837401608937, 2.1918837401608937, 179.38299702341266, 0.9474999904632568, 0.0]
800	[2.1952501321785034, 2.1952501321785034, 190.3408798140406, 0.9449999928474426, 0.0]	[2.1933752420295676, 2.1933752420295676, 178.83939429140528, 0.949999988079071, 0.0]	[2.193694887960068, 2.193694887960068, 177.28402155806654, 0.9491666555404663, 0.0]	[2.193229908562192, 2.193229908562192, 182.58496492204097, 0.9474999904632568, 0.0]	[2.1956105310203347, 2.1956105310203347, 181.55481230260654, 0.9466666579246521, 0.0]	[2.191966895777159, 2.191966895777159, 173.56806792437573, 0.9483333230018616, 0.0]	[2.1919220568915065, 2.1919220568915065, 174.23759519354445, 0.9466666579246521, 0.0]	[2.1920081737660135, 2.1920081737660135, 174.5744291206541, 0.9474999904632568, 0.0]	[2.193218321529027, 2.193218321529027, 174.01300270683774, 0.949999988079071, 0.0]	[2.1917790641084434, 2.1917790641084434, 175.7870899322047, 0.9474999904632568, 0.0]
900	[2.1941962585357215, 2.1941962585357215, 185.0524907737073, 0.9466666579246521, 0.0]	[2.19308037816384, 2.19308037816384, 175.20036935655696, 0.949999988079071, 0.0]	[2.193224771767321, 2.193224771767321, 174.3830069111857, 0.9483333230018616, 0.0]	[2.192870008531039, 2.192870008531039, 177.15667183931004, 0.9491666555404663, 0.0]	[2.195017614443913, 2.195017614443913, 176.8782840703684, 0.9491666555404663, 0.0]	[2.1918481558976928, 2.1918481558976928, 170.6657439425676, 0.949999988079071, 0.0]	[2.1918210317418385, 2.1918210317418385, 171.47275374890225, 0.9483333230018616, 0.0]	[2.1918675956894553, 2.1918675956894553, 171.6611935022367, 0.9491666555404663, 0.0]	[2.1929546592926084, 2.1929546592926084, 171.0549088483084, 0.949999988079071, 0.0]	[2.1916048163594914, 2.1916048163594914, 172.69810768652926, 0.9474999904632568, 0.0]
