Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.983	0.362	36.2%	0.054	19.325%	0.16244	0.981
ATP2B4_real_train_fold1.1	0.9999999999999997	0.962	0.455	45.5%	0.074	27.542%	0.25959	0.956
MLH1_real_train_fold1	0.9999999999999959	0.985	0.179	17.9%	0.03	16.982%	0.03638	0.978
MSH2_real_train_fold1	0.9999999999999957	0.986	0.169	16.9%	0.031	17.005%	0.02905	0.98
MSH6_real_train_fold1	0.9999999999999951	0.99	0.166	16.6%	0.027	14.704%	0.02572	0.985
MSH6_real_train_fold1.1	0.9999999999999959	0.985	0.18	18.0%	0.031	17.007%	0.29191	0.979
OGG1_real_train_fold1	0.9999999999999968	0.998	0.162	16.2%	0.025	6.189%	0.0768	0.998
PMS1_real_train_fold1	0.9999999999999992	0.928	0.513	51.3%	0.085	37.53%	0.26438	0.908
PMS2_real_train_fold1	0.9999999999999957	0.777	0.643	64.3%	0.107	63.058%	0.29475	0.617
RNF168_real_train_fold1	0.999999999999995	0.98	0.205	20.5%	0.027	19.9%	0.04247	0.954
UNG_real_train_fold1	0.9999999999999978	0.979	0.26	26.0%	0.041	20.533%	0.09261	0.972
ATP2B4_multinomial_train_fold1	0.9999999999999972	0.961	0.469	46.9%	0.072	27.687%	0.29497	0.954
ATP2B4_multinomial_train_fold1.1	0.9999999999999998	0.933	0.63	63.0%	0.11	36.137%	0.44008	0.924
ATP2B4_multinomial_train_fold1.2	0.9999999999999997	0.92	0.615	61.5%	0.107	39.184%	0.40981	0.906
ATP2B4_multinomial_train_fold1.3	0.9999999999999976	0.954	0.544	54.4%	0.09	31.04%	0.34389	0.948
ATP2B4_multinomial_train_fold1.4	0.9999999999999997	0.934	0.611	61.1%	0.104	36.337%	0.43995	0.925
ATP2B4_multinomial_train_fold1.5	0.9999999999999997	0.91	0.666	66.6%	0.11	41.33%	0.49587	0.894
ATP2B4_multinomial_train_fold1.6	0.9999999999999996	0.915	0.712	71.2%	0.118	40.808%	0.57469	0.903
ATP2B4_multinomial_train_fold1.7	0.9999999999999997	0.915	0.587	58.7%	0.102	40.591%	0.41708	0.897
ATP2B4_multinomial_train_fold1.8	0.9999999999999997	0.939	0.538	53.8%	0.106	34.365%	0.46461	0.932
ATP2B4_multinomial_train_fold1.9	0.9999999999999996	0.925	0.546	54.6%	0.099	38.379%	0.39483	0.91
ATP2B4_multinomial_train_fold1.10	0.9999999999999996	0.96	0.492	49.2%	0.08	27.971%	0.35683	0.954
ATP2B4_multinomial_train_fold1.11	0.9999999999999974	0.962	0.523	52.3%	0.096	29.875%	0.31121	0.96
ATP2B4_multinomial_train_fold1.12	0.9999999999999973	0.956	0.454	45.4%	0.081	29.472%	0.25437	0.949
ATP2B4_multinomial_train_fold1.13	0.9999999999999998	0.936	0.601	60.1%	0.115	35.341%	0.4251	0.929
ATP2B4_multinomial_train_fold1.14	0.9999999999999976	0.959	0.495	49.5%	0.077	28.38%	0.28437	0.952
ATP2B4_multinomial_train_fold1.15	0.9999999999999976	0.974	0.435	43.5%	0.068	23.058%	0.28769	0.97
ATP2B4_multinomial_train_fold1.16	0.9999999999999977	0.946	0.525	52.5%	0.085	33.23%	0.31396	0.936
ATP2B4_multinomial_train_fold1.17	0.9999999999999976	0.978	0.4	40.0%	0.065	21.441%	0.20802	0.976
ATP2B4_multinomial_train_fold1.18	0.999999999999998	0.972	0.427	42.7%	0.073	25.171%	0.2338	0.968
ATP2B4_multinomial_train_fold1.19	0.9999999999999997	0.929	0.554	55.4%	0.105	37.743%	0.43122	0.918
ATP2B4_multinomial_train_fold1.20	0.9999999999999977	0.964	0.47	47.0%	0.078	26.983%	0.28604	0.959
ATP2B4_multinomial_train_fold1.21	0.9999999999999996	0.933	0.574	57.4%	0.099	36.617%	0.44459	0.921
ATP2B4_multinomial_train_fold1.22	0.9999999999999996	0.936	0.582	58.2%	0.097	36.13%	0.40682	0.925
ATP2B4_multinomial_train_fold1.23	0.999999999999998	0.966	0.492	49.2%	0.076	26.347%	0.30541	0.961
ATP2B4_multinomial_train_fold1.24	0.9999999999999978	0.975	0.442	44.2%	0.075	24.048%	0.27842	0.972
ATP2B4_multinomial_train_fold1.25	0.9999999999999997	0.932	0.633	63.3%	0.119	36.967%	0.55464	0.925
ATP2B4_multinomial_train_fold1.26	0.9999999999999997	0.926	0.633	63.3%	0.101	38.474%	0.49759	0.912
ATP2B4_multinomial_train_fold1.27	0.9999999999999997	0.912	0.589	58.9%	0.099	41.37%	0.48895	0.891
ATP2B4_multinomial_train_fold1.28	0.9999999999999997	0.926	0.604	60.4%	0.114	37.612%	0.42366	0.916
ATP2B4_multinomial_train_fold1.29	0.9999999999999974	0.959	0.539	53.9%	0.092	30.067%	2.1206	0.954
ATP2B4_multinomial_train_fold1.30	0.9999999999999996	0.898	0.678	67.8%	0.121	44.278%	0.47787	0.88
ATP2B4_multinomial_train_fold1.31	0.9999999999999973	0.978	0.402	40.2%	0.057	21.121%	0.24141	0.974
ATP2B4_multinomial_train_fold1.32	0.9999999999999997	0.938	0.587	58.7%	0.102	34.762%	0.42069	0.929
ATP2B4_multinomial_train_fold1.33	0.9999999999999974	0.959	0.474	47.4%	0.082	29.584%	0.27009	0.953
ATP2B4_multinomial_train_fold1.34	0.9999999999999998	0.97	0.485	48.5%	0.07	24.56%	0.31235	0.966
ATP2B4_multinomial_train_fold1.35	0.9999999999999997	0.951	0.551	55.1%	0.087	31.504%	0.39409	0.943
ATP2B4_multinomial_train_fold1.36	0.9999999999999973	0.961	0.499	49.9%	0.084	28.15%	0.31924	0.956
ATP2B4_multinomial_train_fold1.37	0.9999999999999997	0.91	0.646	64.6%	0.107	43.772%	0.45827	0.892
ATP2B4_multinomial_train_fold1.38	0.9999999999999996	0.927	0.567	56.7%	0.094	37.815%	0.3687	0.911
ATP2B4_multinomial_train_fold1.39	0.9999999999999974	0.97	0.471	47.1%	0.086	27.312%	0.25908	0.968
ATP2B4_multinomial_train_fold1.40	0.9999999999999973	0.965	0.447	44.7%	0.07	26.367%	0.23491	0.959
ATP2B4_multinomial_train_fold1.41	0.9999999999999997	0.946	0.523	52.3%	0.096	32.956%	0.38475	0.939
ATP2B4_multinomial_train_fold1.42	0.9999999999999978	0.969	0.413	41.3%	0.07	25.032%	0.28737	0.964
ATP2B4_multinomial_train_fold1.43	0.9999999999999997	0.939	0.533	53.3%	0.093	34.398%	0.34154	0.929
ATP2B4_multinomial_train_fold1.44	0.9999999999999996	0.928	0.651	65.1%	0.1	37.846%	0.50644	0.915
ATP2B4_multinomial_train_fold1.45	0.9999999999999997	0.95	0.575	57.5%	0.1	32.575%	0.35118	0.944
ATP2B4_multinomial_train_fold1.46	0.9999999999999997	0.926	0.584	58.4%	0.113	37.655%	0.41923	0.916
ATP2B4_multinomial_train_fold1.47	0.9999999999999998	0.94	0.624	62.4%	0.112	34.493%	0.54587	0.933
ATP2B4_multinomial_train_fold1.48	0.9999999999999974	0.951	0.562	56.2%	0.099	31.692%	0.35685	0.946
ATP2B4_multinomial_train_fold1.49	0.9999999999999997	0.948	0.527	52.7%	0.095	32.124%	0.42233	0.941
ATP2B4_multinomial_train_fold1.50	0.9999999999999969	0.96	0.463	46.3%	0.071	27.983%	0.31129	0.953
ATP2B4_multinomial_train_fold1.51	0.9999999999999997	0.945	0.513	51.3%	0.088	33.012%	0.3568	0.935
ATP2B4_multinomial_train_fold1.52	0.9999999999999997	0.95	0.558	55.8%	0.095	31.479%	0.35141	0.944
ATP2B4_multinomial_train_fold1.53	0.9999999999999997	0.924	0.601	60.1%	0.108	38.132%	0.3955	0.912
ATP2B4_multinomial_train_fold1.54	0.9999999999999996	0.94	0.498	49.8%	0.083	34.019%	0.33269	0.928
ATP2B4_multinomial_train_fold1.55	0.9999999999999973	0.972	0.425	42.5%	0.066	23.885%	0.28408	0.968
ATP2B4_multinomial_train_fold1.56	0.9999999999999996	0.946	0.516	51.6%	0.089	32.617%	0.31681	0.937
ATP2B4_multinomial_train_fold1.57	0.9999999999999976	0.957	0.538	53.8%	0.089	29.78%	0.34645	0.952
ATP2B4_multinomial_train_fold1.58	0.9999999999999972	0.974	0.443	44.3%	0.068	23.11%	0.27215	0.97
ATP2B4_multinomial_train_fold1.59	0.9999999999999996	0.911	0.665	66.5%	0.129	41.698%	0.43474	0.9
ATP2B4_multinomial_train_fold1.60	0.9999999999999997	0.922	0.627	62.7%	0.103	39.661%	0.52926	0.908
ATP2B4_multinomial_train_fold1.61	0.9999999999999978	0.966	0.496	49.6%	0.078	27.227%	0.31937	0.961
ATP2B4_multinomial_train_fold1.62	0.9999999999999996	0.896	0.718	71.8%	0.137	44.362%	0.5823	0.883
ATP2B4_multinomial_train_fold1.63	0.9999999999999978	0.957	0.548	54.8%	0.083	29.899%	0.36195	0.951
ATP2B4_multinomial_train_fold1.64	0.9999999999999997	0.94	0.554	55.4%	0.096	34.234%	0.40244	0.931
ATP2B4_multinomial_train_fold1.65	0.9999999999999971	0.954	0.498	49.8%	0.077	30.432%	0.33071	0.945
