Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold3	999.9999999999966	0.92	544.013	54.401%	114.01	40.801%	0.34731	0.91
ATP2B4_real_train_fold3.1	999.999999999997	0.925	565.157	56.516%	96.028	39.75%	0.29729	0.911
EXO1_real_train_fold3	999.9999999999948	0.94	340.848	34.085%	46.786	36.34%	0.10578	0.857
MLH1_real_train_fold3	999.9999999999955	0.98	256.898	25.69%	37.161	20.209%	0.08732	0.971
MSH6_real_train_fold3	999.999999999999	0.977	272.438	27.244%	40.237	21.586%	0.09075	0.968
MSH6_real_train_fold3.1	999.9999999999957	0.974	290.137	29.014%	41.794	22.816%	0.08902	0.963
OGG1_real_train_fold3	999.9999999999978	0.817	724.036	72.404%	236.282	61.79%	0.40626	0.81
PMS1_real_train_fold3	999.9999999999993	0.942	457.135	45.714%	77.528	34.23%	0.24815	0.929
PMS2_real_train_fold3	999.9999999999958	0.947	360.114	36.011%	54.492	32.114%	0.1406	0.916
RNF168_real_train_fold3	999.999999999999	0.919	442.89	44.289%	57.43	39.544%	0.19852	0.832
UNG_real_train_fold3	999.999999999998	0.919	522.539	52.254%	79.896	39.829%	0.26798	0.891
ATP2B4_multinomial_train_fold3	999.9999999999972	0.93	565.136	56.514%	97.019	37.308%	0.38811	0.918
ATP2B4_multinomial_train_fold3.1	999.9999999999975	0.865	761.356	76.136%	132.328	51.635%	0.46927	0.842
ATP2B4_multinomial_train_fold3.2	999.9999999999977	0.882	747.165	74.717%	117.068	48.979%	0.46713	0.86
ATP2B4_multinomial_train_fold3.3	999.9999999999975	0.891	643.835	64.384%	132.018	46.427%	0.56062	0.876
ATP2B4_multinomial_train_fold3.4	999.9999999999976	0.897	658.823	65.882%	98.772	44.712%	0.43752	0.869
ATP2B4_multinomial_train_fold3.5	999.999999999998	0.927	622.309	62.231%	95.734	39.914%	0.36755	0.916
ATP2B4_multinomial_train_fold3.6	999.9999999999976	0.878	689.145	68.915%	125.978	49.653%	0.45259	0.857
ATP2B4_multinomial_train_fold3.7	999.9999999999975	0.902	667.064	66.706%	118.045	45.501%	0.40056	0.888
ATP2B4_multinomial_train_fold3.8	999.9999999999978	0.918	673.632	67.363%	102.126	40.759%	0.45118	0.903
ATP2B4_multinomial_train_fold3.9	999.999999999998	0.909	713.792	71.379%	126.32	45.573%	0.44866	0.901
ATP2B4_multinomial_train_fold3.10	999.999999999998	0.894	707.752	70.775%	127.373	47.134%	0.46511	0.881
ATP2B4_multinomial_train_fold3.11	999.9999999999977	0.85	666.111	66.611%	158.997	54.037%	0.45507	0.83
ATP2B4_multinomial_train_fold3.12	999.9999999999973	0.858	661.602	66.16%	167.112	53.167%	0.52375	0.842
ATP2B4_multinomial_train_fold3.13	999.9999999999977	0.9	705.028	70.503%	101.347	44.418%	0.48666	0.875
ATP2B4_multinomial_train_fold3.14	999.999999999997	0.92	629.5	62.95%	112.143	40.857%	0.39586	0.91
ATP2B4_multinomial_train_fold3.15	999.9999999999973	0.877	638.248	63.825%	144.58	49.587%	0.45161	0.862
ATP2B4_multinomial_train_fold3.16	999.9999999999975	0.91	666.057	66.606%	119.728	42.934%	0.50256	0.898
ATP2B4_multinomial_train_fold3.17	999.9999999999974	0.883	653.857	65.386%	133.526	47.918%	0.47895	0.865
ATP2B4_multinomial_train_fold3.18	999.9999999999973	0.896	648.517	64.852%	120.21	45.329%	0.46447	0.879
ATP2B4_multinomial_train_fold3.19	999.9999999999978	0.892	680.143	68.014%	119.328	46.782%	0.40588	0.873
ATP2B4_multinomial_train_fold3.20	999.9999999999975	0.907	648.801	64.88%	146.453	46.22%	0.43564	0.902
ATP2B4_multinomial_train_fold3.21	999.9999999999974	0.876	668.737	66.874%	127.119	49.809%	0.40662	0.855
ATP2B4_multinomial_train_fold3.22	999.9999999999976	0.903	687.678	68.768%	106.67	44.046%	0.43482	0.884
ATP2B4_multinomial_train_fold3.23	999.9999999999973	0.855	733.894	73.389%	164.941	53.361%	0.5769	0.839
ATP2B4_multinomial_train_fold3.24	999.9999999999972	0.929	607.374	60.737%	114.98	39.748%	0.44985	0.921
ATP2B4_multinomial_train_fold3.25	999.9999999999976	0.867	705.622	70.562%	126.939	50.301%	0.46359	0.84
ATP2B4_multinomial_train_fold3.26	999.9999999999975	0.884	718.264	71.826%	134.72	48.718%	0.45818	0.869
ATP2B4_multinomial_train_fold3.27	999.9999999999975	0.932	560.419	56.042%	82.488	37.327%	0.31608	0.915
ATP2B4_multinomial_train_fold3.28	999.9999999999973	0.912	660.135	66.014%	106.377	42.225%	0.3932	0.896
ATP2B4_multinomial_train_fold3.29	999.9999999999975	0.891	638.646	63.865%	133.407	46.434%	0.50031	0.876
ATP2B4_multinomial_train_fold3.30	999.999999999998	0.929	573.76	57.376%	96.371	38.037%	0.36458	0.916
ATP2B4_multinomial_train_fold3.31	999.9999999999976	0.887	774.054	77.405%	137.887	47.914%	0.54714	0.873
ATP2B4_multinomial_train_fold3.32	999.9999999999975	0.908	652.439	65.244%	117.409	44.381%	0.41097	0.896
ATP2B4_multinomial_train_fold3.33	999.9999999999976	0.951	539.426	53.943%	90.498	33.205%	0.36902	0.945
