Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold2	999.9999999999959	0.952	413.556	41.356%	79.249	31.104%	0.21118	0.944
ATP2B4_real_train_fold2.1	999.999999999998	0.894	644.918	64.492%	118.117	45.288%	0.47443	0.874
EXO1_real_train_fold2	999.9999999999955	0.932	369.327	36.933%	47.832	38.364%	0.11825	0.819
MLH1_real_train_fold2	999.9999999999958	0.974	265.354	26.535%	40.381	22.858%	0.07968	0.961
MSH6_real_train_fold2	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
MSH6_real_train_fold2.1	999.9999999999957	0.978	246.907	24.691%	37.717	20.76%	0.08139	0.968
OGG1_real_train_fold2	999.9999999999969	0.773	791.636	79.164%	270.168	66.878%	0.4884	0.763
PMS1_real_train_fold2	999.9999999999966	0.919	466.882	46.688%	85.433	39.995%	0.23766	0.894
PMS2_real_train_fold2	999.9999999999953	0.953	311.351	31.135%	49.247	30.568%	0.08793	0.921
RNF168_real_train_fold2	999.9999999999951	0.945	336.142	33.614%	44.335	32.676%	0.09881	0.869
UNG_real_train_fold2	999.9999999999967	0.926	469.707	46.971%	77.438	38.104%	0.22172	0.901
ATP2B4_multinomial_train_fold2	999.9999999999968	0.948	474.409	47.441%	83.121	32.379%	0.27768	0.939
ATP2B4_multinomial_train_fold2.1	999.9999999999986	0.84	822.24	82.224%	153.379	54.505%	0.68885	0.814
ATP2B4_multinomial_train_fold2.2	999.9999999999986	0.901	691.066	69.107%	108.254	43.338%	0.59374	0.88
ATP2B4_multinomial_train_fold2.3	999.9999999999973	0.91	567.078	56.708%	105.946	41.562%	0.38014	0.892
ATP2B4_multinomial_train_fold2.4	999.9999999999989	0.845	840.515	84.052%	144.189	53.855%	0.74615	0.817
ATP2B4_multinomial_train_fold2.5	999.9999999999986	0.913	632.233	63.223%	101.508	41.135%	0.56395	0.894
ATP2B4_multinomial_train_fold2.6	999.9999999999985	0.804	886.529	88.653%	170.726	59.79%	0.67724	0.771
ATP2B4_multinomial_train_fold2.7	999.9999999999986	0.884	739.557	73.956%	131.128	47.507%	0.63184	0.866
ATP2B4_multinomial_train_fold2.8	999.9999999999986	0.854	778.614	77.861%	136.967	52.157%	0.72399	0.826
ATP2B4_multinomial_train_fold2.9	999.9999999999989	0.902	704.663	70.466%	122.987	44.125%	0.56479	0.888
ATP2B4_multinomial_train_fold2.10	999.9999999999986	0.858	741.126	74.113%	138.238	51.464%	0.55897	0.832
ATP2B4_multinomial_train_fold2.11	999.9999999999972	0.94	492.319	49.232%	85.549	34.366%	0.29342	0.927
