	0	1	2	3	4	5	6	7	8	9
0	[0.9888813392693999, 0.9888813392693999, 1.3862383493572497, 0.2824999988079071, 0.0]	[0.9889730695051605, 0.9889730695051605, 1.3863194963438878, 0.24416667222976685, 0.0]	[0.9882561397007081, 0.9882561397007081, 1.3863672854929512, 0.24250000715255737, 0.0]	[0.9884610916939485, 0.9884610916939485, 1.3863375154225623, 0.2291666716337204, 0.0]	[0.9885968591850909, 0.9885968591850909, 1.386255012847286, 0.25, 0.0]	[0.9889400228293771, 0.9889400228293771, 1.3863467728793566, 0.2475000023841858, 0.0]	[0.989215134092924, 0.989215134092924, 1.386279439617935, 0.25, 0.0]	[0.9888721635848376, 0.9888721635848376, 1.3862715271712196, 0.2658333480358124, 0.0]	[0.9884018897899428, 0.9884018897899428, 1.3862687693125069, 0.2291666716337204, 0.0]	[0.9887010139498844, 0.9887010139498844, 1.3861769273454911, 0.30416667461395264, 0.0]
100	[0.28810632202998504, 0.28810632202998504, 0.44636089586561734, 0.8616666793823242, 0.0]	[0.29925587930097475, 0.29925587930097475, 0.32780408870223815, 0.8999999761581421, 0.0]	[0.3001083774845482, 0.3001083774845482, 0.41929440788520983, 0.8541666865348816, 0.0]	[0.288574456774652, 0.288574456774652, 0.2993341930743068, 0.9141666889190674, 0.0]	[0.29323777782557375, 0.29323777782557375, 0.39567865693943, 0.8774999976158142, 0.0]	[0.2819723330524818, 0.2819723330524818, 0.2749564572058962, 0.9200000166893005, 0.0]	[0.27508923600855895, 0.27508923600855895, 0.26036999560097046, 0.9275000095367432, 0.0]	[0.27491497019143657, 0.27491497019143657, 0.26638838847510604, 0.9233333468437195, 0.0]	[0.2901775887992417, 0.2901775887992417, 0.4595922452434608, 0.7916666865348816, 0.0]	[0.2908509463304377, 0.2908509463304377, 0.4060526082350661, 0.8691666722297668, 0.0]
200	[0.27616773036752595, 0.27616773036752595, 0.2736958992634036, 0.9200000166893005, 0.0]	[0.27486740140064464, 0.27486740140064464, 0.2195496822856517, 0.9391666650772095, 0.0]	[0.2973343475599949, 0.2973343475599949, 0.35739149865571684, 0.8550000190734863, 0.0]	[0.2763177627772564, 0.2763177627772564, 0.20926657585720365, 0.9383333325386047, 0.0]	[0.28955666149424153, 0.28955666149424153, 0.35727895892096906, 0.8841666579246521, 0.0]	[0.2751827180912706, 0.2751827180912706, 0.22684691315813466, 0.934166669845581, 0.0]	[0.27428033309165983, 0.27428033309165983, 0.22372437349140084, 0.934166669845581, 0.0]	[0.27435911489508646, 0.27435911489508646, 0.22840429200034043, 0.9308333396911621, 0.0]	[0.2778485517951681, 0.2778485517951681, 0.238903098019006, 0.9300000071525574, 0.0]	[0.2891917936915206, 0.2891917936915206, 0.3539698570366113, 0.8858333230018616, 0.0]
300	[0.27508117144567795, 0.27508117144567795, 0.22524288801634051, 0.9325000047683716, 0.0]	[0.274280958212215, 0.274280958212215, 0.20927153459236655, 0.9416666626930237, 0.0]	[0.29239016086359954, 0.29239016086359954, 0.2150071479997547, 0.9350000023841858, 0.0]	[0.27493933000371623, 0.27493933000371623, 0.2102539094994688, 0.9366666674613953, 0.0]	[0.28752409982028404, 0.28752409982028404, 0.31154527436032375, 0.8899999856948853, 0.0]	[0.2746234034660307, 0.2746234034660307, 0.21184044577834163, 0.9366666674613953, 0.0]	[0.274008755431922, 0.274008755431922, 0.20933324939055367, 0.9383333325386047, 0.0]	[0.2741689153789682, 0.2741689153789682, 0.21346553381923633, 0.9366666674613953, 0.0]	[0.2750531790402405, 0.2750531790402405, 0.219403837320869, 0.9291666746139526, 0.0]	[0.2881871430507488, 0.2881871430507488, 0.32141089118024224, 0.8966666460037231, 0.0]
400	[0.27478131955415963, 0.27478131955415963, 0.21247646097369888, 0.9350000023841858, 0.0]	[0.2740887191696319, 0.2740887191696319, 0.2023155248735076, 0.940833330154419, 0.0]	[0.278184196229008, 0.278184196229008, 0.2321019249761431, 0.9300000071525574, 0.0]	[0.2745130964662383, 0.2745130964662383, 0.2049784805183648, 0.9316666722297668, 0.0]	[0.281321904261303, 0.281321904261303, 0.22411990691082867, 0.92166668176651, 0.0]	[0.2743455973997188, 0.2743455973997188, 0.20230659773684187, 0.9391666650772095, 0.0]	[0.2739367872824169, 0.2739367872824169, 0.2022395468490599, 0.9391666650772095, 0.0]	[0.27402789048962506, 0.27402789048962506, 0.20391795145657898, 0.9366666674613953, 0.0]	[0.27462514357744827, 0.27462514357744827, 0.21159680154752986, 0.934166669845581, 0.0]	[0.28339100720448973, 0.28339100720448973, 0.2498101146581976, 0.9100000262260437, 0.0]
500	[0.2746125717345003, 0.2746125717345003, 0.2063192345102085, 0.9358333349227905, 0.0]	[0.27399573525481014, 0.27399573525481014, 0.19830019222218434, 0.9399999976158142, 0.0]	[0.27584308225616244, 0.27584308225616244, 0.20922246648412152, 0.9350000023841858, 0.0]	[0.2742737942095015, 0.2742737942095015, 0.20062690140027728, 0.934166669845581, 0.0]	[0.276076927041335, 0.276076927041335, 0.19328523684926047, 0.9358333349227905, 0.0]	[0.27419715606515843, 0.27419715606515843, 0.1964057439748736, 0.9399999976158142, 0.0]	[0.2739050488186849, 0.2739050488186849, 0.19828029973567052, 0.9399999976158142, 0.0]	[0.2739591540040924, 0.2739591540040924, 0.19857034931303819, 0.940833330154419, 0.0]	[0.27439881947587713, 0.27439881947587713, 0.20561480848733282, 0.9358333349227905, 0.0]	[0.2768166576767232, 0.2768166576767232, 0.20249288304730118, 0.9275000095367432, 0.0]
600	[0.27448308602285454, 0.27448308602285454, 0.20231756717507832, 0.9375, 0.0]	[0.2739399701317501, 0.2739399701317501, 0.195663558709006, 0.940833330154419, 0.0]	[0.27508906418953666, 0.27508906418953666, 0.20555952848931744, 0.9366666674613953, 0.0]	[0.2741114499555351, 0.2741114499555351, 0.19812169580641242, 0.9358333349227905, 0.0]	[0.27498364160218436, 0.27498364160218436, 0.1991453961926975, 0.9350000023841858, 0.0]	[0.27410205727481585, 0.27410205727481585, 0.19304194092655133, 0.940833330154419, 0.0]	[0.27388658758784357, 0.27388658758784357, 0.19568892764701032, 0.9391666650772095, 0.0]	[0.2739191069838616, 0.2739191069838616, 0.19555248546274326, 0.940833330154419, 0.0]	[0.27428150012835034, 0.27428150012835034, 0.20164994049110566, 0.9358333349227905, 0.0]	[0.27491747965009383, 0.27491747965009383, 0.20242536644990194, 0.9325000047683716, 0.0]
700	[0.27439474319232815, 0.27439474319232815, 0.19977240074120622, 0.9383333325386047, 0.0]	[0.27390371062998753, 0.27390371062998753, 0.19375206968486974, 0.940833330154419, 0.0]	[0.2747231362922827, 0.2747231362922827, 0.20093083586112667, 0.9375, 0.0]	[0.27400307298725596, 0.27400307298725596, 0.1962710573086391, 0.9366666674613953, 0.0]	[0.2744383050006973, 0.2744383050006973, 0.2016798702365395, 0.9333333373069763, 0.0]	[0.27402836317558804, 0.27402836317558804, 0.19113427410667636, 0.9416666626930237, 0.0]	[0.2738673211402676, 0.2738673211402676, 0.1937168037362812, 0.940833330154419, 0.0]	[0.2738945441118098, 0.2738945441118098, 0.19359880761799028, 0.9416666626930237, 0.0]	[0.2741925318702266, 0.2741925318702266, 0.19901248304178967, 0.9375, 0.0]	[0.27455470306699886, 0.27455470306699886, 0.20209656330764203, 0.9316666722297668, 0.0]
800	[0.2742902760051638, 0.2742902760051638, 0.19797621043447242, 0.9391666650772095, 0.0]	[0.27388324191724955, 0.27388324191724955, 0.19226130256086363, 0.9416666626930237, 0.0]	[0.27439782811885266, 0.27439782811885266, 0.19708078906712287, 0.9383333325386047, 0.0]	[0.2739511509227529, 0.2739511509227529, 0.1950333674540511, 0.9375, 0.0]	[0.2742997135565267, 0.2742997135565267, 0.20012572474809395, 0.9333333373069763, 0.0]	[0.2739797186194659, 0.2739797186194659, 0.19002674321413665, 0.9424999952316284, 0.0]	[0.27385160875365133, 0.27385160875365133, 0.19211303853381628, 0.940833330154419, 0.0]	[0.27387352869260256, 0.27387352869260256, 0.19215989557370763, 0.9416666626930237, 0.0]	[0.2741137119421404, 0.2741137119421404, 0.1971051841851802, 0.9375, 0.0]	[0.27434791686922616, 0.27434791686922616, 0.19907272466595324, 0.9358333349227905, 0.0]
900	[0.27420840637008204, 0.27420840637008204, 0.19666181167024224, 0.9391666650772095, 0.0]	[0.27387181573154734, 0.27387181573154734, 0.19115253814888028, 0.9416666626930237, 0.0]	[0.27419354706723326, 0.27419354706723326, 0.19457868153598445, 0.9391666650772095, 0.0]	[0.2739297634398694, 0.2739297634398694, 0.19388179610667214, 0.9399999976158142, 0.0]	[0.27412845064463504, 0.27412845064463504, 0.1978988644665482, 0.9358333349227905, 0.0]	[0.2739460823886587, 0.2739460823886587, 0.18909617760704023, 0.9424999952316284, 0.0]	[0.2738440877274087, 0.2738440877274087, 0.1909695086491971, 0.940833330154419, 0.0]	[0.273862884302, 0.273862884302, 0.19101399393432617, 0.9416666626930237, 0.0]	[0.27406398844783364, 0.27406398844783364, 0.1951887572724774, 0.9383333325386047, 0.0]	[0.27410865753752645, 0.27410865753752645, 0.1950016564516267, 0.9375, 0.0]
