Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.906	0.418	41.8%	0.062	49.703%	0.1595	0.809
OGG1_0_real_train1	0.9999999999999968	0.998	0.153	15.3%	0.023	5.694%	0.07145	0.998
RNF168_0_real_train1	0.9999999999999989	0.932	0.39	39.0%	0.054	37.182%	0.13981	0.871
UNG_0_real_train1	0.9999999999999982	0.97	0.32	32.0%	0.048	23.928%	0.1395	0.96
ATP2B4_0_real_train1	0.9999999999999971	0.969	0.412	41.2%	0.062	25.664%	0.20428	0.964
ATP2B4_1_real_train1	0.9999999999999967	0.969	0.438	43.8%	0.074	26.483%	0.19808	0.965
MLH1_0_real_train1	0.9999999999999964	0.99	0.178	17.8%	0.03	15.787%	0.03898	0.987
MSH2_0_real_train1	0.999999999999996	0.987	0.188	18.8%	0.033	17.517%	0.04686	0.983
MSH6_0_real_train1	0.9999999999999951	0.989	0.173	17.3%	0.029	15.793%	0.03271	0.986
MSH6_1_real_train1	0.9999999999999969	0.986	0.188	18.8%	0.034	18.29%	0.04754	0.982
PMS1_0_real_train1	0.9999999999999964	0.977	0.282	28.2%	0.049	21.306%	0.11734	0.971
PMS2_0_real_train1	0.9999999999999952	0.947	0.271	27.1%	0.052	32.277%	0.0765	0.911
EXO1_0_multinomial_train1	0.999999999999996	0.888	0.452	45.2%	0.067	52.802%	0.17802	0.763
EXO1_0_multinomial_train1.1	0.9999999999999966	0.89	0.469	46.9%	0.066	52.259%	0.19343	0.766
EXO1_0_multinomial_train1.2	0.9999999999999962	0.881	0.473	47.3%	0.068	53.591%	0.18706	0.744
EXO1_0_multinomial_train1.3	0.9999999999999962	0.88	0.486	48.6%	0.07	52.603%	0.21457	0.751
EXO1_0_multinomial_train1.4	0.9999999999999961	0.852	0.505	50.5%	0.077	60.539%	0.219	0.683
EXO1_0_multinomial_train1.5	0.9999999999999962	0.887	0.459	45.9%	0.068	52.545%	0.18839	0.766
EXO1_0_multinomial_train1.6	0.9999999999999959	0.876	0.491	49.1%	0.07	55.07%	0.22064	0.732
EXO1_0_multinomial_train1.7	0.9999999999999962	0.855	0.52	52.0%	0.075	59.647%	0.23019	0.686
EXO1_0_multinomial_train1.8	0.9999999999999964	0.888	0.447	44.7%	0.066	51.502%	0.17904	0.757
EXO1_0_multinomial_train1.9	0.9999999999999958	0.862	0.526	52.6%	0.074	56.422%	0.22791	0.707
EXO1_0_multinomial_train1.10	0.9999999999999962	0.878	0.492	49.2%	0.07	53.549%	0.20488	0.741
EXO1_0_multinomial_train1.11	0.9999999999999961	0.894	0.455	45.5%	0.066	51.894%	0.17783	0.785
EXO1_0_multinomial_train1.12	0.9999999999999959	0.889	0.469	46.9%	0.067	52.389%	0.19874	0.771
EXO1_0_multinomial_train1.13	0.9999999999999958	0.872	0.511	51.1%	0.07	55.235%	0.21798	0.718
EXO1_0_multinomial_train1.14	0.9999999999999958	0.858	0.521	52.1%	0.074	57.68%	0.23551	0.69
EXO1_0_multinomial_train1.15	0.9999999999999959	0.888	0.463	46.3%	0.066	52.385%	0.21291	0.757
EXO1_0_multinomial_train1.16	0.9999999999999967	0.881	0.474	47.4%	0.068	53.351%	0.20243	0.742
EXO1_0_multinomial_train1.17	0.999999999999996	0.88	0.47	47.0%	0.068	53.321%	0.20542	0.736
EXO1_0_multinomial_train1.18	0.999999999999996	0.89	0.474	47.4%	0.067	52.483%	0.20764	0.773
EXO1_0_multinomial_train1.19	0.9999999999999959	0.878	0.466	46.6%	0.07	54.053%	0.19967	0.739
EXO1_0_multinomial_train1.20	0.999999999999996	0.884	0.461	46.1%	0.068	53.632%	0.1915	0.756
EXO1_0_multinomial_train1.21	0.9999999999999963	0.864	0.484	48.4%	0.073	58.223%	0.22309	0.704
EXO1_0_multinomial_train1.22	0.999999999999996	0.909	0.412	41.2%	0.061	46.887%	0.17161	0.813
EXO1_0_multinomial_train1.23	0.9999999999999962	0.853	0.497	49.7%	0.077	60.101%	0.21668	0.69
EXO1_0_multinomial_train1.24	0.9999999999999958	0.884	0.472	47.2%	0.067	52.027%	0.20107	0.751
EXO1_0_multinomial_train1.25	0.9999999999999964	0.891	0.457	45.7%	0.065	51.229%	0.2004	0.766
EXO1_0_multinomial_train1.26	0.9999999999999962	0.899	0.411	41.1%	0.063	49.024%	0.16877	0.785
EXO1_0_multinomial_train1.27	0.9999999999999962	0.872	0.465	46.5%	0.071	57.081%	0.22233	0.723
EXO1_0_multinomial_train1.28	0.9999999999999962	0.89	0.455	45.5%	0.066	49.342%	0.19549	0.765
EXO1_0_multinomial_train1.29	0.999999999999996	0.879	0.479	47.9%	0.069	53.986%	0.20581	0.738
EXO1_0_multinomial_train1.30	0.9999999999999963	0.881	0.463	46.3%	0.069	54.864%	0.19732	0.745
EXO1_0_multinomial_train1.31	0.9999999999999959	0.872	0.471	47.1%	0.071	56.3%	0.20877	0.722
EXO1_0_multinomial_train1.32	0.999999999999996	0.852	0.529	52.9%	0.076	57.355%	0.23118	0.685
EXO1_0_multinomial_train1.33	0.9999999999999966	0.888	0.467	46.7%	0.067	50.239%	0.19839	0.763
EXO1_0_multinomial_train1.34	0.999999999999996	0.883	0.462	46.2%	0.069	53.323%	0.19341	0.757
EXO1_0_multinomial_train1.35	0.999999999999996	0.894	0.452	45.2%	0.065	51.357%	0.18318	0.779
EXO1_0_multinomial_train1.36	0.9999999999999966	0.884	0.484	48.4%	0.068	54.516%	0.19591	0.757
EXO1_0_multinomial_train1.37	0.9999999999999958	0.89	0.463	46.3%	0.067	51.71%	0.19705	0.77
EXO1_0_multinomial_train1.38	0.9999999999999964	0.881	0.479	47.9%	0.068	52.27%	0.19667	0.745
EXO1_0_multinomial_train1.39	0.9999999999999962	0.871	0.482	48.2%	0.071	55.197%	0.21749	0.722
EXO1_0_multinomial_train1.40	0.9999999999999963	0.888	0.466	46.6%	0.068	52.226%	0.18177	0.769
EXO1_0_multinomial_train1.41	0.999999999999996	0.868	0.506	50.6%	0.073	57.687%	0.231	0.72
EXO1_0_multinomial_train1.42	0.9999999999999961	0.888	0.455	45.5%	0.067	50.959%	0.19734	0.769
EXO1_0_multinomial_train1.43	0.9999999999999962	0.854	0.507	50.7%	0.075	59.27%	0.23235	0.674
EXO1_0_multinomial_train1.44	0.999999999999996	0.894	0.459	45.9%	0.065	51.076%	0.19942	0.774
EXO1_0_multinomial_train1.45	0.9999999999999956	0.891	0.448	44.8%	0.066	51.471%	0.19348	0.768
EXO1_0_multinomial_train1.46	0.9999999999999958	0.887	0.485	48.5%	0.067	52.147%	0.19862	0.758
EXO1_0_multinomial_train1.47	0.9999999999999962	0.88	0.472	47.2%	0.069	53.36%	0.19377	0.747
EXO1_0_multinomial_train1.48	0.9999999999999962	0.887	0.466	46.6%	0.066	50.618%	0.19025	0.754
EXO1_0_multinomial_train1.49	0.9999999999999959	0.901	0.451	45.1%	0.065	50.39%	0.1851	0.807
EXO1_0_multinomial_train1.50	0.9999999999999961	0.868	0.471	47.1%	0.072	56.284%	0.20135	0.719
EXO1_0_multinomial_train1.51	0.9999999999999959	0.87	0.495	49.5%	0.071	55.719%	0.21274	0.719
EXO1_0_multinomial_train1.52	0.9999999999999966	0.882	0.474	47.4%	0.068	53.738%	0.20803	0.745
EXO1_0_multinomial_train1.53	0.999999999999996	0.883	0.45	45.0%	0.069	52.727%	0.19074	0.758
EXO1_0_multinomial_train1.54	0.9999999999999956	0.876	0.487	48.7%	0.071	54.484%	0.2219	0.743
EXO1_0_multinomial_train1.55	0.9999999999999958	0.887	0.433	43.3%	0.067	52.338%	0.19818	0.759
EXO1_0_multinomial_train1.56	0.9999999999999963	0.875	0.48	48.0%	0.07	55.797%	0.20823	0.727
EXO1_0_multinomial_train1.57	0.9999999999999961	0.885	0.463	46.3%	0.068	53.998%	0.19756	0.76
EXO1_0_multinomial_train1.58	0.9999999999999953	0.895	0.449	44.9%	0.064	49.125%	0.18595	0.774
EXO1_0_multinomial_train1.59	0.9999999999999962	0.9	0.443	44.3%	0.063	49.084%	0.16582	0.793
EXO1_0_multinomial_train1.60	0.9999999999999962	0.888	0.463	46.3%	0.067	51.79%	0.20248	0.765
EXO1_0_multinomial_train1.61	0.9999999999999962	0.872	0.485	48.5%	0.071	55.469%	0.23865	0.723
EXO1_0_multinomial_train1.62	0.999999999999996	0.885	0.469	46.9%	0.067	53.274%	0.21256	0.753
EXO1_0_multinomial_train1.63	0.999999999999996	0.889	0.476	47.6%	0.068	53.513%	0.19152	0.775
EXO1_0_multinomial_train1.64	0.9999999999999962	0.892	0.461	46.1%	0.066	51.541%	0.19305	0.773
EXO1_0_multinomial_train1.65	0.9999999999999958	0.893	0.458	45.8%	0.066	51.471%	0.19264	0.779
EXO1_0_multinomial_train1.66	0.999999999999996	0.882	0.492	49.2%	0.068	52.658%	0.21023	0.747
EXO1_0_multinomial_train1.67	0.9999999999999959	0.868	0.513	51.3%	0.073	58.078%	0.21718	0.724
EXO1_0_multinomial_train1.68	0.9999999999999958	0.889	0.473	47.3%	0.068	51.17%	0.19713	0.772
EXO1_0_multinomial_train1.69	0.999999999999996	0.867	0.501	50.1%	0.072	57.207%	0.20636	0.708
EXO1_0_multinomial_train1.70	0.999999999999996	0.846	0.507	50.7%	0.078	59.974%	0.22771	0.675
EXO1_0_multinomial_train1.71	0.999999999999996	0.884	0.456	45.6%	0.068	51.872%	0.20234	0.754
EXO1_0_multinomial_train1.72	0.999999999999996	0.892	0.454	45.4%	0.066	51.463%	0.17793	0.777
EXO1_0_multinomial_train1.73	0.9999999999999962	0.896	0.45	45.0%	0.064	50.181%	0.16879	0.783
EXO1_0_multinomial_train1.74	0.999999999999996	0.866	0.509	50.9%	0.072	56.082%	0.21118	0.709
EXO1_0_multinomial_train1.75	0.9999999999999966	0.886	0.455	45.5%	0.068	53.19%	0.20193	0.762
EXO1_0_multinomial_train1.76	0.9999999999999959	0.883	0.469	46.9%	0.069	54.7%	0.19061	0.759
EXO1_0_multinomial_train1.77	0.9999999999999956	0.899	0.446	44.6%	0.063	47.646%	0.18295	0.789
EXO1_0_multinomial_train1.78	0.9999999999999961	0.882	0.469	46.9%	0.069	52.843%	0.20374	0.754
EXO1_0_multinomial_train1.79	0.9999999999999967	0.887	0.467	46.7%	0.067	51.557%	0.20742	0.762
EXO1_0_multinomial_train1.80	0.9999999999999963	0.881	0.473	47.3%	0.068	53.084%	0.20102	0.743
EXO1_0_multinomial_train1.81	0.999999999999996	0.902	0.419	41.9%	0.063	50.08%	0.17595	0.8
EXO1_0_multinomial_train1.82	0.9999999999999962	0.88	0.472	47.2%	0.069	53.526%	0.19225	0.745
EXO1_0_multinomial_train1.83	0.9999999999999962	0.896	0.452	45.2%	0.066	51.32%	0.18598	0.789
EXO1_0_multinomial_train1.84	0.9999999999999964	0.88	0.484	48.4%	0.069	52.787%	0.23077	0.746
EXO1_0_multinomial_train1.85	0.9999999999999962	0.867	0.468	46.8%	0.072	57.45%	0.20173	0.71
EXO1_0_multinomial_train1.86	0.999999999999996	0.893	0.427	42.7%	0.065	49.922%	0.181	0.776
EXO1_0_multinomial_train1.87	0.9999999999999959	0.875	0.471	47.1%	0.071	55.331%	0.20731	0.737
EXO1_0_multinomial_train1.88	0.9999999999999962	0.885	0.454	45.4%	0.068	53.727%	0.17775	0.759
EXO1_0_multinomial_train1.89	0.9999999999999963	0.881	0.5	50.0%	0.069	53.98%	0.22957	0.749
EXO1_0_multinomial_train1.90	0.9999999999999967	0.892	0.455	45.5%	0.065	50.37%	0.18742	0.766
EXO1_0_multinomial_train1.91	0.9999999999999961	0.885	0.462	46.2%	0.067	53.92%	0.19168	0.75
EXO1_0_multinomial_train1.92	0.9999999999999967	0.902	0.43	43.0%	0.063	48.367%	0.1678	0.795
