Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.986	0.163	16.3%	0.021	16.835%	0.02588	0.959
OGG1_0_real_train1	0.9999999999999968	0.993	0.378	37.8%	0.089	22.031%	0.16137	0.994
RNF168_0_real_train1	0.9999999999999989	0.957	0.335	33.5%	0.042	28.92%	0.12722	0.914
UNG_0_real_train1	0.9999999999999982	0.963	0.322	32.2%	0.054	26.919%	0.1453	0.95
ATP2B4_0_real_train1	0.9999999999999971	0.98	0.357	35.7%	0.05	20.697%	0.17406	0.976
ATP2B4_1_real_train1	0.9999999999999967	0.988	0.338	33.8%	0.047	16.82%	0.15272	0.986
MLH1_0_real_train1	0.9999999999999964	0.994	0.113	11.3%	0.02	10.525%	0.01906	0.992
MSH2_0_real_train1	0.999999999999996	0.995	0.119	11.9%	0.02	10.617%	0.02148	0.993
MSH6_0_real_train1	0.9999999999999951	0.994	0.121	12.1%	0.02	10.892%	0.0171	0.991
MSH6_1_real_train1	0.9999999999999969	0.993	0.138	13.8%	0.022	11.835%	0.02973	0.991
PMS1_0_real_train1	0.9999999999999964	0.985	0.249	24.9%	0.04	17.393%	0.09761	0.981
PMS2_0_real_train1	0.9999999999999952	0.992	0.145	14.5%	0.021	13.035%	0.02509	0.986
EXO1_0_multinomial_train1	0.999999999999996	0.966	0.243	24.3%	0.033	26.007%	0.0546	0.905
EXO1_0_multinomial_train1.1	0.9999999999999966	0.96	0.259	25.9%	0.036	28.505%	0.06138	0.884
EXO1_0_multinomial_train1.2	0.9999999999999962	0.961	0.266	26.6%	0.035	27.583%	0.06567	0.889
EXO1_0_multinomial_train1.3	0.9999999999999962	0.961	0.28	28.0%	0.037	27.804%	0.07259	0.903
EXO1_0_multinomial_train1.4	0.9999999999999961	0.962	0.249	24.9%	0.035	27.518%	0.06247	0.893
EXO1_0_multinomial_train1.5	0.9999999999999962	0.962	0.253	25.3%	0.036	27.818%	0.06327	0.897
