	0	1	2	3	4	5	6	7	8	9
0	[0.9876778820632863, 0.9876778820632863, 1.3863718339109383, 0.2566666603088379, 0.0]	[0.9892311573624142, 0.9892311573624142, 1.3862477881669422, 0.23333333432674408, 0.0]	[0.9879639786055476, 0.9879639786055476, 1.386360807701606, 0.2541666626930237, 0.0]	[0.9902714208289, 0.9902714208289, 1.3863020790265448, 0.2574999928474426, 0.0]	[0.9882973177890909, 0.9882973177890909, 1.3862853815081086, 0.2516666650772095, 0.0]	[0.9883668168760742, 0.9883668168760742, 1.3862535515224688, 0.2633333206176758, 0.0]	[0.98900852017633, 0.98900852017633, 1.3863941115763168, 0.23250000178813934, 0.0]	[0.9885198622930017, 0.9885198622930017, 1.3863252121821852, 0.24250000715255737, 0.0]	[0.987783193310557, 0.987783193310557, 1.3863791793506448, 0.2175000011920929, 0.0]	[0.9896329016306002, 0.9896329016306002, 1.386283105176719, 0.23499999940395355, 0.0]
100	[0.296465174192331, 0.296465174192331, 0.3911575086895269, 0.8550000190734863, 0.0]	[0.27725189846048176, 0.27725189846048176, 0.2724806363745651, 0.9266666769981384, 0.0]	[0.27409370889351437, 0.27409370889351437, 0.2997995656041212, 0.9133333563804626, 0.0]	[0.2797024101395561, 0.2797024101395561, 0.3254805669179267, 0.9075000286102295, 0.0]	[0.2826235868633974, 0.2826235868633974, 0.349145677271636, 0.8700000047683716, 0.0]	[0.2786059775992181, 0.2786059775992181, 0.28678955160730574, 0.9075000286102295, 0.0]	[0.28704515273828146, 0.28704515273828146, 0.33975948055776456, 0.9200000166893005, 0.0]	[0.28276011706561455, 0.28276011706561455, 0.49459886135338593, 0.7516666650772095, 0.0]	[0.2748675382783025, 0.2748675382783025, 0.2453509114974662, 0.9333333373069763, 0.0]	[0.27898043898157976, 0.27898043898157976, 0.29278314545252765, 0.909166693687439, 0.0]
200	[0.2829721892341515, 0.2829721892341515, 0.31942711145169966, 0.8924999833106995, 0.0]	[0.2743204978561102, 0.2743204978561102, 0.19991315902844106, 0.9358333349227905, 0.0]	[0.27322884474915393, 0.27322884474915393, 0.2314704650510791, 0.9266666769981384, 0.0]	[0.2758945036884767, 0.2758945036884767, 0.20966260843310422, 0.9325000047683716, 0.0]	[0.27416676486526353, 0.27416676486526353, 0.20293180849366368, 0.9399999976158142, 0.0]	[0.27663581055877323, 0.27663581055877323, 0.255897009910455, 0.9024999737739563, 0.0]	[0.27651580325226577, 0.27651580325226577, 0.3125803471224853, 0.9008333086967468, 0.0]	[0.2779333579841558, 0.2779333579841558, 0.38971334129164686, 0.8675000071525574, 0.0]	[0.272813052216383, 0.272813052216383, 0.20855453129431017, 0.9333333373069763, 0.0]	[0.2752245394120225, 0.2752245394120225, 0.19676530610495188, 0.9358333349227905, 0.0]
300	[0.2789808663773226, 0.2789808663773226, 0.23381731096665098, 0.9208333492279053, 0.0]	[0.27335028392135935, 0.27335028392135935, 0.18955402513698105, 0.9391666650772095, 0.0]	[0.2729447318765791, 0.2729447318765791, 0.20625262474158398, 0.9283333420753479, 0.0]	[0.27415433660835425, 0.27415433660835425, 0.18333847323875682, 0.940833330154419, 0.0]	[0.2731117666549616, 0.2731117666549616, 0.1908377046730002, 0.9391666650772095, 0.0]	[0.2759258806266342, 0.2759258806266342, 0.23809644813746472, 0.9116666913032532, 0.0]	[0.273801440665064, 0.273801440665064, 0.23601000842042963, 0.9225000143051147, 0.0]	[0.2742783457175094, 0.2742783457175094, 0.2842535681245324, 0.9141666889190674, 0.0]	[0.2724925051321056, 0.2724925051321056, 0.1976031828544534, 0.9358333349227905, 0.0]	[0.2735446555454965, 0.2735446555454965, 0.17837710059494444, 0.9416666626930237, 0.0]
400	[0.27625756265210116, 0.27625756265210116, 0.18749877097833564, 0.9383333325386047, 0.0]	[0.27303129000005355, 0.27303129000005355, 0.18671217065978588, 0.9366666674613953, 0.0]	[0.2727631556547195, 0.2727631556547195, 0.19264681872996098, 0.9333333373069763, 0.0]	[0.2734252414404604, 0.2734252414404604, 0.1824926263560374, 0.9399999976158142, 0.0]	[0.27280805828863647, 0.27280805828863647, 0.18585977876882923, 0.9416666626930237, 0.0]	[0.2756242335124515, 0.2756242335124515, 0.22653039537275874, 0.9208333492279053, 0.0]	[0.2734141815761213, 0.2734141815761213, 0.21368805486014372, 0.9291666746139526, 0.0]	[0.27334088029422804, 0.27334088029422804, 0.23465806596036543, 0.9258333444595337, 0.0]	[0.27241945659169287, 0.27241945659169287, 0.19080017260715837, 0.9358333349227905, 0.0]	[0.2729830955133682, 0.2729830955133682, 0.18128075114116637, 0.940833330154419, 0.0]
500	[0.2747097220009688, 0.2747097220009688, 0.1651111939993865, 0.9458333253860474, 0.0]	[0.2728571592529088, 0.2728571592529088, 0.18020972861371182, 0.9416666626930237, 0.0]	[0.2726524873063504, 0.2726524873063504, 0.1855769051029557, 0.9375, 0.0]	[0.2731274303820616, 0.2731274303820616, 0.182221515277019, 0.9383333325386047, 0.0]	[0.2726822285850938, 0.2726822285850938, 0.18153001233717286, 0.940833330154419, 0.0]	[0.27536376953835323, 0.27536376953835323, 0.21655840766823659, 0.9225000143051147, 0.0]	[0.27311027268437876, 0.27311027268437876, 0.20163218031025318, 0.9308333396911621, 0.0]	[0.2730989619679998, 0.2730989619679998, 0.21563011970577103, 0.9291666746139526, 0.0]	[0.2723890180347924, 0.2723890180347924, 0.18505154160486362, 0.9383333325386047, 0.0]	[0.2727142327057188, 0.2727142327057188, 0.18170491441728312, 0.9375, 0.0]
600	[0.2738375660781256, 0.2738375660781256, 0.1602015712471743, 0.9508333206176758, 0.0]	[0.2727657662644962, 0.2727657662644962, 0.17639513753712738, 0.9416666626930237, 0.0]	[0.27258232155155054, 0.27258232155155054, 0.1808211075023685, 0.9399999976158142, 0.0]	[0.27289829301377844, 0.27289829301377844, 0.17916353100342486, 0.9424999952316284, 0.0]	[0.272579062331333, 0.272579062331333, 0.1783830130445484, 0.9391666650772095, 0.0]	[0.27423622926687424, 0.27423622926687424, 0.2027344718380023, 0.9333333373069763, 0.0]	[0.27298094250773924, 0.27298094250773924, 0.1924938037445946, 0.9383333325386047, 0.0]	[0.27286413963800266, 0.27286413963800266, 0.1996438829521031, 0.9366666674613953, 0.0]	[0.2723674348796112, 0.2723674348796112, 0.18055358361167922, 0.9399999976158142, 0.0]	[0.2726232849758722, 0.2726232849758722, 0.1794694683377807, 0.940833330154419, 0.0]
700	[0.2733676423103079, 0.2733676423103079, 0.16259491998782113, 0.9516666531562805, 0.0]	[0.2726799854792886, 0.2726799854792886, 0.17388305368801446, 0.9441666603088379, 0.0]	[0.27253594995424, 0.27253594995424, 0.1769071165129137, 0.940833330154419, 0.0]	[0.27279158330007125, 0.27279158330007125, 0.1755868837078603, 0.9416666626930237, 0.0]	[0.2725118884365557, 0.2725118884365557, 0.17589502433659363, 0.940833330154419, 0.0]	[0.27372872986922314, 0.27372872986922314, 0.18869305627544097, 0.9383333325386047, 0.0]	[0.27291683915763426, 0.27291683915763426, 0.18722815854465943, 0.9391666650772095, 0.0]	[0.27278380337029656, 0.27278380337029656, 0.19136575916605045, 0.9375, 0.0]	[0.27235307312120516, 0.27235307312120516, 0.17698748916614596, 0.9416666626930237, 0.0]	[0.2725652544775475, 0.2725652544775475, 0.17742353691279705, 0.9416666626930237, 0.0]
800	[0.2730922527384861, 0.2730922527384861, 0.16297063632709646, 0.95333331823349, 0.0]	[0.2726115539040996, 0.2726115539040996, 0.17146818142473466, 0.9449999928474426, 0.0]	[0.2725005905278033, 0.2725005905278033, 0.17381032976962, 0.9416666626930237, 0.0]	[0.2726887007599567, 0.2726887007599567, 0.17248879222720973, 0.9424999952316284, 0.0]	[0.272466345661566, 0.272466345661566, 0.1738724040764473, 0.9424999952316284, 0.0]	[0.2734259862960713, 0.2734259862960713, 0.18088956445347582, 0.9416666626930237, 0.0]	[0.2728696413519605, 0.2728696413519605, 0.18241305757255008, 0.9399999976158142, 0.0]	[0.27271369952300817, 0.27271369952300817, 0.18699936499484032, 0.9375, 0.0]	[0.27234296208783165, 0.27234296208783165, 0.1741260126058681, 0.9441666603088379, 0.0]	[0.2725244087855037, 0.2725244087855037, 0.17520319260301734, 0.9433333277702332, 0.0]
900	[0.27290640714213754, 0.27290640714213754, 0.1649898425857567, 0.9516666531562805, 0.0]	[0.2725629630110814, 0.2725629630110814, 0.17033448446139496, 0.9449999928474426, 0.0]	[0.27247080274440727, 0.27247080274440727, 0.17130575781709478, 0.9416666626930237, 0.0]	[0.27263744473893164, 0.27263744473893164, 0.17074289859696384, 0.940833330154419, 0.0]	[0.2724452787830504, 0.2724452787830504, 0.172122311209764, 0.9433333277702332, 0.0]	[0.27320689174526275, 0.27320689174526275, 0.1758430497963953, 0.9458333253860474, 0.0]	[0.2728361025877227, 0.2728361025877227, 0.1792318893335045, 0.9383333325386047, 0.0]	[0.2726662506893055, 0.2726662506893055, 0.1832533355903099, 0.9391666650772095, 0.0]	[0.27233506912184163, 0.27233506912184163, 0.17184046948366535, 0.9458333253860474, 0.0]	[0.2724882554857543, 0.2724882554857543, 0.17248774319934146, 0.9433333277702332, 0.0]
