Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.983	0.388	38.8%	0.058	20.757%	0.16936	0.981
ATP2B4_real_train_fold1.1	0.9999999999999997	0.964	0.474	47.4%	0.072	26.797%	0.26409	0.958
MLH1_real_train_fold1	0.9999999999999959	0.982	0.193	19.3%	0.034	19.246%	0.04487	0.974
MSH2_real_train_fold1	0.9999999999999957	0.984	0.201	20.1%	0.035	19.199%	0.04224	0.979
MSH6_real_train_fold1	0.9999999999999951	0.988	0.187	18.7%	0.031	16.882%	0.03545	0.984
MSH6_real_train_fold1.1	0.9999999999999959	0.983	0.201	20.1%	0.035	19.201%	0.03864	0.976
OGG1_real_train_fold1	0.9999999999999968	0.998	0.212	21.2%	0.034	8.416%	0.1039	0.998
PMS1_real_train_fold1	0.9999999999999992	0.927	0.528	52.8%	0.086	37.971%	0.28321	0.909
PMS2_real_train_fold1	0.9999999999999957	0.797	0.636	63.6%	0.103	60.701%	0.29422	0.655
RNF168_real_train_fold1	0.999999999999995	0.977	0.226	22.6%	0.03	22.111%	0.04831	0.947
UNG_real_train_fold1	0.9999999999999978	0.973	0.316	31.6%	0.047	23.537%	0.12476	0.964
ATP2B4_dirichlet_train_fold1	0.9999999999999977	0.956	0.593	59.3%	0.088	30.21%	0.40382	0.951
ATP2B4_dirichlet_train_fold1.1	0.9999999999999997	0.874	0.767	76.7%	0.133	48.706%	0.66478	0.852
ATP2B4_dirichlet_train_fold1.2	0.9999999999999998	0.815	0.937	93.7%	0.131	57.725%	0.77979	0.761
ATP2B4_dirichlet_train_fold1.3	0.999999999999998	0.914	0.625	62.5%	0.113	40.978%	0.44415	0.901
ATP2B4_dirichlet_train_fold1.4	0.9999999999999997	0.862	0.793	79.3%	0.144	52.222%	0.61364	0.839
ATP2B4_dirichlet_train_fold1.5	0.9999999999999996	0.889	0.694	69.4%	0.115	46.606%	0.62601	0.865
ATP2B4_dirichlet_train_fold1.6	0.9999999999999996	0.896	0.805	80.5%	0.125	44.259%	0.65468	0.879
ATP2B4_dirichlet_train_fold1.7	0.9999999999999998	0.775	0.815	81.5%	0.167	63.408%	0.69958	0.729
ATP2B4_dirichlet_train_fold1.8	0.9999999999999996	0.885	0.764	76.4%	0.136	47.355%	0.6162	0.868
ATP2B4_dirichlet_train_fold1.9	0.9999999999999996	0.879	0.686	68.6%	0.114	47.685%	0.51805	0.85
ATP2B4_dirichlet_train_fold1.10	0.9999999999999997	0.889	0.657	65.7%	0.104	45.878%	0.48021	0.858
ATP2B4_dirichlet_train_fold1.11	0.9999999999999982	0.946	0.634	63.4%	0.111	36.522%	0.43605	0.943
ATP2B4_dirichlet_train_fold1.12	0.9999999999999978	0.914	0.662	66.2%	0.099	40.5%	0.49337	0.895
ATP2B4_dirichlet_train_fold1.13	0.9999999999999997	0.898	0.768	76.8%	0.143	45.271%	0.8237	0.887
ATP2B4_dirichlet_train_fold1.14	0.9999999999999979	0.919	0.663	66.3%	0.114	39.437%	0.57882	0.907
ATP2B4_dirichlet_train_fold1.15	0.9999999999999981	0.863	0.713	71.3%	0.144	50.653%	0.5878	0.841
