	0	1	2	3	4	5	6	7	8	9
0	[174.68410350799752, 8.335160126767782, 1663.4894338122972, 0.24500000476837158, 0.0]	[174.68313973596352, 8.341293092399702, 1663.418466435638, 0.2683333456516266, 0.0]	[174.66071364387847, 8.335049494805745, 1663.2566414907274, 0.2758333384990692, 0.0]	[174.6788220307685, 8.334704269653685, 1663.4411776111479, 0.2874999940395355, 0.0]	[174.69254005253475, 8.336782235359035, 1663.557578171757, 0.2666666805744171, 0.0]	[174.69904710558674, 8.342752769380986, 1663.5629433620575, 0.25083333253860474, 0.0]	[174.6894017372127, 8.342371320049521, 1663.4703041716316, 0.2633333206176758, 0.0]	[174.68575873168604, 8.348799078841788, 1663.3695965284423, 0.26499998569488525, 0.0]	[174.6882672284824, 8.339276247883623, 1663.4899098059877, 0.2775000035762787, 0.0]	[174.68229525028016, 8.344059373074494, 1663.3823587720567, 0.2849999964237213, 0.0]
100	[5.039402364450476, 4.130594457483578, 9.088079069668982, 1.0, 0.0]	[4.986125317575475, 4.1568022328551075, 8.293230847203667, 1.0, 0.0]	[4.909217137102616, 4.096032750360644, 8.131843867419722, 1.0, 0.0]	[4.966841089228869, 4.142166662904227, 8.246744263246422, 1.0, 0.0]	[5.012930061856094, 4.152796779247215, 8.6013328260888, 1.0, 0.0]	[4.9386637531975115, 4.066975872281997, 8.716878809155146, 1.0, 0.0]	[5.161486532367728, 3.9863651990035764, 11.75121333364151, 1.0, 0.0]	[5.2241148979578025, 3.985213381965531, 12.38901515992271, 1.0, 0.0]	[5.054699056713693, 4.170846135456331, 8.838529212573617, 1.0, 0.0]	[5.038634327795941, 4.152107198821795, 8.86527128974146, 1.0, 0.0]
200	[4.572137549435685, 4.034060734956741, 5.380768144789442, 1.0, 0.0]	[4.624219136731129, 4.0754160474989245, 5.488030892322044, 1.0, 0.0]	[4.553833511657334, 4.020216932303777, 5.33616579353557, 1.0, 0.0]	[4.605328844643472, 4.056724122464335, 5.4860472217913685, 1.0, 0.0]	[4.604808736058418, 4.06863539540048, 5.361733406579379, 1.0, 0.0]	[4.563545294272761, 4.002289568115942, 5.612557261568194, 1.0, 0.0]	[4.717188653074366, 3.9456627149456134, 7.715259381287527, 1.0, 0.0]	[4.736946783148594, 3.938982232952632, 7.9796455019596175, 1.0, 0.0]	[4.63949534525853, 4.075628181812921, 5.638671634456095, 1.0, 0.0]	[4.608640821743828, 4.077908603176551, 5.307322185672769, 1.0, 0.0]
300	[4.429587295019394, 4.006801898421247, 4.2278539659814705, 1.0, 0.0]	[4.482545840206876, 4.042035877648031, 4.40509962558845, 1.0, 0.0]	[4.415706081687911, 3.9895260430278983, 4.261800386600122, 1.0, 0.0]	[4.462307823145083, 4.014498572817197, 4.478092503278862, 1.0, 0.0]	[4.467700236010026, 4.027688498665061, 4.400117373449655, 1.0, 0.0]	[4.420328514645098, 3.976340010361889, 4.439885042832084, 1.0, 0.0]	[4.554443574710071, 3.925082329884803, 6.293612448252671, 1.0, 0.0]	[4.569178541056401, 3.9189543602609995, 6.502241807954015, 1.0, 0.0]	[4.498450993372016, 4.047686312031366, 4.507646813406502, 1.0, 0.0]	[4.468825184692506, 4.036505010401667, 4.323201742908389, 1.0, 0.0]
400	[4.353423681477364, 3.9866927839203363, 3.667308975570275, 1.0, 0.0]	[4.413902463285287, 4.022020106835188, 3.918823564500989, 1.0, 0.0]	[4.338506670609709, 3.971335028646064, 3.6717164196364434, 1.0, 0.0]	[4.38618904224604, 3.9926242769577627, 3.9356476528827757, 1.0, 0.0]	[4.392253140369488, 4.002271901949908, 3.8998123841957946, 1.0, 0.0]	[4.345207735998521, 3.960500043775802, 3.8470769222271923, 1.0, 0.0]	[4.467059307595256, 3.91221652714603, 5.548427804492256, 1.0, 0.0]	[4.478282742941152, 3.9062948629737964, 5.719878799673562, 1.0, 0.0]	[4.424426441374421, 4.028383179107086, 3.9604326226733453, 1.0, 0.0]	[4.397918753336844, 4.010770283335121, 3.8714847000172323, 1.0, 0.0]
500	[4.307511452068934, 3.972737989584679, 3.3477346248425537, 1.0, 0.0]	[4.3585193651273935, 3.991755184179439, 3.667641809479545, 1.0, 0.0]	[4.291157051259061, 3.959145839353804, 3.320112119052573, 1.0, 0.0]	[4.3351736020214835, 3.9767591357927454, 3.58414466228738, 1.0, 0.0]	[4.343487480114034, 3.984635214662468, 3.5885226545156614, 1.0, 0.0]	[4.298146389089893, 3.948827926412157, 3.493184626777357, 1.0, 0.0]	[4.410250397607929, 3.902922647480361, 5.073277501275678, 1.0, 0.0]	[4.419983264613047, 3.8973804522338824, 5.2260281237916475, 1.0, 0.0]	[4.370122622666878, 4.00670828093256, 3.634143417343185, 1.0, 0.0]	[4.341263252692102, 3.9875143148492844, 3.537489378428168, 1.0, 0.0]
600	[4.271233358714504, 3.9591480958169885, 3.1208526289751584, 1.0, 0.0]	[4.322707892279176, 3.9813121646494163, 3.413957276297599, 1.0, 0.0]	[4.257220649670745, 3.949906202516808, 3.073144471539368, 1.0, 0.0]	[4.297130961302268, 3.9648030835917316, 3.3232787771053625, 1.0, 0.0]	[4.307511791948957, 3.9716544251106614, 3.3585736683829537, 1.0, 0.0]	[4.263883511976076, 3.939713023279886, 3.2417048869618936, 1.0, 0.0]	[4.371447279925745, 3.8953396582400557, 4.761076216856892, 1.0, 0.0]	[4.3807420810637545, 3.8899073688430517, 4.908347122207032, 1.0, 0.0]	[4.3361978096049745, 3.985368410339686, 3.508293992652884, 1.0, 0.0]	[4.304090237982324, 3.9771114526853504, 3.269787852969735, 1.0, 0.0]
700	[4.2459997703988, 3.9511328801276155, 2.9486689027118484, 1.0, 0.0]	[4.289810670303517, 3.9652564757715303, 3.2455419453198617, 1.0, 0.0]	[4.231499404179254, 3.9426628242127366, 2.8883657996651766, 1.0, 0.0]	[4.268927875963381, 3.9539220409186333, 3.1500583504474697, 1.0, 0.0]	[4.2831339925989775, 3.9610554076744533, 3.220785849245242, 1.0, 0.0]	[4.239504154983584, 3.9319614169368604, 3.0754273804672376, 1.0, 0.0]	[4.34479906808327, 3.888831240780516, 4.5596782730275365, 1.0, 0.0]	[4.350016799798087, 3.8844217578893367, 4.655950419087511, 1.0, 0.0]	[4.303074244888497, 3.972888700441576, 3.301855444469207, 1.0, 0.0]	[4.274593628697173, 3.9670602217032007, 3.075334069939724, 1.0, 0.0]
800	[4.225913927971102, 3.944585983327495, 2.8132794464360704, 1.0, 0.0]	[4.268779770421963, 3.9596857379717885, 3.0909403245017417, 1.0, 0.0]	[4.212567718425243, 3.9364876217219575, 2.7608009670328504, 1.0, 0.0]	[4.2451824889366, 3.9442221445097916, 3.0096034442680892, 1.0, 0.0]	[4.261642923580768, 3.950914397196457, 3.1072852638431026, 1.0, 0.0]	[4.220829897800573, 3.9257119920758794, 2.9511790572469354, 1.0, 0.0]	[4.326013004753866, 3.882805821061884, 4.4320718369198175, 1.0, 0.0]	[4.324798473128574, 3.879709355504643, 4.450891176239313, 1.0, 0.0]	[4.2853994889470215, 3.9702728062875234, 3.1512668265949815, 1.0, 0.0]	[4.244870320962009, 3.9527906210928108, 2.920796998691978, 1.0, 0.0]
900	[4.209891884696871, 3.9371189564457865, 2.727729282510848, 1.0, 0.0]	[4.245405233291556, 3.9500161242431453, 2.9538910904841025, 1.0, 0.0]	[4.197178043527914, 3.9312130013909816, 2.659650421369319, 1.0, 0.0]	[4.226808216580279, 3.9389793531994863, 2.8782886338079257, 1.0, 0.0]	[4.246965480803398, 3.946052789208849, 3.0091269159454948, 1.0, 0.0]	[4.20493678158319, 3.9212280100320918, 2.8370877155109837, 1.0, 0.0]	[4.308533002292508, 3.878225515224814, 4.303074870676941, 1.0, 0.0]	[4.30974207729989, 3.874757639887917, 4.349844374119728, 1.0, 0.0]	[4.255301795610555, 3.9528885330742938, 3.0241326253626175, 1.0, 0.0]	[4.23081673315184, 3.9499595811724815, 2.8085715197935786, 1.0, 0.0]
