Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	2.58E-04	2.55E-19	8.58E-04	6.02E-04	2.96E-04
OGG1_0_real_train1	0.00E+00	2.58E-21	2.48E-03	1.76E-03	7.97E-04
RNF168_0_real_train1	2.37E-04	0.00E+00	3.40E-04	4.62E-04	5.13E-05
UNG_0_real_train1	4.10E-04	5.68E-115	1.26E-03	1.40E-03	2.46E-03
ATP2B4_0_real_train1	5.42E-04	8.64E-42	7.54E-04	6.48E-04	3.31E-04
ATP2B4_1_real_train1	9.73E-115	2.37E-04	1.44E-03	0.00E+00	9.03E-04
MLH1_0_real_train1	0.00E+00	2.07E-03	0.00E+00	4.12E-04	2.99E-05
MSH2_0_real_train1	0.00E+00	1.72E-03	0.00E+00	3.87E-04	1.83E-04
MSH6_0_real_train1	0.00E+00	1.88E-03	0.00E+00	4.29E-04	6.15E-05
MSH6_1_real_train1	0.00E+00	1.39E-03	0.00E+00	9.51E-29	1.16E-04
PMS1_0_real_train1	0.00E+00	6.27E-02	3.17E-03	1.03E-03	2.74E-04
PMS2_0_real_train1	2.85E-04	1.75E-03	1.21E-04	0.00E+00	1.63E-04
EXO1_0_dirichlet_train1	2.28E-04	0.00E+00	0.00E+00	0.00E+00	1.21E-04
RNF168_0_dirichlet_train1	2.95E-04	0.00E+00	3.69E-04	7.04E-04	0.00E+00
RNF168_0_dirichlet_train1.1	2.19E-04	0.00E+00	0.00E+00	0.00E+00	1.35E-04
EXO1_0_dirichlet_train1.1	1.84E-04	6.23E-04	3.69E-04	6.29E-04	5.66E-110
RNF168_0_dirichlet_train1.2	2.39E-04	0.00E+00	0.00E+00	0.00E+00	1.69E-04
RNF168_0_dirichlet_train1.3	1.48E-04	0.00E+00	0.00E+00	2.38E-33	1.27E-04
RNF168_0_dirichlet_train1.4	2.87E-04	0.00E+00	5.13E-04	8.26E-04	1.99E-04
RNF168_0_dirichlet_train1.5	3.71E-04	0.00E+00	0.00E+00	4.46E-04	0.00E+00
RNF168_0_dirichlet_train1.6	4.65E-04	0.00E+00	1.89E-03	1.06E-03	6.21E-04
RNF168_0_dirichlet_train1.7	1.79E-04	1.54E-04	3.12E-04	0.00E+00	2.66E-04
RNF168_0_dirichlet_train1.8	2.35E-04	0.00E+00	0.00E+00	3.51E-04	1.22E-04
EXO1_0_dirichlet_train1.2	2.26E-04	1.71E-04	0.00E+00	7.35E-04	7.07E-04
EXO1_0_dirichlet_train1.3	3.11E-04	1.49E-04	0.00E+00	4.70E-04	3.58E-04
RNF168_0_dirichlet_train1.9	1.94E-04	0.00E+00	3.45E-04	4.01E-04	8.47E-05
EXO1_0_dirichlet_train1.4	3.91E-04	2.85E-150	0.00E+00	4.74E-04	0.00E+00
EXO1_0_dirichlet_train1.5	2.84E-04	0.00E+00	0.00E+00	3.07E-04	0.00E+00
EXO1_0_dirichlet_train1.6	3.68E-04	0.00E+00	0.00E+00	3.89E-04	0.00E+00
EXO1_0_dirichlet_train1.7	2.43E-04	1.70E-04	0.00E+00	0.00E+00	0.00E+00
EXO1_0_dirichlet_train1.8	6.11E-04	4.33E-04	0.00E+00	1.05E-03	0.00E+00
RNF168_0_dirichlet_train1.10	2.25E-04	1.31E-04	3.24E-04	4.31E-04	3.96E-06
EXO1_0_dirichlet_train1.9	6.05E-04	2.14E-04	0.00E+00	0.00E+00	1.24E-04
RNF168_0_dirichlet_train1.11	1.89E-04	1.30E-04	3.57E-04	4.45E-04	6.60E-05
RNF168_0_dirichlet_train1.12	4.61E-04	0.00E+00	9.52E-04	6.85E-04	5.89E-04
