Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	9.52E-03	1.85E-03	1.05E-02	4.51E-03	1.40E-02
OGG1_0_real_train1	1.04E-03	2.32E-23	1.60E-02	3.09E-02	5.12E-02
RNF168_0_real_train1	7.99E-03	6.48E-03	9.10E-03	8.17E-03	2.65E-03
UNG_0_real_train1	3.07E-02	2.00E-03	3.69E-02	1.12E-02	6.05E-02
ATP2B4_0_real_train1	1.89E-03	5.62E-03	1.34E-02	1.49E-02	6.37E-03
ATP2B4_1_real_train1	1.02E-02	4.41E-03	7.08E-03	8.75E-03	1.21E-02
MLH1_0_real_train1	9.47E-03	7.81E-03	8.33E-03	2.72E-03	2.81E-02
MSH2_0_real_train1	8.05E-03	3.32E-03	1.02E-02	1.51E-03	2.40E-02
MSH6_0_real_train1	5.30E-03	5.27E-03	6.31E-03	1.83E-03	1.81E-02
MSH6_1_real_train1	4.10E-03	7.01E-03	4.77E-03	2.66E-03	1.76E-02
PMS1_0_real_train1	5.04E-03	4.25E-04	1.92E-02	8.67E-03	1.50E-02
PMS2_0_real_train1	7.24E-03	5.24E-03	2.66E-03	1.84E-03	3.68E-03
EXO1_0_dirichlet_train1	1.02E-02	5.66E-03	4.68E-03	4.07E-03	1.67E-02
RNF168_0_dirichlet_train1	7.07E-03	3.76E-03	1.34E-02	3.94E-03	1.25E-02
RNF168_0_dirichlet_train1.1	6.98E-03	1.15E-03	2.94E-03	6.62E-03	2.36E-03
EXO1_0_dirichlet_train1.1	5.02E-03	9.22E-04	1.13E-02	3.65E-03	1.03E-02
RNF168_0_dirichlet_train1.2	0.00E+00	4.21E-03	6.57E-04	6.64E-03	1.15E-02
RNF168_0_dirichlet_train1.3	1.08E-02	4.82E-03	4.53E-03	8.17E-03	3.68E-03
RNF168_0_dirichlet_train1.4	4.04E-03	6.54E-03	4.82E-03	8.49E-03	7.70E-03
RNF168_0_dirichlet_train1.5	2.21E-02	7.57E-03	1.60E-02	8.13E-03	2.64E-02
RNF168_0_dirichlet_train1.6	1.31E-03	6.14E-03	1.67E-02	1.66E-02	2.94E-03
