Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	6.97E-04	1.32E-03	4.53E-03	5.16E-03	2.48E-03
ATP2B4_real_train_fold1.1	4.56E-28	2.53E-03	4.99E-03	1.18E-02	6.70E-03
EXO1_real_train_fold1	1.37E-03	1.93E-03	6.77E-19	1.14E-03	5.59E-04
MLH1_real_train_fold1	7.31E-65	7.25E-03	0.00E+00	5.99E-03	4.83E-04
MSH2_real_train_fold1	0.00E+00	5.17E-03	0.00E+00	4.77E-03	8.33E-04
MSH6_real_train_fold1	0.00E+00	2.08E-03	0.00E+00	1.21E-42	4.77E-04
MSH6_real_train_fold1.1	0.00E+00	3.37E-03	0.00E+00	2.36E-03	6.93E-04
MSH6_real_train_fold1.2	0.00E+00	6.77E-03	3.06E-03	5.94E-03	1.88E-03
OGG1_real_train_fold1	0.00E+00	0.00E+00	4.34E-03	9.27E-03	2.34E-02
PMS1_real_train_fold1	0.00E+00	5.34E-02	5.03E-03	3.92E-03	7.78E-03
PMS2_real_train_fold1	1.09E-02	3.84E-03	2.91E-03	1.90E-03	1.94E-03
RNF168_real_train_fold1	1.58E-03	0.00E+00	2.36E-03	2.82E-03	1.35E-03
UNG_real_train_fold1	3.53E-02	2.64E-02	6.64E-123	8.23E-02	2.03E-02
ATP2B4_dirichlet_train_fold1	5.28E-04	2.80E-03	6.20E-03	9.11E-03	3.29E-03
ATP2B4_dirichlet_train_fold1.1	2.42E-03	2.35E-03	5.33E-03	4.22E-03	6.58E-03
ATP2B4_dirichlet_train_fold1.2	1.23E-03	0.00E+00	1.50E-02	1.24E-02	4.60E-50
ATP2B4_dirichlet_train_fold1.3	9.15E-03	0.00E+00	2.53E-03	9.41E-03	5.49E-03
ATP2B4_dirichlet_train_fold1.4	2.48E-04	2.77E-03	5.34E-03	5.65E-03	2.83E-03
ATP2B4_dirichlet_train_fold1.5	1.59E-03	2.50E-03	1.52E-02	2.05E-02	3.65E-03
ATP2B4_dirichlet_train_fold1.6	6.33E-05	1.59E-03	4.58E-03	1.37E-02	7.04E-03
ATP2B4_dirichlet_train_fold1.7	0.00E+00	0.00E+00	6.56E-03	9.37E-04	3.86E-03
ATP2B4_dirichlet_train_fold1.8	4.36E-03	0.00E+00	4.63E-03	1.53E-02	4.79E-03
