	0	1	2	3	4	5	6	7	8	9
0	[0.9911332867252475, 0.9911332867252475, 1.3863331641502783, 0.23083333671092987, 0.0]	[0.9901434684573572, 0.9901434684573572, 1.3862179435675952, 0.27166667580604553, 0.0]	[0.9907860301672446, 0.9907860301672446, 1.3863386386982324, 0.24833333492279053, 0.0]	[0.9902384870541, 0.9902384870541, 1.3862989320884869, 0.2633333206176758, 0.0]	[0.9905931548443224, 0.9905931548443224, 1.3863001540844835, 0.2549999952316284, 0.0]	[0.9908759355468558, 0.9908759355468558, 1.3862492782767777, 0.2658333480358124, 0.0]	[0.9898956459010864, 0.9898956459010864, 1.386448550762356, 0.23499999940395355, 0.0]	[0.9904309085923475, 0.9904309085923475, 1.3862500575980212, 0.26249998807907104, 0.0]	[0.9896623657955498, 0.9896623657955498, 1.386433152078573, 0.23999999463558197, 0.0]	[0.9906625042978858, 0.9906625042978858, 1.3863027134077899, 0.2516666650772095, 0.0]
100	[0.4347857480450527, 0.4347857480450527, 0.5141611320681223, 0.8075000047683716, 0.0]	[0.4292787926450693, 0.4292787926450693, 0.4048622878402896, 0.8641666769981384, 0.0]	[0.43787697588180907, 0.43787697588180907, 0.5703471596368586, 0.8016666769981384, 0.0]	[0.4291596609748978, 0.4291596609748978, 0.38501601358802995, 0.8641666769981384, 0.0]	[0.43884743168913554, 0.43884743168913554, 0.5794648362579656, 0.8258333206176758, 0.0]	[0.4373261108173075, 0.4373261108173075, 0.5672555107376236, 0.7649999856948853, 0.0]	[0.43750965265532316, 0.43750965265532316, 0.5558102256542551, 0.8041666746139526, 0.0]	[0.43477564352227055, 0.43477564352227055, 0.5078133895980784, 0.7983333468437195, 0.0]	[0.43248342650559013, 0.43248342650559013, 0.4220647937307841, 0.8516666889190674, 0.0]	[0.43840058638327734, 0.43840058638327734, 0.5662980520224585, 0.8058333396911621, 0.0]
200	[0.4341860826421955, 0.4341860826421955, 0.4842566085170353, 0.815833330154419, 0.0]	[0.42849991742184446, 0.42849991742184446, 0.35583799212255335, 0.875, 0.0]	[0.4363573946165203, 0.4363573946165203, 0.5404242641554363, 0.7858333587646484, 0.0]	[0.42842194900470254, 0.42842194900470254, 0.3483374099063203, 0.871666669845581, 0.0]	[0.43744273086091073, 0.43744273086091073, 0.5409629161965778, 0.8224999904632568, 0.0]	[0.4360920294196455, 0.4360920294196455, 0.526087741116004, 0.7724999785423279, 0.0]	[0.4361993570197249, 0.4361993570197249, 0.5429704898734834, 0.7758333086967468, 0.0]	[0.43411380421233225, 0.43411380421233225, 0.484095450113928, 0.809166669845581, 0.0]	[0.4292243442022662, 0.4292243442022662, 0.3621478198913802, 0.8683333396911621, 0.0]	[0.4368470012890048, 0.4368470012890048, 0.5472911831788033, 0.7799999713897705, 0.0]
300	[0.4340430082097758, 0.4340430082097758, 0.4764367561992016, 0.8133333325386047, 0.0]	[0.4283338097146186, 0.4283338097146186, 0.3387070348241445, 0.8758333325386047, 0.0]	[0.435867496086821, 0.435867496086821, 0.5264201896765741, 0.7758333086967468, 0.0]	[0.4282546043825552, 0.4282546043825552, 0.3344890963622763, 0.8733333349227905, 0.0]	[0.43664488849180855, 0.43664488849180855, 0.5294779106151791, 0.7975000143051147, 0.0]	[0.4357802032273422, 0.4357802032273422, 0.5041921264046164, 0.7799999713897705, 0.0]	[0.43577005933550184, 0.43577005933550184, 0.5155115806824412, 0.7833333611488342, 0.0]	[0.4339867891697859, 0.4339867891697859, 0.47713237662928343, 0.8125, 0.0]	[0.4286808282595127, 0.4286808282595127, 0.3443495391080411, 0.8725000023841858, 0.0]	[0.43596875305211324, 0.43596875305211324, 0.5252970528307529, 0.7733333110809326, 0.0]
400	[0.43398207177663306, 0.43398207177663306, 0.4735729099930257, 0.815833330154419, 0.0]	[0.42825170920027034, 0.42825170920027034, 0.3306665900615353, 0.8758333325386047, 0.0]	[0.43559060976560715, 0.43559060976560715, 0.4994829722273041, 0.7808333039283752, 0.0]	[0.4281970932418686, 0.4281970932418686, 0.3276595553226521, 0.8741666674613953, 0.0]	[0.4361748193740641, 0.4361748193740641, 0.5346778715326039, 0.7799999713897705, 0.0]	[0.43543923281278074, 0.43543923281278074, 0.4790198247553852, 0.7900000214576721, 0.0]	[0.4354777485773182, 0.4354777485773182, 0.4846657049059988, 0.7908333539962769, 0.0]	[0.43394909011898536, 0.43394909011898536, 0.47429283134338296, 0.8133333325386047, 0.0]	[0.42846901870872284, 0.42846901870872284, 0.3341178811096835, 0.8766666650772095, 0.0]	[0.4354621286557836, 0.4354621286557836, 0.4847870953735684, 0.7825000286102295, 0.0]
500	[0.43395991465034045, 0.43395991465034045, 0.4723778657065187, 0.8174999952316284, 0.0]	[0.4281957389750977, 0.4281957389750977, 0.3258172655313724, 0.8766666650772095, 0.0]	[0.4353122441378231, 0.4353122441378231, 0.47563420711793, 0.7908333539962769, 0.0]	[0.4281483113742097, 0.4281483113742097, 0.3234472378147476, 0.8766666650772095, 0.0]	[0.4358816928498469, 0.4358816928498469, 0.5252695263600079, 0.7774999737739563, 0.0]	[0.43519067215129126, 0.43519067215129126, 0.4683361651022572, 0.7925000190734863, 0.0]	[0.4352803686652864, 0.4352803686652864, 0.4665052854534578, 0.7941666841506958, 0.0]	[0.43392827638153847, 0.43392827638153847, 0.47289223771568867, 0.8166666626930237, 0.0]	[0.4283551140806595, 0.4283551140806595, 0.3272255839816815, 0.8766666650772095, 0.0]	[0.4349615872511678, 0.4349615872511678, 0.4695583439123978, 0.7891666889190674, 0.0]
600	[0.4339454255886164, 0.4339454255886164, 0.47179513723368627, 0.8183333277702332, 0.0]	[0.42815683019952677, 0.42815683019952677, 0.322135605032379, 0.8791666626930237, 0.0]	[0.43505975403616665, 0.43505975403616665, 0.4652283193019331, 0.7900000214576721, 0.0]	[0.4281229362648473, 0.4281229362648473, 0.32077730514674535, 0.8766666650772095, 0.0]	[0.43559279724843025, 0.43559279724843025, 0.5024314913928748, 0.7866666913032532, 0.0]	[0.43476767348335477, 0.43476767348335477, 0.4744245203822504, 0.7916666865348816, 0.0]	[0.4350586252129996, 0.4350586252129996, 0.4713157003352394, 0.7916666865348816, 0.0]	[0.4339193323051215, 0.4339193323051215, 0.47217053758266064, 0.8166666626930237, 0.0]	[0.42827822227122725, 0.42827822227122725, 0.3232921995191893, 0.875, 0.0]	[0.43464217883649275, 0.43464217883649275, 0.47341974496338934, 0.7925000190734863, 0.0]
700	[0.43393338350954336, 0.43393338350954336, 0.4714207326269403, 0.8183333277702332, 0.0]	[0.42813168328183865, 0.42813168328183865, 0.3198570992301115, 0.8774999976158142, 0.0]	[0.4348779327953735, 0.4348779327953735, 0.4650111225709306, 0.7941666841506958, 0.0]	[0.4281026940904624, 0.4281026940904624, 0.3188167367908188, 0.8799999952316284, 0.0]	[0.4353031735926388, 0.4353031735926388, 0.4772156168860996, 0.7866666913032532, 0.0]	[0.43444426268651953, 0.43444426268651953, 0.48341597564681477, 0.7866666913032532, 0.0]	[0.4348084880160544, 0.4348084880160544, 0.4782485223052678, 0.7833333611488342, 0.0]	[0.4339119990067921, 0.4339119990067921, 0.471617783119858, 0.8174999952316284, 0.0]	[0.42824400038955285, 0.42824400038955285, 0.3206700184074241, 0.8774999976158142, 0.0]	[0.43428935690222514, 0.43428935690222514, 0.4819794188614977, 0.7850000262260437, 0.0]
800	[0.43392375009963274, 0.43392375009963274, 0.47113274681698025, 0.8183333277702332, 0.0]	[0.42811476324693815, 0.42811476324693815, 0.3184012363329561, 0.878333330154419, 0.0]	[0.43471790422143497, 0.43471790422143497, 0.4655435231637038, 0.7883333563804626, 0.0]	[0.42809026322228916, 0.42809026322228916, 0.31731796298227505, 0.8791666626930237, 0.0]	[0.4349561648984324, 0.4349561648984324, 0.46770150420356876, 0.7866666913032532, 0.0]	[0.43430987024664236, 0.43430987024664236, 0.4805074048277759, 0.7900000214576721, 0.0]	[0.4344692590043111, 0.4344692590043111, 0.4809379134414012, 0.7866666913032532, 0.0]	[0.43390525928407536, 0.43390525928407536, 0.47129496581079044, 0.8174999952316284, 0.0]	[0.4282199021173735, 0.4282199021173735, 0.3189378356603146, 0.8799999952316284, 0.0]	[0.434139505277219, 0.434139505277219, 0.4784413258873343, 0.7991666793823242, 0.0]
900	[0.43392032746037507, 0.43392032746037507, 0.4709485305581483, 0.8191666603088379, 0.0]	[0.42810289306164767, 0.42810289306164767, 0.3173395572514861, 0.878333330154419, 0.0]	[0.4344197931455284, 0.4344197931455284, 0.47917211431342527, 0.7916666865348816, 0.0]	[0.42807300150307165, 0.42807300150307165, 0.3162019904125728, 0.8799999952316284, 0.0]	[0.4346319031916476, 0.4346319031916476, 0.47343068172517216, 0.784166693687439, 0.0]	[0.4341997116239668, 0.4341997116239668, 0.47746525059120404, 0.8016666769981384, 0.0]	[0.43426490989068384, 0.43426490989068384, 0.4800008279668632, 0.7933333516120911, 0.0]	[0.43390178918924355, 0.43390178918924355, 0.4710649798196845, 0.8166666626930237, 0.0]	[0.42819277242671516, 0.42819277242671516, 0.3174739273742989, 0.8799999952316284, 0.0]	[0.4340517917434413, 0.4340517917434413, 0.4738063394511884, 0.8116666674613953, 0.0]
