Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
EXO1_0_real_train1	0.9286379916874393	1.1569265892585432e-42	0.04249088113792511	2.0309308485314392e-203	0.028870617262903683	1.586e-321	1.2525755378043874e-66	1.0611410522782447e-207	5.099117317799206e-07
OGG1_0_real_train1	0.0014910941134544274	0.03680202125959969	9.393568944625757e-09	0.019653328469814466	3.529731593373057e-07	0.8670010615692681	0.05027354864386666	2.2510113924914153e-23	0.02477858357726824
RNF168_0_real_train1	0.844557085877469	0.015769788890489588	1.825942102314805e-31	0.007537574503767553	0.04160672543420171	0.006236262672499477	9.558156707885424e-78	0.08429256262157248	2.7897574564844943e-28
UNG_0_real_train1	2.43e-321	0.02090395407926862	7.240953044039469e-187	0.05935630269661084	0.886594051125849	0.03314569209827153	6.850548027312168e-139	4.748678660760473e-32	5.394156851031738e-91
ATP2B4_0_real_train1	1.2038461268608016e-143	0.008159905924099138	1.3401119573373562e-104	0.07300130342570145	0.1731599225373022	0.06533069360397659	0.009152439951007976	0.6711957345579126	3.4322201024169927e-62
ATP2B4_1_real_train1	1.245e-321	0.0657297924942499	1.2604422286178928e-123	1.4045303265181026e-17	6.071758704215504e-287	0.0970484478337049	0.08892438938325463	0.7482973702887905	8.984128965811517e-165
MLH1_0_real_train1	2.4329054906611293e-96	5.6540466065505856e-18	0.9735236596626523	0.009589554472572369	1.026744607118897e-117	0.01688678586477518	2.4321656074166115e-22	2.8982434403767055e-40	3.9488139579259917e-32
MSH2_0_real_train1	0.008404898558083783	0.7161707947683079	0.00079581779751342	1.078439540211509e-08	0.03620812120840055	1.927e-321	0.027350233592963746	1.2273941746479221e-126	0.21107012329033517
MSH6_0_real_train1	0.013691805084874354	0.733305638174123	0.11438570178307057	0.08035061295974462	0.00465919171740404	0.010541780248532154	0.017891135653334438	2.4666781483724288e-08	0.025174109712135448
MSH6_1_real_train1	0.013634734110468023	0.8777103899258675	2.803003218997413e-13	0.0846266906959993	2.622444988786975e-47	0.024028185169773935	1.93e-321	3.268696958601813e-68	9.761099337532771e-11
PMS1_0_real_train1	5.2430496433825405e-23	5.5512248101606525e-90	0.04094968667507532	0.042494809280735346	1.358640162099972e-36	0.016024384896945285	0.9005311191472439	5.875243519467617e-111	2.757095208359563e-54
PMS2_0_real_train1	8.46745141194914e-250	0.029659372267997548	5.249868957734157e-66	0.854215948559239	0.038692583984898554	0.01982889932703093	0.03833771966828773	0.019265476192546177	1.8916429417763012e-68
EXO1_0_multinomial_train1	0.9495071529822483	5.457381693472567e-35	0.030285559384281815	1.0878966056415057e-66	0.020207277281256212	1.0352213651624414e-08	9.19358059089856e-240	9.027174129159563e-157	8.29974616253426e-31
EXO1_0_multinomial_train1.1	0.8694039329450256	3.344845636740857e-15	0.06487563824209122	8.044337680552344e-18	0.06572042881287994	6.1e-322	2.6428988689845556e-117	3.8106127179803244e-250	2.4412898295229684e-26
EXO1_0_multinomial_train1.2	0.9339249337009096	1.211848501700663e-124	0.040464173482790605	0.004831796739814229	0.020779096076485527	8.05e-322	2.1800399004691737e-105	2.016e-321	1.6221377932399833e-84
EXO1_0_multinomial_train1.3	0.8879211106663647	5.876918893047066e-55	1.697021936198067e-93	3.46e-321	0.06683752292708381	1.8e-321	3.518396707465809e-192	1.081009752847695e-236	0.04524136640655163
EXO1_0_multinomial_train1.4	0.9868074812417316	1.1141277941246138e-204	7.357017599450203e-77	2.885e-321	0.013192518758268337	6e-322	2.727e-321	1.517e-321	6.97469707439946e-70
EXO1_0_multinomial_train1.5	0.8906380962931623	2.7313414497743354e-95	1.6548228445631934e-48	3.226e-321	0.0629804618880945	5.7e-322	9.503455204367215e-08	1.437475716428982e-289	0.046381346784191264
EXO1_0_multinomial_train1.6	0.9361006291312391	0.05545949574748555	1.4885226418077311e-05	8.127521254795278e-199	8.01419267102372e-208	0.008424989893355496	2.42e-321	4.5511631286474156e-256	1.5016163155944206e-12
EXO1_0_multinomial_train1.7	0.922111063970634	4.320240657895654e-115	0.05083795268598427	2.96e-321	0.02703229290506928	8.55e-322	2.2257560617600274e-156	2.14e-321	1.8690438312361245e-05
EXO1_0_multinomial_train1.8	0.9114175748846558	4.3321651358987634e-95	0.05152334410296866	0.01928614141457436	0.01777293959780128	1.196e-321	5.126758078015204e-109	2.23e-321	7.894453121655835e-64
EXO1_0_multinomial_train1.9	0.9604799019937197	3.0413157526337694e-163	0.033288867967045846	1.877e-321	6.978268074763475e-05	5.8e-322	2.6524974589905577e-297	1.685e-321	0.006161447358486814
EXO1_0_multinomial_train1.10	0.8792607283579436	4.3135430722023383e-78	0.04484405220429347	1.477846433953138e-79	0.07589521943776295	1.324e-321	9.070283324662836e-87	2.14e-321	9.74200295406458e-37
