	0	1	2	3	4	5	6	7	8	9
0	[8.339660969117848, 8.339660969117848, 1663.5480590017644, 0.2541666626930237, 0.0]	[8.339252045428006, 8.339252045428006, 1663.4142046392635, 0.2574999928474426, 0.0]	[8.341241079307563, 8.341241079307563, 1663.522642362872, 0.2841666638851166, 0.0]	[8.345992469659116, 8.345992469659116, 1663.478299539723, 0.2708333432674408, 0.0]	[8.34675063793438, 8.34675063793438, 1663.5427224319706, 0.24833333492279053, 0.0]	[8.337156950979333, 8.337156950979333, 1663.5802294537964, 0.2616666555404663, 0.0]	[8.336146742456119, 8.336146742456119, 1663.5903021632037, 0.23999999463558197, 0.0]	[8.342371932080576, 8.342371932080576, 1663.6456130292, 0.24583333730697632, 0.0]	[8.34302757427561, 8.34302757427561, 1663.4863410677203, 0.25583332777023315, 0.0]	[8.350453085547956, 8.350453085547956, 1663.444399144963, 0.2608333230018616, 0.0]
100	[3.7597533592417665, 3.7597533592417665, 747.5347764529914, 0.7900000214576721, 0.0]	[3.7665346846097525, 3.7665346846097525, 808.9453616056744, 0.746666669845581, 0.0]	[3.7870810601868445, 3.7870810601868445, 762.3267345809664, 0.7933333516120911, 0.0]	[3.7155309565370014, 3.7155309565370014, 586.855169266209, 0.8075000047683716, 0.0]	[3.7273639680581985, 3.7273639680581985, 635.6943392185321, 0.7916666865348816, 0.0]	[3.738383889924603, 3.738383889924603, 648.8174614559314, 0.7774999737739563, 0.0]	[3.714642307281554, 3.714642307281554, 509.95438838379636, 0.862500011920929, 0.0]	[3.733570244463649, 3.733570244463649, 622.4235586983525, 0.7666666507720947, 0.0]	[3.759506505763097, 3.759506505763097, 721.6059465921114, 0.8116666674613953, 0.0]	[3.774145764206241, 3.774145764206241, 753.7062375007572, 0.7350000143051147, 0.0]
200	[3.69869588412951, 3.69869588412951, 510.02151378287067, 0.8391666412353516, 0.0]	[3.7438293026611125, 3.7438293026611125, 652.5156102901029, 0.8025000095367432, 0.0]	[3.7000733029521817, 3.7000733029521817, 467.32736501644933, 0.8491666913032532, 0.0]	[3.686610750541001, 3.686610750541001, 478.2361951269286, 0.8525000214576721, 0.0]	[3.718267196481084, 3.718267196481084, 576.099260693568, 0.8233333230018616, 0.0]	[3.7217016195558905, 3.7217016195558905, 592.4828767299792, 0.8141666650772095, 0.0]	[3.695407334452055, 3.695407334452055, 428.34338290840947, 0.8741666674613953, 0.0]	[3.7219891461078527, 3.7219891461078527, 545.7450876001515, 0.8258333206176758, 0.0]	[3.691634546257195, 3.691634546257195, 485.2715040984524, 0.846666693687439, 0.0]	[3.750728095601592, 3.750728095601592, 690.8521964416819, 0.7483333349227905, 0.0]
300	[3.6872187244501085, 3.6872187244501085, 457.62986335179846, 0.8533333539962769, 0.0]	[3.729921705269228, 3.729921705269228, 563.8532115571912, 0.8266666531562805, 0.0]	[3.686930801896488, 3.686930801896488, 435.4429362945341, 0.8575000166893005, 0.0]	[3.6834523777429133, 3.6834523777429133, 449.4894231431331, 0.8583333492279053, 0.0]	[3.7163054606476833, 3.7163054606476833, 567.6555138803991, 0.82833331823349, 0.0]	[3.717861511834997, 3.717861511834997, 576.7110334592362, 0.8258333206176758, 0.0]	[3.6884194536999333, 3.6884194536999333, 411.61361478886556, 0.8741666674613953, 0.0]	[3.717928122863902, 3.717928122863902, 508.05010488855646, 0.8491666913032532, 0.0]	[3.6852037563258095, 3.6852037563258095, 454.1918747501113, 0.8575000166893005, 0.0]	[3.743104409681981, 3.743104409681981, 655.6039033668759, 0.7491666674613953, 0.0]
400	[3.684196358284892, 3.684196358284892, 441.2003947291593, 0.8600000143051147, 0.0]	[3.689136642159241, 3.689136642159241, 471.247733426325, 0.840833306312561, 0.0]	[3.6838303601125766, 3.6838303601125766, 429.79659272031574, 0.862500011920929, 0.0]	[3.682585343535917, 3.682585343535917, 437.63761574679796, 0.8575000166893005, 0.0]	[3.715744842012294, 3.715744842012294, 562.7009044161356, 0.8316666483879089, 0.0]	[3.7165521638815835, 3.7165521638815835, 567.9785168520784, 0.8299999833106995, 0.0]	[3.6848208342630957, 3.6848208342630957, 411.4364967476762, 0.8683333396911621, 0.0]	[3.710821074155505, 3.710821074155505, 464.5322936288745, 0.8725000023841858, 0.0]	[3.683162798044717, 3.683162798044717, 439.4218536311067, 0.862500011920929, 0.0]	[3.7378847383381073, 3.7378847383381073, 614.3237644594494, 0.7699999809265137, 0.0]
500	[3.6830296283807864, 3.6830296283807864, 432.86567541034196, 0.8616666793823242, 0.0]	[3.6853819306085596, 3.6853819306085596, 453.361859485438, 0.8541666865348816, 0.0]	[3.6825241812891676, 3.6825241812891676, 426.5534942286588, 0.8641666769981384, 0.0]	[3.6819693834558938, 3.6819693834558938, 431.59049362037825, 0.8616666793823242, 0.0]	[3.7154597762005577, 3.7154597762005577, 560.3348749913304, 0.8358333110809326, 0.0]	[3.7159248409871464, 3.7159248409871464, 562.9005310352989, 0.8316666483879089, 0.0]	[3.683185001957463, 3.683185001957463, 416.6053753345195, 0.8641666769981384, 0.0]	[3.7022339561145947, 3.7022339561145947, 430.09563573430046, 0.8849999904632568, 0.0]	[3.6825374192291993, 3.6825374192291993, 432.74121415512207, 0.8616666793823242, 0.0]	[3.732550697645416, 3.732550697645416, 590.0196667346374, 0.7799999713897705, 0.0]
600	[3.6823970107087556, 3.6823970107087556, 428.36862868577407, 0.8616666793823242, 0.0]	[3.6836078130854744, 3.6836078130854744, 445.2451986590289, 0.8600000143051147, 0.0]	[3.681915163395868, 3.681915163395868, 423.96054760984083, 0.8658333420753479, 0.0]	[3.6817214002944354, 3.6817214002944354, 428.1651573864824, 0.8658333420753479, 0.0]	[3.71531914343225, 3.71531914343225, 558.8896190573555, 0.8358333110809326, 0.0]	[3.715602398206042, 3.715602398206042, 559.9340689706866, 0.8308333158493042, 0.0]	[3.682364608605409, 3.682364608605409, 419.8538708275786, 0.862500011920929, 0.0]	[3.6979306024252927, 3.6979306024252927, 410.62936042340027, 0.8849999904632568, 0.0]	[3.6820500271875427, 3.6820500271875427, 428.3876508862444, 0.8633333444595337, 0.0]	[3.728744189489368, 3.728744189489368, 585.056189941372, 0.7825000286102295, 0.0]
700	[3.6820008511167033, 3.6820008511167033, 425.9010651637602, 0.862500011920929, 0.0]	[3.6826844244849455, 3.6826844244849455, 438.57097171459407, 0.85916668176651, 0.0]	[3.68156087251329, 3.68156087251329, 422.1964351070563, 0.8641666769981384, 0.0]	[3.6814411135131753, 3.6814411135131753, 425.7278904080089, 0.8683333396911621, 0.0]	[3.715242962112229, 3.715242962112229, 557.8507510134936, 0.8358333110809326, 0.0]	[3.7154159420828687, 3.7154159420828687, 558.1444716014881, 0.8324999809265137, 0.0]	[3.6819107388977983, 3.6819107388977983, 419.8401618247499, 0.8650000095367432, 0.0]	[3.695465903177441, 3.695465903177441, 398.73872676322856, 0.8833333253860474, 0.0]	[3.681658627948272, 3.681658627948272, 425.2761875612633, 0.8658333420753479, 0.0]	[3.725243772152611, 3.725243772152611, 581.6697450859292, 0.7950000166893005, 0.0]
800	[3.6817101234088097, 3.6817101234088097, 423.9452274488084, 0.8650000095367432, 0.0]	[3.682175925788647, 3.682175925788647, 434.0403013494657, 0.8616666793823242, 0.0]	[3.681151942399508, 3.681151942399508, 421.00266590526775, 0.8666666746139526, 0.0]	[3.6811219213819446, 3.6811219213819446, 423.6118208001068, 0.8683333396911621, 0.0]	[3.715173132415259, 3.715173132415259, 557.0120204661732, 0.8341666460037231, 0.0]	[3.715293832518955, 3.715293832518955, 557.086344763479, 0.8333333134651184, 0.0]	[3.6816293084271843, 3.6816293084271843, 418.85366115673907, 0.8666666746139526, 0.0]	[3.6928944964114057, 3.6928944964114057, 390.2850833062888, 0.8808333277702332, 0.0]	[3.681315619908188, 3.681315619908188, 422.74558363906476, 0.8675000071525574, 0.0]	[3.7232137056207217, 3.7232137056207217, 582.5375492466043, 0.7983333468437195, 0.0]
900	[3.6814299080235893, 3.6814299080235893, 422.4479337509291, 0.8675000071525574, 0.0]	[3.681446272529709, 3.681446272529709, 430.3133625843699, 0.8641666769981384, 0.0]	[3.6809515286777885, 3.6809515286777885, 419.7215356506807, 0.8675000071525574, 0.0]	[3.6809369488513153, 3.6809369488513153, 421.5047559516128, 0.8683333396911621, 0.0]	[3.715128554407354, 3.715128554407354, 556.2803717387266, 0.8333333134651184, 0.0]	[3.715212759166932, 3.715212759166932, 556.277131640759, 0.8349999785423279, 0.0]	[3.6813560248032853, 3.6813560248032853, 418.56698707149053, 0.8675000071525574, 0.0]	[3.6913039681626136, 3.6913039681626136, 387.3059870876577, 0.8841666579246521, 0.0]	[3.681064840803756, 3.681064840803756, 421.26428594846584, 0.8675000071525574, 0.0]	[3.7220288142715567, 3.7220288142715567, 582.9926521676119, 0.7983333468437195, 0.0]
