Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999997	0.957	0.485	48.5%	0.079	29.402%	0.29818	0.95
ATP2B4_real_train_fold1.1	0.9999999999999964	0.977	0.357	35.7%	0.054	21.194%	0.16358	0.973
MLH1_real_train_fold1	0.9999999999999964	0.985	0.182	18.2%	0.033	17.365%	0.21431	0.979
MSH2_real_train_fold1	0.9999999999999963	0.987	0.184	18.4%	0.033	16.987%	0.0343	0.983
MSH6_real_train_fold1	0.9999999999999969	0.992	0.159	15.9%	0.024	12.911%	0.04069	0.988
MSH6_real_train_fold1.1	0.9999999999999959	0.99	0.158	15.8%	0.025	13.715%	0.03454	0.986
OGG1_real_train_fold1	0.9999999999999973	0.998	0.166	16.6%	0.028	7.111%	0.0728	0.997
PMS1_real_train_fold1	0.9999999999999977	0.91	0.525	52.5%	0.084	41.379%	0.29578	0.878
PMS2_real_train_fold1	0.9999999999999957	0.891	0.513	51.3%	0.079	46.557%	0.21399	0.833
RNF168_real_train_fold1	0.999999999999995	0.974	0.219	21.9%	0.031	22.848%	0.05227	0.938
UNG_real_train_fold1	0.9999999999999968	0.984	0.273	27.3%	0.038	18.698%	0.11798	0.979
ATP2B4_multinomial_train_fold1	0.9999999999999997	0.898	0.697	69.7%	0.108	44.349%	0.49758	0.876
ATP2B4_multinomial_train_fold1.1	0.9999999999999967	0.964	0.422	42.2%	0.067	26.559%	0.26092	0.957
ATP2B4_multinomial_train_fold1.2	0.9999999999999973	0.948	0.479	47.9%	0.078	31.732%	0.27611	0.937
ATP2B4_multinomial_train_fold1.3	0.9999999999999997	0.928	0.617	61.7%	0.097	37.733%	0.48923	0.914
ATP2B4_multinomial_train_fold1.4	0.999999999999997	0.959	0.455	45.5%	0.07	28.212%	0.25325	0.95
ATP2B4_multinomial_train_fold1.5	0.9999999999999972	0.94	0.518	51.8%	0.083	33.875%	0.30807	0.927
ATP2B4_multinomial_train_fold1.6	0.9999999999999978	0.973	0.414	41.4%	0.068	23.491%	4.17324	0.969
ATP2B4_multinomial_train_fold1.7	0.9999999999999972	0.969	0.421	42.1%	0.063	24.499%	0.23098	0.964
ATP2B4_multinomial_train_fold1.8	0.9999999999999977	0.946	0.511	51.1%	0.083	32.394%	0.3047	0.935
ATP2B4_multinomial_train_fold1.9	0.9999999999999973	0.964	0.403	40.3%	0.068	26.97%	0.22117	0.957
ATP2B4_multinomial_train_fold1.10	0.9999999999999972	0.963	0.466	46.6%	0.078	27.458%	0.26867	0.958
ATP2B4_multinomial_train_fold1.11	0.9999999999999998	0.938	0.605	60.5%	0.123	34.917%	0.39903	0.932
ATP2B4_multinomial_train_fold1.12	0.9999999999999997	0.893	0.652	65.2%	0.115	45.28%	0.57544	0.87
ATP2B4_multinomial_train_fold1.13	0.9999999999999973	0.975	0.402	40.2%	0.063	22.661%	0.22653	0.972
ATP2B4_multinomial_train_fold1.14	0.9999999999999997	0.924	0.574	57.4%	0.109	38.163%	0.36452	0.913
ATP2B4_multinomial_train_fold1.15	0.9999999999999997	0.934	0.571	57.1%	0.097	35.961%	0.48423	0.922
ATP2B4_multinomial_train_fold1.16	0.9999999999999997	0.914	0.619	61.9%	0.111	40.588%	0.40154	0.899
ATP2B4_multinomial_train_fold1.17	0.9999999999999998	0.931	0.671	67.1%	0.116	36.558%	0.53826	0.923
ATP2B4_multinomial_train_fold1.18	0.9999999999999997	0.926	0.635	63.5%	0.106	39.176%	0.50901	0.914
ATP2B4_multinomial_train_fold1.19	0.9999999999999971	0.948	0.503	50.3%	0.08	31.78%	0.26923	0.937
ATP2B4_multinomial_train_fold1.20	0.9999999999999997	0.911	0.62	62.0%	0.115	41.52%	0.47405	0.896
ATP2B4_multinomial_train_fold1.21	0.999999999999997	0.966	0.409	40.9%	0.07	25.803%	0.22568	0.96
ATP2B4_multinomial_train_fold1.22	0.9999999999999973	0.951	0.463	46.3%	0.078	31.143%	0.28768	0.941
ATP2B4_multinomial_train_fold1.23	0.9999999999999996	0.935	0.629	62.9%	0.099	35.613%	0.46163	0.925
ATP2B4_multinomial_train_fold1.24	0.9999999999999997	0.919	0.597	59.7%	0.115	39.664%	0.44745	0.907
ATP2B4_multinomial_train_fold1.25	0.9999999999999976	0.966	0.419	41.9%	0.072	26.099%	0.23485	0.96
