Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	1.89E-03	0.00E+00	3.59E-02	3.72E-02	1.51E-03
ATP2B4_real_train_fold1.1	7.56E-03	1.31E-03	3.17E-02	3.59E-02	1.68E-52
MLH1_real_train_fold1	3.79E-109	6.40E-03	1.36E-151	6.86E-03	1.06E-37
MSH2_real_train_fold1	0.00E+00	5.33E-03	3.12E-112	6.02E-03	1.18E-03
MSH6_real_train_fold1	0.00E+00	2.10E-03	0.00E+00	2.37E-03	4.84E-04
MSH6_real_train_fold1.1	0.00E+00	3.99E-03	1.97E-53	3.56E-03	6.32E-21
MSH6_real_train_fold1.2	0.00E+00	1.12E-03	0.00E+00	1.57E-127	0.00E+00
OGG1_real_train_fold1	6.59E-04	0.00E+00	3.05E-49	1.41E-02	1.16E-02
PMS1_real_train_fold1	0.00E+00	4.00E-02	4.08E-02	5.64E-02	4.16E-03
PMS2_real_train_fold1	2.69E-02	8.00E-03	1.31E-99	4.44E-03	4.06E-88
RNF168_real_train_fold1	6.34E-03	0.00E+00	3.00E-03	5.06E-03	1.67E-03
UNG_real_train_fold1	4.96E-02	4.00E-02	3.18E-07	8.77E-02	1.90E-02
ATP2B4_multinomial_train_fold1	3.53E-03	0.00E+00	4.27E-02	4.44E-02	0.00E+00
ATP2B4_multinomial_train_fold1.1	1.76E-03	6.12E-48	2.09E-02	2.58E-02	3.59E-03
ATP2B4_multinomial_train_fold1.2	9.80E-03	6.14E-18	3.69E-02	4.28E-02	0.00E+00
ATP2B4_multinomial_train_fold1.3	5.56E-03	0.00E+00	3.31E-02	4.09E-02	2.26E-03
ATP2B4_multinomial_train_fold1.4	4.74E-03	1.97E-03	3.52E-02	3.77E-02	0.00E+00
ATP2B4_multinomial_train_fold1.5	3.07E-03	5.72E-03	1.77E-02	1.65E-02	3.72E-03
ATP2B4_multinomial_train_fold1.6	5.25E-03	0.00E+00	3.09E-02	3.00E-02	2.39E-03
ATP2B4_multinomial_train_fold1.7	8.18E-03	2.08E-114	3.79E-02	4.45E-02	9.98E-05
ATP2B4_multinomial_train_fold1.8	4.46E-03	2.02E-03	3.41E-02	3.45E-02	0.00E+00
ATP2B4_multinomial_train_fold1.9	9.67E-03	2.35E-03	3.82E-02	4.63E-02	0.00E+00
ATP2B4_multinomial_train_fold1.10	6.08E-03	8.13E-86	2.70E-02	3.39E-02	2.59E-03
ATP2B4_multinomial_train_fold1.11	1.81E-03	0.00E+00	3.93E-02	4.16E-02	9.40E-04
ATP2B4_multinomial_train_fold1.12	6.13E-03	0.00E+00	5.16E-02	5.83E-02	0.00E+00
ATP2B4_multinomial_train_fold1.13	4.66E-03	1.16E-03	3.10E-02	3.85E-02	2.06E-03
ATP2B4_multinomial_train_fold1.14	2.62E-03	0.00E+00	4.26E-02	4.46E-02	3.94E-68
ATP2B4_multinomial_train_fold1.15	4.29E-03	0.00E+00	2.80E-02	2.80E-02	2.70E-03
ATP2B4_multinomial_train_fold1.16	4.79E-03	0.00E+00	1.85E-02	2.05E-02	4.06E-03
ATP2B4_multinomial_train_fold1.17	8.76E-03	0.00E+00	3.54E-02	2.96E-02	1.62E-03
