Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	8.05E-130	4.01E-03	1.01E-02	1.95E-02	3.66E-03
ATP2B4_real_train_fold1.1	6.47E-03	1.56E-03	1.32E-02	2.08E-02	2.10E-03
EXO1_real_train_fold1	5.03E-03	5.88E-68	2.88E-03	7.47E-03	1.50E-03
MLH1_real_train_fold1	1.18E-149	2.83E-03	0.00E+00	3.38E-03	0.00E+00
MSH6_real_train_fold1	0.00E+00	2.78E-03	2.80E-03	6.89E-10	7.58E-34
MSH6_real_train_fold1.1	0.00E+00	4.28E-03	2.94E-03	2.69E-03	7.03E-04
MSH6_real_train_fold1.2	0.00E+00	3.23E-03	2.97E-03	1.21E-03	2.57E-04
OGG1_real_train_fold1	2.31E-65	0.00E+00	4.10E-40	1.56E-02	1.23E-02
PMS1_real_train_fold1	0.00E+00	3.85E-02	3.48E-02	4.85E-02	3.43E-03
PMS2_real_train_fold1	2.34E-02	2.37E-03	0.00E+00	1.03E-02	1.08E-03
RNF168_real_train_fold1	4.91E-03	0.00E+00	5.03E-03	7.95E-03	3.16E-03
UNG_real_train_fold1	4.91E-02	4.15E-02	6.18E-05	9.22E-02	1.79E-02
ATP2B4_multinomial_train_fold1	7.45E-03	2.20E-03	1.72E-02	2.18E-02	8.47E-59
ATP2B4_multinomial_train_fold1.1	2.22E-154	0.00E+00	5.24E-03	1.12E-02	1.24E-03
ATP2B4_multinomial_train_fold1.2	8.06E-03	1.33E-03	2.64E-02	3.43E-02	2.48E-35
ATP2B4_multinomial_train_fold1.3	3.37E-03	2.43E-03	2.73E-02	2.94E-02	0.00E+00
ATP2B4_multinomial_train_fold1.4	9.36E-03	0.00E+00	8.81E-03	1.86E-02	2.17E-03
ATP2B4_multinomial_train_fold1.5	4.59E-03	1.01E-03	2.29E-02	2.78E-02	1.21E-08
ATP2B4_multinomial_train_fold1.6	5.91E-03	0.00E+00	1.81E-02	2.32E-02	1.41E-80
ATP2B4_multinomial_train_fold1.7	6.72E-72	7.21E-105	5.11E-03	6.21E-160	1.84E-03
ATP2B4_multinomial_train_fold1.8	4.78E-03	1.03E-03	1.67E-02	2.22E-02	1.83E-03
ATP2B4_multinomial_train_fold1.9	0.00E+00	3.10E-03	1.36E-02	4.95E-33	7.82E-03
ATP2B4_multinomial_train_fold1.10	7.36E-148	0.00E+00	1.62E-02	2.24E-02	7.52E-04
ATP2B4_multinomial_train_fold1.11	3.12E-04	3.02E-03	1.15E-02	2.05E-02	3.39E-03
ATP2B4_multinomial_train_fold1.12	6.47E-03	1.10E-03	1.03E-02	1.75E-02	1.53E-03
ATP2B4_multinomial_train_fold1.13	1.76E-13	9.55E-05	4.98E-03	2.99E-67	1.91E-03
ATP2B4_multinomial_train_fold1.14	2.05E-03	2.87E-03	8.77E-03	1.79E-02	2.60E-03
ATP2B4_multinomial_train_fold1.15	8.74E-04	6.30E-04	9.37E-03	1.85E-02	3.56E-03
ATP2B4_multinomial_train_fold1.16	0.00E+00	3.84E-03	1.38E-02	2.31E-02	3.38E-03
ATP2B4_multinomial_train_fold1.17	1.43E-84	1.39E-03	2.36E-02	2.77E-02	3.50E-53
ATP2B4_multinomial_train_fold1.18	0.00E+00	1.10E-04	7.57E-03	1.26E-02	1.48E-03
ATP2B4_multinomial_train_fold1.19	5.36E-03	1.43E-03	1.60E-02	2.50E-02	2.02E-03
ATP2B4_multinomial_train_fold1.20	1.09E-58	2.26E-03	1.61E-02	1.99E-02	2.29E-04
ATP2B4_multinomial_train_fold1.21	1.34E-03	0.00E+00	3.58E-03	7.03E-03	1.43E-03
