Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.989	0.142	14.2%	0.019	15.232%	0.01989	0.966
OGG1_0_real_train1	0.9999999999999968	0.999	0.15	15.0%	0.022	5.446%	0.06873	0.999
RNF168_0_real_train1	0.9999999999999989	0.967	0.295	29.5%	0.037	25.477%	0.10148	0.934
UNG_0_real_train1	0.9999999999999982	0.973	0.291	29.1%	0.046	22.931%	0.12238	0.964
ATP2B4_0_real_train1	0.9999999999999971	0.978	0.361	36.1%	0.052	21.525%	0.17149	0.974
ATP2B4_1_real_train1	0.9999999999999967	0.974	0.427	42.7%	0.071	25.409%	0.19435	0.971
MLH1_0_real_train1	0.9999999999999964	0.995	0.108	10.8%	0.019	9.998%	0.01916	0.993
MSH2_0_real_train1	0.999999999999996	0.994	0.133	13.3%	0.021	11.147%	0.02439	0.991
MSH6_0_real_train1	0.9999999999999951	0.996	0.104	10.4%	0.017	9.258%	0.01504	0.994
MSH6_1_real_train1	0.9999999999999969	0.995	0.128	12.8%	0.019	10.221%	0.02532	0.992
PMS1_0_real_train1	0.9999999999999964	0.986	0.254	25.4%	0.039	16.958%	0.09673	0.982
PMS2_0_real_train1	0.9999999999999952	0.992	0.138	13.8%	0.02	12.414%	0.02187	0.987
EXO1_0_multinomial_train1	0.999999999999996	0.968	0.235	23.5%	0.032	25.219%	0.05046	0.907
EXO1_0_multinomial_train1.1	0.9999999999999966	0.966	0.241	24.1%	0.033	26.129%	0.0544	0.902
EXO1_0_multinomial_train1.2	0.9999999999999962	0.964	0.26	26.0%	0.034	26.795%	0.06096	0.894
EXO1_0_multinomial_train1.3	0.9999999999999962	0.964	0.27	27.0%	0.035	26.301%	0.0678	0.911
EXO1_0_multinomial_train1.4	0.9999999999999961	0.965	0.246	24.6%	0.033	25.945%	0.0602	0.9
EXO1_0_multinomial_train1.5	0.9999999999999962	0.967	0.242	24.2%	0.033	25.5%	0.05985	0.91
EXO1_0_multinomial_train1.6	0.9999999999999959	0.959	0.264	26.4%	0.036	28.322%	0.06501	0.883
EXO1_0_multinomial_train1.7	0.9999999999999962	0.952	0.292	29.2%	0.039	31.017%	0.07123	0.856
EXO1_0_multinomial_train1.8	0.9999999999999964	0.968	0.241	24.1%	0.032	24.971%	0.05357	0.91
EXO1_0_multinomial_train1.9	0.9999999999999958	0.959	0.276	27.6%	0.037	28.211%	0.07626	0.892
EXO1_0_multinomial_train1.10	0.9999999999999962	0.958	0.288	28.8%	0.037	28.304%	0.07551	0.888
EXO1_0_multinomial_train1.11	0.9999999999999961	0.968	0.222	22.2%	0.032	25.16%	0.05102	0.91
EXO1_0_multinomial_train1.12	0.9999999999999959	0.959	0.275	27.5%	0.036	28.149%	0.06784	0.885
EXO1_0_multinomial_train1.13	0.9999999999999958	0.955	0.292	29.2%	0.038	29.985%	0.06721	0.869
EXO1_0_multinomial_train1.14	0.9999999999999958	0.954	0.275	27.5%	0.039	30.399%	0.0716	0.869
EXO1_0_multinomial_train1.15	0.9999999999999959	0.969	0.238	23.8%	0.031	24.605%	0.06296	0.909
EXO1_0_multinomial_train1.16	0.9999999999999967	0.97	0.241	24.1%	0.031	24.322%	0.05765	0.914
EXO1_0_multinomial_train1.17	0.999999999999996	0.966	0.25	25.0%	0.033	25.876%	0.06097	0.903
EXO1_0_multinomial_train1.18	0.999999999999996	0.961	0.272	27.2%	0.036	28.2%	0.0676	0.889
EXO1_0_multinomial_train1.19	0.9999999999999959	0.967	0.243	24.3%	0.033	25.482%	0.0605	0.91
EXO1_0_multinomial_train1.20	0.999999999999996	0.97	0.235	23.5%	0.031	24.45%	0.05501	0.912
EXO1_0_multinomial_train1.21	0.9999999999999963	0.96	0.263	26.3%	0.035	27.915%	0.06408	0.88
EXO1_0_multinomial_train1.22	0.999999999999996	0.971	0.241	24.1%	0.031	23.828%	0.05339	0.923
EXO1_0_multinomial_train1.23	0.9999999999999962	0.952	0.301	30.1%	0.039	30.441%	0.07069	0.866
EXO1_0_multinomial_train1.24	0.9999999999999958	0.968	0.243	24.3%	0.032	24.849%	0.05968	0.912
EXO1_0_multinomial_train1.25	0.9999999999999964	0.963	0.27	27.0%	0.034	26.797%	0.06302	0.894
EXO1_0_multinomial_train1.26	0.9999999999999962	0.973	0.218	21.8%	0.029	22.567%	0.04653	0.926
EXO1_0_multinomial_train1.27	0.9999999999999962	0.97	0.23	23.0%	0.031	24.923%	0.04952	0.907
EXO1_0_multinomial_train1.28	0.9999999999999962	0.959	0.276	27.6%	0.038	28.409%	0.06919	0.898
EXO1_0_multinomial_train1.29	0.999999999999996	0.967	0.246	24.6%	0.033	25.819%	0.05903	0.906
EXO1_0_multinomial_train1.30	0.9999999999999963	0.968	0.231	23.1%	0.032	25.444%	0.05429	0.906
EXO1_0_multinomial_train1.31	0.9999999999999959	0.967	0.23	23.0%	0.032	25.375%	0.05915	0.904
EXO1_0_multinomial_train1.32	0.999999999999996	0.959	0.265	26.5%	0.038	28.677%	0.06247	0.895
EXO1_0_multinomial_train1.33	0.9999999999999966	0.963	0.271	27.1%	0.036	26.994%	0.07093	0.908
EXO1_0_multinomial_train1.34	0.999999999999996	0.964	0.248	24.8%	0.034	26.275%	0.05819	0.903
EXO1_0_multinomial_train1.35	0.999999999999996	0.962	0.261	26.1%	0.035	27.654%	0.06468	0.892
EXO1_0_multinomial_train1.36	0.9999999999999966	0.963	0.264	26.4%	0.034	27.258%	0.05937	0.888
EXO1_0_multinomial_train1.37	0.9999999999999958	0.964	0.255	25.5%	0.034	26.241%	0.06408	0.903
EXO1_0_multinomial_train1.38	0.9999999999999964	0.965	0.246	24.6%	0.034	26.135%	0.06041	0.907
EXO1_0_multinomial_train1.39	0.9999999999999962	0.966	0.258	25.8%	0.033	25.655%	0.05801	0.905
EXO1_0_multinomial_train1.40	0.9999999999999963	0.968	0.241	24.1%	0.032	24.577%	0.05847	0.916
EXO1_0_multinomial_train1.41	0.999999999999996	0.953	0.299	29.9%	0.039	30.819%	0.0763	0.865
EXO1_0_multinomial_train1.42	0.9999999999999961	0.966	0.261	26.1%	0.034	25.86%	0.06562	0.913
EXO1_0_multinomial_train1.43	0.9999999999999962	0.957	0.269	26.9%	0.037	29.24%	0.05858	0.875
EXO1_0_multinomial_train1.44	0.999999999999996	0.963	0.261	26.1%	0.034	26.717%	0.06773	0.895
EXO1_0_multinomial_train1.45	0.9999999999999956	0.964	0.248	24.8%	0.034	26.515%	0.05561	0.898
EXO1_0_multinomial_train1.46	0.9999999999999958	0.964	0.258	25.8%	0.034	26.463%	0.06125	0.899
EXO1_0_multinomial_train1.47	0.9999999999999962	0.97	0.231	23.1%	0.032	24.747%	0.04921	0.917
EXO1_0_multinomial_train1.48	0.9999999999999962	0.968	0.245	24.5%	0.033	25.309%	0.05593	0.915
EXO1_0_multinomial_train1.49	0.9999999999999959	0.968	0.236	23.6%	0.032	24.807%	0.05605	0.914
EXO1_0_multinomial_train1.50	0.9999999999999961	0.958	0.262	26.2%	0.037	28.924%	0.06056	0.882
EXO1_0_multinomial_train1.51	0.9999999999999959	0.966	0.242	24.2%	0.033	25.897%	0.05422	0.902
EXO1_0_multinomial_train1.52	0.9999999999999966	0.972	0.233	23.3%	0.03	23.708%	0.04993	0.917
EXO1_0_multinomial_train1.53	0.999999999999996	0.967	0.236	23.6%	0.033	25.217%	0.05889	0.914
EXO1_0_multinomial_train1.54	0.9999999999999956	0.971	0.232	23.2%	0.031	23.789%	0.05628	0.924
EXO1_0_multinomial_train1.55	0.9999999999999958	0.966	0.255	25.5%	0.033	25.779%	0.05724	0.904
EXO1_0_multinomial_train1.56	0.9999999999999963	0.966	0.234	23.4%	0.033	26.305%	0.05658	0.898
EXO1_0_multinomial_train1.57	0.9999999999999961	0.965	0.258	25.8%	0.033	26.205%	0.05648	0.899
EXO1_0_multinomial_train1.58	0.9999999999999953	0.964	0.273	27.3%	0.035	26.865%	0.06418	0.903
EXO1_0_multinomial_train1.59	0.9999999999999962	0.967	0.25	25.0%	0.033	25.711%	0.06172	0.909
EXO1_0_multinomial_train1.60	0.9999999999999962	0.962	0.269	26.9%	0.036	27.828%	0.06439	0.895
EXO1_0_multinomial_train1.61	0.9999999999999962	0.958	0.274	27.4%	0.037	28.906%	0.06987	0.882
EXO1_0_multinomial_train1.62	0.999999999999996	0.967	0.234	23.4%	0.032	25.444%	0.05365	0.903
EXO1_0_multinomial_train1.63	0.999999999999996	0.969	0.234	23.4%	0.032	25.183%	0.05648	0.91
EXO1_0_multinomial_train1.64	0.9999999999999962	0.975	0.208	20.8%	0.028	21.866%	0.04814	0.931
EXO1_0_multinomial_train1.65	0.9999999999999958	0.963	0.26	26.0%	0.035	27.295%	0.05996	0.897
