Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.982	0.364	36.4%	0.057	20.399%	0.16165	0.98
ATP2B4_real_train_fold1.1	0.999999999999998	0.978	0.37	37.0%	0.055	21.088%	0.23221	0.974
EXO1_real_train_fold1	0.9999999999999948	0.974	0.209	20.9%	0.029	22.525%	0.03596	0.93
MLH1_real_train_fold1	0.9999999999999959	0.983	0.199	19.9%	0.033	18.68%	0.04283	0.976
MSH2_real_train_fold1	0.999999999999996	0.982	0.221	22.1%	0.041	21.764%	0.05136	0.979
MSH6_real_train_fold1	0.9999999999999956	0.993	0.158	15.8%	0.024	13.21%	0.02994	0.99
MSH6_real_train_fold1.1	0.9999999999999966	0.989	0.186	18.6%	0.03	16.474%	0.03809	0.987
OGG1_real_train_fold1	0.9999999999999968	0.998	0.216	21.6%	0.036	8.912%	0.10615	0.998
PMS1_real_train_fold1	0.9999999999999992	0.925	0.519	51.9%	0.087	38.413%	0.3152	0.905
PMS2_real_train_fold1	0.9999999999999952	0.825	0.544	54.4%	0.091	56.484%	0.22612	0.683
RNF168_real_train_fold1	0.9999999999999996	0.973	0.231	23.1%	0.031	22.867%	0.04986	0.937
UNG_real_train_fold1	0.9999999999999956	0.987	0.216	21.6%	0.032	16.762%	0.0732	0.982
ATP2B4_dirichlet_train_fold1	0.9999999999999977	0.959	0.581	58.1%	0.085	29.18%	0.38956	0.954
ATP2B4_dirichlet_train_fold1.1	0.9999999999999987	0.887	0.739	73.9%	0.146	46.671%	0.62249	0.873
ATP2B4_dirichlet_train_fold1.2	0.9999999999999982	0.905	0.655	65.5%	0.105	43.153%	0.59507	0.885
ATP2B4_dirichlet_train_fold1.3	0.9999999999999976	0.939	0.647	64.7%	0.114	34.355%	0.5089	0.933
ATP2B4_dirichlet_train_fold1.4	0.9999999999999989	0.931	0.726	72.6%	0.115	36.815%	0.58102	0.923
ATP2B4_dirichlet_train_fold1.5	0.9999999999999987	0.936	0.664	66.4%	0.12	35.425%	0.62625	0.929
ATP2B4_dirichlet_train_fold1.6	0.9999999999999986	0.884	0.741	74.1%	0.132	48.638%	0.6869	0.865
ATP2B4_dirichlet_train_fold1.7	0.999999999999999	0.922	0.619	61.9%	0.108	38.701%	0.47952	0.91
ATP2B4_dirichlet_train_fold1.8	0.9999999999999988	0.939	0.573	57.3%	0.098	34.621%	0.50208	0.93
ATP2B4_dirichlet_train_fold1.9	0.9999999999999992	0.932	0.656	65.6%	0.103	36.602%	0.57583	0.922
ATP2B4_dirichlet_train_fold1.10	0.9999999999999986	0.923	0.625	62.5%	0.109	38.462%	0.62897	0.911
ATP2B4_dirichlet_train_fold1.11	0.9999999999999979	0.946	0.6	60.0%	0.085	32.897%	0.49709	0.937
ATP2B4_dirichlet_train_fold1.12	0.9999999999999973	0.886	0.641	64.1%	0.118	46.55%	0.43944	0.863
ATP2B4_dirichlet_train_fold1.13	0.999999999999999	0.92	0.758	75.8%	0.126	40.336%	0.6244	0.91
ATP2B4_dirichlet_train_fold1.14	0.9999999999999979	0.93	0.62	62.0%	0.102	36.744%	0.45768	0.918
ATP2B4_dirichlet_train_fold1.15	0.9999999999999981	0.865	0.755	75.5%	0.139	50.341%	0.61384	0.842
