Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.962	0.264	26.4%	0.035	28.058%	0.06473	0.895
OGG1_0_real_train1	0.9999999999999968	0.998	0.198	19.8%	0.035	8.664%	0.0955	0.998
RNF168_0_real_train1	0.9999999999999989	0.954	0.345	34.5%	0.044	30.297%	0.13497	0.908
UNG_0_real_train1	0.9999999999999982	0.96	0.358	35.8%	0.056	27.916%	0.18182	0.946
ATP2B4_0_real_train1	0.9999999999999971	0.979	0.384	38.4%	0.051	21.111%	0.19435	0.975
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.365	36.5%	0.053	18.967%	0.16495	0.984
MLH1_0_real_train1	0.9999999999999964	0.977	0.251	25.1%	0.043	22.628%	0.05991	0.969
MSH2_0_real_train1	0.999999999999996	0.984	0.22	22.0%	0.038	20.172%	0.0508	0.98
MSH6_0_real_train1	0.9999999999999951	0.991	0.169	16.9%	0.027	14.704%	0.03174	0.988
MSH6_1_real_train1	0.9999999999999969	0.986	0.199	19.9%	0.032	17.215%	0.0456	0.982
PMS1_0_real_train1	0.9999999999999964	0.914	0.454	45.4%	0.094	40.872%	0.28883	0.892
PMS2_0_real_train1	0.9999999999999952	0.819	0.555	55.5%	0.093	57.725%	0.23673	0.672
EXO1_0_dirichlet_train1	0.9999999999999967	0.801	0.715	71.5%	0.1	60.915%	0.45352	0.656
RNF168_0_dirichlet_train1	0.9999999999999989	0.75	0.753	75.3%	0.105	66.865%	0.57587	0.513
RNF168_0_dirichlet_train1.1	0.9999999999999991	0.775	0.805	80.5%	0.115	63.391%	0.60039	0.645
EXO1_0_dirichlet_train1.1	0.9999999999999967	0.783	0.728	72.8%	0.104	62.207%	0.46768	0.621
RNF168_0_dirichlet_train1.2	0.999999999999999	0.771	0.852	85.2%	0.118	63.689%	0.64957	0.65
RNF168_0_dirichlet_train1.3	0.999999999999999	0.693	0.865	86.5%	0.122	72.933%	0.67399	0.447
RNF168_0_dirichlet_train1.4	0.999999999999999	0.833	0.687	68.7%	0.093	55.759%	0.46964	0.717
RNF168_0_dirichlet_train1.5	0.9999999999999989	0.742	0.798	79.8%	0.111	66.979%	0.59924	0.53
RNF168_0_dirichlet_train1.6	0.999999999999999	0.741	0.842	84.2%	0.124	67.034%	0.63957	0.592
RNF168_0_dirichlet_train1.7	0.9999999999999991	0.814	0.741	74.1%	0.103	58.393%	0.48196	0.706
RNF168_0_dirichlet_train1.8	0.9999999999999989	0.708	0.852	85.2%	0.131	70.734%	0.76858	0.535
EXO1_0_dirichlet_train1.2	0.9999999999999964	0.694	0.816	81.6%	0.117	73.369%	0.5152	0.407
EXO1_0_dirichlet_train1.3	0.9999999999999969	0.805	0.673	67.3%	0.095	59.186%	0.39182	0.64
RNF168_0_dirichlet_train1.9	0.9999999999999989	0.774	0.821	82.1%	0.119	63.429%	0.62244	0.657
EXO1_0_dirichlet_train1.4	0.9999999999999969	0.762	0.715	71.5%	0.099	65.836%	0.4819	0.512
EXO1_0_dirichlet_train1.5	0.9999999999999969	0.699	0.775	77.5%	0.117	72.058%	0.5105	0.418
EXO1_0_dirichlet_train1.6	0.9999999999999969	0.787	0.697	69.7%	0.101	61.981%	0.40018	0.611
EXO1_0_dirichlet_train1.7	0.9999999999999969	0.695	0.793	79.3%	0.109	73.532%	0.50268	0.322
EXO1_0_dirichlet_train1.8	0.9999999999999969	0.77	0.707	70.7%	0.1	64.033%	0.4794	0.542
RNF168_0_dirichlet_train1.10	0.9999999999999991	0.706	0.823	82.3%	0.121	71.201%	0.67543	0.476
EXO1_0_dirichlet_train1.9	0.9999999999999969	0.687	0.819	81.9%	0.118	75.05%	0.60804	0.405
RNF168_0_dirichlet_train1.11	0.999999999999999	0.69	0.802	80.2%	0.128	72.822%	0.64372	0.464
RNF168_0_dirichlet_train1.12	0.999999999999999	0.816	0.677	67.7%	0.11	58.339%	0.45213	0.733
EXO1_0_dirichlet_train1.10	0.9999999999999969	0.758	0.724	72.4%	0.101	65.32%	0.45299	0.512
EXO1_0_dirichlet_train1.11	0.9999999999999969	0.756	0.698	69.8%	0.104	65.893%	0.43054	0.528
