Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	7.71E-03	0.00E+00	2.51E-65	8.29E-03	0.00E+00
OGG1_0_real_train1	0.00E+00	2.84E-03	9.75E-79	1.92E-02	1.46E-02
RNF168_0_real_train1	3.06E-03	0.00E+00	6.80E-03	7.24E-03	4.04E-03
UNG_0_real_train1	6.47E-02	5.19E-02	8.57E-04	1.24E-01	2.78E-02
ATP2B4_0_real_train1	3.83E-03	5.49E-03	4.49E-03	3.90E-03	3.92E-35
ATP2B4_1_real_train1	0.00E+00	3.88E-03	2.77E-03	8.28E-03	5.98E-03
MLH1_0_real_train1	0.00E+00	2.68E-03	0.00E+00	1.07E-04	2.21E-03
MSH2_0_real_train1	0.00E+00	9.67E-04	1.59E-89	1.23E-03	1.14E-03
MSH6_0_real_train1	0.00E+00	4.00E-03	4.12E-25	2.85E-03	1.84E-03
MSH6_1_real_train1	0.00E+00	2.43E-03	8.51E-04	0.00E+00	2.50E-03
PMS1_0_real_train1	0.00E+00	6.07E-02	4.69E-02	9.58E-02	1.61E-02
PMS2_0_real_train1	2.87E-02	3.47E-03	1.90E-116	1.31E-02	1.22E-03
EXO1_0_multinomial_train1	6.12E-03	0.00E+00	2.01E-22	5.83E-03	8.48E-04
RNF168_0_multinomial_train1	1.17E-03	0.00E+00	1.84E-03	2.90E-03	1.02E-03
RNF168_0_multinomial_train1.1	3.73E-03	0.00E+00	1.59E-03	5.58E-03	3.88E-03
EXO1_0_multinomial_train1.1	5.13E-03	4.95E-03	3.36E-36	2.26E-03	1.39E-03
RNF168_0_multinomial_train1.2	5.87E-03	0.00E+00	2.36E-03	7.65E-03	3.12E-03
RNF168_0_multinomial_train1.3	6.80E-03	0.00E+00	1.02E-02	1.48E-02	3.94E-03
RNF168_0_multinomial_train1.4	2.14E-03	0.00E+00	8.84E-03	3.96E-03	5.66E-03
RNF168_0_multinomial_train1.5	9.91E-03	0.00E+00	6.40E-04	1.08E-02	0.00E+00
RNF168_0_multinomial_train1.6	1.63E-02	0.00E+00	8.86E-04	1.68E-02	5.26E-04
RNF168_0_multinomial_train1.7	8.78E-03	0.00E+00	1.79E-35	1.07E-02	2.55E-05
RNF168_0_multinomial_train1.8	2.67E-03	0.00E+00	1.24E-02	4.78E-27	8.93E-03
EXO1_0_multinomial_train1.2	1.01E-02	0.00E+00	1.15E-84	1.06E-02	0.00E+00
EXO1_0_multinomial_train1.3	1.36E-03	0.00E+00	3.71E-70	0.00E+00	2.00E-03
RNF168_0_multinomial_train1.9	2.30E-03	0.00E+00	2.11E-03	2.98E-03	5.92E-04
EXO1_0_multinomial_train1.4	8.48E-03	0.00E+00	0.00E+00	8.59E-03	0.00E+00
EXO1_0_multinomial_train1.5	7.63E-03	3.95E-110	1.37E-42	8.41E-03	3.35E-63
EXO1_0_multinomial_train1.6	9.53E-03	0.00E+00	0.00E+00	9.94E-03	0.00E+00
EXO1_0_multinomial_train1.7	7.55E-03	2.56E-148	0.00E+00	7.96E-03	0.00E+00
EXO1_0_multinomial_train1.8	1.11E-02	0.00E+00	1.30E-143	1.21E-02	0.00E+00
RNF168_0_multinomial_train1.10	8.70E-03	0.00E+00	1.20E-02	9.70E-03	7.97E-03
EXO1_0_multinomial_train1.9	4.02E-04	2.27E-03	0.00E+00	0.00E+00	0.00E+00
RNF168_0_multinomial_train1.11	1.08E-02	0.00E+00	1.95E-03	1.43E-02	0.00E+00
RNF168_0_multinomial_train1.12	2.05E-03	3.36E-04	5.49E-03	3.90E-03	3.68E-03
EXO1_0_multinomial_train1.10	6.10E-03	3.11E-07	0.00E+00	5.94E-03	0.00E+00
EXO1_0_multinomial_train1.11	1.04E-02	1.45E-70	1.94E-54	1.14E-02	0.00E+00
RNF168_0_multinomial_train1.13	3.16E-03	9.83E-03	2.86E-03	0.00E+00	2.92E-03
RNF168_0_multinomial_train1.14	1.45E-03	0.00E+00	3.86E-03	5.01E-03	2.24E-03
RNF168_0_multinomial_train1.15	1.14E-02	3.17E-125	6.11E-05	1.31E-02	1.57E-04
RNF168_0_multinomial_train1.16	6.39E-04	0.00E+00	5.18E-03	1.54E-03	6.57E-03
EXO1_0_multinomial_train1.12	5.25E-03	0.00E+00	8.35E-04	3.16E-03	2.90E-03
RNF168_0_multinomial_train1.17	5.28E-03	0.00E+00	5.48E-03	2.11E-03	1.48E-03
EXO1_0_multinomial_train1.13	7.27E-03	0.00E+00	1.36E-03	6.51E-03	1.99E-03
RNF168_0_multinomial_train1.18	5.04E-03	0.00E+00	2.95E-03	1.45E-02	6.72E-03
EXO1_0_multinomial_train1.14	8.26E-03	0.00E+00	5.32E-80	8.87E-03	2.16E-57
RNF168_0_multinomial_train1.19	6.75E-04	0.00E+00	2.44E-05	3.69E-155	2.18E-03
RNF168_0_multinomial_train1.20	9.86E-03	0.00E+00	0.00E+00	9.93E-03	0.00E+00
EXO1_0_multinomial_train1.15	9.72E-03	0.00E+00	1.48E-50	1.05E-02	0.00E+00
RNF168_0_multinomial_train1.21	1.00E-02	0.00E+00	6.01E-03	9.76E-03	4.61E-03
RNF168_0_multinomial_train1.22	1.63E-03	0.00E+00	4.47E-03	4.69E-03	5.47E-03
EXO1_0_multinomial_train1.16	1.13E-02	0.00E+00	0.00E+00	1.16E-02	0.00E+00
EXO1_0_multinomial_train1.17	5.63E-03	2.65E-54	0.00E+00	6.01E-03	0.00E+00
RNF168_0_multinomial_train1.23	4.40E-03	0.00E+00	2.66E-65	3.37E-03	1.87E-03
EXO1_0_multinomial_train1.18	1.20E-02	0.00E+00	2.23E-45	1.27E-02	0.00E+00
RNF168_0_multinomial_train1.24	1.65E-03	0.00E+00	3.23E-03	1.47E-03	0.00E+00
RNF168_0_multinomial_train1.25	1.51E-03	0.00E+00	9.91E-03	7.50E-03	0.00E+00
RNF168_0_multinomial_train1.26	7.58E-03	0.00E+00	5.50E-04	9.60E-03	3.84E-72
RNF168_0_multinomial_train1.27	1.16E-03	0.00E+00	1.24E-02	5.37E-03	7.26E-03
RNF168_0_multinomial_train1.28	3.65E-03	0.00E+00	3.90E-04	5.72E-03	1.40E-43
EXO1_0_multinomial_train1.19	8.92E-03	3.21E-04	7.28E-144	9.23E-03	0.00E+00
RNF168_0_multinomial_train1.29	9.58E-03	0.00E+00	2.18E-03	1.40E-02	4.76E-93
EXO1_0_multinomial_train1.20	9.50E-03	0.00E+00	5.95E-04	1.13E-02	6.39E-92
RNF168_0_multinomial_train1.30	9.95E-04	0.00E+00	3.72E-03	4.99E-03	1.86E-03
RNF168_0_multinomial_train1.31	3.46E-03	0.00E+00	2.01E-03	3.41E-03	8.33E-70
RNF168_0_multinomial_train1.32	2.30E-03	0.00E+00	1.24E-03	5.08E-03	4.15E-03
RNF168_0_multinomial_train1.33	6.63E-03	0.00E+00	5.19E-03	4.08E-03	0.00E+00
EXO1_0_multinomial_train1.21	8.98E-03	0.00E+00	0.00E+00	8.94E-03	0.00E+00
RNF168_0_multinomial_train1.34	8.93E-05	0.00E+00	6.81E-141	5.93E-41	1.87E-03
EXO1_0_multinomial_train1.22	4.49E-03	8.97E-30	2.08E-128	6.09E-03	1.97E-28
EXO1_0_multinomial_train1.23	9.81E-03	0.00E+00	6.85E-23	1.05E-02	0.00E+00
RNF168_0_multinomial_train1.35	1.23E-02	0.00E+00	9.70E-03	2.15E-02	2.93E-03
RNF168_0_multinomial_train1.36	1.23E-03	0.00E+00	1.46E-03	2.68E-03	8.79E-04
EXO1_0_multinomial_train1.24	2.75E-03	0.00E+00	2.36E-03	1.53E-03	1.32E-03
RNF168_0_multinomial_train1.37	7.15E-03	0.00E+00	1.77E-03	1.04E-02	1.59E-133
EXO1_0_multinomial_train1.25	6.53E-03	2.54E-81	2.71E-03	8.40E-03	1.41E-03
RNF168_0_multinomial_train1.38	4.65E-03	0.00E+00	6.43E-03	0.00E+00	4.64E-03
EXO1_0_multinomial_train1.26	3.83E-03	1.17E-65	0.00E+00	4.01E-03	0.00E+00
EXO1_0_multinomial_train1.27	8.11E-03	0.00E+00	1.66E-74	8.75E-03	0.00E+00
EXO1_0_multinomial_train1.28	7.55E-03	0.00E+00	0.00E+00	7.57E-03	0.00E+00
EXO1_0_multinomial_train1.29	7.80E-03	0.00E+00	8.93E-07	8.62E-03	1.34E-30
EXO1_0_multinomial_train1.30	1.02E-02	0.00E+00	0.00E+00	1.06E-02	0.00E+00
RNF168_0_multinomial_train1.39	1.29E-02	0.00E+00	0.00E+00	1.21E-02	6.58E-04
RNF168_0_multinomial_train1.40	2.68E-03	0.00E+00	1.23E-02	1.34E-03	9.29E-03
EXO1_0_multinomial_train1.31	9.50E-03	2.01E-05	0.00E+00	1.02E-02	0.00E+00
EXO1_0_multinomial_train1.32	5.90E-03	2.24E-95	1.57E-44	5.93E-03	3.72E-04
EXO1_0_multinomial_train1.33	6.14E-03	0.00E+00	9.59E-107	7.07E-03	1.37E-08
RNF168_0_multinomial_train1.41	1.87E-03	0.00E+00	3.81E-03	3.67E-04	3.78E-03
RNF168_0_multinomial_train1.42	2.27E-03	0.00E+00	6.69E-03	8.23E-03	1.69E-03
EXO1_0_multinomial_train1.34	8.97E-03	0.00E+00	1.77E-54	9.98E-03	3.62E-159
RNF168_0_multinomial_train1.43	3.48E-03	0.00E+00	4.17E-03	5.33E-03	3.21E-03
EXO1_0_multinomial_train1.35	6.96E-03	0.00E+00	1.01E-03	6.56E-03	1.43E-03
EXO1_0_multinomial_train1.36	1.03E-02	0.00E+00	0.00E+00	1.06E-02	0.00E+00
RNF168_0_multinomial_train1.44	3.25E-03	0.00E+00	3.53E-03	1.01E-02	5.27E-03
EXO1_0_multinomial_train1.37	8.28E-03	0.00E+00	0.00E+00	8.72E-03	0.00E+00
RNF168_0_multinomial_train1.45	1.59E-03	0.00E+00	3.00E-03	3.36E-03	5.84E-04
RNF168_0_multinomial_train1.46	4.01E-03	0.00E+00	1.66E-03	2.88E-03	3.21E-03
RNF168_0_multinomial_train1.47	2.31E-03	0.00E+00	5.80E-03	1.35E-03	0.00E+00
RNF168_0_multinomial_train1.48	1.55E-03	0.00E+00	6.83E-03	3.99E-03	0.00E+00
RNF168_0_multinomial_train1.49	4.95E-03	0.00E+00	1.01E-02	1.14E-02	4.94E-03
RNF168_0_multinomial_train1.50	1.26E-02	0.00E+00	3.33E-03	1.58E-02	1.17E-03
EXO1_0_multinomial_train1.38	4.29E-03	0.00E+00	2.16E-03	4.36E-03	2.72E-03
RNF168_0_multinomial_train1.51	2.23E-03	0.00E+00	9.55E-03	9.67E-03	0.00E+00
RNF168_0_multinomial_train1.52	4.92E-03	1.62E-03	5.24E-03	5.67E-03	3.79E-03
EXO1_0_multinomial_train1.39	1.09E-02	1.93E-16	5.53E-04	1.21E-02	4.43E-04
EXO1_0_multinomial_train1.40	7.24E-03	1.28E-86	4.21E-84	7.23E-03	6.71E-04
RNF168_0_multinomial_train1.53	2.69E-03	0.00E+00	7.55E-03	1.87E-03	5.15E-03
EXO1_0_multinomial_train1.41	8.77E-03	2.30E-03	0.00E+00	7.76E-03	0.00E+00
EXO1_0_multinomial_train1.42	8.99E-03	0.00E+00	7.60E-32	9.44E-03	0.00E+00
RNF168_0_multinomial_train1.54	2.56E-03	0.00E+00	1.27E-02	8.48E-03	7.28E-03
OGG1_0_multinomial_train1	0.00E+00	0.00E+00	1.25E-16	2.20E-02	1.57E-02
UNG_0_multinomial_train1	6.64E-02	5.41E-02	0.00E+00	1.29E-01	2.92E-02
UNG_0_multinomial_train1.1	5.96E-02	4.71E-02	2.05E-03	1.12E-01	2.51E-02
UNG_0_multinomial_train1.2	6.14E-02	4.82E-02	1.01E-34	1.18E-01	2.66E-02
OGG1_0_multinomial_train1.1	0.00E+00	4.15E-03	1.78E-79	1.80E-02	1.40E-02
UNG_0_multinomial_train1.3	5.78E-02	5.26E-02	1.65E-81	1.17E-01	2.54E-02
OGG1_0_multinomial_train1.2	0.00E+00	1.87E-03	0.00E+00	1.20E-02	1.21E-02
OGG1_0_multinomial_train1.3	0.00E+00	8.50E-04	1.45E-129	1.13E-02	1.33E-02
UNG_0_multinomial_train1.4	6.62E-02	5.12E-02	1.26E-02	1.22E-01	3.26E-02
UNG_0_multinomial_train1.5	6.44E-02	5.13E-02	9.48E-59	1.28E-01	3.04E-02
OGG1_0_multinomial_train1.4	0.00E+00	2.63E-03	0.00E+00	5.28E-03	1.20E-02
OGG1_0_multinomial_train1.5	0.00E+00	7.85E-04	0.00E+00	8.18E-03	1.15E-02
UNG_0_multinomial_train1.6	5.83E-02	5.97E-02	0.00E+00	1.23E-01	3.07E-02
UNG_0_multinomial_train1.7	5.64E-02	4.12E-02	1.86E-119	1.04E-01	2.15E-02
UNG_0_multinomial_train1.8	6.51E-02	5.18E-02	7.43E-03	1.31E-01	3.29E-02
OGG1_0_multinomial_train1.6	0.00E+00	3.31E-03	2.14E-154	1.66E-02	1.39E-02
UNG_0_multinomial_train1.9	6.27E-02	5.43E-02	2.89E-03	1.24E-01	2.87E-02
OGG1_0_multinomial_train1.7	0.00E+00	2.48E-124	2.49E-79	1.71E-02	1.45E-02
UNG_0_multinomial_train1.10	6.48E-02	4.91E-02	1.33E-02	1.20E-01	3.38E-02
OGG1_0_multinomial_train1.8	8.58E-03	0.00E+00	6.49E-157	2.66E-02	1.50E-02
UNG_0_multinomial_train1.11	6.54E-02	4.96E-02	1.39E-02	1.18E-01	3.24E-02
OGG1_0_multinomial_train1.9	0.00E+00	5.38E-04	6.98E-39	1.72E-02	1.44E-02
OGG1_0_multinomial_train1.10	0.00E+00	1.66E-88	8.23E-03	1.90E-02	1.01E-02
OGG1_0_multinomial_train1.11	0.00E+00	4.48E-03	6.37E-133	7.91E-03	1.22E-02
UNG_0_multinomial_train1.12	5.67E-02	6.29E-02	0.00E+00	1.29E-01	3.23E-02
UNG_0_multinomial_train1.13	6.68E-02	5.24E-02	5.79E-03	1.27E-01	3.09E-02
UNG_0_multinomial_train1.14	5.99E-02	6.19E-02	3.43E-152	1.29E-01	3.11E-02
OGG1_0_multinomial_train1.12	0.00E+00	3.05E-03	0.00E+00	9.39E-03	1.26E-02
OGG1_0_multinomial_train1.13	0.00E+00	5.20E-03	6.01E-78	2.52E-02	1.59E-02
UNG_0_multinomial_train1.15	6.45E-02	5.15E-02	1.24E-02	1.18E-01	3.10E-02
UNG_0_multinomial_train1.16	5.86E-02	4.43E-02	2.02E-15	1.13E-01	2.52E-02
UNG_0_multinomial_train1.17	6.37E-02	4.83E-02	2.98E-111	1.24E-01	2.75E-02
