Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	1.55E-02	0.00E+00	3.59E-03	1.47E-03	7.81E-03
ATP2B4_real_train_fold1.1	1.06E-02	7.01E-26	3.36E-03	1.93E-03	4.42E-03
MLH1_real_train_fold1	0.00E+00	1.76E-02	0.00E+00	0.00E+00	2.12E-02
MSH2_real_train_fold1	0.00E+00	1.92E-02	0.00E+00	7.54E-05	2.31E-02
MSH6_real_train_fold1	0.00E+00	1.86E-02	0.00E+00	8.08E-04	2.44E-02
MSH6_real_train_fold1.1	0.00E+00	1.90E-02	4.68E-48	6.95E-04	2.30E-02
MSH6_real_train_fold1.2	0.00E+00	1.90E-02	0.00E+00	2.74E-04	2.55E-02
OGG1_real_train_fold1	3.31E-03	3.91E-03	8.61E-03	1.75E-03	1.64E-02
PMS1_real_train_fold1	0.00E+00	5.19E-02	5.03E-03	4.58E-03	3.47E-02
PMS2_real_train_fold1	2.93E-02	1.52E-02	8.34E-03	1.51E-03	0.00E+00
RNF168_real_train_fold1	1.82E-03	6.87E-03	1.50E-03	1.96E-03	4.48E-03
UNG_real_train_fold1	3.53E-02	6.99E-158	5.39E-03	7.85E-03	2.86E-02
ATP2B4_dirichlet_train_fold1	1.33E-02	0.00E+00	4.27E-03	1.24E-03	5.40E-03
ATP2B4_dirichlet_train_fold1.1	1.99E-02	5.01E-03	3.38E-03	1.58E-03	7.08E-03
ATP2B4_dirichlet_train_fold1.2	6.68E-03	0.00E+00	6.78E-03	1.23E-27	2.11E-09
ATP2B4_dirichlet_train_fold1.3	1.24E-02	0.00E+00	2.76E-03	1.35E-03	7.46E-03
ATP2B4_dirichlet_train_fold1.4	1.10E-02	4.46E-03	5.30E-03	0.00E+00	2.03E-03
ATP2B4_dirichlet_train_fold1.5	2.02E-02	4.36E-143	3.41E-03	1.96E-04	1.32E-02
ATP2B4_dirichlet_train_fold1.6	6.38E-03	2.32E-03	8.94E-04	5.58E-03	5.23E-154
ATP2B4_dirichlet_train_fold1.7	8.71E-03	1.78E-03	2.52E-03	2.57E-03	3.68E-03
ATP2B4_dirichlet_train_fold1.8	0.00E+00	8.89E-03	1.04E-03	3.13E-03	7.15E-03
ATP2B4_dirichlet_train_fold1.9	3.59E-74	1.55E-03	1.48E-03	4.19E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.10	4.62E-03	2.95E-03	9.05E-03	0.00E+00	5.59E-03
ATP2B4_dirichlet_train_fold1.11	1.84E-02	0.00E+00	4.06E-03	4.72E-04	1.18E-02
ATP2B4_dirichlet_train_fold1.12	9.78E-03	0.00E+00	4.16E-03	1.01E-03	5.82E-03
ATP2B4_dirichlet_train_fold1.13	1.32E-02	3.36E-03	2.79E-03	0.00E+00	1.11E-02
ATP2B4_dirichlet_train_fold1.14	1.96E-02	0.00E+00	4.41E-04	3.29E-03	1.42E-02
ATP2B4_dirichlet_train_fold1.15	5.58E-03	1.93E-03	4.23E-03	1.31E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.16	1.13E-02	0.00E+00	9.55E-03	1.62E-30	0.00E+00
ATP2B4_dirichlet_train_fold1.17	1.08E-02	0.00E+00	3.96E-03	5.66E-04	5.87E-03
ATP2B4_dirichlet_train_fold1.18	1.80E-02	0.00E+00	5.14E-03	7.34E-04	1.13E-02
ATP2B4_dirichlet_train_fold1.19	1.42E-02	1.47E-03	4.15E-03	8.07E-04	6.02E-03
ATP2B4_dirichlet_train_fold1.20	1.64E-02	0.00E+00	5.18E-03	5.39E-12	8.73E-03
ATP2B4_dirichlet_train_fold1.21	5.81E-03	1.31E-26	4.63E-03	1.51E-03	4.27E-04
ATP2B4_dirichlet_train_fold1.22	1.13E-02	5.61E-03	6.98E-03	0.00E+00	2.53E-03
ATP2B4_dirichlet_train_fold1.23	8.66E-03	0.00E+00	1.06E-02	0.00E+00	5.10E-03
ATP2B4_dirichlet_train_fold1.24	1.04E-02	0.00E+00	4.42E-03	0.00E+00	4.52E-03
ATP2B4_dirichlet_train_fold1.25	6.38E-03	1.04E-03	4.55E-03	1.86E-03	1.54E-05
ATP2B4_dirichlet_train_fold1.26	2.90E-03	0.00E+00	1.01E-02	0.00E+00	7.16E-03
ATP2B4_dirichlet_train_fold1.27	1.38E-02	0.00E+00	5.11E-03	2.04E-03	4.09E-03
ATP2B4_dirichlet_train_fold1.28	8.06E-03	6.32E-03	3.06E-03	2.36E-79	9.10E-03
