Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	4.12E-04	0.00E+00	0.00E+00	3.76E-04	0.00E+00
OGG1_0_real_train1	3.30E-162	7.56E-04	1.45E-81	6.75E-04	2.50E-04
RNF168_0_real_train1	4.26E-04	0.00E+00	2.13E-04	4.87E-04	9.03E-05
UNG_0_real_train1	8.85E-04	0.00E+00	6.69E-04	8.83E-04	9.84E-04
ATP2B4_0_real_train1	2.27E-04	6.63E-87	1.20E-03	5.53E-04	1.44E-41
ATP2B4_1_real_train1	3.51E-148	1.39E-04	9.32E-04	0.00E+00	3.34E-04
MLH1_0_real_train1	0.00E+00	7.34E-04	0.00E+00	2.32E-59	0.00E+00
MSH2_0_real_train1	0.00E+00	5.91E-04	0.00E+00	1.62E-04	0.00E+00
MSH6_0_real_train1	0.00E+00	5.75E-04	0.00E+00	3.61E-142	1.33E-05
MSH6_1_real_train1	0.00E+00	3.05E-04	0.00E+00	0.00E+00	2.22E-05
PMS1_0_real_train1	0.00E+00	4.55E-02	1.68E-03	1.39E-03	6.19E-04
PMS2_0_real_train1	8.99E-05	2.14E-04	0.00E+00	0.00E+00	5.64E-05
EXO1_0_multinomial_train1	4.11E-04	0.00E+00	0.00E+00	3.96E-04	3.23E-05
RNF168_0_multinomial_train1	1.03E-03	0.00E+00	9.38E-04	1.78E-03	1.96E-04
RNF168_0_multinomial_train1.1	2.51E-04	0.00E+00	1.77E-04	1.15E-83	8.89E-05
EXO1_0_multinomial_train1.1	1.00E-03	6.14E-04	0.00E+00	1.97E-03	2.76E-04
RNF168_0_multinomial_train1.2	2.47E-04	0.00E+00	2.18E-04	0.00E+00	1.24E-04
RNF168_0_multinomial_train1.3	4.24E-04	0.00E+00	1.77E-04	4.25E-04	1.07E-04
RNF168_0_multinomial_train1.4	4.81E-04	2.33E-157	1.97E-04	5.05E-04	3.93E-05
RNF168_0_multinomial_train1.5	4.40E-04	0.00E+00	1.13E-04	4.84E-04	0.00E+00
RNF168_0_multinomial_train1.6	4.54E-04	0.00E+00	9.67E-93	3.57E-04	1.11E-04
RNF168_0_multinomial_train1.7	4.23E-04	0.00E+00	0.00E+00	3.90E-04	1.59E-05
RNF168_0_multinomial_train1.8	1.72E-04	0.00E+00	1.22E-38	1.87E-107	3.14E-05
EXO1_0_multinomial_train1.2	4.53E-04	0.00E+00	0.00E+00	4.31E-04	0.00E+00
EXO1_0_multinomial_train1.3	1.47E-04	7.12E-142	0.00E+00	0.00E+00	3.05E-05
RNF168_0_multinomial_train1.9	9.56E-04	0.00E+00	1.21E-03	1.82E-03	4.39E-04
EXO1_0_multinomial_train1.4	4.20E-04	0.00E+00	0.00E+00	3.93E-04	0.00E+00
EXO1_0_multinomial_train1.5	3.92E-04	1.86E-127	0.00E+00	3.52E-04	2.85E-71
EXO1_0_multinomial_train1.6	4.38E-04	0.00E+00	0.00E+00	4.09E-04	0.00E+00
EXO1_0_multinomial_train1.7	4.26E-04	1.67E-153	0.00E+00	3.88E-04	0.00E+00
EXO1_0_multinomial_train1.8	3.96E-04	0.00E+00	0.00E+00	3.65E-04	0.00E+00
RNF168_0_multinomial_train1.10	4.37E-04	0.00E+00	0.00E+00	3.77E-04	6.21E-05
EXO1_0_multinomial_train1.9	2.23E-04	1.66E-04	0.00E+00	0.00E+00	0.00E+00
RNF168_0_multinomial_train1.11	4.61E-04	0.00E+00	4.44E-04	4.66E-04	0.00E+00
RNF168_0_multinomial_train1.12	5.52E-04	3.37E-04	1.57E-04	4.23E-04	4.26E-05
EXO1_0_multinomial_train1.10	4.65E-04	2.73E-11	0.00E+00	4.42E-04	0.00E+00
EXO1_0_multinomial_train1.11	4.33E-04	6.65E-84	0.00E+00	3.91E-04	0.00E+00
RNF168_0_multinomial_train1.13	2.35E-04	1.12E-04	0.00E+00	0.00E+00	2.82E-05
RNF168_0_multinomial_train1.14	4.49E-04	0.00E+00	2.24E-04	4.77E-04	7.64E-05
RNF168_0_multinomial_train1.15	4.52E-04	6.68E-152	0.00E+00	3.82E-04	7.45E-05
RNF168_0_multinomial_train1.16	4.21E-04	0.00E+00	1.96E-04	4.38E-04	9.97E-05
EXO1_0_multinomial_train1.12	4.04E-04	0.00E+00	0.00E+00	3.89E-04	3.43E-05
RNF168_0_multinomial_train1.17	4.33E-04	0.00E+00	2.29E-04	4.28E-04	1.46E-04
EXO1_0_multinomial_train1.13	3.92E-04	0.00E+00	0.00E+00	3.71E-04	3.60E-05
RNF168_0_multinomial_train1.18	2.91E-04	0.00E+00	1.96E-04	1.59E-04	9.83E-05
EXO1_0_multinomial_train1.14	3.99E-04	0.00E+00	0.00E+00	3.60E-04	3.50E-60
RNF168_0_multinomial_train1.19	1.13E-04	0.00E+00	0.00E+00	0.00E+00	3.03E-05
RNF168_0_multinomial_train1.20	5.40E-04	0.00E+00	0.00E+00	5.16E-04	0.00E+00
EXO1_0_multinomial_train1.15	4.16E-04	0.00E+00	0.00E+00	3.77E-04	0.00E+00
RNF168_0_multinomial_train1.21	4.42E-04	0.00E+00	2.04E-156	3.72E-04	6.52E-05
RNF168_0_multinomial_train1.22	4.23E-04	0.00E+00	1.70E-04	3.79E-04	1.24E-04
EXO1_0_multinomial_train1.16	4.62E-04	0.00E+00	0.00E+00	4.41E-04	0.00E+00
EXO1_0_multinomial_train1.17	4.58E-04	1.27E-57	0.00E+00	4.25E-04	0.00E+00
RNF168_0_multinomial_train1.23	1.67E-03	0.00E+00	0.00E+00	2.23E-03	2.92E-04
EXO1_0_multinomial_train1.18	4.27E-04	0.00E+00	0.00E+00	4.04E-04	0.00E+00
RNF168_0_multinomial_train1.24	2.03E-04	0.00E+00	8.81E-05	2.70E-156	1.72E-155
RNF168_0_multinomial_train1.25	4.37E-04	0.00E+00	1.18E-04	4.67E-04	5.10E-145
RNF168_0_multinomial_train1.26	4.17E-04	0.00E+00	1.07E-04	4.64E-04	5.06E-39
RNF168_0_multinomial_train1.27	4.55E-04	0.00E+00	1.56E-04	4.35E-04	3.82E-05
RNF168_0_multinomial_train1.28	4.50E-04	0.00E+00	1.08E-04	4.98E-04	5.43E-29
EXO1_0_multinomial_train1.19	4.73E-04	3.23E-04	0.00E+00	3.81E-04	0.00E+00
RNF168_0_multinomial_train1.29	4.28E-04	0.00E+00	1.28E-04	3.41E-04	3.55E-42
EXO1_0_multinomial_train1.20	4.08E-04	0.00E+00	5.76E-132	3.69E-04	4.24E-82
RNF168_0_multinomial_train1.30	4.68E-04	0.00E+00	3.12E-04	5.65E-04	1.07E-04
RNF168_0_multinomial_train1.31	4.20E-04	0.00E+00	1.00E-04	4.35E-04	9.37E-51
RNF168_0_multinomial_train1.32	1.51E-03	0.00E+00	4.35E-09	1.98E-03	2.57E-04
RNF168_0_multinomial_train1.33	4.20E-04	0.00E+00	1.40E-04	4.79E-04	0.00E+00
EXO1_0_multinomial_train1.21	4.39E-04	0.00E+00	0.00E+00	4.19E-04	0.00E+00
RNF168_0_multinomial_train1.34	8.39E-05	0.00E+00	0.00E+00	0.00E+00	2.83E-05
EXO1_0_multinomial_train1.22	4.29E-04	7.35E-33	0.00E+00	3.82E-04	4.02E-40
EXO1_0_multinomial_train1.23	4.01E-04	0.00E+00	0.00E+00	3.73E-04	0.00E+00
RNF168_0_multinomial_train1.35	4.46E-04	0.00E+00	1.80E-37	3.47E-04	1.17E-04
RNF168_0_multinomial_train1.36	9.07E-04	0.00E+00	8.08E-04	1.57E-03	1.66E-04
EXO1_0_multinomial_train1.24	1.18E-03	0.00E+00	1.91E-03	1.36E-03	9.32E-04
RNF168_0_multinomial_train1.37	4.30E-04	0.00E+00	1.20E-04	4.74E-04	1.43E-111
EXO1_0_multinomial_train1.25	3.85E-04	6.36E-124	1.15E-27	3.44E-04	3.34E-05
RNF168_0_multinomial_train1.38	2.23E-04	0.00E+00	2.37E-04	0.00E+00	1.13E-04
EXO1_0_multinomial_train1.26	4.68E-04	3.63E-35	0.00E+00	4.34E-04	0.00E+00
EXO1_0_multinomial_train1.27	4.37E-04	0.00E+00	0.00E+00	4.09E-04	0.00E+00
EXO1_0_multinomial_train1.28	4.21E-04	0.00E+00	0.00E+00	4.00E-04	0.00E+00
EXO1_0_multinomial_train1.29	4.00E-04	0.00E+00	4.29E-81	3.67E-04	1.03E-26
EXO1_0_multinomial_train1.30	4.42E-04	0.00E+00	0.00E+00	4.26E-04	0.00E+00
RNF168_0_multinomial_train1.39	4.52E-04	0.00E+00	0.00E+00	3.86E-04	7.64E-05
RNF168_0_multinomial_train1.40	2.62E-04	0.00E+00	1.87E-04	0.00E+00	9.89E-05
EXO1_0_multinomial_train1.31	4.40E-04	2.92E-06	0.00E+00	4.03E-04	0.00E+00
EXO1_0_multinomial_train1.32	4.21E-04	1.62E-136	0.00E+00	4.01E-04	2.75E-04
EXO1_0_multinomial_train1.33	4.13E-04	0.00E+00	0.00E+00	3.71E-04	7.30E-11
RNF168_0_multinomial_train1.41	2.27E-04	0.00E+00	2.30E-04	6.77E-100	1.03E-04
RNF168_0_multinomial_train1.42	8.46E-04	0.00E+00	1.06E-03	1.60E-03	3.03E-04
EXO1_0_multinomial_train1.34	4.24E-04	0.00E+00	0.00E+00	3.85E-04	0.00E+00
RNF168_0_multinomial_train1.43	4.22E-04	0.00E+00	2.37E-04	4.94E-04	9.34E-05
EXO1_0_multinomial_train1.35	3.72E-04	0.00E+00	6.22E-15	3.41E-04	4.19E-05
EXO1_0_multinomial_train1.36	4.40E-04	0.00E+00	0.00E+00	4.18E-04	0.00E+00
RNF168_0_multinomial_train1.44	4.60E-04	0.00E+00	2.54E-04	5.52E-04	7.45E-05
EXO1_0_multinomial_train1.37	4.49E-04	0.00E+00	0.00E+00	4.11E-04	0.00E+00
RNF168_0_multinomial_train1.45	5.04E-04	0.00E+00	6.29E-04	5.83E-04	3.59E-04
RNF168_0_multinomial_train1.46	1.58E-03	0.00E+00	7.02E-89	2.18E-03	2.96E-04
RNF168_0_multinomial_train1.47	4.84E-04	0.00E+00	1.23E-04	5.50E-04	0.00E+00
RNF168_0_multinomial_train1.48	4.43E-04	0.00E+00	1.14E-04	5.23E-04	0.00E+00
RNF168_0_multinomial_train1.49	4.15E-04	0.00E+00	1.95E-04	4.37E-04	1.11E-04
RNF168_0_multinomial_train1.50	4.49E-04	0.00E+00	4.43E-128	3.63E-04	1.02E-04
EXO1_0_multinomial_train1.38	4.05E-04	0.00E+00	1.18E-144	3.97E-04	3.49E-05
RNF168_0_multinomial_train1.51	4.35E-04	0.00E+00	1.21E-04	4.76E-04	9.28E-153
RNF168_0_multinomial_train1.52	4.11E-04	4.51E-05	4.44E-135	3.50E-04	4.49E-05
EXO1_0_multinomial_train1.39	4.12E-04	2.30E-27	0.00E+00	3.38E-04	5.52E-05
EXO1_0_multinomial_train1.40	3.93E-04	1.37E-117	0.00E+00	3.51E-04	3.74E-05
RNF168_0_multinomial_train1.53	9.89E-04	0.00E+00	1.15E-03	1.83E-03	2.96E-04
EXO1_0_multinomial_train1.41	4.79E-04	1.00E-04	0.00E+00	4.86E-04	0.00E+00
EXO1_0_multinomial_train1.42	4.24E-04	0.00E+00	0.00E+00	4.03E-04	0.00E+00
RNF168_0_multinomial_train1.54	4.56E-04	0.00E+00	2.31E-04	5.20E-04	6.19E-05
OGG1_0_multinomial_train1	0.00E+00	0.00E+00	3.92E-16	3.73E-04	2.54E-04
UNG_0_multinomial_train1	0.00E+00	2.61E-03	0.00E+00	2.26E-03	1.56E-03
UNG_0_multinomial_train1.1	3.91E-114	5.71E-76	2.42E-04	7.32E-04	7.94E-04
UNG_0_multinomial_train1.2	5.05E-04	0.00E+00	1.11E-40	8.37E-04	7.61E-04
OGG1_0_multinomial_train1.1	0.00E+00	5.39E-04	4.83E-98	5.97E-04	2.58E-04
UNG_0_multinomial_train1.3	6.11E-04	1.42E-03	3.32E-79	1.17E-03	7.43E-04
OGG1_0_multinomial_train1.2	0.00E+00	5.91E-04	0.00E+00	5.78E-04	2.72E-04
OGG1_0_multinomial_train1.3	9.49E-146	8.29E-04	4.14E-119	6.52E-04	2.88E-04
UNG_0_multinomial_train1.4	0.00E+00	0.00E+00	2.35E-03	8.92E-04	2.45E-03
UNG_0_multinomial_train1.5	9.22E-24	0.00E+00	1.09E-42	1.68E-03	1.61E-03
OGG1_0_multinomial_train1.4	0.00E+00	2.46E-03	0.00E+00	1.40E-03	2.58E-04
